ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Translation,Translation,4/7,130/804,0.0307692307692308,3.53406593406593,2.95554291982666,0.015392971255647,0.0615718850225881,0.0486093829125696,RPL30/RPL35/MRPL36/EIF3E,4
Mitochondrial proteostasis,Mitochondrial proteostasis,1/7,28/804,0.0357142857142857,4.10204081632653,1.56485209233793,0.22047841402936,0.427195094828001,0.337259285390527,MTX2,1
Cytonuclear proteostasis,Cytonuclear proteostasis,1/7,43/804,0.0232558139534884,2.67109634551495,1.0549236307284,0.320396321121001,0.427195094828001,0.337259285390527,TXNDC9,1
Ubiquitin Proteasome System,Ubiquitin Proteasome System,1/7,350/804,0.00285714285714286,0.328163265306122,-1.56656159068834,0.982061432286993,0.982061432286993,0.775311657068679,COPS9,1
