gene_id,H_value,p_value,stat_test_adj_p,cluster1_mean,cluster1_sd,cluster1_sem,cluster1_penetrance,cluster2_mean,cluster2_sd,cluster2_sem,cluster2_penetrance,cluster3_mean,cluster3_sd,cluster3_sem,cluster3_penetrance,cluster1_cluster2_differential,cluster2_cluster1_differential,cluster1_cluster2_sd,cluster2_cluster1_sd,cluster1_cluster3_differential,cluster3_cluster1_differential,cluster1_cluster3_sd,cluster3_cluster1_sd,cluster2_cluster3_differential,cluster3_cluster2_differential,cluster2_cluster3_sd,cluster3_cluster2_sd,limma_test,C1_vs_C2,C1_vs_C3,C2_vs_C3
FOXP3,19.3012168012168,1.48908120905901e-05,0.000522437845088762,-0.535985016749313,0.584868191114439,0.156312599112318,0.142857142857143,-0.746262911824474,0.480750513394006,0.144951733699877,0,0.465998164704624,0.566092190904954,0.170683217634725,0.818181818181818,0.210277895075161,-0.210277895075161,0.757094351521709,0.757094351521709,-1.00198318145394,1.00198318145394,0.813960176901209,0.813960176901209,-1.2122610765291,1.2122610765291,0.742685279733058,0.742685279733058,limma_multi(mod_F),TRUE,TRUE,TRUE
HEXB,9.76330876330876,0.00455390908305889,0.0319862219658678,0.200293340585466,0.476968552945812,0.12747520781347,0.642857142857143,-0.0426337615659399,0.340223002600912,0.102581094970485,0.545454545454545,0.659382235543748,0.57607369637494,0.17369275476989,1,0.242927102151406,-0.242927102151406,0.585876003944522,0.585876003944522,-0.459088894958281,0.459088894958281,0.747903673045071,0.747903673045071,-0.702015997109688,0.702015997109688,0.669038560289215,0.669038560289215,limma_multi(mod_F),TRUE,TRUE,TRUE
LIMA1,5.37352287352287,0.00126578943459283,0.0128745390760797,0.715091625955252,0.337294047083804,0.0901456259132851,1,-0.237156662322396,1.03550487603906,0.312216467491369,0.454545454545455,0.727104759950167,0.47733512667365,0.143921955857569,1,0.952248288277648,-0.952248288277648,1.08905354436724,1.08905354436724,-0.012013133994915,0.012013133994915,0.584479338689334,0.584479338689334,-0.964261422272563,0.964261422272563,1.14022768404263,1.14022768404263,limma_multi(mod_F),TRUE,FALSE,TRUE
TNIP3,15.037908037908,0.0020153715622187,0.0178070760717795,-0.100840455547678,0.222554295977833,0.0594801375359809,0.357142857142857,-0.556247586147652,0.933371536106952,0.28142210684222,0.363636363636364,0.357845640709745,0.327397870700453,0.0987141722067902,0.909090909090909,0.455407130599973,-0.455407130599973,0.959537825764488,0.959537825764488,-0.458686096257424,0.458686096257424,0.39587849196108,0.39587849196108,-0.914093226857397,0.914093226857397,0.989126781638149,0.989126781638149,limma_multi(mod_F),TRUE,TRUE,TRUE
COL23A1,11.0653207971074,0.00588144404826519,0.0382634645888084,0.365751158241671,0.75646352712888,0.202173381721917,0.714285714285714,-0.403732150729616,0.386014018302455,0.116387605684239,0.181818181818182,0.213244446228725,0.473847445868502,0.142870380528551,0.636363636363636,0.769483308971287,-0.769483308971287,0.849260790453836,0.849260790453836,0.152506712012946,-0.152506712012946,0.892618882744684,0.892618882744684,-0.616976596958341,0.616976596958341,0.611177735427356,0.611177735427356,limma_multi(mod_F),TRUE,TRUE,TRUE
FHIP1B,9.35854685854686,0.00700249327578763,0.0433805996317901,0.299890232718472,0.372750361901984,0.0996217246452299,0.857142857142857,-0.121893898819799,0.41932551824906,0.126431400823042,0.363636363636364,0.332295361083873,0.249742403905351,0.0753001679995853,0.909090909090909,0.421784131538271,-0.421784131538271,0.5610496613963,0.5610496613963,-0.0324051283654013,0.0324051283654013,0.448680399177949,0.448680399177949,-0.454189259903672,0.454189259903672,0.48806265843974,0.48806265843974,limma_multi(mod_F),TRUE,FALSE,TRUE
RAD51,14.7430677430677,0.000249254175527589,0.0040972970765048,-0.87288897117663,1.02284706767395,0.273367377593023,0.142857142857143,0.662108677744334,0.891487962256723,0.268793734174915,0.818181818181818,-0.956909864957677,0.921485558604367,0.277838349783794,0.0909090909090909,-1.53499764892096,1.53499764892096,1.3568223578265,1.3568223578265,0.0840208937810472,-0.0840208937810472,1.37671774832956,1.37671774832956,1.61901854270201,-1.61901854270201,1.28214134227278,1.28214134227278,limma_multi(mod_F),TRUE,FALSE,TRUE
THOC3,13.5532350532351,0.00122776573321853,0.0126274243325091,-0.275302693135623,0.543614334563107,0.145287042176732,0.214285714285714,0.468920766596393,0.427143820267591,0.128788707576964,0.909090909090909,-0.375829649994365,0.657052547146952,0.198108796948522,0.181818181818182,-0.744223459732016,0.744223459732016,0.691352578598852,0.691352578598852,0.100526956858742,-0.100526956858742,0.852780507783091,0.852780507783091,0.844750416590758,-0.844750416590758,0.783689921400735,0.783689921400735,limma_multi(mod_F),TRUE,FALSE,TRUE
HEBP2,9.60284310284311,0.00374157390432954,0.0279508253954787,0.0178974635243746,0.242433848923837,0.0647931715449937,0.571428571428571,0.381046435036649,0.533327353790154,0.16080424754137,0.727272727272727,-0.26580497686623,0.486846315368291,0.146789687149423,0.272727272727273,-0.363148971512274,0.363148971512274,0.585843184994785,0.585843184994785,0.283702440390605,-0.283702440390605,0.543869015381192,0.543869015381192,0.646851411902879,-0.646851411902879,0.722120073871714,0.722120073871714,limma_multi(mod_F),TRUE,TRUE,TRUE
FNIP2,7.70416520416519,0.00440115402172518,0.0313188074280585,0.747045364687365,0.358840563559375,0.0959041746654328,1,-0.288114050000967,1.0625123652865,0.320359531888033,0.272727272727273,0.698495586406704,0.894237538077822,0.269622762477753,0.818181818181818,1.03515941468833,-1.03515941468833,1.12147183488589,1.12147183488589,0.0485497782806601,-0.0485497782806601,0.96354933685987,0.96354933685987,-0.986609636407672,0.986609636407672,1.38873802457274,1.38873802457274,limma_multi(mod_F),TRUE,FALSE,TRUE
MSMO1,8.98040248040246,0.00730268621414969,0.044781341897551,-0.341300068754455,0.626493832475959,0.167437519717999,0.428571428571429,0.3079319292124,0.71139614356331,0.214494007773209,0.727272727272727,-0.545055083817974,0.54077521783775,0.163049863044593,0.272727272727273,-0.649231997966855,0.649231997966855,0.947934066909278,0.947934066909278,0.203755015063519,-0.203755015063519,0.827606403043066,0.827606403043066,0.852987013030374,-0.852987013030374,0.893600754981896,0.893600754981896,limma_multi(mod_F),TRUE,TRUE,TRUE
ALX4,11.444424944425,0.00235710252840754,0.0200268518437711,0.428425316289613,0.649418925689518,0.173564508601213,0.714285714285714,-0.458773109552503,0.719649291771169,0.21698242558636,0.0909090909090909,0.292693944483127,0.439467175579278,0.1325043390067,0.909090909090909,0.887198425842116,-0.887198425842116,0.969350320673838,0.969350320673838,0.135731371806486,-0.135731371806486,0.784140510020593,0.784140510020593,-0.75146705403563,0.75146705403563,0.843223873925764,0.843223873925764,limma_multi(mod_F),TRUE,FALSE,TRUE
FOXN3,15.3056043056043,3.57821763284e-06,0.000176427112417225,0.797507211094728,0.479381699584903,0.12812014838115,1,-0.303523554985896,0.684721315745943,0.206451244571615,0.272727272727273,0.934177606224833,0.401565418902561,0.121076529389244,1,1.10103076608062,-1.10103076608062,0.835852914174358,0.835852914174358,-0.136670395130105,0.136670395130105,0.625349182101727,0.625349182101727,-1.23770116121073,1.23770116121073,0.793787166622921,0.793787166622921,limma_multi(mod_F),TRUE,FALSE,TRUE
MRTO4,10.0661635661636,0.00137449949611544,0.0136520710515578,-0.293261907847836,0.352125498286346,0.09410949798104,0.142857142857143,0.371667275450224,0.68119941191689,0.205389350612643,0.727272727272727,-0.385600653402758,0.426374955587027,0.128556886153329,0.181818181818182,-0.66492918329806,0.66492918329806,0.766827885081994,0.766827885081994,0.0923387455549212,-0.0923387455549212,0.552980984569312,0.552980984569312,0.757267928852981,-0.757267928852981,0.803634395448425,0.803634395448425,limma_multi(mod_F),TRUE,FALSE,TRUE
NRIP2,11.3039663039663,0.00286010599346952,0.0229361969860937,0.450411103131994,0.687173218466448,0.183654767776301,0.857142857142857,-0.295543835673323,0.712615355329192,0.214861613952065,0.181818181818182,0.759938670852447,0.686264447070981,0.206916516172287,0.909090909090909,0.745954938805317,-0.745954938805317,0.989963472471832,0.989963472471832,-0.309527567720453,0.309527567720453,0.971167299434642,0.971167299434642,-1.05548250652577,1.05548250652577,0.989332874195834,0.989332874195834,limma_multi(mod_F),TRUE,TRUE,TRUE
LY75,15.1734526734527,0.0002681156914395,0.00433327392520555,0.148368357610646,0.366436485962404,0.0979342703203368,0.642857142857143,-0.514181277348692,1.29220844255681,0.389615504990041,0.454545454545455,1.04014141717579,0.578671175661536,0.174475924242105,1,0.662549634959338,-0.662549634959338,1.34315984054749,1.34315984054749,-0.891773059565147,0.891773059565147,0.684935053699239,0.684935053699239,-1.55432269452448,1.55432269452448,1.4158612179718,1.4158612179718,limma_multi(mod_F),TRUE,TRUE,TRUE
GALC,9.62390312390312,0.00406673110117511,0.0296062502327807,0.0890119695846297,0.507594246917691,0.135660268818824,0.571428571428571,-0.272765368906556,0.464643576789959,0.140095309587362,0.181818181818182,0.590376670432643,0.732018536284074,0.220711893130858,0.818181818181818,0.361777338491186,-0.361777338491186,0.688146476381377,0.688146476381377,-0.501364700848013,0.501364700848013,0.890787885507777,0.890787885507777,-0.863142039339199,0.863142039339199,0.867032174094852,0.867032174094852,limma_multi(mod_F),TRUE,TRUE,TRUE
CYFIP2,9.52673452673451,0.00343271952721262,0.0262934881671652,0.0722387165079544,0.549062321006804,0.146743077799597,0.5,-0.331639521116241,0.987772490602323,0.297824611778433,0.363636363636364,0.854151950928227,0.826113449267715,0.249082576862483,0.818181818181818,0.403878237624195,-0.403878237624195,1.13011677517861,1.13011677517861,-0.781913234420273,0.781913234420273,0.991933900726445,0.991933900726445,-1.18579147204447,1.18579147204447,1.28769481021386,1.28769481021386,limma_multi(mod_F),TRUE,TRUE,TRUE
ITIH4,22.042003042003,2.25614778808879e-07,2.47311205206251e-05,0.0241787337037226,0.508576234940154,0.13592271615725,0.571428571428571,-0.781565244799841,0.580062620344303,0.174895460599312,0.0909090909090909,0.682919819611577,0.387724318338486,0.116903280547734,1,0.805743978503564,-0.805743978503564,0.771441786699814,0.771441786699814,-0.658741085907854,0.658741085907854,0.639515389788976,0.639515389788976,-1.46448506441142,1.46448506441142,0.697712541489504,0.697712541489504,limma_multi(mod_F),TRUE,TRUE,TRUE
TRAF1,16.7885222885223,0.000122539098158613,0.00246429387893879,-0.0327758177714918,0.588380172113213,0.157251215515623,0.357142857142857,-0.554038415829958,0.784741853254309,0.236608571321153,0.363636363636364,0.92147538654318,0.854191807651722,0.257548520452381,0.909090909090909,0.521262598058466,-0.521262598058466,0.980821596002546,0.980821596002546,-0.954251204314672,0.954251204314672,1.03722460016878,1.03722460016878,-1.47551380237314,1.47551380237314,1.15994112803552,1.15994112803552,limma_multi(mod_F),TRUE,TRUE,TRUE
PRDM1,21.0889785889786,1.4643171279668e-07,1.85503551851889e-05,0.78703584908712,0.592622204396319,0.158384946331839,0.928571428571429,-0.721980811967105,0.608996659868375,0.183619401760281,0.181818181818182,1.0252128982541,0.707145856310893,0.213212497948891,0.909090909090909,1.50901666105423,-1.50901666105423,0.84975173366954,0.84975173366954,-0.238177049166976,0.238177049166976,0.92263553976704,0.92263553976704,-1.7471937102212,1.7471937102212,0.933237479866997,0.933237479866997,limma_multi(mod_F),TRUE,TRUE,TRUE
TMCC3,15.010764010764,8.2859350397628e-05,0.00184362763606901,0.79530934400238,0.546690693181348,0.146109233601611,1,-0.0944233452740616,0.469370880567707,0.141520645305618,0.272727272727273,0.870475579633814,0.492319472711906,0.148439906179182,1,0.889732689276441,-0.889732689276441,0.720541280938162,0.720541280938162,-0.0751662356314343,0.0751662356314343,0.735696389295497,0.735696389295497,-0.964898924907876,0.964898924907876,0.680211354459945,0.680211354459945,limma_multi(mod_F),TRUE,FALSE,TRUE
PPP1R12A,11.1528606528607,0.00238214087833674,0.0201828483869011,0.131933172421174,0.395270231327176,0.105640412915512,0.571428571428571,-0.260259092174348,0.568277380866654,0.171342077198235,0.272727272727273,0.454837601333342,0.364510055607556,0.10990391697835,1,0.392192264595523,-0.392192264595523,0.692226651739229,0.692226651739229,-0.322904428912167,0.322904428912167,0.537685908698064,0.537685908698064,-0.71509669350769,0.71509669350769,0.67513462527387,0.67513462527387,limma_multi(mod_F),TRUE,TRUE,TRUE
TBXAS1,17.8162513162513,1.76156896224747e-05,0.000598198281947151,-0.0153634272596817,0.90619523227793,0.242190863193717,0.571428571428571,-0.624089064444071,0.693869002062195,0.209209375772603,0.181818181818182,1.27883113709476,0.894205841850123,0.269613205705522,1,0.608725637184389,-0.608725637184389,1.14133430292182,1.14133430292182,-1.29419456435444,1.29419456435444,1.27310403604817,1.27310403604817,-1.90292020153883,1.90292020153883,1.13183845120303,1.13183845120303,limma_multi(mod_F),TRUE,TRUE,TRUE
PSD,14.5762255762256,9.02599214011982e-05,0.00194603615696524,0.019270458965015,0.396883768195336,0.106071648782768,0.571428571428571,-0.402368314774355,1.05606613975309,0.318415921760003,0.363636363636364,1.04990737582103,0.629407411697074,0.189773474987995,1,0.42163877373937,-0.42163877373937,1.12818102137464,1.12818102137464,-1.03063691685602,1.03063691685602,0.744090327417404,0.744090327417404,-1.45227569059539,1.45227569059539,1.22940204222712,1.22940204222712,limma_multi(mod_F),TRUE,TRUE,TRUE
BCAT1,9.38703638703639,0.00783270291698225,0.0471164807823931,0.478474997696714,1.01147511432181,0.270328095217159,0.714285714285714,-0.320931656988718,0.740560238792368,0.223287313339117,0.181818181818182,0.94552756771262,0.941339141267321,0.283824430187187,0.909090909090909,0.799406654685432,-0.799406654685432,1.25359936749048,1.25359936749048,-0.467052570015906,0.467052570015906,1.38173850122743,1.38173850122743,-1.26645922470134,1.26645922470134,1.19772653229446,1.19772653229446,limma_multi(mod_F),TRUE,TRUE,TRUE
HDAC7,6.66801216801215,0.00251170040914341,0.02092852849777,0.324089050957307,0.344572096249538,0.0920907663720189,0.785714285714286,-0.255258304233867,0.720526330652937,0.217246862758849,0.363636363636364,0.491573500105443,0.367274809221149,0.11073752155781,1,0.579347355191174,-0.579347355191174,0.798678985999999,0.798678985999999,-0.167484449148136,0.167484449148136,0.503607699506503,0.503607699506503,-0.74683180433931,0.74683180433931,0.808732946436966,0.808732946436966,limma_multi(mod_F),TRUE,TRUE,TRUE
LZTS1,13.6781911781912,0.000213961216327294,0.00365635177109873,0.737677666442905,0.530205568705802,0.141703398761196,0.928571428571429,-0.282524754133933,0.789227377329082,0.237961007716074,0.454545454545455,0.592525493434527,0.326134091407004,0.098333128412773,1,1.02020242057684,-1.02020242057684,0.950787988045907,0.950787988045907,0.145152173008377,-0.145152173008377,0.622480032342014,0.622480032342014,-0.87505024756846,0.87505024756846,0.85395743377736,0.85395743377736,limma_multi(mod_F),TRUE,FALSE,TRUE
MRPS35,10.7397917397917,0.000893553980045368,0.0100969751754474,-0.0980751995678668,0.476223894657572,0.127276189514554,0.428571428571429,0.523143525178125,0.4476166146912,0.134961487350891,1,-0.20939403631323,0.441146538426947,0.133010685956935,0.363636363636364,-0.621218724745992,0.621218724745992,0.653567006197863,0.653567006197863,0.111318836745363,-0.111318836745363,0.649152883540468,0.649152883540468,0.732537561491355,-0.732537561491355,0.62846710503708,0.62846710503708,limma_multi(mod_F),TRUE,FALSE,TRUE
GUCY1B1,11.5885105885106,0.000484640188122613,0.00666214933068356,0.456495954613726,0.738172614811393,0.197284929780235,0.642857142857143,-0.449538983808138,0.833797463789239,0.251399394412623,0.272727272727273,0.72476100293339,0.310042398893629,0.0934813005665334,1,0.906034938421864,-0.906034938421864,1.11360541480313,1.11360541480313,-0.268265048319665,0.268265048319665,0.800640430136528,0.800640430136528,-1.17429998674153,1.17429998674153,0.889575460392812,0.889575460392812,limma_multi(mod_F),TRUE,TRUE,TRUE
MON2,13.1914706914707,0.00040711529412215,0.00580777556469873,0.266778062005977,0.470988117398814,0.125876869182002,0.714285714285714,-0.422451371238159,0.548400645291943,0.165349015929287,0.0909090909090909,0.46950184927547,0.499789525862454,0.150692211948671,0.818181818181818,0.689229433244136,-0.689229433244136,0.722892159652806,0.722892159652806,-0.202723787269493,0.202723787269493,0.68674549644879,0.68674549644879,-0.891953220513629,0.891953220513629,0.741979000995604,0.741979000995604,limma_multi(mod_F),TRUE,TRUE,TRUE
LTK,13.999648999649,0.00123364187091372,0.0126509585172325,0.14513997340942,0.348316388924126,0.0930914706823129,0.785714285714286,-0.312456591584848,0.258883227086176,0.0780562298873836,0.181818181818182,0.409908408272636,0.620130807643184,0.186976473626591,0.727272727272727,0.457596564994268,-0.457596564994268,0.433987133518605,0.433987133518605,-0.264768434863216,0.264768434863216,0.711257003748526,0.711257003748526,-0.722364999857483,0.722364999857483,0.67199906536746,0.67199906536746,limma_multi(mod_F),TRUE,TRUE,TRUE
MRPS24,11.7027612027612,0.00011945607354401,0.00241607331921327,-0.280367904932575,0.342425074914378,0.0915169507835715,0.214285714285714,0.373751142686882,0.44630569214152,0.134566229330299,0.818181818181818,-0.223956791800587,0.276589141489926,0.0833947639462369,0.0909090909090909,-0.654119047619457,0.654119047619457,0.562533290364258,0.562533290364258,-0.0564111131319878,0.0564111131319878,0.44017778808142,0.44017778808142,0.597707934487469,-0.597707934487469,0.525062209674297,0.525062209674297,limma_multi(mod_F),TRUE,FALSE,TRUE
POLD1,9.54428454428455,0.00653045464410368,0.0410708739799207,-0.410299802799162,0.478699191834754,0.12793774051223,0.214285714285714,0.227214275001283,0.414337124743377,0.12492734358986,0.818181818181818,0.0181953504524675,0.549881106677601,0.165795391832272,0.454545454545455,-0.637514077800445,0.637514077800445,0.633109918737541,0.633109918737541,-0.428495153251629,0.428495153251629,0.729055654764593,0.729055654764593,0.209018924548816,-0.209018924548816,0.688508884780431,0.688508884780431,limma_multi(mod_F),TRUE,TRUE,TRUE
SLC6A16,11.3756288756289,0.00448713760398748,0.0317173014199663,0.259863779440535,0.399212849640919,0.10669412198243,0.857142857142857,-0.473962745556874,0.743242161686535,0.224095943516991,0.181818181818182,0.20846583309531,0.539342744904862,0.162617956204527,0.818181818181818,0.733826524997409,-0.733826524997409,0.84367043934637,0.84367043934637,0.051397946345225,-0.051397946345225,0.671015272404388,0.671015272404388,-0.682428578652184,0.682428578652184,0.918313403686336,0.918313403686336,limma_multi(mod_F),TRUE,FALSE,TRUE
ISOC2,15.7602667602668,0.000107441167148963,0.0022284562080426,-0.399161753086779,0.418902346507719,0.111956361367682,0.0714285714285714,0.285949111708271,0.300568040438774,0.0906246740097983,0.909090909090909,-0.313265578897331,0.342067400000991,0.103137201710519,0.181818181818182,-0.68511086479505,0.68511086479505,0.515577659371387,0.515577659371387,-0.0858961741894472,0.0858961741894472,0.540822782483423,0.540822782483423,0.599214690605602,-0.599214690605602,0.455358378726737,0.455358378726737,limma_multi(mod_F),TRUE,FALSE,TRUE
INTS13,11.8068328068328,0.00164669097147974,0.0155019795598318,-0.359536060406633,0.405710283136294,0.108430634127647,0.214285714285714,0.37237398120853,0.590370993201784,0.17800355195998,0.818181818181818,-0.00782057594581439,0.405395274164514,0.122231274198814,0.363636363636364,-0.731910041615163,0.731910041615163,0.716337032029332,0.716337032029332,-0.351715484460819,0.351715484460819,0.573538283079215,0.573538283079215,0.380194557154344,-0.380194557154344,0.716158668123888,0.716158668123888,limma_multi(mod_F),TRUE,TRUE,TRUE
TSPAN32,16.2830817830818,4.19315713744929e-05,0.00112434008111378,-0.0645103841258553,0.471891130678824,0.126118209632681,0.5,-0.42885033122624,0.562147609142519,0.169493881483736,0.0909090909090909,0.86512026311632,0.793064612502403,0.239117977652643,0.909090909090909,0.364339947100385,-0.364339947100385,0.733955839051635,0.733955839051635,-0.929630647242175,0.929630647242175,0.922839487027363,0.922839487027363,-1.29397059434256,1.29397059434256,0.972091258096809,0.972091258096809,limma_multi(mod_F),TRUE,TRUE,TRUE
ABCA7,19.1151281151281,1.33411400720308e-06,8.5270440895433e-05,-0.0263283723978553,0.587097631691794,0.156908442169792,0.5,-0.668176008840141,0.360855476644766,0.108802019961413,0.0909090909090909,0.672444670717459,0.497281773651513,0.149936096207683,0.909090909090909,0.641847636442286,-0.641847636442286,0.689130106846766,0.689130106846766,-0.698773043115315,0.698773043115315,0.769397681010353,0.769397681010353,-1.3406206795576,1.3406206795576,0.614415036787444,0.614415036787444,limma_multi(mod_F),TRUE,TRUE,TRUE
SNCAIP,13.8903708903709,0.00013943582935327,0.00272886624033098,0.673189588232497,0.752427921996253,0.201094820882303,0.857142857142857,-0.173569383641988,0.891637539873391,0.268838833523236,0.363636363636364,1.30951905142807,0.472388082520427,0.142430365923246,1,0.846758971874485,-0.846758971874485,1.1666898818071,1.1666898818071,-0.636329463195568,0.636329463195568,0.888424604739719,0.888424604739719,-1.48308843507005,1.48308843507005,1.00904311256695,1.00904311256695,limma_multi(mod_F),TRUE,TRUE,TRUE
HMG20B,16.7262782262782,0.000262767926759357,0.00425659897283381,-0.151750304198295,0.559703914714898,0.149587163349949,0.357142857142857,0.448771356835045,0.347968103711477,0.104916330820222,0.909090909090909,-0.365166889416888,0.331345675540709,0.0999044801523066,0.181818181818182,-0.60052166103334,0.60052166103334,0.659052557348611,0.659052557348611,0.213416585218593,-0.213416585218593,0.65042941880477,0.65042941880477,0.813938246251933,-0.813938246251933,0.480491163186265,0.480491163186265,limma_multi(mod_F),TRUE,TRUE,TRUE
TAF11,9.45068445068445,0.00605389978410686,0.0390476536074892,-0.118862663514202,0.243274894101964,0.0650179503238044,0.357142857142857,0.282605892965476,0.460485254791952,0.138841528330555,0.818181818181818,-0.219886475919188,0.401625735628939,0.121094715566515,0.0909090909090909,-0.401468556479677,0.401468556479677,0.520796835609751,0.520796835609751,0.101023812404987,-0.101023812404987,0.469559267419788,0.469559267419788,0.502492368884664,-0.502492368884664,0.611023650442677,0.611023650442677,limma_multi(mod_F),TRUE,FALSE,TRUE
NHERF2,9.48531648531649,0.00756004150016429,0.0459070717501365,-0.267225504953716,0.45228214574322,0.120877487966149,0.285714285714286,0.600384622919004,1.11771932230703,0.337005055729338,0.727272727272727,-0.310111122065931,0.564728078265298,0.170271922198586,0.181818181818182,-0.86761012787272,0.86761012787272,1.20575935526811,1.20575935526811,0.0428856171122149,-0.0428856171122149,0.723517063889517,0.723517063889517,0.910495744984935,-0.910495744984935,1.2522836283525,1.2522836283525,limma_multi(mod_F),TRUE,FALSE,TRUE
NTHL1,16.6253656253656,8.62693292299848e-06,0.000345665516891962,-0.490597999310189,0.501091371008253,0.133922302127265,0.214285714285714,0.621838153138692,0.539519724015803,0.162671317414229,0.818181818181818,-0.409349579494568,0.530510328682866,0.159954882513562,0.272727272727273,-1.11243615244888,1.11243615244888,0.73632472096285,0.73632472096285,-0.0812484198156215,0.0812484198156215,0.729749115064988,0.729749115064988,1.03118773263326,-1.03118773263326,0.756652325339247,0.756652325339247,limma_multi(mod_F),TRUE,FALSE,TRUE
OAT,12.0963495963496,0.0021006633665321,0.0183643116456004,0.196494037192433,0.427918753660877,0.114366097541023,0.714285714285714,0.384329020236895,0.384045427542521,0.115794053237288,0.909090909090909,-0.368499572186247,0.632199914607869,0.190615446295366,0.181818181818182,-0.187834983044462,0.187834983044462,0.574982912920893,0.574982912920893,0.56499360937868,-0.56499360937868,0.763407618356586,0.763407618356586,0.752828592423142,-0.752828592423142,0.739707795312794,0.739707795312794,limma_multi(mod_F),TRUE,TRUE,TRUE
WDR18,10.7594477594478,0.00118851375899547,0.0123802053595806,-0.24603023964648,0.348983474119785,0.0932697567001661,0.285714285714286,0.411278298907423,0.494915183305968,0.149222542370533,0.727272727272727,-0.200679716924744,0.490334477074296,0.147841407475506,0.272727272727273,-0.657308538553903,0.657308538553903,0.605582780365735,0.605582780365735,-0.0453505227217356,0.0453505227217356,0.601844967260206,0.601844967260206,0.611958015832167,-0.611958015832167,0.696684245605212,0.696684245605212,limma_multi(mod_F),TRUE,FALSE,TRUE
TRAM2,14.0616590616591,6.04506126815952e-05,0.00146999214010555,0.563349784001003,0.495398738888404,0.132400882197164,0.928571428571429,-0.430925592356315,0.698022943827996,0.210461836339708,0.272727272727273,0.734311441078753,0.590625191722687,0.178080195697807,0.909090909090909,0.994275376357318,-0.994275376357318,0.85595323505582,0.85595323505582,-0.17096165707775,0.17096165707775,0.77088133171694,0.77088133171694,-1.16523703343507,1.16523703343507,0.91437090242842,0.91437090242842,limma_multi(mod_F),TRUE,TRUE,TRUE
MCM10,10.1798876798877,0.00231866114283049,0.0198036314645628,-0.787880144737391,0.876793121437871,0.234332818535757,0.142857142857143,0.36314131646742,0.691581820418991,0.208519764560067,0.636363636363636,-0.72308931378783,0.86710216927681,0.261441140944947,0.181818181818182,-1.15102146120481,1.15102146120481,1.11671464221385,1.11671464221385,-0.0647908309495612,0.0647908309495612,1.23313922562106,1.23313922562106,1.08623063025525,-1.08623063025525,1.10912198891673,1.10912198891673,limma_multi(mod_F),TRUE,FALSE,TRUE
DGKA,23.9976014976015,6.5014734003659e-08,9.91768238899561e-06,-0.0334961875686375,0.349299906591617,0.0933543268355695,0.428571428571429,-0.614709654068172,0.586922827054307,0.176963890748526,0.0909090909090909,0.895748930693367,0.53215524610025,0.160450843775797,1,0.581213466499535,-0.581213466499535,0.682999875301843,0.682999875301843,-0.929245118262005,0.929245118262005,0.636552928433238,0.636552928433238,-1.51045858476154,1.51045858476154,0.792254763866674,0.792254763866674,limma_multi(mod_F),TRUE,TRUE,TRUE
ANKRD44,24.1599391599392,2.72842418587533e-08,5.8305598056948e-06,-0.0165203724323939,0.410978172983471,0.109838536910462,0.357142857142857,-0.900081219328245,0.717524391225811,0.216341743965836,0.0909090909090909,1.01166111428158,0.646274893129734,0.194859211994397,1,0.883560846895852,-0.883560846895852,0.826888330231358,0.826888330231358,-1.02818148671397,1.02818148671397,0.765881385175721,0.765881385175721,-1.91174233360982,1.91174233360982,0.965666862584515,0.965666862584515,limma_multi(mod_F),TRUE,TRUE,TRUE
NDUFB4,10.3108693108693,0.00120230267740579,0.0124624769442415,-0.214998199652438,0.405676027296538,0.108421478869371,0.214285714285714,0.478338471467448,0.504974247604861,0.152255464372486,0.818181818181818,-0.216624859341274,0.545438331177886,0.164455844617696,0.272727272727273,-0.693336671119886,0.693336671119886,0.647743799559052,0.647743799559052,0.00162665968883569,-0.00162665968883569,0.679761731962913,0.679761731962913,0.694963330808721,-0.694963330808721,0.743304758401433,0.743304758401433,limma_multi(mod_F),TRUE,FALSE,TRUE
PRKCQ,15.01989001989,0.000221515675155324,0.00374311950765658,-0.264570910813703,0.257493207067092,0.068817954304764,0.0714285714285714,-0.524569140141847,0.834415467050783,0.251585729406964,0.272727272727273,0.629159225482155,0.711378433606268,0.214488668020249,0.818181818181818,0.259998229328144,-0.259998229328144,0.8732421905401,0.8732421905401,-0.893730136295858,0.893730136295858,0.756546117223401,0.756546117223401,-1.153728365624,1.153728365624,1.09649826605138,1.09649826605138,limma_multi(mod_F),TRUE,TRUE,TRUE
MTHFD2,11.3105183105183,0.00350235123075209,0.026701168518123,-0.214788408460991,0.694799496556052,0.185692976329698,0.357142857142857,0.241051873255675,0.555130005242161,0.167377994296025,0.818181818181818,-0.683584623415593,0.491853540237055,0.148299422252208,0.0909090909090909,-0.455840281716665,0.455840281716665,0.889334393315981,0.889334393315981,0.468796214954602,-0.468796214954602,0.851273308320111,0.851273308320111,0.924636496671267,-0.924636496671267,0.741680003616038,0.741680003616038,limma_multi(mod_F),TRUE,TRUE,TRUE
PDE4A,8.72996372996373,0.00788942893924262,0.047384886323494,0.369823995404176,0.701136287488814,0.187386554944127,0.714285714285714,-0.109483457930205,0.839576691682557,0.253141897185358,0.454545454545455,0.862408111355506,0.479626781708291,0.144612915848372,1,0.479307453334382,-0.479307453334382,1.09383779183672,1.09383779183672,-0.49258411595133,0.49258411595133,0.849490402162055,0.849490402162055,-0.971891569285711,0.971891569285711,0.966918233848385,0.966918233848385,limma_multi(mod_F),TRUE,TRUE,TRUE
