scope,cim,cim_class,rho_threshold,gene,n_scope_datasets,k_datasets,all_datasets_contributed,k_concordant,direction_concordant,nki_smc,nki_smc_dir,neo,neo_dir,tnbc_cl,tnbc_cl_dir,fisher_stat,fisher_p,fisher_padj,fisher_sig,stouffer_Z,stouffer_p,stouffer_padj,stouffer_sig,mean_abs_rrb,rank_in_list,in_ora_universe,used_in_ora,analysis_label
"NKI.TNBCCL","Fun","Fun_only",0.3,"C3",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",27.5705851638656,1.52388931283296e-05,0.000192355990431476,"YES",4.21067231596356,1.2730591597398e-05,0.000172269282041385,"YES",0.524,234,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"ALKAL2",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",25.7573194406072,3.54174000472734e-05,0.000325512520665692,"YES",4.20600760183524,1.29960746807294e-05,0.000175116599511523,"YES",0.468,235,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"CAPN3",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",27.8211868982147,1.35581662210014e-05,0.000178977133941911,"YES",4.20309298998043,1.31646180311474e-05,0.000175896997222893,"YES",0.528,236,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"COL14A1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",25.7259900341112,3.59359649073201e-05,0.000328380368980683,"YES",4.20388443004165,1.31186469438623e-05,0.000175896997222893,"YES",0.466,237,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"SAMSN1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",25.635108816663,3.74833184244308e-05,0.00033692365490879,"YES",4.19746131354406,1.34961874207468e-05,0.000179572702920396,"YES",0.452,238,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"COL6A5",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",27.3080865310338,1.72219301542242e-05,0.000205886232670801,"YES",4.19213018830158,1.38173663285011e-05,0.00018308010385264,"YES",0.521,239,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"DIPK2B",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",26.0505518003348,3.09104953334523e-05,0.000294297530420295,"YES",4.19071299393434,1.39039615862309e-05,0.00018346306159425,"YES",0.492,240,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"RPH3A",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",29.4077216009009,6.45952864843357e-06,0.000108684132814914,"YES",4.1817747489288,1.44621225677425e-05,0.000185441732925085,"YES",0.544,241,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"TEK",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",26.2154593127114,2.86313923752586e-05,0.000281011814053464,"YES",4.18570067023289,1.42143891937434e-05,0.000185441732925085,"YES",0.499,242,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"IGSF6",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",26.126765377523,2.98356001430904e-05,0.000285774724262131,"YES",4.1833560081737,1.43618523528919e-05,0.000185441732925085,"YES",0.497,243,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"TNNT3",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",25.6181953005167,3.77785141646615e-05,0.000337459761358493,"YES",4.18257733325192,1.44111465187885e-05,0.000185441732925085,"YES",0.473,244,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"IL11RA",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",25.5889933122424,3.82936322063322e-05,0.000340981541300428,"YES",4.18336354521156,1.43613760034237e-05,0.000185441732925085,"YES",0.47,245,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"PODN",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",25.5487063661794,3.90157641313492e-05,0.000343684570464517,"YES",4.18522111392054,1.42444324071372e-05,0.000185441732925085,"YES",0.464,246,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"SZT2",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",25.5549285457873,3.89033559726549e-05,0.000343646311091785,"YES",4.18648801200524,1.41651944549496e-05,0.000185441732925085,"YES",0.463,247,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"NECAB1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",27.9285022895151,1.28960815939102e-05,0.000175254442173651,"YES",4.17977036434868,1.45901804374934e-05,0.000186332424864374,"YES",0.53,248,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"FOSB",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",35.5789017046333,3.53226880732987e-07,1.84141226349328e-05,"YES",4.17786716245782,1.47127708788275e-05,0.000187146445578686,"YES",0.571,249,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"HOXC6",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",34.1199633354558,7.04143874264425e-07,2.71994206688229e-05,"YES",4.17138515484217,1.51376816859362e-05,0.000188775795142264,"YES",0.567,250,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"HPSE2",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",26.6254043797763,2.36640205906887e-05,0.0002508386182613,"YES",4.17286826494582,1.50394435793367e-05,0.000188775795142264,"YES",0.51,251,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"SAMD5",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",26.1149351977673,2.99999800110402e-05,0.000286486295600924,"YES",4.17413878785308,1.49557689480722e-05,0.000188775795142264,"YES",0.498,252,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"WDFY4",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",25.4818182613376,4.02447225547605e-05,0.000347766895989506,"YES",4.17371481773464,1.49836416384129e-05,0.000188775795142264,"YES",0.468,253,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"FAM193B",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",25.4478734508922,4.08830416303024e-05,0.000352325399415614,"YES",4.17211955522595,1.50889605655081e-05,0.000188775795142264,"YES",0.465,254,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"AIM2",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",26.7846586989427,2.19743659317872e-05,0.000239309875558504,"YES",4.16873940673017,1.53144466489502e-05,0.000190234141967428,"YES",0.514,255,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"NXF1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",25.5808394905372,3.84387068354252e-05,0.000340981541300428,"YES",4.16673431408249,1.54497135357634e-05,0.000190481415182457,"YES",0.479,256,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"UBA7",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",25.3521763147656,4.27372676586526e-05,0.00036015410896549,"YES",4.16666879659563,1.5454152552539e-05,0.000190481415182457,"YES",0.45,257,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"SETDB2",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",25.3194762356475,4.33898317697796e-05,0.00036015410896549,"YES",4.16080241690969,1.58565684175122e-05,0.000194686824585671,"YES",0.46,258,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"PIPOX",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",25.3109300119827,4.3562006513599e-05,0.00036015410896549,"YES",4.15849394081506,1.60176364384823e-05,0.000195908014901437,"YES",0.462,259,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"RHOH",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",26.3995747687147,2.62837312772761e-05,0.000266185558795344,"YES",4.15650377264586,1.61577419066035e-05,0.000196864441620686,"YES",0.507,260,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"RTL5",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",26.7892554725599,2.19274194811416e-05,0.000239309875558504,"YES",4.15242207255954,1.64487397376131e-05,0.000198951178073905,"YES",0.515,261,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"IL7R",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",25.2259001047485,4.53124602331525e-05,0.000369470829593397,"YES",4.15234699911403,1.64541383124016e-05,0.000198951178073905,"YES",0.446,262,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"PHACTR4",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",35.8928086113782,3.04440509931584e-07,1.69845758172357e-05,"YES",4.14884405451329,1.6707917014867e-05,0.000201254454951808,"YES",0.57,263,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"SEMA6D",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",25.7754970036827,3.51199415633062e-05,0.000325503020818961,"YES",4.14781178045478,1.67834088631981e-05,0.000201400906358377,"YES",0.492,264,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"AKAP17A",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",27.8506940433255,1.33728221062075e-05,0.000177931273212301,"YES",4.14088527824841,1.72983985872272e-05,0.000206800404163093,"YES",0.53,265,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"TMEM140",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",26.9714728725316,2.0144646947596e-05,0.000226150728817594,"YES",4.13588678109364,1.76793251643801e-05,0.000209777067248987,"YES",0.518,266,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"EML5",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",25.2379132926219,4.506097645659e-05,0.000368643825323916,"YES",4.13605568431294,1.76663243288092e-05,0.000209777067248987,"YES",0.472,267,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"EBF2",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",25.2078160979202,4.56936627226849e-05,0.000371626208332833,"YES",4.13310004380883,1.78951421636954e-05,0.000211548520745544,"YES",0.472,268,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"VWF",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",25.0350878613816,4.94991263267693e-05,0.000393518054297816,"YES",4.1314362569552,1.80251832029273e-05,0.00021229660216781,"YES",0.452,269,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"VEGFD",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",25.7609273563821,3.53581614244819e-05,0.000325512520665692,"YES",4.12977391224459,1.81560073161274e-05,0.000213048351532418,"YES",0.495,270,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"FGF7",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",25.7144344011388,3.61291331309725e-05,0.000329199551164735,"YES",4.12665599049856,1.8403818190835e-05,0.000215162286201674,"YES",0.494,271,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"IKZF4",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",24.9791638092931,5.0797458818389e-05,0.000400833546011109,"YES",4.12574857901164,1.84765399524741e-05,0.000215221234611237,"YES",0.448,272,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"SH2D1A",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",25.769876624385,3.52116475351328e-05,0.000325503020818961,"YES",4.11926258087958,1.90043411288333e-05,0.000220561331349233,"YES",0.497,273,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"GAL3ST4",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",25.6997036502745,3.63768748654843e-05,0.000330509891634972,"YES",4.11440622972525,1.94088656279058e-05,0.000223623886582392,"YES",0.495,274,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"WAS",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",25.5102704952082,3.9717326859491e-05,0.000345084971074266,"YES",4.11080697865383,1.97139352019344e-05,0.000226318822895853,"YES",0.491,275,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"ANGPTL1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",25.5201075785538,3.95365875505657e-05,0.000344816744566202,"YES",4.10854722743056,1.99077895684206e-05,0.000227722197221501,"YES",0.491,276,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"JAM2",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",24.9700952547907,5.10111593224967e-05,0.00040152348179589,"YES",4.10508346863916,2.02084459911344e-05,0.000230332825275296,"YES",0.47,277,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"IGFLR1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",25.3088722798167,4.36035635068282e-05,0.00036015410896549,"YES",4.1018722972941,2.04910224705015e-05,0.00023271946948641,"YES",0.486,278,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"CAVIN2",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",24.8089724021436,5.49604479824329e-05,0.000421142709841293,"YES",4.0985643681142,2.07860316326951e-05,0.000235229824170713,"YES",0.461,279,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"LGALS9",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",27.9811503514518,1.25831304566369e-05,0.000171735428549809,"YES",4.09728594466847,2.09011205981934e-05,0.000235693487596649,"YES",0.531,280,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"ZNF276",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",25.4170548303158,4.14712833840657e-05,0.000355468143291991,"YES",4.0947914049319,2.11274324539211e-05,0.000237403657962789,"YES",0.491,281,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"S1PR4",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",25.4099270357444,4.16085264034043e-05,0.00035568579022265,"YES",4.08925916895643,2.16376558685248e-05,0.000242280794584186,"YES",0.491,282,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"PTPN7",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",25.4350410979348,4.1126961210512e-05,0.000353469558511968,"YES",4.07937531845421,2.25784405964648e-05,0.000251927863497397,"YES",0.493,283,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"APOBEC3H",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",24.5501673957313,6.19492642896113e-05,0.000452870483772331,"YES",4.07792259010452,2.27199446215344e-05,0.000252620363274403,"YES",0.446,284,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"TLR5",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",25.0255803568034,4.97175026503469e-05,0.00039426847488305,"YES",4.07622432573988,2.28864315300899e-05,0.000253584851099951,"YES",0.482,285,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"SLC25A27",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",25.8163098088831,3.4461094959798e-05,0.000322312594035757,"YES",4.07489119719332,2.3017932748593e-05,0.000254041919664604,"YES",0.502,286,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"PTCH2",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",25.150349954292,4.6926302362486e-05,0.000379709011482711,"YES",4.07418928764353,2.3087457478953e-05,0.000254041919664604,"YES",0.486,287,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"LRRC25",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",24.6719294070723,5.85575688450814e-05,0.000437463688903511,"YES",4.072284528596,2.32771302715257e-05,0.000255245773322247,"YES",0.466,288,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"NAPB",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",26.5475283521446,2.45366903121613e-05,0.000254989134616578,"YES",4.0677062703839,2.37390878036908e-05,0.00025941683579291,"YES",0.515,289,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"NRG4",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",27.9001569722828,1.3067766448388e-05,0.000175621823189323,"YES",4.06410528130319,2.41085299221212e-05,0.000261655717243499,"YES",0.53,290,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"HLA-DQB2",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",25.6683291009127,3.69101740389642e-05,0.00033344986773837,"YES",4.06461312457031,2.40560997663311e-05,0.000261655717243499,"YES",0.5,291,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"PPP1R12C",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",24.6800137792619,5.83390234458826e-05,0.000437463688903511,"YES",4.06108023498104,2.44230897789168e-05,0.000263505283306889,"YES",0.471,292,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"CD1D",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",24.4342132466209,6.53603549697667e-05,0.000474534084027073,"YES",4.06087403545153,2.4444672508029e-05,0.000263505283306889,"YES",0.453,293,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"TOR4A",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",25.383532247781,4.21206901884708e-05,0.000357689930429259,"YES",4.05771366750336,2.47777361670242e-05,0.000265296973101471,"YES",0.495,294,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"KLRK1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",24.7753644227623,5.58217396416029e-05,0.000424672564737553,"YES",4.05848734024586,2.46958052634537e-05,0.000265296973101471,"YES",0.476,295,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"AP3B2",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",26.2799857990961,2.77857921616151e-05,0.000275261118610393,"YES",4.05547426666917,2.50163404101191e-05,0.000266952894309325,"YES",0.511,296,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"TSPAN7",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",24.7122027152558,5.74768645572159e-05,0.000435506577070412,"YES",4.05304842237384,2.52772666892118e-05,0.000268835144052487,"YES",0.475,297,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"FZD4",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",28.7331464033983,8.85632537414053e-06,0.000134751744927114,"YES",4.04341461139003,2.63391732486988e-05,0.000279195236436207,"YES",0.536,298,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"ROR2",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",24.600198800263,6.05326365519206e-05,0.000449751832325017,"YES",4.04054545722824,2.66635135430685e-05,0.000281694262680923,"YES",0.474,299,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"EGR1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",32.380125032694,1.59964142985763e-06,4.38522391978213e-05,"YES",4.03964408611101,2.67661867760711e-05,0.000281842628966577,"YES",0.554,300,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"BTN2A2",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",24.2077960903145,7.25678698231477e-05,0.000512812946750244,"YES",4.03271566954594,2.75679873387572e-05,0.000289327391872105,"YES",0.453,301,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"NOTCH4",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",28.9493321427337,8.00485895233911e-06,0.000124172933992382,"YES",4.03064347683527,2.78121810944122e-05,0.000290930052237602,"YES",0.537,302,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"SUCNR1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",25.5178484554885,3.95780225681332e-05,0.000344816744566202,"YES",4.02978560636794,2.79138738131641e-05,0.000291036454838891,"YES",0.5,303,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"TDRD10",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",24.1764935909136,7.3624540348739e-05,0.000515696119623326,"YES",4.0282949730768,2.80914130548239e-05,0.000291930370961896,"YES",0.454,304,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"SSC5D",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",25.2887211544433,4.40126139044465e-05,0.000361654036734211,"YES",4.02206731097767,2.88447826784032e-05,0.000298365132801878,"YES",0.496,305,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
