"Method","Cell_Type","cluster","n_candidates","n_pairs","n_dropped","n_zero_delta","n_nonzero_delta","mean_biopsy","sd_biopsy","mean_surgery","sd_surgery","mean_delta","sd_delta","p_value","note","FDR"
"quantiseq","Neutrophil","Fun-CIM",25,25,0,0,25,0.0306480991178353,0.0152250890764774,0.0406768892083401,0.021455075232635,0.0100287900905048,0.0174141281037657,0.00513693793785796,NA,0.0141265793291094
"quantiseq","T cell CD4+ (non-regulatory)","Fun-CIM",25,25,0,3,22,0.0329043015666426,0.0269067182424259,0.0214967822933226,0.0187911317321143,-0.01140751927332,0.0249132329576058,0.119150015337721,NA,0.218441694785821
"quantiseq","T cell CD8+","Fun-CIM",25,25,0,1,24,0.0123888222674092,0.0126547675920965,0.0215140489828497,0.0303763220152674,0.00912522671544054,0.0269838061693936,0.310446438696633,NA,0.426863853207871
"quantiseq","T cell regulatory (Tregs)","Fun-CIM",25,25,0,0,25,0.0137058658908543,0.00713777341520938,0.017170820951565,0.0137497731064393,0.00346495506071075,0.0119663990606845,0.215820664395305,NA,0.33914675833548
"quantiseq","uncharacterized cell","Fun-CIM",25,25,0,0,25,0.787994761790025,0.0637771401994367,0.728375026922415,0.107739744417911,-0.0596197348676102,0.097401554589138,0.000632739428044683,NA,0.00414695347076859
"timer","B cell","Dys-CIM",11,11,0,0,11,0.12531322259514,0.048634568735926,0.0804683188373257,0.0124772936664985,-0.0448449037578147,0.0406449744264611,0.00385729282994253,NA,0.0231437569796552
"timer","Macrophage","Dys-CIM",11,11,0,4,7,0.038110115617313,0.0795421047939025,0.0214248998154719,0.0301373332647332,-0.0166852158018411,0.0514268370402226,0.554113130069446,NA,0.675981359664085
"timer","Myeloid dendritic cell","Dys-CIM",11,11,0,0,11,0.526349028103039,0.0719649386452868,0.490802050195442,0.0341826623761668,-0.035546977907597,0.0809427775356009,0.306556273379373,NA,0.613112546758746
"timer","Neutrophil","Dys-CIM",11,11,0,0,11,0.131426715391355,0.0233083411899462,0.134350140562794,0.0238468047768124,0.00292342517143905,0.0221739048962142,1,NA,1
"timer","T cell CD4+","Dys-CIM",11,11,0,0,11,0.126184239665368,0.0353209991766167,0.119739514208649,0.0309032971422718,-0.0064447254567188,0.0314313409499383,0.563317799720071,NA,0.675981359664085
"timer","T cell CD8+","Dys-CIM",11,11,0,0,11,0.201590198732194,0.0222130201390754,0.188065062940052,0.0309514287289504,-0.0135251357921414,0.0310618455217431,0.230024245060274,NA,0.613112546758746
"timer","B cell","Fun-CIM",25,25,0,0,25,0.0987605952253865,0.0236083986816141,0.0967451912476686,0.0481234901315133,-0.00201540397771792,0.0379860812507244,0.306561983055216,NA,0.306561983055216
"timer","Macrophage","Fun-CIM",25,25,0,0,25,0.0465923962657568,0.0311367020059556,0.0972994262607179,0.0616011804553792,0.0507070299949612,0.0734660184371939,0.000698235929175046,NA,0.00209470778752514
