"Method","Cell_Type","cluster","n_pairs","mean_biopsy","sd_biopsy","mean_surgery","sd_surgery","mean_delta","sd_delta","p_value","FDR","zscore_delta"
"quantiseq","Macrophage M1","Fun-CIM",25,0.0294774596527291,0.0166000452643327,0.0424386403296502,0.0286681272213391,0.0129611806769211,0.0264159944696686,0.00836730782483202,0.0184080772146304,0.584590992304577
"quantiseq","Macrophage M1","Dys-CIM",11,0.0429617702448739,0.0296361884469117,0.0360686791066827,0.0315050645566476,-0.00689309113819124,0.0302313205716027,0.119722411520657,0.219491087787871,-0.310900610751947
"quantiseq","Macrophage M2","Fun-CIM",25,0.0456036089776635,0.0173838203605859,0.0736042496167308,0.04552664750179,0.0280006406390672,0.0471053814215247,0.00093446025255913,0.00414695347076859,1.26291907383893
"quantiseq","Macrophage M2","Dys-CIM",11,0.0498300518811102,0.0304190601340966,0.0308504527258498,0.0275877913244316,-0.0189795991552604,0.0210703405024608,0.0144832770523174,0.0398290118938729,-0.856041049059155
"quantiseq","Monocyte","Fun-CIM",25,0.00740637806547325,0.0176037703155423,0.00802081684718988,0.0270486687214452,0.000614438781716628,0.0131223116697293,1,1,0.0277131679642218
"quantiseq","Monocyte","Dys-CIM",11,0.0136678891326533,0.0165663829582056,0.00545827380130234,0.0107972455027743,-0.00820961533135092,0.0176539486403764,0.183430618982178,0.288248115543423,-0.370280091962529
"quantiseq","Myeloid dendritic cell","Fun-CIM",25,0.00799925453307997,0.00768705742005267,0.0119867418155718,0.0154334528380618,0.0039874872824918,0.0168783067978601,0.456171159984014,0.557542528869351,0.179848518848631
"quantiseq","Myeloid dendritic cell","Dys-CIM",11,0.00913470128049262,0.014813566251026,0.00753150641511106,0.00903473589482909,-0.00160319486538156,0.0169847840458514,0.726286148878805,0.866147139732896,-0.0723092518014063
"quantiseq","NK cell","Fun-CIM",25,0.0117877952734518,0.00732467552182132,0.0159526854091819,0.00748672356351499,0.00416489013573015,0.00522009037095976,0.00113098731020962,0.00414695347076859,0.187849958886956
"quantiseq","NK cell","Dys-CIM",11,0.00913692704837289,0.00425673154981323,0.00898047600921961,0.00596305813609844,-0.000156451039153278,0.00426632406125689,0.964541384555568,0.964541384555568,-0.00705644574406336
"quantiseq","Neutrophil","Fun-CIM",25,0.0306480991178353,0.0152250890764774,0.0406768892083401,0.021455075232635,0.0100287900905048,0.0174141281037657,0.00513693793785796,0.0141265793291094,0.452330732574527
"quantiseq","Neutrophil","Dys-CIM",11,0.0379673468133632,0.0209282150790092,0.042370777463351,0.0189316195604878,0.00440343064998787,0.0212454920495723,0.504879873834092,0.694209826521876,0.198608904341907
"quantiseq","T cell CD4+ (non-regulatory)","Fun-CIM",25,0.0329043015666426,0.0269067182424259,0.0214967822933226,0.0187911317321143,-0.01140751927332,0.0249132329576058,0.119150015337721,0.218441694785821,-0.514515859160748
"quantiseq","T cell CD4+ (non-regulatory)","Dys-CIM",11,0.00926515904669426,0.0226044148496555,0.0194671133643851,0.0315919879255915,0.0102019543176908,0.0328341522158674,0.787406490666269,0.866147139732896,0.460140996926644
"quantiseq","T cell CD8+","Fun-CIM",25,0.0123888222674092,0.0126547675920965,0.0215140489828497,0.0303763220152674,0.00912522671544054,0.0269838061693936,0.310446438696633,0.426863853207871,0.411577114273422
"quantiseq","T cell CD8+","Dys-CIM",11,0.0275784778838819,0.0179448782960071,0.0115134151551564,0.0101303670512082,-0.0160650627287256,0.0157671647325667,0.00385729282994253,0.0368075608353217,-0.72458606944224
"quantiseq","T cell regulatory (Tregs)","Fun-CIM",25,0.0137058658908543,0.00713777341520938,0.017170820951565,0.0137497731064393,0.00346495506071075,0.0119663990606845,0.215820664395305,0.33914675833548,0.156280632738841
"quantiseq","T cell regulatory (Tregs)","Dys-CIM",11,0.0244808598196516,0.012534896795408,0.0104904629817871,0.00558262969218763,-0.0139903968378645,0.0133201013976567,0.00669228378824031,0.0368075608353217,-0.631011955935859
"quantiseq","uncharacterized cell","Fun-CIM",25,0.787994761790025,0.0637771401994367,0.728375026922415,0.107739744417911,-0.0596197348676102,0.097401554589138,0.000632739428044683,0.00414695347076859,-2.68904205843316
"quantiseq","uncharacterized cell","Dys-CIM",11,0.749933612131169,0.0960505724789538,0.814851821587148,0.0821981804842477,0.0649182094559789,0.0809865613483673,0.0366712945648324,0.0806768480426313,2.9280203270434
"timer","B cell","Fun-CIM",25,0.0987605952253865,0.0236083986816141,0.0967451912476686,0.0481234901315133,-0.00201540397771792,0.0379860812507244,0.306561983055216,0.306561983055216,-0.0971158834080592
"timer","B cell","Dys-CIM",11,0.12531322259514,0.048634568735926,0.0804683188373257,0.0124772936664985,-0.0448449037578147,0.0406449744264611,0.00385729282994253,0.0231437569796552,-1.63633118702557
"timer","Macrophage","Fun-CIM",25,0.0465923962657568,0.0311367020059556,0.0972994262607179,0.0616011804553792,0.0507070299949612,0.0734660184371939,0.000698235929175046,0.00209470778752514,1.79763370814386
"timer","Macrophage","Dys-CIM",11,0.038110115617313,0.0795421047939025,0.0214248998154719,0.0301373332647332,-0.0166852158018411,0.0514268370402226,0.554113130069446,0.675981359664085,-0.624322574516151
"timer","Myeloid dendritic cell","Fun-CIM",25,0.463922371857138,0.062895393507924,0.502165666910458,0.10229175534101,0.0382432950533202,0.072475573971931,0.00772670980937454,0.0154534196187491,1.34970945824821
"timer","Myeloid dendritic cell","Dys-CIM",11,0.526349028103039,0.0719649386452868,0.490802050195442,0.0341826623761668,-0.035546977907597,0.0809427775356009,0.306556273379373,0.613112546758746,-1.30218043032664
"timer","Neutrophil","Fun-CIM",25,0.117406863440656,0.0148777346394176,0.121222477536166,0.0120846885800672,0.00381561409551037,0.00944546005138384,0.0178938078632005,0.0268407117948007,0.112440434084916
"timer","Neutrophil","Dys-CIM",11,0.131426715391355,0.0233083411899462,0.134350140562794,0.0238468047768124,0.00292342517143905,0.0221739048962142,1,1,0.0803767664563068
"timer","T cell CD4+","Fun-CIM",25,0.114191242574768,0.0230289284417264,0.12039915811896,0.0230472273956249,0.00620791554419232,0.0213243262335219,0.100730671039206,0.120876805247047,0.198415451761606
"timer","T cell CD4+","Dys-CIM",11,0.126184239665368,0.0353209991766167,0.119739514208649,0.0309032971422718,-0.0064447254567188,0.0314313409499383,0.563317799720071,0.675981359664085,-0.256297742643505
"timer","T cell CD8+","Fun-CIM",25,0.202482573806725,0.0211977291532482,0.227890433794735,0.0310592870676929,0.0254078599880094,0.035622730053047,0.000165242405489221,0.000991454432935327,0.888426973452613
"timer","T cell CD8+","Dys-CIM",11,0.201590198732194,0.0222130201390754,0.188065062940052,0.0309514287289504,-0.0135251357921414,0.0310618455217431,0.230024245060274,0.613112546758746,-0.510754974227578
"xcell","B cell","Fun-CIM",25,0.0255003649805614,0.0402978585035201,0.0169330713851287,0.0548291910058402,-0.0085672935954327,0.0473241671001358,0.076288354527471,0.188090665694831,-0.0208566704349133
"xcell","B cell","Dys-CIM",11,0.101535870706712,0.129312319654907,0.00522702284836151,0.0132844413542586,-0.0963088478583502,0.127054375353785,0.0184660864969122,0.0553982594907365,-2.00462175982458
"xcell","B cell memory","Fun-CIM",25,0.00621875885065605,0.0178974416430997,0.00301595918098741,0.015079795904937,-0.00320279966966865,0.0172958784551431,0.513548893500135,0.592556415577078,0.10043016864119
"xcell","B cell memory","Dys-CIM",11,0.0311537396984106,0.0541578072077812,0.00180227163689043,0.00348636833698628,-0.0293514680615201,0.0514347060779189,0.0527870006322246,0.121816155305134,-0.490769929482729
"xcell","B cell naive","Fun-CIM",25,0.001523055887412,0.00534531765850277,0.000335483028463785,0.00136262399793723,-0.00118757285894821,0.00561192157673723,0.304808803121227,0.45721320468184,0.145992805727946
"xcell","B cell naive","Dys-CIM",11,0.00350240207841751,0.011354100249201,0.000423007991987212,0.00140295879274324,-0.0030793940864303,0.0115499309581761,1,1,0.103220268382647
"xcell","B cell plasma","Fun-CIM",25,0.0084982930615934,0.0149766328231585,0.00371115360963619,0.00855263450654174,-0.00478713945195721,0.00716881622975885,0.0002784263884126,0.002784263884126,0.0646095363736395
"xcell","B cell plasma","Dys-CIM",11,0.0337579115505797,0.0403587276160827,0.00592972451161465,0.00642947402409783,-0.0278281870389651,0.039188297512566,0.0233763900464205,0.0637537910356923,-0.456329786049441
"xcell","Cancer associated fibroblast","Fun-CIM",25,0.0694555031652866,0.0612312204669057,0.150334723300089,0.099383111349477,0.080879220134802,0.0778243774955542,0.0000609428993202133,0.0018282869796064,2.00145616407394
"xcell","Cancer associated fibroblast","Dys-CIM",11,0.0341151339182139,0.0278351438398915,0.0539180909782448,0.0686410901113569,0.019802957060031,0.073333763691215,0.824098168245978,0.950882501822282,0.620571593519705
"xcell","Class-switched memory B cell","Fun-CIM",25,0.0223108174040655,0.0222762652477705,0.0181192186239417,0.0265565824894853,-0.00419159878012384,0.0229409645989929,0.133614402537716,0.250527004758218,0.0780742259841586
"xcell","Class-switched memory B cell","Dys-CIM",11,0.0426771864272712,0.0416567903747515,0.012822603807883,0.0210292922820906,-0.0298545826193882,0.0331719761923955,0.0144328239388418,0.0543122889461903,-0.502144939923866
"xcell","Common lymphoid progenitor","Fun-CIM",25,0.0101546587668067,0.0100181866107812,0.00413450129592104,0.00690767488813389,-0.00602015747088562,0.00663103775781454,0.000252865664650941,0.002784263884126,0.0367320030761428
"xcell","Common lymphoid progenitor","Dys-CIM",11,0.008250663749513,0.00817321163953562,0.0109886843764195,0.00834001049332565,0.00273802062690647,0.00442677254205706,0.0829604137452953,0.155550775772429,0.234747277628899
"xcell","Common myeloid progenitor","Fun-CIM",25,0.00807946027340697,0.0109577131839657,0.0113717762778026,0.0107394321502725,0.00329231600439559,0.0105957077993278,0.0537840888623983,0.161352266587195,0.247279444722475
"xcell","Common myeloid progenitor","Dys-CIM",11,0.000877354147832005,0.00201561139600976,0.00178625740026678,0.00401351536713888,0.000908903252434779,0.00323086675605759,0.635586122278767,0.76270334673452,0.193392423337167
"xcell","Endothelial cell","Fun-CIM",25,0.0304006125650779,0.0363659687069433,0.0606550278700643,0.0988994525923143,0.0302544153049864,0.0984131540935808,0.247213999419846,0.41202333236641,0.856870553274043
"xcell","Endothelial cell","Dys-CIM",11,0.0191835187654726,0.038029220517562,0.00909681670008853,0.0186376077103786,-0.010086702065384,0.024753858308333,0.119722411520657,0.189035386611563,-0.0552092586074515
"xcell","Eosinophil","Fun-CIM",25,0.00314902094343526,0.00499915239215796,0.00496773433432749,0.00654568309900932,0.00181871339089223,0.00491671411881771,0.070700276991926,0.188090665694831,0.213962489662143
"xcell","Eosinophil","Dys-CIM",11,0.00422706528275579,0.0104544192042184,0.00197564640211917,0.00403818222176026,-0.00225141888063661,0.0077602097764593,0.610298655976554,0.76270334673452,0.121940113522521
"xcell","Granulocyte-monocyte progenitor","Fun-CIM",25,0.00243377572466787,0.00745036598724681,0.00291855580361166,0.00754562307071073,0.000484780078943783,0.00748460763368289,0.444081179535047,0.532897415442056,0.183803343770016
"xcell","Granulocyte-monocyte progenitor","Dys-CIM",11,0.00109826874926603,0.00364254536028833,0.000165209684851082,0.000547938536383892,-0.00093305906441495,0.00373731876297678,0.528612125255688,0.720834716257756,0.15174715535857
"xcell","Hematopoietic stem cell","Fun-CIM",25,0.149067255813483,0.10578579872802,0.236342159794018,0.157711745381796,0.087274903980535,0.154061658937781,0.00258189966306281,0.012909498315314,2.14605736748914
"xcell","Hematopoietic stem cell","Dys-CIM",11,0.0902685667876781,0.0929423560347986,0.089198269393039,0.0943116944805637,-0.00107029739463912,0.0777386492418208,0.893903721815722,0.993226357573024,0.148644308472486
"xcell","Macrophage","Fun-CIM",25,0.0169290115389046,0.0222607635801268,0.0366796962535914,0.0691935700715601,0.0197506847146868,0.0573210986299042,0.215820664395305,0.380859995991715,0.619389758359553
"xcell","Macrophage","Dys-CIM",11,0.0527505661717588,0.05672828566624,0.0170206012136473,0.0165389278600035,-0.0357299649581115,0.054064185910592,0.0184660864969122,0.0553982594907365,-0.634982549974067
"xcell","Macrophage M1","Fun-CIM",25,0.0173705264305999,0.0237022932353516,0.0255913466190845,0.0472505234543805,0.00822082018848456,0.0306654540571652,0.332720434640848,0.46092053269818,0.358708910788347
"xcell","Macrophage M1","Dys-CIM",11,0.0523037029714511,0.0360721748146199,0.0233017653324076,0.0168481911302156,-0.0290019376390435,0.0303399276129522,0.00669228378824031,0.0401537027294419,-0.482867331271271
"xcell","Macrophage M2","Fun-CIM",25,0.00503879018452434,0.00751444167062132,0.0204787378241449,0.0353789912839626,0.0154399476396206,0.0368688110387005,0.0192372507871994,0.0721396904519977,0.521927503548912
"xcell","Macrophage M2","Dys-CIM",11,0.0165626179110699,0.0441866842631735,0.00424142186731735,0.00749056508905316,-0.0123211960437526,0.0376782107928562,0.306556273379373,0.437937533399104,-0.105729347794114
"xcell","Mast cell","Fun-CIM",25,0.0178323020596864,0.0111232393008614,0.0214536301467228,0.0166205732150788,0.00362132808703642,0.0160618035255598,0.360278257695235,0.469928162211176,0.254718139979394
"xcell","Mast cell","Dys-CIM",11,0.0119331743348348,0.0154325796183235,0.00782583565574507,0.0127584025939033,-0.00410733867908969,0.00838391134021367,0.102917539402853,0.17887926293602,0.0799792782511735
"xcell","Monocyte","Fun-CIM",25,0.000805479309553676,0.00249622253486458,0.00482961545873162,0.0115559087552997,0.00402413614917795,0.00958886267404467,0.109853514160051,0.235400387485823,0.263825302236933
"xcell","Monocyte","Dys-CIM",11,0.00529372892232717,0.00963964981406912,0.000524216971161502,0.00173863100207926,-0.00476951195116566,0.00872568841195112,0.0800579199844347,0.155550775772429,0.0650080798115489
"xcell","Myeloid dendritic cell","Fun-CIM",25,0.00406692922226854,0.00729815740027865,0.0108186922178288,0.0221988626235099,0.00675176299556027,0.0219840475476999,0.0431149830672725,0.143716610224242,0.325494723985735
"xcell","Myeloid dendritic cell","Dys-CIM",11,0.0362753521689119,0.049188072774428,0.00660279116355188,0.00757367038912298,-0.02967256100536,0.0507584833559245,0.00804523748656169,0.0402261874328085,-0.498029579460323
"xcell","Myeloid dendritic cell activated","Fun-CIM",25,0.0334372570172065,0.0436249990972224,0.0442860830736011,0.0608173600747886,0.0108488260563946,0.0448682399345952,0.435214053277576,0.532897415442056,0.418125983340416
"xcell","Myeloid dendritic cell activated","Dys-CIM",11,0.119520807457759,0.0705613497380022,0.0456282275174633,0.0366982960969061,-0.073892579940296,0.0769380841031961,0.00669228378824031,0.0401537027294419,-1.49780819692608
"xcell","NK cell","Fun-CIM",25,0.00000000000000000134326498681667,0.000000000000000003742841563074,0.00000000000000000310028571836563,0.0000000000000000055596031719317,0.00000000000000000175702073154896,0.00000000000000000657342849450651,0.0815059551344267,0.188090665694831,0.17284286096664
"xcell","NK cell","Dys-CIM",11,0.00273713747923123,0.00907805801822916,0.00127395707584941,0.00393690586634892,-0.00146318040338182,0.00515738956230246,0.610298655976554,0.76270334673452,0.139761543589809
"xcell","Neutrophil","Fun-CIM",25,0.0000168017747465952,0.0000840088737329751,0.000198448183069724,0.00065330732191413,0.000181646408323129,0.000582303234892994,0.338008390645332,0.46092053269818,0.176949738334741
"xcell","Neutrophil","Dys-CIM",11,0.0000782331736494275,0.00025947008315387,0.00110839596781828,0.00160506681065442,0.00103016279416885,0.00156654425078507,0.0299739735865559,0.0749349339663897,0.196134002827845
"xcell","Plasmacytoid dendritic cell","Fun-CIM",25,0.00254497200500142,0.00988890003573549,0.00791569852172389,0.0280165196306303,0.00537072651672247,0.0185449678316084,0.702238315221897,0.752398194880604,0.294270613848791
"xcell","Plasmacytoid dendritic cell","Dys-CIM",11,0.028811636116404,0.0238817282055804,0.00851485921764389,0.0138601297398406,-0.0202967768987602,0.0215435097578374,0.0144832770523174,0.0543122889461903,-0.286050735997005
"xcell","T cell CD4+ (aggregated)","Fun-CIM",25,0.193901017059396,0.155839129512921,0.140723124851458,0.166749369360216,-0.0531778922079382,0.0929678745084625,0.00836730782483202,0.0358598906778515,-1.02946597634124
"xcell","T cell CD4+ (aggregated)","Dys-CIM",11,0.44769467669235,0.208171201512068,0.410195816375358,0.164728965793845,-0.0374988603169914,0.226446611383615,1,1,-0.674975833535177
"xcell","T cell CD8+ (aggregated)","Fun-CIM",25,0.0460394821252508,0.0673560698238778,0.0817213041103144,0.187521212064383,0.0356818219850636,0.154241584993886,0.957083495902994,0.957083495902994,0.979579798492051
"xcell","T cell CD8+ (aggregated)","Dys-CIM",11,0.183100713929247,0.128442918565122,0.0406606552811645,0.0368802215736049,-0.142440058648082,0.122138462028422,0.00509932237899739,0.0401537027294419,-3.04761086874469
"xcell","T cell NK","Fun-CIM",25,0.00707339472932794,0.01164144636948,0.00303921610220139,0.00563302227517727,-0.00403417862712655,0.014039699796567,0.125104957853436,0.250209915706872,0.0816333674480384
"xcell","T cell NK","Dys-CIM",11,0.00360467878968455,0.00635248835618034,0.0103354764362012,0.0177642107727886,0.00673079764651661,0.0197511815110193,0.306556273379373,0.437937533399104,0.325020714517028
"xcell","T cell gamma delta","Fun-CIM",25,0.000145718768435228,0.000632449811111991,0.000744907130315438,0.00261416765105471,0.00059918836188021,0.00267108824319915,0.297073591495103,0.45721320468184,0.186390021878615
"xcell","T cell gamma delta","Dys-CIM",11,0.00137067861271089,0.00306519664624418,0.00000000000000000133376008892535,0.00000000000000000309913475316551,-0.00137067861271089,0.00306519664624418,0.0580240199462214,0.124337185599046,0.141852933747877
"xcell","T cell regulatory (Tregs)","Fun-CIM",25,0.00076966386446389,0.00262544232330004,0.00115587410120544,0.00365032976984215,0.000386210236741552,0.00142779924614005,0.793649751006546,0.821016983799875,0.181574759908355
"xcell","T cell regulatory (Tregs)","Dys-CIM",11,0.0000879224384294253,0.000291605738923506,0.00000000000000000208832569824257,0.00000000000000000422895337971753,-0.0000879224384294232,0.000291605738923507,0.107327557761612,0.17887926293602,0.170855006233549
"xcell","immune score","Fun-CIM",25,0.0544384854237787,0.0528717220748537,0.0816094316241598,0.140821132558133,0.0271709462003811,0.114779045936126,0.609189087616086,0.676876764017874,0.787155827847614
"xcell","immune score","Dys-CIM",11,0.180159650037078,0.139263800520496,0.0322696373207324,0.0262297488375484,-0.147890012716345,0.132062213975215,0.00509932237899739,0.0401537027294419,-3.17082989204807
"xcell","microenvironment score","Fun-CIM",25,0.111501470886972,0.0680540003865364,0.197186719813467,0.148725457017166,0.0856852489264952,0.136004758169375,0.00258189966306281,0.012909498315314,2.1101165612558
"xcell","microenvironment score","Dys-CIM",11,0.215157286994102,0.120406640222216,0.066374261550046,0.0589104516966383,-0.148783025444056,0.111958700578362,0.00509932237899739,0.0401537027294419,-3.19102018259506
"xcell","stroma score","Fun-CIM",25,0.0570629854631935,0.0500160840313935,0.115577288189308,0.0920935858857862,0.0585143027261141,0.0852925279567079,0.00136513720445637,0.0102385290334228,1.49580359437483
"xcell","stroma score","Dys-CIM",11,0.0349976369570241,0.0430813250667508,0.0341046242293137,0.0388503740705057,-0.000893012727710421,0.0576437565796395,0.964541384555568,1,0.152652570419652
