"","gene_id","H_value","p_value","stat_test_adj_p","cluster1_mean","cluster1_sd","cluster1_sem","cluster2_mean","cluster2_sd","cluster2_sem","cluster1_penetrance","cluster2_penetrance","cluster1_cluster2_pval","cluster1_cluster2_differential","cluster2_cluster1_differential","cluster1_cluster2_sd","cluster2_cluster1_sd"
"4470","PPP1R7",167,6.78023561318756e-05,0.00438881012341904,0.295918549491877,0.15304963308877,0.0409042350135455,-0.0634027615961772,0.190710488896542,0.0528935728065607,1,0.307692307692308,NA,0.359321311088054,-0.359321311088054,0.24452950898361,0.24452950898361
"4471","PASK",121,0.154582292617021,0.353158509706228,0.0373617996206306,0.470481550267475,0.125741483421368,-0.378093399458989,0.612775901653962,0.169953456444772,0.428571428571429,0.230769230769231,NA,0.41545519907962,-0.41545519907962,0.772558861699167,0.772558861699167
"4472","STK25",113,0.302163094579301,0.527758439633749,0.173201146124032,0.179361347559185,0.0479363364997539,0.0879329040831882,0.220177834997189,0.0610663441386934,0.785714285714286,0.692307692307692,NA,0.0852682420408438,-0.0852682420408438,0.283987274402034,0.283987274402034
"4473","TPO",101,0.644293802066522,0.770559311361485,0.0686696971057501,0.114530981786304,0.0306096924296569,0.023198567370839,0.0634208935193677,0.0175897910399863,0.5,0.615384615384615,NA,0.0454711297349111,-0.0454711297349111,0.13091812526816,0.13091812526816
"4474","PROC",87,0.865093953568902,0.930311401998515,0.0467378811533834,0.18287853317419,0.0488763438952566,0.121441296273861,0.417032988496322,0.115664140275652,0.642857142857143,0.461538461538462,NA,-0.0747034151204776,0.0747034151204776,0.455369159463085,0.455369159463085
"4475","ID2",177,1.89447759780241e-06,0.000548822730759445,1.20011592819903,1.08667076554018,0.290424978348193,-0.00444614509188868,0.232761171738816,0.0645563338185678,1,0.692307692307692,NA,1.20456207329092,-1.20456207329092,1.11131953809375,1.11131953809375
"4476","TAF1B",65,0.219882442679589,0.422685248592472,0.0149023329315369,0.476493246267479,0.127348176760329,0.164168703871608,0.241482145830308,0.0669750968384805,0.428571428571429,0.692307692307692,NA,-0.149266370940071,0.149266370940071,0.534190453390296,0.534190453390296
"4477","HPCAL1",40,0.0124673576524431,0.0834045622078427,-0.421699919443999,0.524171409023152,0.140090701750513,0.0371578591349658,0.430873707252567,0.119502864980646,0.214285714285714,0.461538461538462,NA,-0.458857778578965,0.458857778578965,0.678533578858768,0.678533578858768
"4478","ODC1",96,0.827116647685936,0.90373804603891,0.541435839797959,1.18445898627671,0.316559979666645,0.384857742364399,0.716817947816251,0.19880952815572,0.642857142857143,0.615384615384615,NA,0.15657809743356,-0.15657809743356,1.38447501258894,1.38447501258894
"4479","BIRC6",14,5.05526390571484e-05,0.00366463897127194,-0.891334129988743,0.654411729487643,0.174898891544925,-0.000616412047441158,0.215369545185762,0.0597327644877404,0.0714285714285714,0.461538461538462,NA,-0.890717717941302,0.890717717941302,0.688940311409145,0.688940311409145
"4480","NOL10",13,3.71915865252788e-05,0.00313992625781561,-0.396984789825159,0.276658236312528,0.0739400238221873,0.104251952690986,0.22728658670161,0.0630379571213727,0.0714285714285714,0.538461538461538,NA,-0.501236742516145,0.501236742516145,0.358048840542777,0.358048840542777
"4481","PLEKHB2",19,0.000520167756868544,0.01390890318326,-0.292722856725777,0.435953729824247,0.116513535249182,0.211569853408179,0.180870071669831,0.0501643321232633,0.142857142857143,0.846153846153846,NA,-0.504292710133956,0.504292710133956,0.471984785108082,0.471984785108082
"4482","GORASP2",9,9.67180668351755e-06,0.00141832365107325,-0.362219899739192,0.187798590912031,0.0501912846365528,0.00332815932187002,0.197128959757675,0.0546737363296287,0,0.384615384615385,NA,-0.365548059061062,0.365548059061062,0.272264829758982,0.272264829758982
"4483","STRN",11,1.94433227142879e-05,0.00213183949122261,-0.481147657801729,0.461159638255269,0.123250097639988,0.221046337774093,0.181667157197837,0.0503854038726599,0.142857142857143,0.923076923076923,NA,-0.702193995575822,0.702193995575822,0.495652265161851,0.495652265161851
"4484","CEBPZ",72,0.37538624908392,0.534709839918087,-0.0167771350064701,0.40155226787302,0.107319357804494,0.0148848697244424,0.176529121310562,0.0489603691152179,0.357142857142857,0.615384615384615,NA,-0.0316620047309125,0.0316620047309125,0.438641943394205,0.438641943394205
"4485","PRKD3",12,2.71209424527502e-05,0.0025977203518195,-0.501120786239832,0.361610650959456,0.0966445116641843,0.128999647074084,0.143481117155385,0.0397945019203536,0.0714285714285714,0.846153846153846,NA,-0.630120433313916,0.630120433313916,0.389036108693626,0.389036108693626
"4486","DCAF17",15,6.78023561318756e-05,0.00438881012341904,-0.606547355587117,0.326835266357733,0.0873503991875457,0.040757418346284,0.343757014726899,0.0953410417614049,0.0714285714285714,0.461538461538462,NA,-0.647304773933401,0.647304773933401,0.474331294043604,0.474331294043604
"4487","QPCT",65,0.219882442679589,0.422685248592472,-0.191872473484271,0.73968711609418,0.19768969727395,0.140789023983304,0.482422373182626,0.133799892533922,0.285714285714286,0.538461538461538,NA,-0.332661497467575,0.332661497467575,0.883101565995034,0.883101565995034
"4488","RAB3GAP1",69,0.302163094579301,0.527758439633749,-0.454624470984573,0.737690877415975,0.19715618004566,-0.0369671357946976,0.180592439367655,0.0500873307770155,0.357142857142857,0.384615384615385,NA,-0.417657335189875,0.417657335189875,0.759474462888326,0.759474462888326
"4489","SLC25A12",44,0.0222209260007079,0.115721914415742,-0.510284330613022,0.425347919706891,0.11367901326573,-0.112612011300073,0.149682281965315,0.0415143955888001,0.142857142857143,0.230769230769231,NA,-0.397672319312949,0.397672319312949,0.450916442740031,0.450916442740031
"4490","RMDN2",108,0.429599517406759,0.588499855814762,0.20961599174312,0.549228750095631,0.146787557844567,0.105020987810723,0.260829239340659,0.0723410151217703,0.642857142857143,0.692307692307692,NA,0.104595003932397,-0.104595003932397,0.608016539270632,0.608016539270632
