Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE
OB_0157_B,0.0136103961596861,0,0.0328577468761567,0.164059516566522,0,0.115674576825607,0.00279948796668523,0.0551142452797792,0.0124457098666768,0.0233232332900508,0,0.00837771081787547,0.000529338745002603,0.0652090492874355,0.166961744911447,0.307827334589398,0.00141872658987679,0,0.0281382308182203,0,0,0.00165295140958019,0,0.560867874625821,0.831041417761958
OB_0157_S,0.0060425102674334,0,0.00646557161554643,0.165298661276824,0,0.14554426410105,0,0.0580432725133862,0,0.0192457002702541,0,0.0353435079314203,0.00679655903317883,0.0114649933680913,0.122686319915342,0.36640110912121,0.0136927616332676,0,0.0427639316791873,0,0,0.000210837273808757,0.001,0.446145941173042,0.894373770095998
OB_0190_B,0.0137238804266142,0.0053466620406459,0,0.125084950032468,0,0.150155513976056,0,0.0915872686641426,0,0,0,0.00991629796563892,0.0337331519854015,0,0.0955620775681615,0.363106108650385,0.0235035017009969,0,0.0882805869894902,0,0,0,0.069,0.139163734653708,1.03312784806221
OB_0190_S,0.00885842941603897,0.00299436620044346,0,0.0327144086272009,0,0.0695421624101184,0,0.044180897922398,0.0134370390593196,0.0639917436188242,0,0.0133419892616928,0,0.179343286814909,0.0689721022444231,0.367526503549284,0,0,0.126678108507519,0,0,0.00841896236782839,0.138,0.104152230833478,1.05918835930347
OB_0235_B,0,0.00410783382520408,0,0.0274089032722801,0,0.0853180071482489,0,0.0167252086887061,0,0.00414645884669282,0,0.0169872931786011,0.040729044810691,0,0.0797692656513428,0.247797571507954,0.0195526415326138,0,0.457457771537665,0,0,0,0,0.586135161222333,0.8118800605394
OB_0235_S,0.00770884499055167,0,0,0.120071439754551,0,0.212725747986281,0,0,0,0,0,0.028714975671169,0.0315887279228697,0,0.0154078460256932,0.242148436445515,0.0318743329897757,0,0.309759648213593,0,0,0,0.005,0.324999992754064,0.953670922629981
OB_0261_B,0,0.0237708228869349,0,0.152309237223249,0,0.180612969171304,0.0212876353791047,0.0598497981318889,0.0137753748951777,0.0238443308181254,0,0.0637364509478525,0,0.0125261295106555,0.0978408259118411,0.215562255723603,0.13058409258572,0,0.00430007681454348,0,0,0,0.005,0.33833365967644,0.947961900195722
OB_0261_S,0,0.0159334701197163,0.00892452697491094,0.140570952015041,0,0.131157069890712,0,0.0394542876749225,0.0190875922115694,0,0,0.0454686132726026,0,0.14513007302411,0.115197441814235,0.244289748726423,0.0483431368667437,0,0,0.0464430874090136,0,0,0.027,0.202254860840008,1.01340857279996
OB_0273_B,0,0.0188299723271575,0,0.168121220660991,0,0.178614598674273,0.017738729219578,0.0704997993644734,0.0266622472321314,0.0109578090917878,0,0.0545291237959285,0.00266103246988546,0.0237986268500108,0.0930170401928145,0.198017341293921,0.130651924998846,0,0.00590053382820163,0,0,0,0.005,0.322646534988673,0.955455628413855
OB_0273_S,0,0,0,0.0759810005661881,0,0.107520503818678,0,0.019416086306635,0.00352361741693557,0,0,0.0100463026848247,0.00688741864143679,0.049568518794957,0.0428298875128773,0.532477754575735,0,0,0.106891981211611,0,0,0.0448569284701211,0.005,0.339807562374617,0.951383330065707
OB_0237_B,0.0627988076233074,0.121367507209749,0,0.0863987052687068,0,0.197948454898502,0,0.060806843898892,0.0161908562916913,0,0,0.0389263388324139,0.0105496355011389,0.0579699459384168,0.133342461677749,0.136748427188227,0.0433485277891849,0,0.0336034878820213,0,0,0,0.002,0.411199940430338,0.911019773760844
OB_0237_S,0.0090663226313125,0,0,0.135937460767645,0,0.205834522643568,0,0.127970916823341,0,0,0,0.0697809345463306,0.0436097219140025,0.069994998364245,0.0856527443249512,0.214914303418006,0,0,0,0.037238074566599,0,0,0.105,0.118466894039223,1.05354690197576
