scope,cim,cim_class,rho_threshold,gene,n_scope_datasets,k_datasets,all_datasets_contributed,k_concordant,direction_concordant,nki_smc,nki_smc_dir,neo,neo_dir,tnbc_cl,tnbc_cl_dir,fisher_stat,fisher_p,fisher_padj,fisher_sig,stouffer_Z,stouffer_p,stouffer_padj,stouffer_sig,mean_abs_rrb,rank_in_list,in_ora_universe,used_in_ora,analysis_label
"NKI.NEO","Fun","Fun_only",0.3,"PURG",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,23.1003622660991,0.000120912183184518,0.000369123845001807,"YES",3.85420531672829,5.80530662865152e-05,0.000192153786155349,"YES",0.476,1367,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"CAPN11",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,23.2753505209197,0.000111555000805107,0.000346787210205698,"YES",3.85370617119384,5.81716035246208e-05,0.000192153786155349,"YES",0.468,1368,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"GNG2",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,23.5304816888654,9.918587664348e-05,0.000316628014970231,"YES",3.8534131253808,5.82413024408913e-05,0.000192153786155349,"YES",0.458,1369,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"C8ORF44-SGK3",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,23.5909184398428,9.64612812814682e-05,0.000309699970701144,"YES",3.85347288652386,5.82270822774804e-05,0.000192153786155349,"YES",0.456,1370,FALSE,FALSE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"ADAM23",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,23.3435412081051,0.000108106482042272,0.000338387640346247,"YES",3.85322614258113,5.82858161538208e-05,0.000192160385860882,"YES",0.465,1371,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"POM121L9P",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,22.8796209302518,0.000133834229938334,0.000397944317900534,"YES",3.85234376545708,5.8496310919534e-05,0.000192713793991468,"YES",0.503,1372,FALSE,FALSE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"UAP1L1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,26.0334134798462,3.11574622384241e-05,0.000132360647854959,"YES",3.85134402686092,5.87356689491292e-05,0.000193152117907098,"YES",0.543,1373,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"EPOR",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,22.9493886403919,0.000129608500975608,0.000388481713799567,"YES",3.85153217405904,5.86905521947959e-05,0.000193152117907098,"YES",0.51,1374,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"BCL11B",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,22.8773939997433,0.000133971340088956,0.000397944317900534,"YES",3.85107477636972,5.88002907610989e-05,0.000193152117907098,"YES",0.504,1375,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"ARHGEF25",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,22.8741041860713,0.000134174146123985,0.000397944317900534,"YES",3.85112711471222,5.87877239822893e-05,0.000193152117907098,"YES",0.491,1376,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"ZNF335",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,23.2401266441903,0.000113378877733138,0.000350768328099782,"YES",3.85082121510742,5.88612083536846e-05,0.000193211809556031,"YES",0.521,1377,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"DIPK2B",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,23.1652975668702,0.000117352304361541,0.000360409140092243,"YES",3.8501727326053,5.90172758428443e-05,0.000193583517278415,"YES",0.471,1378,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"PMS2P2",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,22.9254347811914,0.000131044209855784,0.000391745918351947,"YES",3.8490695383755,5.92836737544183e-05,0.000194316320065244,"YES",0.509,1379,FALSE,FALSE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"P3H3",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.7527012347897,5.64100993517046e-05,0.000204142233042198,"YES",3.84785463707096,5.95783583145195e-05,0.00019514070984176,"YES",0.538,1380,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"FAM66B",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,23.2228320549296,0.000114285187380538,0.000352847709672154,"YES",3.84742609601361,5.96826336863742e-05,0.00019534069823491,"YES",0.52,1381,FALSE,FALSE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"CLMP",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,22.9302082558874,0.000130756851171157,0.000391145577295585,"YES",3.84690358223356,5.98100079371993e-05,0.000195615944917613,"YES",0.511,1382,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"PHC1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,23.3901495264054,0.000105810514890673,0.000332820826239278,"YES",3.8455223053819,6.01479601296217e-05,0.000196579016475698,"YES",0.524,1383,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"NKTR",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,22.9479314833789,0.000129695390112712,0.000388484534996328,"YES",3.84514748464721,6.023997631319e-05,0.000196737494895678,"YES",0.479,1384,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"NLRP12",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,23.281122308423,0.000111258929900969,0.000346343225311557,"YES",3.84457021128316,6.03819530301267e-05,0.000197058792560414,"YES",0.522,1385,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"VWF",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,23.7196054161727,9.09049292651293e-05,0.000294123500254786,"YES",3.84271279180162,6.08409172053706e-05,0.000198413380785191,"YES",0.448,1386,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"TNFSF14",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,22.8747779313878,0.000134132587180704,0.000397944317900534,"YES",3.84100373888642,6.1266123988952e-05,0.000199512161693129,"YES",0.482,1387,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"PRKCH",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,23.0997684954531,0.000120945224435326,0.000369123845001807,"YES",3.84116337977536,6.12262875456531e-05,0.000199512161693129,"YES",0.469,1388,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"SYNGAP1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,23.6689040561842,9.30550868690096e-05,0.000300434994748517,"YES",3.84062692449639,6.1360250369494e-05,0.000199674824816496,"YES",0.528,1389,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"GABRR2",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,22.7650493727656,0.000141072233102773,0.000412912726241567,"YES",3.8400470546097,6.15053653775159e-05,0.000200003058637678,"YES",0.5,1390,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"C19ORF38",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,23.2157923944626,0.000114656151300665,0.000353751401965191,"YES",3.83918768952554,6.17210204466386e-05,0.000200560037684261,"YES",0.521,1391,FALSE,FALSE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"RAPGEF3",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,23.1949149865513,0.00011576335589785,0.000356923853109332,"YES",3.83796027626273,6.20302725127772e-05,0.000201420137757006,"YES",0.464,1392,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"ATP8B4",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,23.4842359764127,0.000101322191379031,0.000321612573759284,"YES",3.83707617571382,6.225392980273e-05,0.000202001265404407,"YES",0.453,1393,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"OLFML2B",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,22.9636318098275,0.000128762228105209,0.000386971589784271,"YES",3.83586091932072,6.2562602810267e-05,0.000202566593626366,"YES",0.473,1394,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"IL15",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,23.0830337748855,0.000121880147256008,0.000370975263028389,"YES",3.83590121705422,6.25523441711752e-05,0.000202566593626366,"YES",0.467,1395,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"TXNDC15",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,23.1892255989105,0.000116066920478481,0.00035761586950425,"YES",3.83601213003684,6.2524117116443e-05,0.000202566593626366,"YES",0.463,1396,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"ZAP70",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,23.0370791834023,0.000124484558375635,0.000376619949034718,"YES",3.83533024624003,6.26978448870145e-05,0.000202859168854192,"YES",0.469,1397,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"BCL2L11",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,27.2091880588908,1.80338882294295e-05,8.84090832939496e-05,"YES",3.83325982107305,6.32281323541625e-05,0.000204428582432628,"YES",0.543,1398,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"MRAP2",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,22.8138976056641,0.000137939951735755,0.000406446272389577,"YES",3.83282238100318,6.33407112786966e-05,0.000204646186547326,"YES",0.48,1399,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"PAN2",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,22.7028462676413,0.000145163212679161,0.000423861577073519,"YES",3.83196489930664,6.35619398645782e-05,0.000205214262991352,"YES",0.49,1400,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"NFATC1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,22.6934578788492,0.000145790809604731,0.000425144812524764,"YES",3.83165434142116,6.36422426756975e-05,0.000205326864307033,"YES",0.499,1401,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"C16ORF86",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,23.6389456749672,9.434922435109e-05,0.000303961863198095,"YES",3.83077527661325,6.38700664371292e-05,0.000205768139911493,"YES",0.528,1402,FALSE,FALSE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"GNS",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,22.6787735475851,0.000146777833560089,0.000427196270245718,"YES",3.83088429845369,6.38417699814691e-05,0.000205768139911493,"YES",0.495,1403,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"MAPK11",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,26.0232555732626,3.13047646880226e-05,0.000132790862192041,"YES",3.82985739278295,6.41087709525498e-05,0.00020639006033157,"YES",0.541,1404,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"PILRA",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,22.8994379241043,0.00013262023199213,0.000395672243303253,"YES",3.82869716741372,6.44117018799773e-05,0.000207217717080069,"YES",0.472,1405,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"SEC31B",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,22.6563780301127,0.00014829595500057,0.000430782594217593,"YES",3.82824717244051,6.45295567196737e-05,0.000207449215058979,"YES",0.495,1406,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"NHS",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,26.0521932577737,3.08869439411322e-05,0.000131582456752043,"YES",3.82768408828233,6.46773161663554e-05,0.000207628884284039,"YES",0.541,1407,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"PLEKHG1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,23.0158533306792,0.000125706078192759,0.000378782382900671,"YES",3.82775160506328,6.46595822148725e-05,0.000207628884284039,"YES",0.517,1408,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"TMEM94",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,26.9293005404841,2.05439819356064e-05,9.71326342562145e-05,"YES",3.82384158535542,6.569417515303e-05,0.000210743556913908,"YES",0.542,1409,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"ZNF841",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,22.6707170710493,0.000147322172535471,0.000428229080296032,"YES",3.82311554153633,6.58879958040561e-05,0.000210946110118885,"YES",0.484,1410,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"WNT5A",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,22.7346351464804,0.000143058022289101,0.000417984654652061,"YES",3.82308064680883,6.58973246654571e-05,0.000210946110118885,"YES",0.479,1411,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"RGPD8",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,23.5163744909104,9.9832772874856e-05,0.000318225764029866,"YES",3.82325417867076,6.5850944427856e-05,0.000210946110118885,"YES",0.446,1412,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"EML1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,22.8426124733021,0.000136130987326846,0.000402164746874081,"YES",3.82215143186863,6.61462021194625e-05,0.000211592946624183,"YES",0.513,1413,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"AGAP9",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,22.7661895872567,0.000140998321165836,0.000412912726241567,"YES",3.82116987217264,6.64100611684933e-05,0.000212286758473543,"YES",0.51,1414,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"CACHD1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,22.8875823571651,0.000133345189719741,0.000397572729243556,"YES",3.8202925251068,6.66467452806477e-05,0.000212892783511327,"YES",0.468,1415,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"KANK3",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,22.6078418330332,0.000151639747683516,0.000438523134695772,"YES",3.81909325773275,6.69715606074205e-05,0.000213779275385269,"YES",0.486,1416,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"NECAP2",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.6296554290937,5.9713679016033e-05,0.000213027489465248,"YES",3.81811198378139,6.72384424386825e-05,0.000214479717588458,"YES",0.536,1417,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"CD7",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,22.6858727952753,0.000146299824460517,0.000426354098363337,"YES",3.81696367009419,6.75520272166776e-05,0.000215328041621567,"YES",0.478,1418,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"MVB12B",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,22.5955033833853,0.000152501635815465,0.000440452008872779,"YES",3.81543526076013,6.79715474298187e-05,0.00021643019784882,"YES",0.503,1419,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"NABP1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,22.6828073752892,0.000146506036641531,0.000426679952074563,"YES",3.81535531771473,6.79935577312666e-05,0.00021643019784882,"YES",0.477,1420,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"NUMB",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.0107970999322,7.94777058149683e-05,0.000267092364523165,"YES",3.81504508891006,6.80790350112355e-05,0.000216549780612797,"YES",0.531,1421,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"GHRLOS",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,23.7218623436864,9.08103722303514e-05,0.000294123500254786,"YES",3.81430177026876,6.82842534939779e-05,0.000217049807167918,"YES",0.529,1422,FALSE,FALSE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"CHKB-CPT1B",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,23.4342001068276,0.000103685061847946,0.000327703235102463,"YES",3.81409895445592,6.83403488376232e-05,0.000217075458008473,"YES",0.525,1423,FALSE,FALSE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"CLEC6A",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,23.3872500531415,0.00010595192276676,0.000332869754049945,"YES",3.81361383089887,6.84747017754674e-05,0.000217349474736736,"YES",0.447,1424,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"ACVR2A",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,23.6567293285009,9.35788692715175e-05,0.00030191041335279,"YES",3.8115884885327,6.90383043188328e-05,0.000218984656506052,"YES",0.528,1425,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"STAG3",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,26.3146312565306,2.73420668296232e-05,0.000120571845921851,"YES",3.81025819127307,6.94108676691592e-05,0.000219687774999526,"YES",0.54,1426,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"MIDEAS",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,23.9587211972518,8.14110008044059e-05,0.000272778149470656,"YES",3.81010323650145,6.94543872730802e-05,0.000219687774999526,"YES",0.531,1427,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"CCDC50",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,22.5030079070902,0.000159119470297775,0.000456772914104408,"YES",3.81019075611249,6.9429803918329e-05,0.000219687774999526,"YES",0.492,1428,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"APLNR",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,23.060232335386,0.000123165555533544,0.000373973187583092,"YES",3.81033652437511,6.93888773120406e-05,0.000219687774999526,"YES",0.457,1429,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"TENM4",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,22.7876679629916,0.000139613189405604,0.000409773776696969,"YES",3.80936274651021,6.96627116644343e-05,0.000220038753824768,"YES",0.513,1430,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"SLIT2",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,23.397956785396,0.000105430684072811,0.000332088287114358,"YES",3.80949343652892,6.96259015074197e-05,0.000220038753824768,"YES",0.445,1431,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"MMP14",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.7885559260185,5.5482085953027e-05,0.000201915481890243,"YES",3.80912186569882,6.97306062002782e-05,0.000220099399458979,"YES",0.536,1432,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"CRYBB2P1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,27.2163552325972,1.79737871000528e-05,8.83059974915637e-05,"YES",3.80884459290888,6.980883532298e-05,0.000220192558032009,"YES",0.541,1433,FALSE,FALSE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"HOXD3",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,22.8293656474326,0.000136962560170699,0.000404357133880835,"YES",3.8084525262985,6.99195932139619e-05,0.00022038811808027,"YES",0.515,1434,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"PABIR1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,22.9539064319417,0.000129339475627627,0.000388448126137457,"YES",3.80818648610529,6.99948431801725e-05,0.000220471561793993,"YES",0.459,1435,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"PODN",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,23.5015904281449,0.000100515202355923,0.000319949799048431,"YES",3.80680421936832,7.03870492474009e-05,0.000221552550555886,"YES",0.441,1436,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"PCDHB13",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,25.0264439099057,4.96976283785799e-05,0.000185494038209068,"YES",3.80543960177122,7.07762772562389e-05,0.000222622667500487,"YES",0.537,1437,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"SLC35E2A",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.616244310972,6.00851630307055e-05,0.000214014922694081,"YES",3.80433143446578,7.10938488820455e-05,0.000223466061854552,"YES",0.535,1438,FALSE,FALSE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"MKNK1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,22.5159568287374,0.000158176131379565,0.000454590746306285,"YES",3.80319103843643,7.14220572185025e-05,0.000224341694668264,"YES",0.503,1439,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"SUN2",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,24.9549160923587,5.1370857000841e-05,0.000190637334682924,"YES",3.80197918235648,7.17723955055633e-05,0.000225174943920875,"YES",0.536,1440,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"RAB2B",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,22.438043325426,0.000163937094718832,0.000467800295536059,"YES",3.80183636046899,7.18137906553043e-05,0.000225174943920875,"YES",0.489,1441,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
