date,msigdb_version,gs_name,gs_id,gs_exact_source,gene_symbols,gs_url,gene_id_type,gs_collection,gs_subcollection,source
"Jun 6, 2025",2025.1.Hs,GOBP_ADAPTIVE_IMMUNE_RESPONSE,M13847,GO:0002250,"ADA, ADAM17, ADCY7, ADGRE1, AGER, AHR, AICDA, AIRE, AKIRIN2, ALCAM, ALOX15, ANXA1, APLF, ARG1, ARG2, ARID5A, ASCL2, ATAD5, AZGP1, B2M, BACH2, BATF, BCL10, BCL3, BCL6, BMX, BRD2, BRD4, BTK, BTLA, BTN3A1, BTN3A2, BTN3A3, BTNL8, C17orf99, C1QA, C1QB, C1QBP, C1QC, C1R, C1RL, C1S, C2, C3, C4A, C4B, C4BPA, C4BPB, C5, C6, C7, C8A, C8B, C8G, C9, CADM1, CAMK4, CARD9, CCL19, CCR2, CCR6, CD160, CD19, CD1A, CD1B, CD1C, CD1D, CD1E, CD209, CD226, CD244, CD247, CD27, CD274, CD28, CD3D, CD3E, CD3G, CD4, CD40, CD40LG, CD46, CD55, CD6, CD69, CD7, CD70, CD74, CD79A, CD79B, CD80, CD81, CD84, CD86, CD8A, CD8B, CD8B2, CEACAM1, CFI, CLC, CLCF1, CLEC10A, CLEC4A, CLEC4C, CLEC4D, CLEC4G, CLEC4M, CLEC6A, CLEC7A, CLU, CR1, CR1L, CR2, CRACR2A, CRTAM, CSF2RB, CSK, CTLA4, CTNNBL1, CTSC, CTSH, CTSL, CTSS, CX3CR1, CXCL13, CYRIB, DBNL, DCLRE1C, DENND1B, DUSP10, DUSP22, EBAG9, EBI3, EIF2AK4, EMP2, ENTPD7, EOMES, EP300, EPHB2, ERAP1, ERAP2, ERCC1, EXO1, EXOSC3, EXOSC6, FADD, FBXO38, FCAMR, FCER1A, FCER1G, FCER2, FCGR1A, FCGR1BP, FCGR2A, FCGR2B, FCGR2C, FCGR3A, FCGR3B, FCMR, FCRL4, FCRLB, FGA, FGB, FGL1, FOXJ1, FOXP3, FUT7, FYN, FZD5, GATA3, GFUS, GNL1, GPR183, GZMM, HAVCR2, HFE, HLA-A, HLA-B, HLA-C, HLA-DMA, HLA-DMB, HLA-DOA, HLA-DOB, HLA-DPA1, HLA-DPB1, HLA-DQA1, HLA-DQA2, HLA-DQB1, HLA-DQB2, HLA-DRA, HLA-DRB1, HLA-DRB3, HLA-DRB4, HLA-DRB5, HLA-E, HLA-F, HLA-G, HLA-H, HLX, HMCES, HMGB1, HMHB1, HPRT1, HPX, HRAS, HSPD1, ICAM1, ICOSLG, IFNA1, IFNA10, IFNA14, IFNA16, IFNA17, IFNA2, IFNA21, IFNA4, IFNA5, IFNA6, IFNA7, IFNA8, IFNB1, IFNE, IFNG, IFNK, IFNW1, IGHA1, IGHA2, IGHD, IGHD1-1, IGHE, IGHG1, IGHG2, IGHG3, IGHG4, IGHJ1, IGHM, IGHV1-18, IGHV1-24, IGHV1-3, IGHV1-45, IGHV1-58, IGHV1-69, IGHV1-69-2, IGHV1-69D, IGHV2-26, IGHV2-5, IGHV2-70, IGHV2-70D, IGHV3-11, IGHV3-13, IGHV3-15, IGHV3-16, IGHV3-20, IGHV3-21, IGHV3-23, IGHV3-30, IGHV3-33, IGHV3-35, IGHV3-38, IGHV3-43, IGHV3-48, IGHV3-49, IGHV3-53, IGHV3-64, IGHV3-64D, IGHV3-66, IGHV3-7, IGHV3-72, IGHV3-73, IGHV3-74, IGHV4-28, IGHV4-31, IGHV4-34, IGHV4-39, IGHV4-4, IGHV4-59, IGHV4-61, IGHV5-10-1, IGHV5-51, IGHV6-1, IGHV7-4-1, IGHV7-81, IGHV8-51-1, IGKC, IGKJ1, IGKV1-12, IGKV1-13, IGKV1-16, IGKV1-17, IGKV1-27, IGKV1-37, IGKV1-39, IGKV1-5, IGKV1-6, IGKV1-8, IGKV1-9, IGKV1D-12, IGKV1D-13, IGKV1D-17, IGKV1D-33, IGKV1D-37, IGKV1D-39, IGKV1D-42, IGKV1D-43, IGKV1D-8, IGKV2-24, IGKV2-28, IGKV2-29, IGKV2-30, IGKV2-40, IGKV2D-24, IGKV2D-26, IGKV2D-28, IGKV2D-29, IGKV2D-30, IGKV3-15, IGKV3-20, IGKV3-7, IGKV3D-11, IGKV3D-15, IGKV3D-20, IGKV3D-7, IGKV4-1, IGKV5-2, IGKV6-21, IGKV6D-21, IGKV6D-41, IGLC1, IGLC2, IGLC3, IGLC6, IGLC7, IGLJ1, IGLL1, IGLL5, IGLV1-36, IGLV1-40, IGLV1-44, IGLV1-47, IGLV1-50, IGLV1-51, IGLV10-54, IGLV11-55, IGLV2-11, IGLV2-14, IGLV2-18, IGLV2-23, IGLV2-33, IGLV2-8, IGLV3-1, IGLV3-10, IGLV3-12, IGLV3-16, IGLV3-19, IGLV3-21, IGLV3-22, IGLV3-25, IGLV3-27, IGLV3-32, IGLV3-9, IGLV4-3, IGLV4-60, IGLV4-69, IGLV5-37, IGLV5-45, IGLV5-48, IGLV5-52, IGLV6-57, IGLV7-43, IGLV7-46, IGLV8-61, IGLV9-49, IL10, IL12A, IL12B, IL12RB1, IL13RA2, IL17A, IL17F, IL17RA, IL18, IL18BP, IL18R1, IL18RAP, IL1B, IL1R1, IL1RL1, IL2, IL20RB, IL23A, IL23R, IL27, IL27RA, IL2RB, IL33, IL4, IL4I1, IL4R, IL6, IL6R, IL6ST, IL7R, IL9, IL9R, INPP5D, IRF1, IRF4, IRF7, ITK, JAG1, JAK1, JAK2, JAK3, JAM3, JCHAIN, JUNB, KCNJ8, KDM5D, KLHL22, KLHL6, KLRC1, KLRC2, KLRC4-KLRK1, KLRD1, KLRK1, KMT5B, KMT5C, LAG3, LAIR1, LAMP3, LAT, LAT2, LAX1, LEF1, LGALS1, LGALS9, LIG4, LILRA1, LILRA3, LILRA6, LILRB1, LILRB2, LILRB3, LILRB4, LILRB5, LIME1, LOXL3, LTA, LY9, LYN, MAD2L2, MALT1, MAP3K7, MAPK3, MARCHF8, MASP2, MBL2, MCOLN1, MCOLN2, MEF2C, MICA, MICB, MIR21, MLH1, MPEG1, MR1, MSH2, MSH6, MTOR, MYD88, MYO1G, NBN, NCKAP1L, NDFIP1, NECTIN2, NEDD4, NFKB2, NFKBID, NFKBIZ, NLRP10, NLRP3, NOD2, NOTCH1, NSD2, OPA1, ORAI1, OTUB1, OTUD7B, P2RX7, PAG1, PARP3, PAXIP1, PCYT1A, PDCD1, PDCD1LG2, PDIA3, PHB1, PIK3CD, PIK3CG, PKN1, PLA2G4A, PMS2, PPP3CB, PRDM1, PRF1, PRKAA1, PRKCB, PRKCD, PRKCQ, PRKCZ, PRKD2, PRR7, PSG9, PTK2B, PTPN6, PTPRC, PVR, PYCARD, RAB27A, RAET1E, RAET1G, RAET1L, RAG1, RAP1GAP, RAP1GAP2, RAPGEF3, RAPGEF4, RC3H1, RC3H2, RELB, RFTN1, RIF1, RIPK2, RIPK3, RNF125, RNF168, RNF19B, RNF8, RORA, RORC, RSAD2, SAMSN1, SANBR, SASH3, SCART1, SECTM1, SEMA4A, SERPING1, SH2D1A, SH2D1B, SHLD1, SHLD2, SHLD3, SIGLEC10, SIPA1, SIRT1, SIT1, SKAP1, SLA2, SLAMF1, SLAMF6, SLAMF7, SLC11A1, SLC15A4, SLC22A13, SMAD7, SOCS3, SOCS5, SPN, STAT3, STAT4, STAT5A, STAT6, STX7, SUPT6H, SUSD4, SWAP70, SYK, TAP1, TAP2, TARM1, TBX21, TCIRG1, TEC, TFE3, TFEB, TFRC, TGFB1, THEMIS, TLR4, TLR8, TMEM98, TNF, TNFAIP3, TNFRSF11A, TNFRSF13B, TNFRSF13C, TNFRSF14, TNFRSF17, TNFRSF1B, TNFRSF21, TNFSF13, TNFSF13B, TNFSF18, TNFSF4, TP53BP1, TRAC, TRAF2, TRAF3IP2, TRAF6, TRAJ3, TRAJ31, TRAJ42, TRAT1, TRAV1-1, TRAV1-2, TRAV10, TRAV12-1, TRAV12-2, TRAV12-3, TRAV13-1, TRAV13-2, TRAV14DV4, TRAV16, TRAV17, TRAV18, TRAV19, TRAV2, TRAV20, TRAV21, TRAV22, TRAV23DV6, TRAV24, TRAV25, TRAV26-1, TRAV26-2, TRAV27, TRAV29DV5, TRAV3, TRAV30, TRAV34, TRAV35, TRAV36DV7, TRAV38-1, TRAV38-2DV8, TRAV39, TRAV4, TRAV40, TRAV41, TRAV5, TRAV6, TRAV7, TRAV8-1, TRAV8-2, TRAV8-3, TRAV8-4, TRAV8-6, TRAV9-1, TRAV9-2, TRBC1, TRBC2, TRBD1, TRBJ1-1, TRBJ1-2, TRBJ1-3, TRBJ1-4, TRBJ1-5, TRBJ1-6, TRBJ2-1, TRBJ2-2, TRBJ2-3, TRBJ2-4, TRBJ2-5, TRBJ2-6, TRBJ2-7, TRBV10-1, TRBV10-2, TRBV10-3, TRBV11-1, TRBV11-2, TRBV11-3, TRBV12-3, TRBV12-4, TRBV12-5, TRBV13, TRBV14, TRBV16, TRBV17, TRBV18, TRBV19, TRBV2, TRBV20-1, TRBV23-1, TRBV24-1, TRBV25-1, TRBV27, TRBV28, TRBV29-1, TRBV3-1, TRBV30, TRBV4-1, TRBV4-2, TRBV5-1, TRBV5-3, TRBV5-4, TRBV5-5, TRBV5-6, TRBV5-7, TRBV6-1, TRBV6-4, TRBV6-5, TRBV6-6, TRBV6-7, TRBV6-8, TRBV7-1, TRBV7-2, TRBV7-3, TRBV7-4, TRBV7-6, TRBV7-7, TRBV7-9, TRBV9, TRDC, TRDD1, TRDJ1, TRDV1, TRDV2, TRDV3, TREM1, TREM2, TREX1, TRGC1, TRGC2, TRGV1, TRGV10, TRGV11, TRGV2, TRGV3, TRGV4, TRGV5, TRGV8, TRGV9, TRIM27, TRPM4, TSC1, TXK, TYK2, UFL1, ULBP1, ULBP2, ULBP3, UNC13D, UNC93B1, UNG, USP5, VTCN1, WAS, XCL1, YWHAG, ZAP70, ZBTB1, ZBTB7B, ZC3H12A, ZNF683, ZP3",http://amigo.geneontology.org/amigo/term/GO:0002250,Human_NCBI_Gene_ID,C5,GO:BP,MSigDB
"Jun 6, 2025",2025.1.Hs,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION,M12794,GO:0019882,"ABCB9, ACE, AP3B1, AP3D1, ARL8B, ATG5, AZGP1, B2M, CALR, CCL19, CCL21, CCR7, CD1A, CD1B, CD1C, CD1D, CD1E, CD209, CD68, CD74, CD8A, CLEC4A, CLEC4M, CST7, CTSD, CTSE, CTSF, CTSH, CTSL, CTSS, CTSV, DNM2, ERAP1, ERAP2, EXT1, FAM3D, FCER1G, FCER2, FCGR1A, FCGR2B, FGL2, GBA1, HFE, HLA-A, HLA-B, HLA-C, HLA-DMA, HLA-DMB, HLA-DOA, HLA-DOB, HLA-DPA1, HLA-DPB1, HLA-DQA1, HLA-DQA2, HLA-DQB1, HLA-DQB2, HLA-DRA, HLA-DRB1, HLA-DRB3, HLA-DRB4, HLA-DRB5, HLA-E, HLA-F, HLA-G, HLA-H, ICAM1, IDE, IFI30, IGHE, IKBKB, KDM5D, LGMN, LILRB2, LNPEP, MARCHF1, MARCHF8, MFSD6, MPEG1, MR1, NOD1, NOD2, PDIA3, PIKFYVE, PSMB8, PSME1, PYCARD, RAB10, RAB27A, RAB32, RAB33A, RAB34, RAB35, RAB3B, RAB3C, RAB4A, RAB5B, RAB6A, RAB8B, RAET1E, RAET1G, RAET1L, RELB, RFTN1, SAR1B, SLC11A1, TAP1, TAP2, TAPBP, TAPBPL, THBS1, TRAF6, TREM2, TREX1, ULBP1, ULBP2, ULBP3, UNC93B1, WAS, WDFY4, YTHDF1",http://amigo.geneontology.org/amigo/term/GO:0019882,Human_NCBI_Gene_ID,C5,GO:BP,MSigDB
"Jun 6, 2025",2025.1.Hs,GOBP_B_CELL_ACTIVATION,M10657,GO:0042113,"ABL1, ADA, ADAM10, ADAM17, ADGRG3, AHR, AICDA, AKAP17A, AKIRIN2, APLF, AQP8, ATAD5, ATM, BAD, BAK1, BANK1, BATF, BAX, BCL2, BCL3, BCL6, BLNK, BMI1, BST1, BST2, BTK, C17orf99, C3, CARD11, CASP3, CASP8, CCR6, CD180, CD19, CD22, CD27, CD28, CD300A, CD320, CD38, CD40, CD40LG, CD70, CD74, CD79A, CD79B, CD81, CD86, CDH17, CDKN1A, CDKN2A, CEBPG, CHRNA4, CHRNB2, CLCF1, CMTM7, CR1, CR2, CTLA4, CTPS1, CXCR5, CYLD, DCAF1, DCLRE1C, DDRGK1, DLL1, DNAJB9, DOCK10, DOCK11, EP300, EPHB2, ERCC1, EXO1, EXOSC3, EXOSC6, EZH2, FCGR2B, FCRL1, FCRL3, FCRL5, FLT3, FLT3LG, FNIP1, FOSL2, FOXJ1, FOXP3, FZD9, GAPT, GPR183, GPS2, HDAC4, HDAC5, HDAC9, HHEX, HMCES, HMGB3, HSPD1, ICOSLG, ID2, IFNA1, IFNA10, IFNA14, IFNA16, IFNA17, IFNA2, IFNA21, IFNA4, IFNA5, IFNA6, IFNA7, IFNA8, IFNB1, IFNE, IFNK, IFNW1, IGBP1, IGHE, IGHM, IKZF3, IL10, IL11, IL13, IL2, IL21, IL27RA, IL2RG, IL4, IL4I1, IL5, IL6, IL7, IL7R, IL9, INHA, INHBA, INPP5D, IRF2BP2, IRF8, IRS2, ITFG2, ITGA4, ITGB1, ITM2A, JAK3, KIT, KLF6, KMT5B, KMT5C, LAPTM5, LAT2, LAX1, LEF1, LFNG, LGALS1, LGALS8, LIG4, LRRC8A, LYL1, LYN, MAD2L2, MALT1, MEF2C, MFNG, MIF, MIR17HG, MIR185, MIR19A, MLH1, MMP14, MNDA, MS4A1, MSH2, MSH6, MYB, MZB1, NBN, NCKAP1L, NDFIP1, NFAM1, NFATC2, NFKBIZ, NHEJ1, NKX2-3, NOD2, NOTCH2, NSD2, NTRK1, ONECUT1, PARP3, PAWR, PAX5, PAXIP1, PCID2, PCYT1A, PELI1, PHB1, PHB2, PHF14, PIK3CD, PIK3R1, PIK3R2, PIK3R3, PKN1, PLCG2, PLCL2, PMS2, POLM, POU2AF1, PPP2R3C, PRKCB, PRKCD, PRKDC, PRLR, PTK2B, PTPN2, PTPN6, PTPRC, PTPRJ, RABL3, RAG1, RAG2, RASGRP1, RBPJ, RC3H1, RIF1, RNF168, RNF8, SAMSN1, SANBR, SASH3, SFRP1, SH3KBP1, SHB, SHLD1, SHLD2, SHLD3, SKAP2, SLAMF8, SLC15A4, SLC25A5, SLC39A10, SLC39A7, SP3, SPI1, SPIB, ST3GAL1, STAT5A, STAT5B, STAT6, SUPT6H, SWAP70, SYK, SYVN1, TAOK3, TBC1D10C, TBX21, TCF3, TCIRG1, TFRC, TGFB1, THEMIS2, TICAM1, TIRAP, TLR4, TLR9, TNFAIP3, TNFRSF13B, TNFRSF13C, TNFRSF21, TNFRSF4, TNFSF13, TNFSF13B, TNFSF4, TNIP2, TOP2B, TP53, TP53BP1, TPD52, TRAF3IP2, TXLNA, TYROBP, UNG, VAV3, VCAM1, WNT3A, XBP1, YY1, ZAP70, ZBTB1, ZBTB7A, ZFP36L1, ZFP36L2",http://amigo.geneontology.org/amigo/term/GO:0042113,Human_NCBI_Gene_ID,C5,GO:BP,MSigDB
