ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0002252,immune effector process,26/179,143/2843,0.181818181818182,2.88776028440833,6.00349873759613,4.04939337714435e-07,1.70580696012206e-05,1.44570447762961e-05,CCR2/PIK3CG/INPP5D/BCL6/STAT4/HLA-E/TNFRSF14/POU2AF1/CD28/SYK/TNFRSF1B/IRF4/SLAMF1/SERPING1/TLR8/GPR183/SLAMF6/LY9/FCGR2B/IL21/NCKAP1L/DOCK2/PTPRC/DLL1/PDCD1/TBX21,26
GO:0044419,biological process involved in interspecies interaction between organisms,46/179,358/2843,0.128491620111732,2.04079148590868,5.45900496989289,5.98503068904762e-07,2.372888637893e-05,2.01106913555615e-05,LYZ/STAT2/PIK3CG/TRIM22/INPP5D/MPEG1/JCHAIN/KMO/MRC1/HLA-E/STING1/KLHL6/TNFRSF14/POU2AF1/SYK/IL18BP/TNFRSF1B/EMILIN2/IL10RA/APOL1/IRF4/SLAMF1/SERPING1/HCFC2/TLR8/TNFSF8/GSDMB/RGS1/APOBEC3G/SYT11/CD4/NAIP/SLAMF6/LY9/FCGR2B/IL21/MAP3K14/PTPRC/PTAFR/TRIM56/SMPDL3A/CH25H/CXCL12/IKZF3/SAMHD1/TBX21,46
GO:0032101,regulation of response to external stimulus,35/179,236/2843,0.148305084745763,2.35548243537544,5.63573835342101,6.21234844087949e-07,2.41564779758814e-05,2.04730835258134e-05,CCR2/STAT2/PIK3CG/TRIM22/INPP5D/BCL6/HLA-E/STING1/CD28/SYK/TNFRSF1B/EMILIN2/IL10RA/IRF4/SLAMF1/SERPING1/HCFC2/TLR8/GPR183/NR5A2/APOBEC3G/SYT11/NAIP/SLAMF6/FCGR2B/IL21/NCKAP1L/PTPRC/TRIM56/SMPDL3A/AKNA/LGMN/CXCL12/SAMHD1/PTGIS,35
GO:0002704,negative regulation of leukocyte mediated immunity,10/179,24/2843,0.416666666666667,6.61778398510242,7.16299355937861,6.92467920762389e-07,2.64183044487085e-05,2.2390025322764e-05,CCR2/INPP5D/BCL6/HLA-E/SLAMF1/FCGR2B/NCKAP1L/PTPRC/PDCD1/TBX21,10
GO:0001817,regulation of cytokine production,30/179,187/2843,0.160427807486631,2.54802378036029,5.67617580143761,8.22743948826998e-07,3.08071900838554e-05,2.61096910076092e-05,CCR2/PIK3CG/INPP5D/BCL6/HLA-E/STING1/TNFRSF14/POU2AF1/CD28/SYK/VSIR/TNFRSF1B/IRF4/SLAMF1/TLR8/ITK/NFAM1/SYT11/CD4/NAIP/SLAMF6/LY9/FCGR2B/IL21/NCKAP1L/PTPRC/TRIM56/GPR174/DLL1/TBX21,30
GO:0001816,cytokine production,30/179,188/2843,0.159574468085106,2.53447046237965,5.64256586054208,9.26617158336121e-07,3.30464247098157e-05,2.80074857762403e-05,CCR2/PIK3CG/INPP5D/BCL6/HLA-E/STING1/TNFRSF14/POU2AF1/CD28/SYK/VSIR/TNFRSF1B/IRF4/SLAMF1/TLR8/ITK/NFAM1/SYT11/CD4/NAIP/SLAMF6/LY9/FCGR2B/IL21/NCKAP1L/PTPRC/TRIM56/GPR174/DLL1/TBX21,30
GO:1903037,regulation of leukocyte cell-cell adhesion,20/179,97/2843,0.206185567010309,3.27477970396821,5.90808027331557,1.28733043819803e-06,4.41183414582443e-05,3.73911499266082e-05,DOCK8/CCR2/BCL6/LAX1/HLA-E/TNFRSF14/CD28/SYK/VSIR/SLAMF1/NR5A2/CD4/DTX1/IL21/NCKAP1L/PTPRC/HLA-DQB1/CXCL12/PDCD1/TBX21,20
GO:1902105,regulation of leukocyte differentiation,17/179,75/2843,0.226666666666667,3.60007448789572,5.91432002818322,2.13471173250615e-06,6.44236884048871e-05,5.4600325224195e-05,CCR2/INPP5D/BCL6/CD28/SYK/VSIR/IRF4/MAFB/NFAM1/CD4/DTX1/FCGR2B/IL21/NCKAP1L/PTPRC/IKZF3/TBX21,17
GO:0051240,positive regulation of multicellular organismal process,42/179,334/2843,0.125748502994012,1.9972234302345,5.02790216819181,3.87246964876958e-06,0.000103028074076475,8.73182906952476e-05,DOCK8/CCR2/EGR2/PIK3CG/INPP5D/BCL6/HLA-E/STING1/TNFRSF14/POU2AF1/CD28/SYK/VSIR/TNFRSF1B/EMILIN2/IRF4/SLAMF1/CD38/TLR8/ITK/GPR183/NR5A2/PLAAT4/NFAM1/CD4/NAIP/SLAMF6/PKDCC/LY9/FCGR2B/IL21/NCKAP1L/PTPRC/HRH2/TRIM56/HLA-DQB1/DLL1/CXCL12/TNXB/PTGIS/CDKN1A/TBX21,42
GO:0007159,leukocyte cell-cell adhesion,20/179,104/2843,0.192307692307692,3.05436183927804,5.53183266936998,4.08175510475575e-06,0.000106990612750183,9.06766190625739e-05,DOCK8/CCR2/BCL6/LAX1/HLA-E/TNFRSF14/CD28/SYK/VSIR/SLAMF1/NR5A2/CD4/DTX1/IL21/NCKAP1L/PTPRC/HLA-DQB1/CXCL12/PDCD1/TBX21,20
GO:0002440,production of molecular mediator of immune response,13/179,52/2843,0.25,3.97067039106145,5.60334887379919,1.14880527366973e-05,0.000249772501436579,0.000211687038543782,CCR2/BCL6/HLA-E/TNFRSF14/CD28/SYK/TNFRSF1B/SLAMF1/FCGR2B/IL21/PTPRC/SAMHD1/TBX21,13
GO:0002831,regulation of response to biotic stimulus,21/179,122/2843,0.172131147540984,2.73390420368166,5.07355281860968,1.44770185936779e-05,0.000311409910600178,0.000263925938079592,STAT2/TRIM22/INPP5D/HLA-E/STING1/SYK/EMILIN2/IRF4/SERPING1/HCFC2/TLR8/APOBEC3G/SYT11/NAIP/SLAMF6/FCGR2B/IL21/TRIM56/SMPDL3A/SAMHD1/PDCD1,21
GO:0002700,regulation of production of molecular mediator of immune response,12/179,46/2843,0.260869565217391,4.14330823415108,5.57046044734473,1.58246535708775e-05,0.000333306765836608,0.000282483947515226,CCR2/BCL6/HLA-E/TNFRSF14/CD28/SYK/TNFRSF1B/SLAMF1/FCGR2B/IL21/PTPRC/TBX21,12
GO:0002709,regulation of T cell mediated immunity,9/179,27/2843,0.333333333333333,5.29422718808194,5.81061386612169,2.22101177535031e-05,0.000449088580975832,0.000380611281081085,CCR2/HLA-E/TNFRSF1B/SLAMF1/FCGR2B/NCKAP1L/PTPRC/PDCD1/TBX21,9
