gene_id,H_value,p_value,stat_test_adj_p,cluster1_mean,cluster1_sd,cluster1_sem,cluster2_mean,cluster2_sd,cluster2_sem,cluster1_penetrance,cluster2_penetrance,cluster1_cluster2_pval,cluster1_cluster2_differential,cluster2_cluster1_differential,cluster1_cluster2_sd,cluster2_cluster1_sd
GABRG2,45,,,0,0,0,0,0,0,0,0,,0,0,0,0
GABRG3,39,0.65280919451163,0.785911057915505,0.16677045427211,0.530241707585328,0.167677150638662,0.125041591391258,0.698604252304825,0.232868084101609,0.4,0.333333333333333,,0.041728862880852,-0.041728862880852,0.877042855168086,0.877042855168086
GABRG3-AS1,45,,,0,0,0,0,0,0,0,0,,0,0,0,0
GABRP,49,0.780185758513932,0.876456417363401,-0.652064162194614,1.90215043605146,0.601512783020508,-0.677786068817266,3.74651394423963,1.24883798141321,0.3,0.333333333333333,,0.0257219066226519,-0.0257219066226519,4.20173095470816,4.20173095470816
GABRQ,38.5,0.622676317640196,0.763408194698575,-0.104400739995113,0.355823349870562,0.112521223026195,0.126324621091894,0.300309243476241,0.100103081158747,0.4,0.555555555555556,,-0.230725361087007,0.230725361087007,0.465613464185026,0.465613464185026
GABRR1,33,0.356232003290827,0.558440317903134,-0.0785541680658478,0.157157465796011,0.0496975543215401,0.0142126282465254,0.188592823420551,0.062864274473517,0.3,0.444444444444444,,-0.0927667963123732,0.0927667963123732,0.245490778036894,0.245490778036894
GABRR2,17,0.02201822944857,0.0951276563197376,-0.166540939257886,0.284049239270875,0.089824256373411,0.0910443262479006,0.215299526104994,0.0717665087016647,0.2,0.555555555555556,,-0.257585265505787,0.257585265505787,0.356423703296228,0.356423703296228
GABRR3,45,,,0,0,0,0,0,0,0,0,,0,0,0,0
GACAT1,45,,,0,0,0,0,0,0,0,0,,0,0,0,0
GACAT2,45,,,0,0,0,0,0,0,0,0,,0,0,0,0
GACAT3,45,,,0,0,0,0,0,0,0,0,,0,0,0,0
GAD1,21,0.053475935828877,0.175481589749425,-0.289236814324678,0.486262901538532,0.153769831050396,0.246981624699295,0.595210291730009,0.19840343057667,0.3,0.555555555555556,,-0.536218439023973,0.536218439023973,0.768587601249197,0.768587601249197
GAD2,45,1,1,-0.00267439835774624,0.0163208668294223,0.00516111125692652,0,0,0,0.1,0,,-0.00267439835774624,0.00267439835774624,0.0163208668294223,0.0163208668294223
GADD45A,5,0.000411353352529823,0.00788376848065429,-1.6355196623723,0.950298697314964,0.300510834100622,0.2954489048095,0.707449137004004,0.235816379001335,0.1,0.555555555555556,,-1.9309685671818,1.9309685671818,1.18471595564769,1.18471595564769
GADD45B,21,0.053475935828877,0.175481589749425,-1.28100852190878,1.15828251993347,0.366281093694914,-0.21568586663489,0.836867760160838,0.278955920053613,0,0.444444444444444,,-1.06532265527389,1.06532265527389,1.42897377302036,1.42897377302036
GADD45G,17,0.02201822944857,0.0951276563197376,-0.745245212746307,0.931242069598069,0.294484599289894,0.548142718570947,1.1356379828365,0.378545994278834,0.2,0.666666666666667,,-1.29338793131725,1.29338793131725,1.46863386187649,1.46863386187649
GADD45GIP1,56,0.400181861482171,0.562113974409261,0.414460960348051,0.461034361000676,0.145791866036244,0.170839766597257,0.440256372113951,0.146752124037984,0.9,0.666666666666667,,0.243621193750794,-0.243621193750794,0.63747812135809,0.63747812135809
GADL1,33,0.277981448306539,0.513652803779239,-0.0208825208835895,0.0492315731928621,0.0155683904082732,0.00308949097256439,0.0436221418229887,0.0145407139409962,0.1,0.222222222222222,,-0.0239720118561539,0.0239720118561539,0.0657771925234657,0.0657771925234657
GAGE1,48.5,0.752004892594501,0.862796352032559,-0.185449290754384,0.626297084406678,0.198052527864783,0.00553815330180091,0.0186325372432534,0.00621084574775114,0.2,0.111111111111111,,-0.190987444056185,0.190987444056185,0.626574185057465,0.626574185057465
GAGE10,37.5,0.565919751301476,0.720135836622387,-0.0535637989795277,0.362753733034087,0.114712802611638,0.082569383183402,0.36737329475135,0.122457764917117,0.2,0.333333333333333,,-0.13613318216293,0.13613318216293,0.516288106125473,0.516288106125473
GAGE12B,42,0.792295687365232,0.888490603242902,-0.347185528783186,1.22120811985483,0.386179915583315,0.0353846072408425,0.106153821722528,0.0353846072408425,0.2,0.111111111111111,,-0.382570136024028,0.382570136024028,1.2258131610754,1.2258131610754
GAGE12C,41,0.652797538439174,0.785911057915505,-0.336239582872606,1.1767691378899,0.372127075592484,0.029706223531543,0.0891186705946291,0.029706223531543,0.1,0.111111111111111,,-0.365945806404149,0.365945806404149,1.1801388652776,1.1801388652776
GAGE12D,37,0.390601413712056,0.562113974409261,-0.343917818231743,1.17107411905151,0.370326152507795,0.028731024909366,0.086193074728098,0.028731024909366,0.1,0.111111111111111,,-0.372648843141109,0.372648843141109,1.17424181429693,1.17424181429693
GAGE12E,61,0.12504505633224,0.317083314845786,-0.223209402567891,1.16037779709137,0.366943678509743,-0.00279890846293902,0.00839672538881705,0.00279890846293902,0.4,0,,-0.220410494104952,0.220410494104952,1.16040817688427,1.16040817688427
GAGE12F,35.5,0.395867499104991,0.562113974409261,-0.330660561127802,1.13050307559668,0.357496462071103,0.0349487174140357,0.0695614418927759,0.023187147297592,0.2,0.222222222222222,,-0.365609278541838,0.365609278541838,1.13264116035563,1.13264116035563
GAGE12G,30,0.187538724138737,0.402392702375147,-0.375879735818202,1.23594468410515,0.390840026374959,0.0952242107494813,0.152786890455163,0.0509289634850545,0.2,0.333333333333333,,-0.471103946567683,0.471103946567683,1.24535259909101,1.24535259909101
GAGE12H,45,1,1,-0.315020509566977,1.1541737080719,0.364981773298947,0.029706223531543,0.0891186705946291,0.029706223531543,0.2,0.111111111111111,,-0.34472673309852,0.34472673309852,1.1576092111991,1.1576092111991
GAGE12J,53,0.390601413712056,0.562113974409261,-0.0932489350951087,0.871714088143851,0.275660198699135,-0.00276533495898135,0.00829600487694404,0.00276533495898135,0.2,0,,-0.0904836001361274,0.0904836001361274,0.871753563322447,0.871753563322447
GAGE13,42,0.792295687365232,0.888490603242902,-0.0969432659879421,0.886368982400044,0.280294483170984,0.0307549338654733,0.0922648015964198,0.0307549338654733,0.2,0.111111111111111,,-0.127698199853415,0.127698199853415,0.891158104140066,0.891158104140066
GAGE2A,52,0.520052768121535,0.684823114862992,-0.0922683835542356,1.5554362229911,0.491872121978143,0.0249717372486249,0.213625518555736,0.0712085061852455,0.3,0.111111111111111,,-0.117240120802861,0.117240120802861,1.57003748553053,1.57003748553053
GAK,2,8.66007057957522e-05,0.00391204054864174,-0.986151612595884,0.494428962960497,0.15635216641102,0.479730523487061,0.592249703109738,0.197416567703246,0,0.777777777777778,,-1.46588213608295,1.46588213608295,0.771504834882948,0.771504834882948
GAL,49,0.780185758513932,0.876456417363401,0.347988497843399,2.13853765745595,0.676264985960177,0.263131117074626,2.07212515847542,0.690708386158472,0.7,0.555555555555556,,0.084857380768773,-0.084857380768773,2.97775855044427,2.97775855044427
GAL3ST1,42,0.836838859323868,0.921743320212092,-0.0837584739283071,0.185875304235332,0.058778932216039,-0.0607171371820452,0.184828464874407,0.0616094882914691,0.2,0.222222222222222,,-0.0230413367462619,0.0230413367462619,0.262128194119608,0.262128194119608
GAL3ST2,41,0.771614008869332,0.876456417363401,-0.0221318836123101,0.594266091786007,0.187923438625046,0.205913782316625,0.664340998699192,0.221446999566397,0.3,0.333333333333333,,-0.228045665928935,0.228045665928935,0.89134794014417,0.89134794014417
GAL3ST3,24.5,0.0351483002209038,0.131894679708877,-0.0434900150449951,0.0757084338885932,0.0239411089172233,0.00885032639132519,0.0182634693653466,0.00608782312178219,0,0.222222222222222,,-0.0523403414363203,0.0523403414363203,0.0778801725416838,0.0778801725416838
GAL3ST4,12,0.00567234622962177,0.0373452145680958,-1.2180338743118,1.04457066765033,0.330322248677781,0.54613049901731,1.12389097744343,0.374630325814475,0.1,0.777777777777778,,-1.76416437332911,1.76416437332911,1.53435941320611,1.53435941320611
GALC,21,0.053475935828877,0.175481589749425,-0.783662690762909,0.69521528296276,0.219846375832078,-0.0214730144404678,0.847449089696295,0.282483029898765,0.2,0.444444444444444,,-0.762189676322441,0.762189676322441,1.0961269311955,1.0961269311955
GALE,36,0.496698348091537,0.657380036711989,-0.40923138471593,0.891912988399116,0.282047651802854,-0.0714800409992148,1.09553531349233,0.365178437830775,0.4,0.444444444444444,,-0.337751343716715,0.337751343716715,1.41269473064204,1.41269473064204
GALK1,18,0.0279287276191301,0.112652783254817,-0.479933529261119,1.0870691216322,0.343761439839637,0.446725028954071,0.729061120888334,0.243020373629445,0.3,0.777777777777778,,-0.92665855821519,0.92665855821519,1.30891152993514,1.30891152993514
GALK2,34,0.400181861482171,0.562113974409261,-0.0532369488674358,0.385653746318196,0.121954422654228,0.0761706100689582,0.323464860128159,0.10782162004272,0.5,0.444444444444444,,-0.129407558936394,0.129407558936394,0.503347124544274,0.503347124544274
GALM,24,0.094719521964104,0.256735352238762,-0.595681081385095,0.939029666955338,0.296947253804822,0.276459218791912,1.17713188378508,0.392377294595026,0.2,0.444444444444444,,-0.872140300177007,0.872140300177007,1.50579420481209,1.50579420481209
GALNS,5,0.000411353352529823,0.00788376848065429,-0.87062525424009,0.60444080899601,0.191140966718219,0.431696546313839,0.519912326207205,0.173304108735735,0.1,0.888888888888889,,-1.30232180055393,1.30232180055393,0.797281329595732,0.797281329595732
GALNT1,29,0.211024269847799,0.423657674927434,-0.0617947462436032,0.527869337873479,0.166926941464518,0.337551031367288,0.633095069391157,0.211031689797052,0.4,0.888888888888889,,-0.399345777610891,0.399345777610891,0.824290849612186,0.824290849612186
GALNT10,16,0.0172118902769058,0.0802841660822387,-0.837618883878801,0.468143914910907,0.148040104386653,0.324645630610549,1.24382496314383,0.414608321047943,0,0.666666666666667,,-1.16226451448935,1.16226451448935,1.32900687131702,1.32900687131702
GALNT11,14,0.010132282578103,0.055611275089125,-0.554526621532421,0.492590579039909,0.155770818370731,0.0801713204225779,0.429160729584147,0.143053576528049,0.2,0.555555555555556,,-0.634697941954999,0.634697941954999,0.653318000958239,0.653318000958239
GALNT12,14,0.010132282578103,0.055611275089125,-0.983417226288578,0.805316082715173,0.25466330577445,0.0468069931392266,0.583856973164447,0.194618991054816,0.1,0.555555555555556,,-1.0302242194278,1.0302242194278,0.994697420421135,0.994697420421135
GALNT13,35,0.446967892788326,0.610214651452321,-0.122632834429016,0.606260996247385,0.191716560466453,-0.0079576300169691,0.387294878594972,0.129098292864991,0.3,0.444444444444444,,-0.114675204412047,0.114675204412047,0.719409284452714,0.719409284452714
GALNT14,20,0.0434735543094676,0.15273462637502,-0.36343280665904,0.486250205802629,0.153765816306193,0.211743288918185,0.542521660180794,0.180840553393598,0.2,0.666666666666667,,-0.575176095577225,0.575176095577225,0.728538958744434,0.728538958744434
GALNT16,26,0.133300136396112,0.324050368883106,-0.794707151580713,0.739628935628064,0.233891205995074,-0.117660514858873,0.971858751587891,0.323952917195964,0.3,0.444444444444444,,-0.67704663672184,0.67704663672184,1.22129455720407,1.22129455720407
GALNT16-AS1,45,,,0,0,0,0,0,0,0,0,,0,0,0,0
GALNT17,30,0.24280672887484,0.467446442730091,-0.462798770870127,0.747602646404558,0.236412714740789,-0.176556746576271,0.673874768091854,0.224624922697285,0.2,0.444444444444444,,-0.286242024293856,0.286242024293856,1.00648741670323,1.00648741670323
GALNT18,37,0.548961874039274,0.706288131044656,0.00667730011214187,0.595986088314873,0.188467349284926,0.104676085159916,0.299504507009933,0.0998348356699776,0.4,0.777777777777778,,-0.0979987850477741,0.0979987850477741,0.667010020302639,0.667010020302639
GALNT2,11,0.00413518370174717,0.0305335873048272,-0.756871248270008,0.944741223271601,0.298753406499193,0.373381031130621,0.523292276614356,0.174430758871452,0.1,0.777777777777778,,-1.13025227940063,1.13025227940063,1.07998647478242,1.07998647478242
GALNT3,47,0.904825824330468,0.96629184705919,0.280632869117527,1.03539869465535,0.327421816147613,0.641974431770309,2.19491568566391,0.731638561887971,0.5,0.555555555555556,,-0.361341562652782,0.361341562652782,2.42687150959161,2.42687150959161
GALNT4,8,0.00145056182207885,0.0159800904025719,-0.87040110279533,0.659244524435282,0.208471423221002,0.272142291223226,0.598330278096474,0.199443426032158,0.2,0.555555555555556,,-1.14254339401856,1.14254339401856,0.890282238778751,0.890282238778751
GALNT5,20,0.0434735543094676,0.15273462637502,-0.612067572033354,0.574770618453086,0.181758428645536,0.266049557328481,1.07096282861255,0.356987609537515,0.1,0.555555555555556,,-0.878117129361835,0.878117129361835,1.21545162145876,1.21545162145876
GALNT6,32,0.315378120331681,0.552952426109067,-0.146806184341321,0.822091050261227,0.259968016286544,0.249749219607944,0.866177279105481,0.288725759701827,0.4,0.666666666666667,,-0.396555403949265,0.396555403949265,1.19419293824666,1.19419293824666
GALNT7,36,0.496698348091537,0.657380036711989,-0.012902706820682,1.22401381177023,0.387067153269854,0.35597906714497,1.20325827083448,0.40108609027816,0.4,0.444444444444444,,-0.368881773965652,0.368881773965652,1.7164032969369,1.7164032969369
GALNT7-DT,50,0.342781711147911,0.552952426109067,0,0,0,-0.00443917023900843,0.0133175107170253,0.00443917023900843,0,0,,0.00443917023900843,-0.00443917023900843,0.0133175107170253,0.0133175107170253
GALNT8,27,0.156400874667129,0.358192496107435,-0.339789977639592,0.48562650033936,0.153568583320891,0.0575949599919843,0.382399439319146,0.127466479773049,0.3,0.444444444444444,,-0.397384937631576,0.397384937631576,0.618111987445197,0.618111987445197
GALNT9,27,0.0832976381088835,0.241588175955052,-0.0722982515958123,0.103317273999712,0.0326717907478785,0,0,0,0.1,0,,-0.0722982515958123,0.0722982515958123,0.103317273999712,0.103317273999712
GALNT9-AS1,49.5,0.607148751367279,0.745739230214793,-0.0143220105342447,0.0896307033593222,0.0283437170898364,0,0,0,0.2,0,,-0.0143220105342447,0.0143220105342447,0.0896307033593222,0.0896307033593222
GALNTL5,40,0.342781711147911,0.552952426109067,0,0,0,0.00421448634598781,0.0126434590379634,0.00421448634598781,0,0.111111111111111,,-0.00421448634598781,0.00421448634598781,0.0126434590379634,0.0126434590379634
GALNTL6,47,0.901661154511435,0.96629184705919,-0.028672109368178,0.07384564781062,0.0233520442372186,-0.0383748896217231,0.0970700096779315,0.0323566698926438,0.2,0.222222222222222,,0.0097027802535451,-0.0097027802535451,0.121966251395392,0.121966251395392
GALNTL6-AS1,45,,,0,0,0,0,0,0,0,0,,0,0,0,0
GALP,45,,,0,0,0,0,0,0,0,0,,0,0,0,0
GALR1,33,0.320871185393535,0.552952426109067,-0.00464248165815421,0.0175082233819418,0.00553658636699523,0.00233682376974061,0.0242815672274351,0.00809385574247837,0.2,0.444444444444444,,-0.00697930542789482,0.00697930542789482,0.0299354704825634,0.0299354704825634
GALR2,28,0.0589240141495897,0.19167033929977,-0.106740521605056,0.293543086653498,0.0928264745221227,0.00409421352733071,0.0122826405819921,0.00409421352733071,0,0.111111111111111,,-0.110834735132387,0.110834735132387,0.293799943808248,0.293799943808248
GALR3,37,0.390601413712056,0.562113974409261,-0.031519816061577,0.149025854875673,0.0471261131660834,0.010010514525299,0.030031543575897,0.010010514525299,0.1,0.111111111111111,,-0.041530330586876,0.041530330586876,0.152021705788931,0.152021705788931
GALT,8,0.00145056182207885,0.0159800904025719,-1.22704711582722,1.06345490445436,0.336293968695251,0.0774758558624205,0.49824594759468,0.16608198253156,0.1,0.555555555555556,,-1.30452297168964,1.30452297168964,1.17438722664313,1.17438722664313
GAMT,33,0.356232003290827,0.558440317903134,-0.25542898127191,1.06797008190711,0.337721793174306,0.232322789071867,0.860739352546292,0.286913117515431,0.4,0.666666666666667,,-0.487751770343777,0.487751770343777,1.37165313722912,1.37165313722912
GAN,10,0.00298772434995345,0.0248009666183238,-0.991213799663099,0.53133063400806,0.168021499408679,0.246495212349777,0.8816951129836,0.293898370994533,0,0.666666666666667,,-1.23770901201288,1.23770901201288,1.02941658957614,1.02941658957614
GANAB,7,0.000974257940202213,0.0126087553184561,-0.80958510515361,1.02752591551257,0.324932224786945,0.500176137349381,0.629695388983187,0.209898462994396,0.1,0.777777777777778,,-1.30976124250299,1.30976124250299,1.20512480264769,1.20512480264769
GANC,19,0.0349866851414839,0.13147750118408,-0.580886968871989,0.726031164180388,0.229591213107368,0.138137814458318,0.546575201478877,0.182191733826292,0.2,0.444444444444444,,-0.719024783330307,0.719024783330307,0.908771534673487,0.908771534673487
GAP43,22,0.0652536318170993,0.200664926063319,-0.344471516186317,0.474960728575543,0.150195770143174,0.128654593286937,0.461753988012622,0.153917996004207,0.3,0.444444444444444,,-0.473126109473254,0.473126109473254,0.662423157154527,0.662423157154527
GAPDH,51,0.660720084868692,0.785911057915505,0.38830072512238,1.2338364461423,0.390173342993733,0.0673574670432499,1.34164794868528,0.447215982895094,0.4,0.444444444444444,,0.32094325807913,-0.32094325807913,1.82273739031175,1.82273739031175
GAPDH-DT,30,0.24280672887484,0.467446442730091,-0.00737969106851415,0.123256683932514,0.0389771858066224,0.0354960199594897,0.0506731146325704,0.0168910382108568,0.4,0.777777777777778,,-0.0428757110280039,0.0428757110280039,0.133266554996388,0.133266554996388
GAPDHS,29,0.211024269847799,0.423657674927434,-0.185570077905916,0.349083139557089,0.110389781376282,0.0524484048136043,0.353269119386975,0.117756373128992,0.2,0.444444444444444,,-0.23801848271952,0.23801848271952,0.496646865524673,0.496646865524673
GAPLINC,45,,,0,0,0,0,0,0,0,0,,0,0,0,0
GAPT,49,0.780185758513932,0.876456417363401,0.354657178525588,0.74163843351296,0.234526665022031,0.193795409695003,0.517940594071796,0.172646864690599,0.7,0.555555555555556,,0.160861768830585,-0.160861768830585,0.904593845353262,0.904593845353262
GAPVD1,10,0.00298772434995345,0.0248009666183238,-0.646669609052033,0.466233129315091,0.147435860926351,0.226101030800039,0.543257521741686,0.181085840580562,0.1,0.666666666666667,,-0.872770639852072,0.872770639852072,0.715892495979571,0.715892495979571
GAREM1,11,0.00413518370174717,0.0305335873048272,-0.652201476936428,0.42711300703877,0.135064992052604,0.366203770958667,0.766798898258865,0.255599632752955,0.1,0.777777777777778,,-1.0184052478951,1.0184052478951,0.877727788754982,0.877727788754982
GAREM2,40,0.719695165515599,0.829597315105435,0.160195042364367,0.508386951232983,0.160766069860518,0.0899597246571773,0.159413981353939,0.0531379937846464,0.5,0.555555555555556,,0.0702353177071897,-0.0702353177071897,0.532794622378156,0.532794622378156
GARIN1A,26.5,0.126753750228319,0.320947785088511,-0.0239225821296848,0.0437838358445469,0.013845664596769,0.00689061863685077,0.0252727835179242,0.00842426117264141,0.1,0.444444444444444,,-0.0308132007665356,0.0308132007665356,0.050554306127234,0.050554306127234
GARIN1B,34,0.400181861482171,0.562113974409261,-0.0361570007700845,0.457899363699809,0.144800492843322,0.029038722992422,0.199186975263817,0.0663956584212725,0.3,0.444444444444444,,-0.0651957237625065,0.0651957237625065,0.499346851788853,0.499346851788853
GARIN2,61,0.180914218285398,0.397995819231253,0.00344762661767576,0.064048724238111,0.0202539849820463,-0.0477723361553667,0.0750616151524674,0.0250205383841558,0.2,0.111111111111111,,0.0512199627730425,-0.0512199627730425,0.0986736294347518,0.0986736294347518
GARIN3,45,,,0,0,0,0,0,0,0,0,,0,0,0,0
GARIN4,34.5,0.414011337165912,0.580546885260894,-0.240979686505693,0.553139924200534,0.174918202524658,0.136010985689515,0.530421869799609,0.176807289933203,0.3,0.333333333333333,,-0.376990672195208,0.376990672195208,0.766362274453986,0.766362274453986
GARIN5A,30,0.24280672887484,0.467446442730091,-0.15172986282962,1.17047261521066,0.370135940291954,0.0616674727083541,0.622880117467357,0.207626705822452,0.3,0.666666666666667,,-0.213397335537974,0.213397335537974,1.32589056248781,1.32589056248781
GARIN5B,31.5,0.170899356317151,0.388597376115026,-0.0194417720001407,0.0559637011017325,0.0176972761774349,0.0113974530710828,0.0226165483705809,0.00753884945686031,0.1,0.222222222222222,,-0.0308392250712235,0.0308392250712235,0.060360948478324,0.060360948478324
GARIN6,58.5,0.170899356317151,0.388597376115026,0.0300571584356528,0.0512232563423695,0.0161982159212553,-0.0115427534476837,0.0483239269916527,0.0161079756638842,0.3,0.111111111111111,,0.0415999118833365,-0.0415999118833365,0.0704203373338319,0.0704203373338319
GARNL3,23,0.0788932429799303,0.229426796638612,-0.612617494902765,0.773499549054719,0.244602034412605,0.0593806399268444,0.681646722382453,0.227215574127484,0.2,0.555555555555556,,-0.671998134829609,0.671998134829609,1.03099166171342,1.03099166171342
GARRE1,10,0.00298772434995345,0.0248009666183238,-0.585581443092887,0.570095368543859,0.18027998481117,0.270950101697976,0.463142872898868,0.154380957632956,0.1,0.777777777777778,,-0.856531544790863,0.856531544790863,0.734513478400618,0.734513478400618
GARS1,14,0.010132282578103,0.055611275089125,-0.530638953537112,0.752766171406556,0.238045564716943,0.448361895575519,0.592788554854618,0.197596184951539,0.3,0.888888888888889,,-0.979000849112631,0.979000849112631,0.958151960589087,0.958151960589087
GARS1-DT,23,0.0788932429799303,0.229426796638612,-0.0127416267979579,0.181545214708969,0.0574096376784645,0.140862435994615,0.318428435687396,0.106142811895799,0.6,0.777777777777778,,-0.153604062792573,0.153604062792573,0.366545131788771,0.366545131788771
GART,34,0.400181861482171,0.562113974409261,-0.12058931684008,0.626883289999017,0.198237902349675,0.325344768731802,0.891388254880966,0.297129418293655,0.5,0.555555555555556,,-0.445934085571882,0.445934085571882,1.08975028342264,1.08975028342264
GAS1,20,0.0434735543094676,0.15273462637502,-1.58364637689932,0.651585791283712,0.206049519145962,-0.0131744891464514,2.05191718830514,0.683972396101714,0,0.444444444444444,,-1.57047188775287,1.57047188775287,2.1528883368779,2.1528883368779
GAS1RR,45,,,0,0,0,0,0,0,0,0,,0,0,0,0
GAS2,48,0.842105263157895,0.921743320212092,-0.160242027699154,0.859797082980072,0.271891710778582,-0.136528954989702,0.641894043226051,0.21396468107535,0.6,0.333333333333333,,-0.023713072709452,0.023713072709452,1.07297669435553,1.07297669435553
GAS2L1,12,0.00567234622962177,0.0373452145680958,-0.854034677407206,0.976642212705278,0.308841385121532,0.559915430136993,0.857777538929236,0.285925846309745,0.2,0.555555555555556,,-1.4139501075442,1.4139501075442,1.29985088295903,1.29985088295903
GAS2L1P2,45,,,0,0,0,0,0,0,0,0,,0,0,0,0
GAS2L2,46,0.967146240554813,1,-0.0290431541121911,0.296689445550191,0.0938214405671113,0.0477815013587806,0.332736686424739,0.110912228808246,0.3,0.444444444444444,,-0.0768246554709717,0.0768246554709717,0.445800773433374,0.445800773433374
GAS2L3,42,0.842105263157895,0.921743320212092,-0.0372565812159081,0.919868699175309,0.290888023769023,-0.0867547947894563,0.779564619048111,0.259854873016037,0.4,0.333333333333333,,0.0494982135735482,-0.0494982135735482,1.20576922294198,1.20576922294198
GAS5,42,0.842105263157895,0.921743320212092,-0.401174998611569,1.12052980278793,0.354342636290916,-0.201483401567905,0.90111774094386,0.30037258031462,0.4,0.444444444444444,,-0.199691597043664,0.199691597043664,1.43791523462954,1.43791523462954
GAS5-AS1,13,0.0076208621100262,0.0459065798238578,-0.81295196699326,0.956586392677047,0.302499177958368,0.248149980822779,0.58470925661979,0.19490308553993,0.1,0.777777777777778,,-1.06110194781604,1.06110194781604,1.12113444395922,1.12113444395922
GAS6,9,0.00210006711554699,0.0197968352140081,-1.67576250122521,0.96674826674499,0.305712644693418,0.283721808187818,1.35574064842891,0.451913549476304,0,0.555555555555556,,-1.95948430941303,1.95948430941303,1.66512309366512,1.66512309366512
GAS6-AS1,9,0.00210006711554699,0.0197968352140081,-1.79636382457409,1.05961793101826,0.335080611157289,0.300101912420171,1.45943651932134,0.48647883977378,0,0.555555555555556,,-2.09646573699426,2.09646573699426,1.80353683457372,1.80353683457372
GAS6-DT,45,,,0,0,0,0,0,0,0,0,,0,0,0,0
GAS8-AS1,29,0.211024269847799,0.423657674927434,-0.659856564073194,1.53115025343886,0.484192224081085,0.287739903315607,1.17502465664987,0.391674885549957,0.4,0.555555555555556,,-0.947596467388801,0.947596467388801,1.93005285998623,1.93005285998623
GASAL1,58.5,0.0947256429111904,0.256735352238762,0.0147363023819554,0.0274440958318066,0.00867858511524421,0,0,0,0.3,0,,0.0147363023819554,-0.0147363023819554,0.0274440958318066,0.0274440958318066
GASK1A,38,0.603780120807985,0.745739230214793,-0.254272666327783,1.07639958541558,0.340387436237419,-0.286857019990803,1.17679181161075,0.392263937203583,0.2,0.555555555555556,,0.03258435366302,-0.03258435366302,1.59482758797211,1.59482758797211
GASK1B,28,0.182316135876507,0.397995819231253,-0.863887453181831,1.56939556712603,0.496286454188994,0.495815000916513,1.77803355105665,0.592677850352217,0.4,0.555555555555556,,-1.35970245409834,1.35970245409834,2.37158296392894,2.37158296392894
GASK1B-AS1,22,0.0638182358691274,0.200664926063319,-0.0264896580217995,0.0428548294138161,0.0135518869685638,0.013343750266154,0.0514404900652078,0.0171468300217359,0.2,0.555555555555556,,-0.0398334082879535,0.0398334082879535,0.0669526730029207,0.0669526730029207
GAST,38,0.554667422846082,0.712538510423023,0.0958768793471667,0.523762129068383,0.165628127999517,-0.0485505299923431,0.720578834455288,0.240192944818429,0.2,0.333333333333333,,0.14442740933951,-0.14442740933951,0.890820197633163,0.890820197633163
GATA1,16,0.0172118902769058,0.0802841660822387,-0.365446296822012,0.294611272200416,0.093164264451316,0.0826815566882385,0.423075247256013,0.141025082418671,0.1,0.555555555555556,,-0.448127853510251,0.448127853510251,0.515546764656985,0.515546764656985
GATA2,11,0.00413518370174717,0.0305335873048272,-1.15731654920908,0.644262552996719,0.203733707862457,0.0150552611382938,0.7483575778949,0.249452525964967,0,0.444444444444444,,-1.17237181034737,1.17237181034737,0.987478253728441,0.987478253728441
GATA2-AS1,45,,,0,0,0,0,0,0,0,0,,0,0,0,0
GATA3,15,0.013271558163199,0.0670523674207757,-1.36591884699786,2.26679708998184,0.716824179778425,1.10848844081193,1.54606092034539,0.515353640115131,0.3,0.777777777777778,,-2.47440728780979,2.47440728780979,2.74384281921712,2.74384281921712
GATA3-AS1,31,0.270133942215978,0.513258304285578,-0.233654092525795,1.46220863637926,0.46239097053274,-0.199012365546877,1.06281720689814,0.354272402299379,0.3,0.666666666666667,,-0.034641726978918,0.034641726978918,1.80765995463219,1.80765995463219
GATA4,44,0.963752881847805,1,-0.0899740523477939,0.611892319283577,0.193497341169907,0.0820613794011416,0.736555547782208,0.245518515927403,0.3,0.222222222222222,,-0.172035431748935,0.172035431748935,0.95756267960222,0.95756267960222
GATA5,62,0.0589240141495897,0.19167033929977,0.0141338054936607,0.0233236627697129,0.00737558977299642,-0.0136288297592161,0.0408864892776482,0.0136288297592161,0.3,0,,0.0277626352528768,-0.0277626352528768,0.0470712040471298,0.0470712040471298
GATA6,34,0.400181861482171,0.562113974409261,-0.643290894325027,0.53909918520031,0.170478130997392,-0.390927709077229,0.590842870255363,0.196947623418454,0.1,0.333333333333333,,-0.252363185247798,0.252363185247798,0.799826999303746,0.799826999303746
GATA6-AS1,45,,,0,0,0,0,0,0,0,0,,0,0,0,0
GATAD1,4,0.000259802117387257,0.00634058257462439,-0.67975484011163,0.391142733508342,0.123690192811062,-0.00769299884823823,0.269500337827465,0.0898334459424884,0,0.333333333333333,,-0.672061841263392,0.672061841263392,0.474997968485651,0.474997968485651
GATAD2A,0,2.16501764489381e-05,0.00246424388271429,-1.41595316338064,0.920385657513436,0.291051500349412,0.800740909485083,0.564089352947932,0.188029784315977,0,1,,-2.21669407286572,2.21669407286572,1.07949365753841,1.07949365753841
GATAD2B,15,0.013271558163199,0.0670523674207757,-0.891275737641031,1.07930091644878,0.341304917668524,0.377792670348679,0.604781570840508,0.201593856946836,0.2,0.777777777777778,,-1.26906840798971,1.26906840798971,1.2371948984196,1.2371948984196
