scope,cim,cim_class,rho_threshold,gene,n_scope_datasets,k_datasets,all_datasets_contributed,k_concordant,direction_concordant,nki_smc,nki_smc_dir,neo,neo_dir,tnbc_cl,tnbc_cl_dir,fisher_stat,fisher_p,fisher_padj,fisher_sig,stouffer_Z,stouffer_p,stouffer_padj,stouffer_sig,mean_abs_rrb,neg_log10_stouffer,cim_label,highlight,proteostasis_branch,is_proteostatic
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"LENG8",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",54.4307253569881,0.000000000603955060820152,0.000000372252015701221,"YES",6.38856234847005,0.0000000000837262746902625,0.0000000689614965938359,"YES",0.633,7.16139332207615,"Fun-CIM","background",NA,FALSE
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"PML",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",53.967116048536,0.000000000749065443719915,0.000000375978561916524,"YES",5.83254742199682,0.00000000272937417272485,0.000000490661869509223,"YES",0.614,6.30921769075594,"Fun-CIM","background",NA,FALSE
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"PHACTR4",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",53.5332771006548,0.000000000916170131477954,0.000000375978561916524,"YES",5.45091922329816,0.000000025055064315992,0.00000157810328454522,"YES",0.626,5.80186457625959,"Fun-CIM","background",NA,FALSE
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"TNFRSF14",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",53.4357688918589,0.000000000958573225421664,0.000000375978561916524,"YES",6.32669378097081,0.000000000125234852251069,0.0000000900542950062065,"YES",0.623,7.04549556931848,"Fun-CIM","background",NA,FALSE
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"APOL2",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",53.1335352316379,0.00000000110283930723008,0.000000398433395081161,"YES",6.23113725080623,0.00000000023153058972032,0.000000133191830579776,"YES",0.618,6.87552241212464,"Fun-CIM","background",NA,FALSE
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"EGR2",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",53.0009569158333,0.00000000117276991444555,0.000000404793263670027,"YES",6.16528277294579,0.000000000351786477679394,0.000000159766606099763,"YES",0.559,6.79651399036721,"Fun-CIM","background",NA,FALSE
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"GPR162",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",52.8179000475836,0.00000000127664822317523,0.000000414134548513164,"YES",6.26411643130505,0.000000000187472628199451,0.00000011668999305409,"YES",0.606,6.93296638600889,"Fun-CIM","background",NA,FALSE
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"PLEKHO2",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",52.7072842299778,0.00000000134381357728226,0.000000414134548513164,"YES",6.09679464591061,0.000000000541081953814963,0.00000020299983388997,"YES",0.608,6.69250431745969,"Fun-CIM","background",NA,FALSE
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"APOL3",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",52.3575634931476,0.00000000158021817229043,0.00000043666711407559,"YES",6.00900902502043,0.000000000933303677998879,0.000000259789594756527,"YES",0.59,6.58537824752904,"Fun-CIM","background",NA,FALSE
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"SYT11",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",52.0212769942104,0.00000000184653608255181,0.000000448524470840444,"YES",5.51163638370409,0.0000000177756396168089,0.00000133379125437777,"YES",0.617,5.87491213456164,"Fun-CIM","background",NA,FALSE
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"SYK",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",51.6734187202313,0.00000000216915615688203,0.000000462674510148062,"YES",5.79800962514731,0.00000000335533006835768,0.000000556791214612663,"YES",0.625,6.2543076259035,"Fun-CIM","background",NA,FALSE
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"TMEM175",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",50.5849899052269,0.00000000358814834904127,0.000000662559841975379,"YES",5.50964917634775,0.0000000179774786523403,0.00000133730744216418,"YES",0.623,5.87376873852239,"Fun-CIM","background",NA,FALSE
