scope,cim,cim_class,rho_threshold,gene,n_scope_datasets,k_datasets,all_datasets_contributed,k_concordant,direction_concordant,nki_smc,nki_smc_dir,neo,neo_dir,tnbc_cl,tnbc_cl_dir,fisher_stat,fisher_p,fisher_padj,fisher_sig,stouffer_Z,stouffer_p,stouffer_padj,stouffer_sig,mean_abs_rrb,neg_log10_stouffer,cim_label,highlight,proteostasis_branch,is_proteostatic
"NKI.TNBCCL","Dys","Dys_only",0.3,"PTGES2",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",35.1676548592739,0.000000429117217885321,0.000048808087038516,"YES",5.12813010484928,0.000000146317093339953,0.0000513162859375334,"YES",0.565,4.28974478361442,"Dys-CIM","background",NA,FALSE
"NKI.TNBCCL","Dys","Dys_only",0.3,"LDHA",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",35.1324353534006,0.000000436326944759169,0.000048808087038516,"YES",5.02450281583696,0.000000252369197863153,0.0000513162859375334,"YES",0.589,4.28974478361442,"Dys-CIM","background",NA,FALSE
"NKI.TNBCCL","Dys","Dys_only",0.3,"ELP2",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",35.0903285092113,0.000000445105196263196,0.000048808087038516,"YES",3.81806487314073,0.0000672512805220296,0.00146478816479489,"YES",0.543,2.83422517770761,"Dys-CIM","background",NA,FALSE
"NKI.TNBCCL","Dys","Dys_only",0.3,"TBC1D7",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",34.9387274828561,0.000000478193489779161,0.0000490533966934752,"YES",5.08728940694222,0.000000181608676607866,0.0000513162859375334,"YES",0.572,4.28974478361442,"Dys-CIM","background",NA,FALSE
"NKI.TNBCCL","Dys","Dys_only",0.3,"TMEM147",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",34.8164115531702,0.000000506668321700823,0.0000503501644690193,"YES",4.81420826202783,0.000000738923125750909,0.0000839205549959961,"YES",0.596,4.07613165266362,"Dys-CIM","background",NA,FALSE
"NKI.TNBCCL","Dys","Dys_only",0.3,"GTF2F2",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",34.6011010814408,0.000000560958226292371,0.0000540559745336284,"YES",4.76032574675482,0.000000966403741141949,0.0000969126911633449,"YES",0.594,4.01361934636201,"Dys-CIM","background",NA,FALSE
"NKI.TNBCCL","Dys","Dys_only",0.3,"YWHAZ",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",34.4570245566634,0.000000600486725509135,0.0000550814570285628,"YES",4.67430544878719,0.00000147475040953149,0.000133991608637433,"YES",0.592,3.87292239892303,"Dys-CIM","Dys-CIM: Mitochondrial Proteostasis","Mitochondrial proteostasis",TRUE
"NKI.TNBCCL","Dys","Dys_only",0.3,"DCAF13",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",34.2216402138058,0.000000671124917401428,0.0000592827010371261,"YES",5.02581558675766,0.00000025064872120889,0.0000513162859375334,"YES",0.564,4.28974478361442,"Dys-CIM","background",NA,FALSE
"NKI.TNBCCL","Dys","Dys_only",0.3,"APEH",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",34.0736999553894,0.000000719698767094468,0.0000618551913340651,"YES",4.71747345538706,0.00000119395772313631,0.000111670163516867,"YES",0.589,3.95206284793087,"Dys-CIM","background",NA,FALSE
"NKI.TNBCCL","Dys","Dys_only",0.3,"TBCB",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",33.9272347446078,0.000000771237925965928,0.0000635991918810916,"YES",4.98222334817626,0.000000314289108446475,0.0000513162859375334,"YES",0.567,4.28974478361442,"Dys-CIM","Dys-CIM: Cytonuclear Proteostasis","Cytonuclear proteostasis",TRUE
"NKI.TNBCCL","Dys","Dys_only",0.3,"SMS",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",33.8871155515951,0.000000785986182988355,0.0000635991918810916,"YES",4.4320284014611,0.00000466753588430828,0.000269868438401824,"YES",0.581,3.56884790399268,"Dys-CIM","background",NA,FALSE
"NKI.TNBCCL","Dys","Dys_only",0.3,"NARS2",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",33.7786864210752,0.000000827267259754635,0.0000635991918810916,"YES",4.1557367926418,0.0000162120465628391,0.000587543216782871,"YES",0.565,3.23096018331999,"Dys-CIM","Dys-CIM: Translation","Translation",TRUE
"NKI.TNBCCL","Dys","Dys_only",0.3,"CHCHD3",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",33.7462148686781,0.00000084004512260602,0.0000635991918810916,"YES",4.20193153104144,0.0000132323592765503,0.00055366976972934,"YES",0.568,3.25674918824198,"Dys-CIM","Dys-CIM: Mitochondrial Proteostasis","Mitochondrial proteostasis",TRUE
"NKI.TNBCCL","Dys","Dys_only",0.3,"GLRX3",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",33.6965034286088,0.000000859989072605955,0.0000635991918810916,"YES",4.9851939670391,0.000000309498415338107,0.0000513162859375334,"YES",0.556,4.28974478361442,"Dys-CIM","background",NA,FALSE
"NKI.TNBCCL","Dys","Dys_only",0.3,"YIF1A",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",33.6440907980187,0.000000881527884616865,0.0000637104243882189,"YES",4.9960195095833,0.000000292628711524507,0.0000513162859375334,"YES",0.546,4.28974478361442,"Dys-CIM","background",NA,FALSE
