"k","cluster","sample_id","item_consensus","stability"
4,2,"delta_HCC1395_EPI_R1",1,"Very High (>=87.5%)"
4,2,"delta_HCC1395_EPI_R2",1,"Very High (>=87.5%)"
4,2,"delta_HCC1395_EPI_R3",0.00423559671543176,"Very Low (<50%)"
4,2,"delta_HCC1806_EPI_R1",0,"Very Low (<50%)"
4,2,"delta_HCC1806_EPI_R2",0,"Very Low (<50%)"
4,2,"delta_HCC1806_EPI_R3",0,"Very Low (<50%)"
4,2,"delta_MDAMB468_EPI_R1",1,"Very High (>=87.5%)"
4,2,"delta_MDAMB468_EPI_R2",1,"Very High (>=87.5%)"
4,2,"delta_MDAMB468_EPI_R3",1,"Very High (>=87.5%)"
4,2,"delta_BT549_EPI_R2",0,"Very Low (<50%)"
4,2,"delta_BT549_EPI_R1",0,"Very Low (<50%)"
4,2,"delta_BT549_EPI_R3",0,"Very Low (<50%)"
4,2,"delta_HCC38_EPI_R1",0,"Very Low (<50%)"
4,2,"delta_HCC38_EPI_R2",0,"Very Low (<50%)"
4,2,"delta_HCC38_EPI_R3",0,"Very Low (<50%)"
4,2,"delta_Hs578t_EPI_R1",0,"Very Low (<50%)"
4,2,"delta_Hs578t_EPI_R2",0,"Very Low (<50%)"
4,2,"delta_Hs578t_EPI_R3",0,"Very Low (<50%)"
4,2,"delta_MDAMB231_EPI_R1",0,"Very Low (<50%)"
4,2,"delta_MDAMB231_EPI_R2",0,"Very Low (<50%)"
4,2,"delta_MDAMB231_EPI_R3",0,"Very Low (<50%)"
4,2,"delta_MDAMB157_EPI_R1",0,"Very Low (<50%)"
4,2,"delta_MDAMB157_EPI_R2",0,"Very Low (<50%)"
4,2,"delta_MDAMB157_EPI_R3",0,"Very Low (<50%)"
4,3,"delta_DU4475_EPI_R2",0.00115626032375289,"Very Low (<50%)"
4,3,"delta_DU4475_EPI_R1",0.00117568021498153,"Very Low (<50%)"
4,3,"delta_DU4475_EPI_R3",0.00118243243243243,"Very Low (<50%)"
4,3,"delta_HCC1395_EPI_R1",0.00099304865938431,"Very Low (<50%)"
4,3,"delta_HCC1395_EPI_R2",0.000900163666121113,"Very Low (<50%)"
4,3,"delta_HCC1395_EPI_R3",1,"Very High (>=87.5%)"
4,3,"delta_HCC1806_EPI_R1",1,"Very High (>=87.5%)"
4,3,"delta_HCC1806_EPI_R2",1,"Very High (>=87.5%)"
4,3,"delta_HCC1806_EPI_R3",1,"Very High (>=87.5%)"
4,3,"delta_MDAMB468_EPI_R1",0.00116317713526088,"Very Low (<50%)"
4,3,"delta_MDAMB468_EPI_R2",0.000741106719367589,"Very Low (<50%)"
4,3,"delta_MDAMB468_EPI_R3",0.00115932427956277,"Very Low (<50%)"
4,3,"delta_BT549_EPI_R2",0,"Very Low (<50%)"
4,3,"delta_BT549_EPI_R1",0,"Very Low (<50%)"
4,3,"delta_BT549_EPI_R3",0,"Very Low (<50%)"
4,3,"delta_HCC38_EPI_R1",0,"Very Low (<50%)"
4,3,"delta_HCC38_EPI_R2",0,"Very Low (<50%)"
4,3,"delta_HCC38_EPI_R3",0,"Very Low (<50%)"
4,3,"delta_Hs578t_EPI_R1",0,"Very Low (<50%)"
4,3,"delta_Hs578t_EPI_R2",0,"Very Low (<50%)"
4,3,"delta_Hs578t_EPI_R3",0,"Very Low (<50%)"
4,3,"delta_MDAMB231_EPI_R1",0,"Very Low (<50%)"
4,3,"delta_MDAMB231_EPI_R2",0,"Very Low (<50%)"
4,3,"delta_MDAMB231_EPI_R3",0,"Very Low (<50%)"
4,3,"delta_MDAMB157_EPI_R1",0,"Very Low (<50%)"
4,3,"delta_MDAMB157_EPI_R2",0,"Very Low (<50%)"
4,3,"delta_MDAMB157_EPI_R3",0,"Very Low (<50%)"
4,4,"delta_DU4475_EPI_R2",0,"Very Low (<50%)"
4,4,"delta_DU4475_EPI_R1",0,"Very Low (<50%)"
4,4,"delta_DU4475_EPI_R3",0,"Very Low (<50%)"
4,4,"delta_HCC1395_EPI_R1",0,"Very Low (<50%)"
4,4,"delta_HCC1395_EPI_R2",0,"Very Low (<50%)"
4,4,"delta_HCC1395_EPI_R3",0,"Very Low (<50%)"
4,4,"delta_HCC1806_EPI_R1",0,"Very Low (<50%)"
4,4,"delta_HCC1806_EPI_R2",0,"Very Low (<50%)"
4,4,"delta_HCC1806_EPI_R3",0,"Very Low (<50%)"
4,4,"delta_MDAMB468_EPI_R1",0,"Very Low (<50%)"
4,4,"delta_MDAMB468_EPI_R2",0,"Very Low (<50%)"
4,4,"delta_MDAMB468_EPI_R3",0,"Very Low (<50%)"
4,4,"delta_BT549_EPI_R2",0,"Very Low (<50%)"
4,4,"delta_BT549_EPI_R1",0.00240075602910986,"Very Low (<50%)"
4,4,"delta_BT549_EPI_R3",0.240268962443261,"Very Low (<50%)"
4,4,"delta_HCC38_EPI_R1",0,"Very Low (<50%)"
4,4,"delta_HCC38_EPI_R2",0,"Very Low (<50%)"
4,4,"delta_HCC38_EPI_R3",0,"Very Low (<50%)"
4,4,"delta_Hs578t_EPI_R1",0,"Very Low (<50%)"
4,4,"delta_Hs578t_EPI_R2",0,"Very Low (<50%)"
4,4,"delta_Hs578t_EPI_R3",0,"Very Low (<50%)"
4,4,"delta_MDAMB231_EPI_R1",1,"Very High (>=87.5%)"
4,4,"delta_MDAMB231_EPI_R2",1,"Very High (>=87.5%)"
4,4,"delta_MDAMB231_EPI_R3",1,"Very High (>=87.5%)"
4,4,"delta_MDAMB157_EPI_R1",1,"Very High (>=87.5%)"
4,4,"delta_MDAMB157_EPI_R2",1,"Very High (>=87.5%)"
4,4,"delta_MDAMB157_EPI_R3",1,"Very High (>=87.5%)"
