cohort,gene,nonfinite_n,variance,finite_complete,variable,retained,exclusion_reason
METABRIC,HSD17B1,0,0.8929622411435849,TRUE,TRUE,TRUE,retained
METABRIC,HSD17B10,0,0.16209053335360307,TRUE,TRUE,TRUE,retained
METABRIC,HSD17B11,0,0.6412136813174807,TRUE,TRUE,TRUE,retained
METABRIC,HSD17B12,0,0.36629287870099475,TRUE,TRUE,TRUE,retained
METABRIC,HSD17B13,0,0.0248688782937976,TRUE,TRUE,TRUE,retained
METABRIC,HSD17B14,0,0.2414365124208963,TRUE,TRUE,TRUE,retained
METABRIC,HSD17B2,0,1.020941073524876,TRUE,TRUE,TRUE,retained
METABRIC,HSD17B3,0,0.023431691113080737,TRUE,TRUE,TRUE,retained
METABRIC,HSD17B4,0,0.3833747008047301,TRUE,TRUE,TRUE,retained
METABRIC,HSD17B6,0,0.5991411551338545,TRUE,TRUE,TRUE,retained
METABRIC,HSD17B7,0,0.277386428056501,TRUE,TRUE,TRUE,retained
METABRIC,HSD17B7.1,0,0.4949001640407361,TRUE,TRUE,TRUE,retained
METABRIC,HSD17B8,0,0.4183885080440667,TRUE,TRUE,TRUE,retained
METABRIC,HSD3B1,0,0.03525437009902608,TRUE,TRUE,TRUE,retained
METABRIC,HSD3B2,0,0.019597026462799906,TRUE,TRUE,TRUE,retained
METABRIC,HSD3B7,0,0.28613699771759754,TRUE,TRUE,TRUE,retained
METABRIC,HSD3BP4,0,0.041365270998789935,TRUE,TRUE,TRUE,retained
METABRIC,HSDL1,0,0.10417020117811802,TRUE,TRUE,TRUE,retained
METABRIC,HSDL2,0,0.2329457950988538,TRUE,TRUE,TRUE,retained
METABRIC,HSF1,0,0.2539275489479399,TRUE,TRUE,TRUE,retained
METABRIC,HSF2,0,0.1351952322651884,TRUE,TRUE,TRUE,retained
METABRIC,HSF2BP,0,0.18256374854797716,TRUE,TRUE,TRUE,retained
METABRIC,HSF4,0,0.08830215897224278,TRUE,TRUE,TRUE,retained
METABRIC,HSF5,0,0.02657934512154487,TRUE,TRUE,TRUE,retained
METABRIC,HSFX1,0,0.01513165383730824,TRUE,TRUE,TRUE,retained
METABRIC,HSFX2,0,0.01697448569822493,TRUE,TRUE,TRUE,retained
METABRIC,HSFY1,0,0.01641165158100126,TRUE,TRUE,TRUE,retained
METABRIC,HSFY2,0,0.018821669965565467,TRUE,TRUE,TRUE,retained
METABRIC,HSH2D,0,0.5728807630710715,TRUE,TRUE,TRUE,retained
METABRIC,HSP90AA1,0,0.49034466833508206,TRUE,TRUE,TRUE,retained
METABRIC,HSP90AA2,0,0.018977547292797603,TRUE,TRUE,TRUE,retained
METABRIC,HSP90AA6P,0,0.016613202153605837,TRUE,TRUE,TRUE,retained
METABRIC,HSP90AB1,0,0.2543530646888295,TRUE,TRUE,TRUE,retained
METABRIC,HSP90AB2P,0,0.02666913721042038,TRUE,TRUE,TRUE,retained
METABRIC,HSP90AB3P,0,0.36066245141794645,TRUE,TRUE,TRUE,retained
METABRIC,HSP90AB4P,0,0.0335522849859068,TRUE,TRUE,TRUE,retained
METABRIC,HSP90AB6P,0,0.015593595199660816,TRUE,TRUE,TRUE,retained
METABRIC,HSP90B1,0,0.15899597476273084,TRUE,TRUE,TRUE,retained
METABRIC,HSP90B3P,0,0.2909728993108832,TRUE,TRUE,TRUE,retained
METABRIC,HSPA12A,0,0.39338189819296115,TRUE,TRUE,TRUE,retained
METABRIC,HSPA12B,0,0.31285955413074756,TRUE,TRUE,TRUE,retained
METABRIC,HSPA13,0,0.14049737607022886,TRUE,TRUE,TRUE,retained
METABRIC,HSPA14,0,0.34939357677332966,TRUE,TRUE,TRUE,retained
METABRIC,HSPA1A,0,0.9966637474677401,TRUE,TRUE,TRUE,retained
METABRIC,HSPA1B,0,0.5360773754053298,TRUE,TRUE,TRUE,retained
METABRIC,HSPA1L,0,0.10227809777040961,TRUE,TRUE,TRUE,retained
METABRIC,HSPA2,0,1.1130434917771623,TRUE,TRUE,TRUE,retained
METABRIC,HSPA4,0,0.279577700678827,TRUE,TRUE,TRUE,retained
METABRIC,HSPA4L,0,0.2318564817026469,TRUE,TRUE,TRUE,retained
METABRIC,HSPA5,0,0.2076169531288421,TRUE,TRUE,TRUE,retained
METABRIC,HSPA6,0,0.48135343877197045,TRUE,TRUE,TRUE,retained
METABRIC,HSPA8,0,0.4597056907038584,TRUE,TRUE,TRUE,retained
METABRIC,HSPA9,0,0.19132876952649264,TRUE,TRUE,TRUE,retained
METABRIC,HSPB1,0,0.7279888851403561,TRUE,TRUE,TRUE,retained
METABRIC,HSPB11,0,0.3140666495808561,TRUE,TRUE,TRUE,retained
METABRIC,HSPB2,0,0.33862662903912344,TRUE,TRUE,TRUE,retained
METABRIC,HSPB3,0,0.14167311728827417,TRUE,TRUE,TRUE,retained
METABRIC,HSPB6,0,0.6306410718655867,TRUE,TRUE,TRUE,retained
METABRIC,HSPB7,0,0.09942556941744757,TRUE,TRUE,TRUE,retained
METABRIC,HSPB8,0,0.6708138743950477,TRUE,TRUE,TRUE,retained
METABRIC,HSPB9,0,0.02380348965452266,TRUE,TRUE,TRUE,retained
METABRIC,HSPBAP1,0,0.12724405580799852,TRUE,TRUE,TRUE,retained
METABRIC,HSPBP1,0,0.15822820910894442,TRUE,TRUE,TRUE,retained
METABRIC,HSPC072,0,0.015002813757987617,TRUE,TRUE,TRUE,retained
METABRIC,HSPC081,0,0.03540804700985697,TRUE,TRUE,TRUE,retained
METABRIC,HSPD1,0,0.42046516828348995,TRUE,TRUE,TRUE,retained
METABRIC,HSPG2,0,0.04021067354115204,TRUE,TRUE,TRUE,retained
METABRIC,HSPH1,0,0.3324225941963201,TRUE,TRUE,TRUE,retained
METABRIC,HTATIP2,0,0.5528121092151574,TRUE,TRUE,TRUE,retained
METABRIC,HTATSF1,0,0.016887514866309215,TRUE,TRUE,TRUE,retained
METABRIC,HTATSF1P2,0,0.6832140060554225,TRUE,TRUE,TRUE,retained
METABRIC,HTN1,0,0.33570631539826945,TRUE,TRUE,TRUE,retained
METABRIC,HTN3,0,0.0335985913410862,TRUE,TRUE,TRUE,retained
METABRIC,HTR1A,0,0.020280609269200525,TRUE,TRUE,TRUE,retained
METABRIC,HTR1B,0,0.016718416585399434,TRUE,TRUE,TRUE,retained
METABRIC,HTR1D,0,0.024792833499670038,TRUE,TRUE,TRUE,retained
METABRIC,HTR1E,0,0.03906014695994246,TRUE,TRUE,TRUE,retained
METABRIC,HTR1F,0,0.04545551359592435,TRUE,TRUE,TRUE,retained
METABRIC,HTR2A,0,0.12487676719154753,TRUE,TRUE,TRUE,retained
METABRIC,HTR2B,0,0.3666472938107059,TRUE,TRUE,TRUE,retained
METABRIC,HTR2C,0,0.022138209268384747,TRUE,TRUE,TRUE,retained
METABRIC,HTR3A,0,0.5389315937958814,TRUE,TRUE,TRUE,retained
METABRIC,HTR3B,0,0.025537926540151613,TRUE,TRUE,TRUE,retained
METABRIC,HTR3C,0,0.023665146059550973,TRUE,TRUE,TRUE,retained
METABRIC,HTR3D,0,0.01508572545630516,TRUE,TRUE,TRUE,retained
METABRIC,HTR3E,0,0.016630923131090724,TRUE,TRUE,TRUE,retained
METABRIC,HTR4,0,0.029580777625109623,TRUE,TRUE,TRUE,retained
METABRIC,HTR5A,0,0.01575584250824853,TRUE,TRUE,TRUE,retained
METABRIC,HTR6,0,0.04547104821862184,TRUE,TRUE,TRUE,retained
METABRIC,HTR7,0,0.019958492560439658,TRUE,TRUE,TRUE,retained
METABRIC,HTR7P1,0,0.054018682788452385,TRUE,TRUE,TRUE,retained
METABRIC,HTRA1,0,1.1091343874387825,TRUE,TRUE,TRUE,retained
METABRIC,HTRA2,0,0.12847670300984446,TRUE,TRUE,TRUE,retained
METABRIC,HTRA3,0,0.14123143914296155,TRUE,TRUE,TRUE,retained
METABRIC,HTRA4,0,0.20757106356956972,TRUE,TRUE,TRUE,retained
METABRIC,HUNK,0,0.02021824230698316,TRUE,TRUE,TRUE,retained
METABRIC,HUS1,0,0.023537354415782936,TRUE,TRUE,TRUE,retained
METABRIC,HUS1B,0,0.1287280115990992,TRUE,TRUE,TRUE,retained
METABRIC,HUWE1,0,0.13765199308300688,TRUE,TRUE,TRUE,retained
METABRIC,HVCN1,0,0.09804499627463142,TRUE,TRUE,TRUE,retained
METABRIC,HYAL1,0,0.5453540347576719,TRUE,TRUE,TRUE,retained
METABRIC,HYAL2,0,0.14810039735095315,TRUE,TRUE,TRUE,retained
METABRIC,HYAL3,0,0.2575469746513117,TRUE,TRUE,TRUE,retained
METABRIC,HYAL4,0,0.03921822730588303,TRUE,TRUE,TRUE,retained
METABRIC,HYDIN,0,0.043320504805917585,TRUE,TRUE,TRUE,retained
METABRIC,HYDIN2,0,0.015255140531359346,TRUE,TRUE,TRUE,retained
METABRIC,HYDIN2.1,0,0.015507045235183585,TRUE,TRUE,TRUE,retained
METABRIC,HYDIN2.2,0,0.02046737237712003,TRUE,TRUE,TRUE,retained
METABRIC,HYI,0,0.17769276113810337,TRUE,TRUE,TRUE,retained
METABRIC,HYLS1,0,0.2375275750277872,TRUE,TRUE,TRUE,retained
METABRIC,HYOU1,0,0.32269596078979323,TRUE,TRUE,TRUE,retained
METABRIC,HYPK,0,0.5394450208864106,TRUE,TRUE,TRUE,retained
METABRIC,IAH1,0,0.25437321877049224,TRUE,TRUE,TRUE,retained
METABRIC,IAPP,0,0.01718407028556357,TRUE,TRUE,TRUE,retained
METABRIC,IARS1,0,0.25826248556529413,TRUE,TRUE,TRUE,retained
METABRIC,IARS2,0,0.26067468149866213,TRUE,TRUE,TRUE,retained
METABRIC,IBA57,0,0.08330017841116782,TRUE,TRUE,TRUE,retained
METABRIC,IBSP,0,0.06394368763347719,TRUE,TRUE,TRUE,retained
METABRIC,IBTK,0,0.2643830963101698,TRUE,TRUE,TRUE,retained
METABRIC,ICA1,0,0.5261123745100214,TRUE,TRUE,TRUE,retained
METABRIC,ICA1L,0,0.2693680534047471,TRUE,TRUE,TRUE,retained
METABRIC,ICAM1,0,0.09523090585372655,TRUE,TRUE,TRUE,retained
METABRIC,ICAM2,0,0.3732304856098248,TRUE,TRUE,TRUE,retained
METABRIC,ICAM3,0,0.362620693903864,TRUE,TRUE,TRUE,retained
METABRIC,ICAM4,0,0.02347022428850556,TRUE,TRUE,TRUE,retained
METABRIC,ICAM5,0,0.030294013597970716,TRUE,TRUE,TRUE,retained
METABRIC,ICE1,0,0.18648232613816373,TRUE,TRUE,TRUE,retained
METABRIC,ICE2,0,0.12568713116537755,TRUE,TRUE,TRUE,retained
METABRIC,ICK,0,0.16640372193515304,TRUE,TRUE,TRUE,retained
METABRIC,ICMT,0,0.15607399533019686,TRUE,TRUE,TRUE,retained
METABRIC,ICOS,0,0.4677989457568051,TRUE,TRUE,TRUE,retained
METABRIC,ICOSLG,0,0.15938963928872663,TRUE,TRUE,TRUE,retained
METABRIC,ID1,0,0.6327009112657472,TRUE,TRUE,TRUE,retained
METABRIC,ID2,0,0.6563730491032762,TRUE,TRUE,TRUE,retained
METABRIC,ID3,0,0.7048123197064079,TRUE,TRUE,TRUE,retained
METABRIC,ID4,0,0.0964714281852422,TRUE,TRUE,TRUE,retained
METABRIC,IDE,0,0.14916629094483685,TRUE,TRUE,TRUE,retained
METABRIC,IDH1,0,0.5790942540182462,TRUE,TRUE,TRUE,retained
METABRIC,IDH2,0,0.8338771920701112,TRUE,TRUE,TRUE,retained
METABRIC,IDH3A,0,0.20059945646441527,TRUE,TRUE,TRUE,retained
METABRIC,IDH3B,0,0.199248180192745,TRUE,TRUE,TRUE,retained
METABRIC,IDH3G,0,0.20078368633308508,TRUE,TRUE,TRUE,retained
METABRIC,IDH3GL,0,0.020895838950722986,TRUE,TRUE,TRUE,retained
METABRIC,IDI1,0,0.3994889101541197,TRUE,TRUE,TRUE,retained
METABRIC,IDI2,0,0.02690564300914741,TRUE,TRUE,TRUE,retained
METABRIC,IDI2-AS1,0,0.0385414659594164,TRUE,TRUE,TRUE,retained
METABRIC,IDNK,0,0.2967239420882396,TRUE,TRUE,TRUE,retained
METABRIC,IDO1,0,1.2690118288845553,TRUE,TRUE,TRUE,retained
METABRIC,IDO2,0,0.08920263093591048,TRUE,TRUE,TRUE,retained
METABRIC,IDS,0,0.24332867351595566,TRUE,TRUE,TRUE,retained
METABRIC,IDUA,0,0.24775224458229725,TRUE,TRUE,TRUE,retained
METABRIC,IER2,0,0.13792711977182992,TRUE,TRUE,TRUE,retained
METABRIC,IER3,0,1.0254986620302322,TRUE,TRUE,TRUE,retained
METABRIC,IER3IP1,0,0.4958809549600549,TRUE,TRUE,TRUE,retained
METABRIC,IER5,0,0.2628721807430818,TRUE,TRUE,TRUE,retained
METABRIC,IER5L,0,0.25612131139897687,TRUE,TRUE,TRUE,retained
METABRIC,IFFO1,0,0.3758909849411548,TRUE,TRUE,TRUE,retained
METABRIC,IFI16,0,0.5284795488023543,TRUE,TRUE,TRUE,retained
METABRIC,IFI27,0,1.4923800663613331,TRUE,TRUE,TRUE,retained
METABRIC,IFI27L1,0,0.04530071628463765,TRUE,TRUE,TRUE,retained
METABRIC,IFI27L2,0,0.38845673072812376,TRUE,TRUE,TRUE,retained
METABRIC,IFI30,0,0.6352512348240544,TRUE,TRUE,TRUE,retained
METABRIC,IFI35,0,0.5435681604780093,TRUE,TRUE,TRUE,retained
METABRIC,IFI44,0,0.9298690017019227,TRUE,TRUE,TRUE,retained
METABRIC,IFI44L,0,1.565228505867752,TRUE,TRUE,TRUE,retained
METABRIC,IFI6,0,1.8661222673448004,TRUE,TRUE,TRUE,retained
METABRIC,IFIH1,0,0.7645125001094928,TRUE,TRUE,TRUE,retained
METABRIC,IFIT1,0,1.6008208058571058,TRUE,TRUE,TRUE,retained
METABRIC,IFIT1B,0,0.017069807214737987,TRUE,TRUE,TRUE,retained
METABRIC,IFIT2,0,0.9966504194945042,TRUE,TRUE,TRUE,retained
METABRIC,IFIT3,0,1.014700419163235,TRUE,TRUE,TRUE,retained
METABRIC,IFIT5,0,0.11527321434539464,TRUE,TRUE,TRUE,retained
METABRIC,IFITM1,0,0.8810277960243674,TRUE,TRUE,TRUE,retained
METABRIC,IFITM10,0,0.04183426064875058,TRUE,TRUE,TRUE,retained
METABRIC,IFITM2,0,0.4417566632060194,TRUE,TRUE,TRUE,retained
METABRIC,IFITM3,0,0.536188005270066,TRUE,TRUE,TRUE,retained
METABRIC,IFITM4P,0,0.02340939642131867,TRUE,TRUE,TRUE,retained
METABRIC,IFITM5,0,0.02961304200657071,TRUE,TRUE,TRUE,retained
METABRIC,IFNA1,0,0.014951338299738723,TRUE,TRUE,TRUE,retained
METABRIC,IFNA10,0,0.037170535070281445,TRUE,TRUE,TRUE,retained
METABRIC,IFNA13,0,0.01755669003903425,TRUE,TRUE,TRUE,retained
METABRIC,IFNA14,0,0.017458994286314335,TRUE,TRUE,TRUE,retained
METABRIC,IFNA16,0,0.021626383470905782,TRUE,TRUE,TRUE,retained
METABRIC,IFNA2,0,0.016119144884053725,TRUE,TRUE,TRUE,retained
METABRIC,IFNA21,0,0.019441055210998707,TRUE,TRUE,TRUE,retained
METABRIC,IFNA4,0,0.029069165159183865,TRUE,TRUE,TRUE,retained
METABRIC,IFNA5,0,0.02605175582545658,TRUE,TRUE,TRUE,retained
METABRIC,IFNA6,0,0.017025768224470834,TRUE,TRUE,TRUE,retained
METABRIC,IFNA7,0,0.03201204167739568,TRUE,TRUE,TRUE,retained
METABRIC,IFNA8,0,0.27037824604903704,TRUE,TRUE,TRUE,retained
METABRIC,IFNAR1,0,0.1467004896427584,TRUE,TRUE,TRUE,retained
METABRIC,IFNAR2,0,0.31156591306708037,TRUE,TRUE,TRUE,retained
METABRIC,IFNB1,0,0.03812148914818325,TRUE,TRUE,TRUE,retained
METABRIC,IFNE,0,0.02061984621248879,TRUE,TRUE,TRUE,retained
METABRIC,IFNG,0,0.2763894045401426,TRUE,TRUE,TRUE,retained
METABRIC,IFNGR1,0,0.29790860354396614,TRUE,TRUE,TRUE,retained
METABRIC,IFNGR2,0,0.1734569721314296,TRUE,TRUE,TRUE,retained
METABRIC,IFNK,0,0.030346317291521596,TRUE,TRUE,TRUE,retained
METABRIC,IFNL1,0,0.058650227372318196,TRUE,TRUE,TRUE,retained
METABRIC,IFNL2,0,0.04283463489017574,TRUE,TRUE,TRUE,retained
METABRIC,IFNL3,0,0.019655005316306134,TRUE,TRUE,TRUE,retained
METABRIC,IFNLR1,0,0.2539724184536329,TRUE,TRUE,TRUE,retained
METABRIC,IFNW1,0,0.01816622879887775,TRUE,TRUE,TRUE,retained
METABRIC,IFRD1,0,0.3993589459947176,TRUE,TRUE,TRUE,retained
METABRIC,IFRD2,0,0.16576414267023865,TRUE,TRUE,TRUE,retained
METABRIC,IFT122,0,0.739870475727333,TRUE,TRUE,TRUE,retained
METABRIC,IFT140,0,0.16848335501618292,TRUE,TRUE,TRUE,retained
METABRIC,IFT172,0,0.17338526457011497,TRUE,TRUE,TRUE,retained
METABRIC,IFT20,0,0.21960507670185225,TRUE,TRUE,TRUE,retained
METABRIC,IFT22,0,0.0682071956010358,TRUE,TRUE,TRUE,retained
METABRIC,IFT27,0,0.27973165297367475,TRUE,TRUE,TRUE,retained
METABRIC,IFT43,0,0.2092138997321189,TRUE,TRUE,TRUE,retained
METABRIC,IFT46,0,0.26820278534321795,TRUE,TRUE,TRUE,retained
METABRIC,IFT52,0,0.2566626637781006,TRUE,TRUE,TRUE,retained
METABRIC,IFT57,0,0.11223763623142574,TRUE,TRUE,TRUE,retained
METABRIC,IFT74,0,0.3475602656822262,TRUE,TRUE,TRUE,retained
METABRIC,IFT80,0,0.025088967073527348,TRUE,TRUE,TRUE,retained
METABRIC,IFT81,0,0.058946064972556424,TRUE,TRUE,TRUE,retained
METABRIC,IFT88,0,0.14130426358157308,TRUE,TRUE,TRUE,retained
METABRIC,IGBP1,0,0.27224236384465605,TRUE,TRUE,TRUE,retained
METABRIC,IGBP1P1,0,0.1760436064552759,TRUE,TRUE,TRUE,retained
METABRIC,IGDCC3,0,0.6138230371261264,TRUE,TRUE,TRUE,retained
METABRIC,IGDCC4,0,0.2203371601043724,TRUE,TRUE,TRUE,retained
METABRIC,IGF1,0,0.36560029364028257,TRUE,TRUE,TRUE,retained
METABRIC,IGF1R,0,0.9863013565898412,TRUE,TRUE,TRUE,retained
METABRIC,IGF2,0,0.1364355386037153,TRUE,TRUE,TRUE,retained
METABRIC,IGF2-AS,0,0.031084964588291058,TRUE,TRUE,TRUE,retained
METABRIC,IGF2BP1,0,0.04882208822462004,TRUE,TRUE,TRUE,retained
METABRIC,IGF2BP2,0,1.0947666255667163,TRUE,TRUE,TRUE,retained
METABRIC,IGF2BP2-AS1,0,0.028639296551504878,TRUE,TRUE,TRUE,retained
METABRIC,IGF2BP3,0,0.9801778606862358,TRUE,TRUE,TRUE,retained
METABRIC,IGF2R,0,0.24284671654849382,TRUE,TRUE,TRUE,retained
METABRIC,IGFALS,0,0.20340848282153995,TRUE,TRUE,TRUE,retained
METABRIC,IGFBP1,0,0.08438950397192779,TRUE,TRUE,TRUE,retained
METABRIC,IGFBP2,0,1.4144130711881628,TRUE,TRUE,TRUE,retained
METABRIC,IGFBP3,0,0.7469510875515571,TRUE,TRUE,TRUE,retained
METABRIC,IGFBP4,0,0.8781220124689642,TRUE,TRUE,TRUE,retained
METABRIC,IGFBP5,0,1.254091509458015,TRUE,TRUE,TRUE,retained
METABRIC,IGFBP6,0,0.7387340926298754,TRUE,TRUE,TRUE,retained
METABRIC,IGFBP7,0,0.6386819121207982,TRUE,TRUE,TRUE,retained
METABRIC,IGFBP7-AS1,0,0.02171610030942655,TRUE,TRUE,TRUE,retained
METABRIC,IGFBPL1,0,0.058218540570901894,TRUE,TRUE,TRUE,retained
METABRIC,IGFL1,0,0.261386130197749,TRUE,TRUE,TRUE,retained
METABRIC,IGFL2,0,0.48860849221125935,TRUE,TRUE,TRUE,retained
METABRIC,IGFL2-AS1,0,0.0647862272579096,TRUE,TRUE,TRUE,retained
METABRIC,IGFL3,0,0.1421310156508789,TRUE,TRUE,TRUE,retained
METABRIC,IGFL4,0,0.018593375535904455,TRUE,TRUE,TRUE,retained
METABRIC,IGFLR1,0,0.3904984058150934,TRUE,TRUE,TRUE,retained
METABRIC,IGFN1,0,0.024112113907120335,TRUE,TRUE,TRUE,retained
METABRIC,IGHG1,0,4.502436119019956,TRUE,TRUE,TRUE,retained
METABRIC,IGHG1.1,0,0.031224761982981915,TRUE,TRUE,TRUE,retained
METABRIC,IGHMBP2,0,0.05645116188451218,TRUE,TRUE,TRUE,retained
METABRIC,IGHV5-78,0,0.3017620119415136,TRUE,TRUE,TRUE,retained
METABRIC,IGIP,0,0.21660674206765004,TRUE,TRUE,TRUE,retained
METABRIC,IGKC,0,4.725568792926788,TRUE,TRUE,TRUE,retained
METABRIC,IGKC.1,0,0.7924558449587218,TRUE,TRUE,TRUE,retained
METABRIC,IGKV1ORY-1,0,0.4403293417481894,TRUE,TRUE,TRUE,retained
METABRIC,IGLL1,0,2.6982130826182473,TRUE,TRUE,TRUE,retained
METABRIC,IGLL3P,0,2.1073904309533984,TRUE,TRUE,TRUE,retained
METABRIC,IGLON5,0,0.026456905003175293,TRUE,TRUE,TRUE,retained
METABRIC,IGSF1,0,0.6533118661990394,TRUE,TRUE,TRUE,retained
METABRIC,IGSF10,0,0.052987691299714236,TRUE,TRUE,TRUE,retained
METABRIC,IGSF11,0,0.06350538989823817,TRUE,TRUE,TRUE,retained
METABRIC,IGSF21,0,0.7720779209408578,TRUE,TRUE,TRUE,retained
METABRIC,IGSF22,0,0.05416435482352862,TRUE,TRUE,TRUE,retained
METABRIC,IGSF23,0,0.016201125456117325,TRUE,TRUE,TRUE,retained
METABRIC,IGSF3,0,0.5681197981788341,TRUE,TRUE,TRUE,retained
METABRIC,IGSF5,0,0.371617443765869,TRUE,TRUE,TRUE,retained
METABRIC,IGSF6,0,0.4787069857392486,TRUE,TRUE,TRUE,retained
METABRIC,IGSF8,0,0.16910058700433342,TRUE,TRUE,TRUE,retained
METABRIC,IGSF9,0,0.5891158636413693,TRUE,TRUE,TRUE,retained
METABRIC,IGSF9B,0,0.038095378003501136,TRUE,TRUE,TRUE,retained
METABRIC,IHH,0,0.015828289947702464,TRUE,TRUE,TRUE,retained
METABRIC,IK,0,0.11490014607184987,TRUE,TRUE,TRUE,retained
METABRIC,IKBIP,0,0.10648481968779241,TRUE,TRUE,TRUE,retained
METABRIC,IKBKB,0,0.32555015677650206,TRUE,TRUE,TRUE,retained
METABRIC,IKBKE,0,0.2877295941983221,TRUE,TRUE,TRUE,retained
METABRIC,IKBKG,0,0.15775651235810553,TRUE,TRUE,TRUE,retained
METABRIC,IKZF1,0,0.5432112560213163,TRUE,TRUE,TRUE,retained
METABRIC,IKZF2,0,0.032232033520121904,TRUE,TRUE,TRUE,retained
METABRIC,IKZF3,0,0.08981016618754005,TRUE,TRUE,TRUE,retained
METABRIC,IKZF4,0,0.061580501023157666,TRUE,TRUE,TRUE,retained
METABRIC,IKZF5,0,0.12035794650272251,TRUE,TRUE,TRUE,retained
METABRIC,IL10,0,0.4571838334252651,TRUE,TRUE,TRUE,retained
METABRIC,IL10RA,0,0.4425849337338095,TRUE,TRUE,TRUE,retained
METABRIC,IL10RB,0,0.25764187679750133,TRUE,TRUE,TRUE,retained
METABRIC,IL11,0,0.035922563978467416,TRUE,TRUE,TRUE,retained
METABRIC,IL11RA,0,0.40886214915170727,TRUE,TRUE,TRUE,retained
METABRIC,IL12A,0,0.266500732001937,TRUE,TRUE,TRUE,retained
METABRIC,IL12B,0,0.019225659869906635,TRUE,TRUE,TRUE,retained
METABRIC,IL12RB1,0,0.12328726131318411,TRUE,TRUE,TRUE,retained
METABRIC,IL12RB2,0,0.06575774677379312,TRUE,TRUE,TRUE,retained
METABRIC,IL13,0,0.026042763586127764,TRUE,TRUE,TRUE,retained
METABRIC,IL13RA1,0,0.4303182528373516,TRUE,TRUE,TRUE,retained
METABRIC,IL13RA2,0,0.0988814251660746,TRUE,TRUE,TRUE,retained
METABRIC,IL15,0,0.29427132346221,TRUE,TRUE,TRUE,retained
METABRIC,IL15RA,0,0.1593893564851424,TRUE,TRUE,TRUE,retained
METABRIC,IL16,0,0.1436440634275528,TRUE,TRUE,TRUE,retained
METABRIC,IL17A,0,0.01150012027761118,TRUE,TRUE,TRUE,retained
METABRIC,IL17B,0,0.212416640747213,TRUE,TRUE,TRUE,retained
METABRIC,IL17C,0,0.05092005054236432,TRUE,TRUE,TRUE,retained
METABRIC,IL17D,0,0.17044918939139853,TRUE,TRUE,TRUE,retained
METABRIC,IL17F,0,0.019575385092742863,TRUE,TRUE,TRUE,retained
METABRIC,IL17RA,0,0.06754072421446777,TRUE,TRUE,TRUE,retained
METABRIC,IL17RB,0,1.0258671344800518,TRUE,TRUE,TRUE,retained
METABRIC,IL17RC,0,0.23672530879912396,TRUE,TRUE,TRUE,retained
METABRIC,IL17RC.1,0,0.013018025184615265,TRUE,TRUE,TRUE,retained
METABRIC,IL17RD,0,0.5965903408212307,TRUE,TRUE,TRUE,retained
METABRIC,IL17RE,0,0.04047517299835927,TRUE,TRUE,TRUE,retained
METABRIC,IL17REL,0,0.01639360203788216,TRUE,TRUE,TRUE,retained
METABRIC,IL18,0,0.36722909252831964,TRUE,TRUE,TRUE,retained
METABRIC,IL18BP,0,0.7110718933390098,TRUE,TRUE,TRUE,retained
METABRIC,IL18R1,0,0.21259187005294186,TRUE,TRUE,TRUE,retained
METABRIC,IL18RAP,0,0.2465012380578296,TRUE,TRUE,TRUE,retained
METABRIC,IL19,0,0.07545186416755334,TRUE,TRUE,TRUE,retained
METABRIC,IL1A,0,0.06510359350997602,TRUE,TRUE,TRUE,retained
METABRIC,IL1B,0,0.5514989630194782,TRUE,TRUE,TRUE,retained
METABRIC,IL1F10,0,0.01594873680110762,TRUE,TRUE,TRUE,retained
METABRIC,IL1R1,0,0.12130670708477558,TRUE,TRUE,TRUE,retained
METABRIC,IL1R2,0,0.3552093366514683,TRUE,TRUE,TRUE,retained
METABRIC,IL1RAP,0,0.10962907621419822,TRUE,TRUE,TRUE,retained
METABRIC,IL1RAPL1,0,0.07795173400437769,TRUE,TRUE,TRUE,retained
METABRIC,IL1RAPL2,0,0.024185730683184234,TRUE,TRUE,TRUE,retained
METABRIC,IL1RL1,0,0.03135091009460191,TRUE,TRUE,TRUE,retained
METABRIC,IL1RL2,0,0.02164379112464177,TRUE,TRUE,TRUE,retained
METABRIC,IL1RN,0,0.807588475625534,TRUE,TRUE,TRUE,retained
METABRIC,IL2,0,0.015679418998454167,TRUE,TRUE,TRUE,retained
METABRIC,IL20RA,0,0.4181394611232552,TRUE,TRUE,TRUE,retained
METABRIC,IL20RB,0,0.23528552608300632,TRUE,TRUE,TRUE,retained
METABRIC,IL21,0,0.019544794464941197,TRUE,TRUE,TRUE,retained
METABRIC,IL21R,0,0.32725323560152597,TRUE,TRUE,TRUE,retained
METABRIC,IL22,0,0.015353449550957058,TRUE,TRUE,TRUE,retained
METABRIC,IL22RA1,0,0.02144337499617001,TRUE,TRUE,TRUE,retained
METABRIC,IL22RA2,0,0.052239156698178184,TRUE,TRUE,TRUE,retained
METABRIC,IL23A,0,1.425794321932303,TRUE,TRUE,TRUE,retained
METABRIC,IL23A.1,0,0.09786699875472826,TRUE,TRUE,TRUE,retained
METABRIC,IL23A.2,0,0.18593696623987652,TRUE,TRUE,TRUE,retained
METABRIC,IL23A.3,0,0.3992502516468117,TRUE,TRUE,TRUE,retained
METABRIC,IL23A.4,0,0.021101276020334358,TRUE,TRUE,TRUE,retained
METABRIC,IL23R,0,0.01880368688773994,TRUE,TRUE,TRUE,retained
