ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Translation,Translation,53/147,109/569,0.486238532110092,1.88210697122886,6.03993405806282,7.39677682022735e-09,5.17774377415914e-08,3.8930404316986e-08,BZW2/EIF3M/MRPL24/IMP4/EIF3E/MRPS35/EIF5A/MRPS28/EIF3H/NOL10/NARS2/MRPL3/RPLP0/FARSB/MRPL39/EIF3C/WDR12/RPS16/UTP18/MRPL30/LRPPRC/NOA1/RPS18/DARS1/EIF2B3/MRPL4/RPL38/FARS2/RACK1/RPS7/RPS14/MRPL19/NAA20/RPL14/BTF3/RARS1/NAA15/DHX15/NAT10/ASCC1/EIF4E/RPL37A/RPL4/TFB1M/RPS5/MRPL42/BZW1/RBFA/RPL7/TBL3/EEFSEC/MRPL1/EIF5AL1,53
Mitochondrial proteostasis,Mitochondrial proteostasis,11/147,19/569,0.578947368421053,2.24095954171142,3.2443648546376,0.00258210775246491,0.00903737713362719,0.00679502040122345,YWHAE/TRAP1/YWHAZ/PHB2/HSPD1/CHCHD3/MIPEP/MTCH2/MICOS13/MTX2/DNAJC19,11
Nuclear proteostasis,Nuclear proteostasis,8/147,18/569,0.444444444444444,1.72033257747543,1.83134479868398,0.0644831094046783,0.150460588610916,0.113128262113471,NPM1/NUP37/NPM3/XPO5/IPO5/SET/NUP35/NDC1,8
Cytonuclear proteostasis,Cytonuclear proteostasis,10/147,31/569,0.32258064516129,1.24862848365153,0.839493233759925,0.258815828791453,0.452927700385042,0.340547143146648,TBCB/TBCA/NUDCD1/CCT8/CCT4/CCT3/NUDCD2/HSPA4/HSP90AB1/PTGES3,10
ER proteostasis,ER proteostasis,12/147,53/569,0.226415094339623,0.87639584135541,-0.557214971223998,0.761581291718609,0.999925314065037,0.751823544409803,TMEM147/BCAP31/SRP72/UBL4A/USP14/RPN1/HSPA5/PDIA4/TMED3/PRDX4/SSR2/PDIA6,12
Autophagy-Lysosome Pathway,Autophagy-Lysosome Pathway,28/147,166/569,0.168674698795181,0.652897303499713,-3.13354631586972,0.999567078856081,0.999925314065037,0.751823544409803,YWHAE/TBC1D7/VDAC1/YWHAZ/PHB2/MAPKAP1/DDB1/LRPPRC/CDK5/PGK1/ATG5/FOXK2/RAB2A/BNIP1/PRKAG1/ATP6V1H/RACK1/FIS1/VPS28/HSP90AB1/USP14/VAPA/MVB12A/UBE2N/EI24/SNX7/PIK3R2/SH3BP4,28
Ubiquitin Proteasome System,Ubiquitin Proteasome System,42/147,235/569,0.178723404255319,0.691793313069909,-3.63646460282645,0.999925314065037,0.999925314065037,0.751823544409803,PSMD14/TBCB/DCAF13/COPS5/NSMCE2/EIF3H/KLHL7/ASB13/WDR12/PSMG2/MNAT1/DDB1/DCUN1D5/ATG5/ZFAND1/KCMF1/TOM1L1/UCHL3/COP1/CUL2/CBLC/PSMD10/RNF208/ZRANB3/UBL4A/USP14/OTUD6B/COPS2/MVB12A/NAE1/NSMCE1/FBXO22/UCHL5/TRIM37/UBE2N/TXNL1/BFAR/NEURL1/COPS4/RAD23B/TBL3/UBE2F,42
