scope,cim,cim_class,rho_threshold,gene,n_scope_datasets,k_datasets,all_datasets_contributed,k_concordant,direction_concordant,nki_smc,nki_smc_dir,neo,neo_dir,tnbc_cl,tnbc_cl_dir,fisher_stat,fisher_p,fisher_padj,fisher_sig,stouffer_Z,stouffer_p,stouffer_padj,stouffer_sig,mean_abs_rrb,rank_in_list,in_ora_universe,used_in_ora,analysis_label
"NKI.TNBCCL","Dys","Dys_only",0.3,"TATDN1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",23.0282745831836,0.000124989815118195,0.00151128369610594,"YES",3.82129277440264,6.63769688395185e-05,0.00146228978470962,"YES",0.464,144,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"ELP2",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",35.0903285092113,4.45105196263196e-07,4.8808087038516e-05,"YES",3.81806487314073,6.72512805220296e-05,0.00146478816479489,"YES",0.543,145,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"CDK5",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",22.3229938112374,0.000172826572760804,0.00190169031619154,"YES",3.81313757910452,6.86068397230204e-05,0.00148414796135513,"YES",0.433,146,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"CAPN1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",23.6195915071229,9.51947673892233e-05,0.00125550069806474,"YES",3.79940053067018,7.25232566326345e-05,0.00154781178585086,"YES",0.479,147,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"PWP1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",31.3813691126451,2.55915404940883e-06,0.000134268897999888,"YES",3.7932586612429,7.43415671607098e-05,0.00156560386470899,"YES",0.534,148,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"EBPL",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",23.9031366246023,8.35260978122233e-05,0.00115988205695577,"YES",3.78530637146986,7.6759664142036e-05,0.00160589297349786,"YES",0.484,149,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"PGK1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",24.3784652378862,6.70661016657069e-05,0.00100856123004459,"YES",3.77229277758688,8.08771462168436e-05,0.00168097598019322,"YES",0.491,150,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"ECT2",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",22.3456158311675,0.000171041676176356,0.00189516561059516,"YES",3.76580126857231,8.30079030106682e-05,0.00170300084886403,"YES",0.451,151,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"PCBD1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",22.1793998903231,0.000184595041086855,0.00197647215709158,"YES",3.76670755314357,8.27072867991538e-05,0.00170300084886403,"YES",0.444,152,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"S100A14",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",22.3986120553019,0.000166931508150571,0.00187576747674493,"YES",3.76264152210622,8.40640555867648e-05,0.00171361344080713,"YES",0.453,153,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"PARD3",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",30.0622322737663,4.75371307786714e-06,0.000196007764554947,"YES",3.75544702914537,8.65161781396799e-05,0.00175236590117313,"YES",0.527,154,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"SHPK",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",27.5683097786979,1.52550662390929e-05,0.000400918269754673,"YES",3.7496453672141,8.85424103691651e-05,0.00178205610743003,"YES",0.516,155,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"DEPDC1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",21.8064550127961,0.00021900457804992,0.00221090335936109,"YES",3.72374494715477,9.81446164779566e-05,0.00195062425249939,"YES",0.439,156,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"SAAL1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",23.660884429476,9.33997798815704e-05,0.00124272510470039,"YES",3.70870598517884,0.000104160576274672,0.00205733312145004,"YES",0.482,157,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"DCUN1D5",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",21.789055899917,0.000220756672654621,0.00222153866785347,"YES",3.70528820236373,0.000105575253310756,0.00207240312054446,"YES",0.443,158,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"DARS1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",24.5617502187675,6.16183975360547e-05,0.000973584938406348,"YES",3.69971903813473,0.000107919142588612,0.00209257849653528,"YES",0.492,159,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"UQCRC2",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",22.7449375091233,0.000142382278977226,0.00168946136995366,"YES",3.70081150929297,0.000107455537375683,0.00209257849653528,"YES",0.468,160,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"ATG5",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",28.4124574015926,1.02880907049012e-05,0.000311582175634152,"YES",3.69163846724814,0.000111407018697963,0.00213418264734651,"YES",0.517,161,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"NTAQ1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",23.7959106786204,8.77615973047632e-05,0.00120293913547046,"YES",3.66334652228819,0.000124470700444978,0.00237016064320377,"YES",0.484,162,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"PCCB",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",25.8344040266594,3.41729424513924e-05,0.000687044536290045,"YES",3.66168779584656,0.000125279545669524,0.00237136282874456,"YES",0.501,163,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"MTX2",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",21.1216215596388,0.000299561810609338,0.00281836259685709,"YES",3.65321943682724,0.000129486365594554,0.00243648900941232,"YES",0.426,164,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"EIF2B3",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",22.1045967307009,0.000191037084727436,0.00202499309811082,"YES",3.64565198386771,0.000133357362925807,0.00249456714178863,"YES",0.459,165,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"PPAT",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",25.0221267192611,4.97970654847541e-05,0.000860623196964772,"YES",3.62832626043284,0.000142632311282637,0.00263703924348131,"YES",0.494,166,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"ASL",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",24.0487835650196,7.80962988504059e-05,0.00110906551494479,"YES",3.62973813694484,0.000141854444432962,0.00263703924348131,"YES",0.486,167,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"ZFAND1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",25.7335165235129,3.58107017464361e-05,0.000707316966171843,"YES",3.6237119481774,0.000145202509655243,0.00263853703259242,"YES",0.499,168,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"DNAAF2",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",21.411714218399,0.000262366602767243,0.00252105690992802,"YES",3.62453222331752,0.000144742463666287,0.00263853703259242,"YES",0.444,169,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"DEPDC1B",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",20.7388137884757,0.000356748055602265,0.00316887937657878,"YES",3.62489019012534,0.000144542128576988,0.00263853703259242,"YES",0.411,170,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"NDUFS1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",26.5369299961869,2.46579020011302e-05,0.000540773299059269,"YES",3.61472149488412,0.000150335333282127,0.00270093988608568,"YES",0.503,171,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"TPD52",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",20.6834276540491,0.000365872220801746,0.00321401564129711,"YES",3.61615899398372,0.000149503382027518,0.00270093988608568,"YES",0.412,172,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"MRPL4",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",20.6173822128836,0.000377054977632548,0.00326712487430927,"YES",3.61309936691546,0.000151279344353212,0.00270263098338885,"YES",0.407,173,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"VPS35",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",21.9861913162382,0.000201692855360991,0.00209513718307813,"YES",3.61116847934275,0.00015241027701583,0.00270762391570023,"YES",0.458,174,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"EXOSC7",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",20.9495185049729,0.00032405105515879,0.00297260855247864,"YES",3.60723360067436,0.000154739508733325,0.00273373132095541,"YES",0.431,175,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"AP1S1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",21.0159512682613,0.000314371451156446,0.00290730117677874,"YES",3.60210650084512,0.000157824494238341,0.00277282813081727,"YES",0.435,176,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"RPL38",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",20.7276536620288,0.000358568226317721,0.00317617537518204,"YES",3.60010909063275,0.000159041850494997,0.00277886310205544,"YES",0.423,177,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"TBRG4",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",20.4488025952943,0.00040715720177254,0.00345269307103114,"YES",3.59054490870012,0.000164993682999714,0.00286710334392945,"YES",0.406,178,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"KCMF1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",27.9411515294966,1.28201923098321e-05,0.00036400188879702,"YES",3.57888791796913,0.000172529701707279,0.0029817633229845,"YES",0.508,179,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"MRS2",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",22.9042468122467,0.000132327288868279,0.00158792746641934,"YES",3.56772796311932,0.000180045031508743,0.00309482810917731,"YES",0.473,180,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"FARS2",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",23.4440936779246,0.000103213553726326,0.00131287640339887,"YES",3.56506461312395,0.000181883280888532,0.00310936275201285,"YES",0.479,181,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"RTN4IP1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",22.6158736186597,0.000151081295384082,0.00173443508780282,"YES",3.56367955230872,0.000182846174410818,0.00310936275201285,"YES",0.469,182,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"FOXK2",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",21.722026484956,0.000227637428882219,0.00228355528026958,"YES",3.55708147861017,0.000187498936127735,0.0031715245579053,"YES",0.456,183,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"SPATC1L",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",25.4273814151262,4.12732465167299e-05,0.000767045481019994,"YES",3.54775147378985,0.00019426732454926,0.00322166149318464,"YES",0.494,184,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"RAB2A",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",23.9707472584474,8.09604324742834e-05,0.00113431107744381,"YES",3.54901869758276,0.000193334811672728,0.00322166149318464,"YES",0.483,185,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"TOM1L1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",22.1129900271579,0.000190303290331618,0.00202396141556704,"YES",3.54761549217747,0.00019436763876133,0.00322166149318464,"YES",0.462,186,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"ELP4",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",21.0180700140547,0.000314067499895965,0.00290730117677874,"YES",3.5474152980525,0.000194515410909261,0.00322166149318464,"YES",0.442,187,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"INTS13",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",20.226143138114,0.000450591436523989,0.0037701321041154,"YES",3.54426115250659,0.000196857526962685,0.00322683987495536,"YES",0.414,188,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"UCHL3",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",21.0909066749446,0.000303793723363061,0.00284498849161004,"YES",3.54162984121771,0.000198831544830515,0.00324248365415916,"YES",0.444,189,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"COA1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",24.2260366860439,7.19590867794824e-05,0.00105834142190743,"YES",3.52832820806867,0.000209096646590939,0.00339248640897544,"YES",0.484,190,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"MEAF6",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",27.2445274676453,1.77394700742071e-05,0.000447710435206178,"YES",3.52528201355145,0.00021151608907653,0.00340995214515336,"YES",0.502,191,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"COP1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",26.747292452209,2.23597113397671e-05,0.000511267549739337,"YES",3.52427982639022,0.000212317775075587,0.00340995214515336,"YES",0.499,192,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"SYNGR2",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",25.8231283251791,3.43522268145023e-05,0.000687044536290045,"YES",3.52090922945987,0.000215034904329423,0.00343623615963601,"YES",0.494,193,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"CTPS2",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",23.4823557206717,0.000101410009288193,0.00130329761262096,"YES",3.51948951106808,0.000216189066209484,0.0034374061527308,"YES",0.478,194,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"CUL2",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",25.5774378696821,3.84993905957642e-05,0.000737518446352591,"YES",3.50893045917965,0.000224956262409579,0.00355900952468886,"YES",0.492,195,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"CPNE3",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",27.2049876087036,1.80692044252971e-05,0.000452441496633425,"YES",3.5054902232893,0.00022788362000461,0.00358747480997357,"YES",0.5,196,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"DPH6",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",24.9536578231924,5.14007868254041e-05,0.000878657087352309,"YES",3.49946598009395,0.000233095544736837,0.00365144744957212,"YES",0.488,197,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"RPUSD3",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",20.1690764384231,0.000462443100198214,0.00382495625330223,"YES",3.48812618378477,0.000243209231121112,0.00379120272041734,"YES",0.425,198,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"SLC37A4",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",20.2521367941666,0.000445293234914573,0.00373623347500882,"YES",3.48052002259945,0.000250220708682738,0.00388147245663955,"YES",0.429,199,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"TIPRL",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",22.3866688222636,0.000167849138276005,0.00187943753421724,"YES",3.47591420826834,0.000254557561356012,0.00392957788889377,"YES",0.466,200,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"SRPK1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",21.6024484161772,0.000240444579041444,0.00236581836289934,"YES",3.47156014035773,0.000258721706760135,0.00395545686296745,"YES",0.456,201,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"BCAP31",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",20.888057380114,0.00033326899280153,0.00301078237815018,"YES",3.47163620343353,0.000258648419795608,0.00395545686296745,"YES",0.444,202,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"MEAK7",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",26.6098128529697,2.38362305848612e-05,0.000528014554004334,"YES",3.46319122029048,0.000266904443917919,0.00400356665876878,"YES",0.495,203,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"MTA3",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",21.9353530365985,0.000206446940292114,0.00211948367579395,"YES",3.46623298257628,0.000263902851175655,0.00400356665876878,"YES",0.46,204,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"GPSM2",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",21.8500155036298,0.000214678270901745,0.00218107636251613,"YES",3.46440355933755,0.000265704322382985,0.00400356665876878,"YES",0.459,205,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"BNIP1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",20.1011352285512,0.000476956235947229,0.00390907430492832,"YES",3.46431522338502,0.000265791597984159,0.00400356665876878,"YES",0.426,206,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"PKN1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",19.4018083845711,0.000655196117944542,0.00490240860014975,"YES",3.45397810232774,0.000276191112802749,0.00412341661367484,"YES",0.396,207,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"RITA1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",19.8704437760352,0.000529682417886396,0.00422152904480887,"YES",3.45089433948304,0.000279366132057438,0.00415132850440491,"YES",0.421,208,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"TWF1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",24.7807990040223,5.56815610125433e-05,0.000922225854270248,"YES",3.436554997982,0.000294581361979344,0.00427244095542427,"YES",0.484,209,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"CRLS1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",23.5696111336258,9.74132649536241e-05,0.00126956632193658,"YES",3.44050474374002,0.000290315129319945,0.00427244095542427,"YES",0.476,210,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"PRKAG1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",22.7180040156335,0.000144155597615864,0.00169156752921936,"YES",3.43914307912963,0.00029177936185936,0.00427244095542427,"YES",0.468,211,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"ATP6V1H",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",21.1941184731333,0.000289803432235946,0.00275096989406063,"YES",3.43564026792621,0.000295577676161428,0.00427244095542427,"YES",0.45,212,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"CANT1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",23.5949806463519,9.62808381280942e-05,0.00125997146192321,"YES",3.43377769438204,0.000297616074907402,0.00428243944889384,"YES",0.476,213,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"NUDCD2",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",19.8481214850794,0.000535080701522458,0.00424328336868183,"YES",3.43106174627459,0.000300611866778987,0.00430606187548278,"YES",0.423,214,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"RCN2",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",22.6470551012151,0.000148932510197616,0.0017222013906488,"YES",3.4254234870019,0.000306920901241132,0.00437671957823676,"YES",0.467,215,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"BPHL",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",20.2178762095343,0.000452289504802336,0.0037701321041154,"YES",3.41811292724382,0.000315284690669055,0.00445602362812264,"YES",0.434,216,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
