gene_id,H_value,p_value.x,stat_test_adj_p,cluster1_mean,cluster1_sd,cluster1_sem,cluster1_penetrance,cluster2_mean,cluster2_sd,cluster2_sem,cluster2_penetrance,cluster1_cluster2_differential,cluster2_cluster1_differential,cluster1_cluster2_sd,cluster2_cluster1_sd,limma_test,r_rb,p_value.y,padj,trajectory
PUSL1,0,0.000787641353019702,0.0173137831298126,-0.953063808298868,0.606363763655904,0.202121254551968,0,0.606399297666931,1.00119110766348,0.316604427332346,1,-1.5594631059658,1.5594631059658,1.17049589830096,1.17049589830096,limma_2grp(mod_t),0.700401808254418,0.000787641353019702,0.0173137831298126,Fun-CIM
INTS11,1,2.76030722208667e-05,0.00333436619175079,-1.03925284845203,0.642267095975936,0.214089031991979,0,0.530199426337125,0.5746977480897,0.181735385013313,0.8,-1.56945227478916,1.56945227478916,0.861849478872462,0.861849478872462,limma_2grp(mod_t),0.806451610304087,2.76030722208667e-05,0.00333436619175079,Fun-CIM
CPTP,3,1.29773368865651e-05,0.00278331791464765,-1.18612663727569,0.495318044080282,0.165106014693427,0,0.647345451638594,0.786137767393129,0.248598589964194,0.8,-1.83347208891428,1.83347208891428,0.929167667384832,0.929167667384832,limma_2grp(mod_t),0.824068120977184,1.29773368865651e-05,0.00278331791464765,Fun-CIM
DVL1,5,0.000571280290656538,0.014507045880262,-1.04305218210476,0.927337752438713,0.309112584146238,0.111111111111111,0.741256401856861,0.925082455916234,0.292536758415761,0.7,-1.78430858396162,1.78430858396162,1.30985986171884,1.30985986171884,limma_2grp(mod_t),0.713033353921626,0.000571280290656538,0.014507045880262,Fun-CIM
CCNL2,9,0.00226879254460645,0.0325788319344201,-1.23061139923713,0.874266898472053,0.291422299490684,0.222222222222222,0.396242396741602,1.08893197225287,0.344350524929834,0.7,-1.62685379597873,1.62685379597873,1.39646534148129,1.39646534148129,limma_2grp(mod_t),0.653860734549407,0.00226879254460645,0.0325788319344201,Fun-CIM
MRPL20-AS1,5,0.000230715043487555,0.00855301406258537,-1.00131044068526,0.736983967105366,0.245661322368455,0.111111111111111,0.430085476415462,0.615793327610841,0.194730948318451,0.7,-1.43139591710072,1.43139591710072,0.960388874415148,0.960388874415148,limma_2grp(mod_t),0.745489464690736,0.000230715043487555,0.00855301406258537,Fun-CIM
ATAD3A,3,0.00190158786135747,0.0292303985313363,-0.775532080235438,0.81911202308308,0.273037341027693,0.222222222222222,0.914425819986526,1.15251197252825,0.364456286380268,0.9,-1.68995790022196,1.68995790022196,1.41394071770362,1.41394071770362,limma_2grp(mod_t),0.66220189874663,0.00190158786135747,0.0292303985313363,Fun-CIM
SSU72,3,0.000939361975888178,0.0189725752099841,-0.555353892531211,0.466907340156537,0.155635780052179,0.111111111111111,0.520756457183015,0.681993071541736,0.215665145452605,0.9,-1.07611034971423,1.07611034971423,0.826508931544592,0.826508931544592,limma_2grp(mod_t),0.69319611443033,0.000939361975888178,0.0189725752099841,Fun-CIM
FNDC10,8,0.00116505481030618,0.0216977641355837,-1.11234554687603,0.931498170074211,0.310499390024737,0.111111111111111,0.566396438331984,0.956443871601025,0.302454108836887,0.7,-1.67874198520801,1.67874198520801,1.3350931504486,1.3350931504486,limma_2grp(mod_t),0.684107793704959,0.00116505481030618,0.0216977641355837,Fun-CIM
MIB2,2,0.000604656200050311,0.0150051628583997,-0.598079786199792,0.314004807980845,0.104668269326948,0,0.248762548236287,0.530922015801559,0.167892282986083,0.8,-0.846842334436079,0.846842334436079,0.616828344272438,0.616828344272438,limma_2grp(mod_t),0.710846224385143,0.00060465620005031,0.0150051628583997,Fun-CIM
CDK11B,5,0.00017217836764938,0.00732973808963732,-1.02620357704573,0.609935929101211,0.20331197636707,0.111111111111111,0.539439925245934,0.801349090289722,0.253408832621944,0.8,-1.56564350229167,1.56564350229167,1.00706613591994,1.00706613591994,limma_2grp(mod_t),0.755051257947808,0.00017217836764938,0.00732973808963732,Fun-CIM
SLC35E2B,4,8.63173968726609e-05,0.00534500738773469,-1.09735810421676,0.747756510279695,0.249252170093232,0.111111111111111,0.54083394412391,0.660194523000463,0.208771839144988,0.8,-1.63819204834067,1.63819204834067,0.997495166336898,0.997495166336898,limma_2grp(mod_t),0.776043515055876,8.63173968726609e-05,0.00534500738773469,Fun-CIM
CDK11A,5,0.000893911455729488,0.018480289542119,-1.08136567502264,0.582938954177295,0.194312984725765,0,0.460229300893669,1.01726315027929,0.32168685346407,0.7,-1.54159497591631,1.54159497591631,1.17245133852687,1.17245133852687,limma_2grp(mod_t),0.695245249138137,0.000893911455729488,0.018480289542119,Fun-CIM
SLC35E2A,7,0.000740818561752775,0.0168665293924198,-1.02418767972448,0.672620387959688,0.224206795986563,0.111111111111111,0.456448787175305,0.882973878733171,0.279220857123013,0.7,-1.48063646689978,1.48063646689978,1.10998245789028,1.10998245789028,limma_2grp(mod_t),0.702861841066461,0.000740818561752775,0.0168665293924198,Fun-CIM
GNB1,0,1.00812617193217e-05,0.00263237336583511,-1.44530440161023,0.744386588919985,0.248128862973328,0,0.657510879553857,0.74964469672244,0.237058467750907,0.7,-2.10281528116409,2.10281528116409,1.05644619602136,1.05644619602136,limma_2grp(mod_t),0.829566029428823,1.00812617193217e-05,0.00263237336583511,Fun-CIM
PRKCZ,4,0.00153743047348827,0.0254997815626007,-0.652881692654156,0.421331325607793,0.140443775202598,0,0.57293858539174,0.896126779840895,0.283380169656949,0.8,-1.2258202780459,1.2258202780459,0.9902339579546,0.9902339579546,limma_2grp(mod_t),0.671924058618327,0.00153743047348826,0.0254997815626007,Fun-CIM
SKI,3,6.66742117986755e-05,0.00480293616757556,-1.53571028281963,0.543539770062203,0.181179923354068,0,0.439970123570443,1.01524450284773,0.321048501096413,0.7,-1.97568040639007,1.97568040639007,1.15158885119725,1.15158885119725,limma_2grp(mod_t),0.783368731096093,6.66742117986755e-05,0.00480293616757556,Fun-CIM
MORN1,11,0.00228123544172076,0.0326977079979975,-0.840169986699285,0.637644040296238,0.21254801343208,0.111111111111111,0.500384890996059,0.95227786847118,0.301136702973918,0.6,-1.34055487769534,1.34055487769534,1.14604670973976,1.14604670973976,limma_2grp(mod_t),0.653598365460005,0.00228123544172076,0.0326977079979975,Fun-CIM
RER1,6,0.00281810650925494,0.0373518039996082,-0.61230968172438,0.460460281303642,0.153486760434547,0,0.764070925960364,1.10635323334489,0.349859611406159,0.7,-1.37638060768474,1.37638060768474,1.19834934288417,1.19834934288417,limma_2grp(mod_t),0.643270967514752,0.00281810650925494,0.0373518039996082,Fun-CIM
PEX10,4,0.000209380507281501,0.00811021037316537,-0.850073875388603,0.551479752636597,0.183826584212199,0.111111111111111,0.612608279883037,0.782548091567948,0.247463434797272,0.7,-1.46268215527164,1.46268215527164,0.957346036281949,0.957346036281949,limma_2grp(mod_t),0.748706011099523,0.000209380507281501,0.00811021037316537,Fun-CIM
PANK4,0,2.34442583283676e-05,0.00325316867818394,-1.06803670688751,0.457411945957771,0.15247064865259,0,0.313707483447354,0.582350222835014,0.184155310006524,0.6,-1.38174419033486,1.38174419033486,0.740511627417736,0.740511627417736,limma_2grp(mod_t),0.810420892938048,2.34442583283676e-05,0.00325316867818394,Fun-CIM
TNFRSF14,5,0.00038500100425591,0.0114876284727585,-1.06536768563139,0.598060293853787,0.199353431284596,0,0.413521507491677,0.839427021322463,0.265450131686971,0.8,-1.47888919312306,1.47888919312306,1.0306861012019,1.0306861012019,limma_2grp(mod_t),0.727713780321864,0.00038500100425591,0.0114876284727585,Fun-CIM
PRXL2B,12,0.00373616374818196,0.0448693951024397,-0.847890816566957,0.912556785647942,0.304185595215981,0.222222222222222,0.708523759176889,1.09927850487901,0.347622385828219,0.6,-1.55641457574385,1.55641457574385,1.42869630024058,1.42869630024058,limma_2grp(mod_t),0.628894138147041,0.00373616374818196,0.0448693951024397,Fun-CIM
MEGF6,10,0.00196695045788367,0.029845360812263,-0.410841275438498,0.36497531331552,0.12165843777184,0,0.0772810148727433,0.208640715296156,0.0659779872982584,0.6,-0.488122290311241,0.488122290311241,0.420402102051183,0.420402102051183,limma_2grp(mod_t),0.660624372812479,0.00196695045788367,0.029845360812263,Fun-CIM
TPRG1L,11,0.00189750450300062,0.0291904895310742,-1.02623343341969,0.911980477172548,0.303993492390849,0.111111111111111,0.261143268234611,0.614012865020375,0.194167916610991,0.6,-1.2873767016543,1.2873767016543,1.09941811389225,1.09941811389225,limma_2grp(mod_t),0.662301941577235,0.00189750450300062,0.0291904895310742,Fun-CIM
WRAP73,2,0.00194443292549296,0.0296247169229583,-0.608351846588771,0.438186447083057,0.146062149027686,0,0.668701227468876,0.966722140176262,0.305704382746956,0.8,-1.27705307405765,1.27705307405765,1.06139486465417,1.06139486465417,limma_2grp(mod_t),0.661162836293876,0.00194443292549296,0.0296247169229583,Fun-CIM
LRRC47,0,0.000128797486056675,0.00636854043729517,-1.1721492888226,0.759484869840696,0.253161623280232,0,0.38677194999578,0.631472138428793,0.199689023637212,0.9,-1.55892123881838,1.55892123881838,0.987711662950667,0.987711662950667,limma_2grp(mod_t),0.764135380400679,0.000128797486056675,0.00636854043729517,Fun-CIM
CEP104,5,0.000673646176911123,0.0160088833289066,-0.723051332198733,0.293724375410979,0.0979081251369929,0,0.271484353086496,0.667305028728816,0.211020378486715,0.6,-0.994535685285229,0.994535685285229,0.729088478908655,0.729088478908655,limma_2grp(mod_t),0.706630348049793,0.000673646176911123,0.0160088833289066,Fun-CIM
DFFB,0,3.57628061721877e-06,0.00192829774690564,-0.694711245374387,0.333990367442248,0.111330122480749,0,0.440873319484091,0.401187444439929,0.126866609309243,0.9,-1.13558456485848,1.13558456485848,0.522016217296406,0.522016217296406,limma_2grp(mod_t),0.850260316351715,3.57628061721877e-06,0.00192829774690564,Fun-CIM
C1ORF174,7,0.000604673928349818,0.0150051628583997,-0.842369790322741,0.689183904624555,0.229727968208185,0.111111111111111,0.409239468625251,0.620475222300641,0.196211493416933,0.8,-1.25160925894799,1.25160925894799,0.927342415660244,0.927342415660244,limma_2grp(mod_t),0.710845090010956,0.000604673928349818,0.0150051628583997,Fun-CIM
KCNAB2,6,0.00104246808466962,0.0202005205015027,-1.42218061884109,0.891335182194905,0.297111727398302,0,0.244429613422129,0.955411795728704,0.302127737789424,0.6,-1.66661023226322,1.66661023226322,1.30663311852868,1.30663311852868,limma_2grp(mod_t),0.688839676482617,0.00104246808466962,0.0202005205015027,Fun-CIM
ICMT,1,2.55139952474404e-05,0.00325316867818394,-1.14488720752759,0.446410826087713,0.148803608695904,0,0.424938186402938,0.714603989920571,0.225977623319301,0.7,-1.56982539393053,1.56982539393053,0.842580256152916,0.842580256152916,limma_2grp(mod_t),0.808375795711204,2.55139952474404e-05,0.00325316867818394,Fun-CIM
GPR153,7,0.000562809838333929,0.0143983838386333,-1.09148032971669,0.732377480965038,0.244125826988346,0,0.322854715133049,0.733386691352709,0.231917235032947,0.7,-1.41433504484974,1.41433504484974,1.03645203153738,1.03645203153738,limma_2grp(mod_t),0.713605549682197,0.000562809838333929,0.0143983838386333,Fun-CIM
ACOT7,10,0.00368520009807409,0.044365921695888,-0.758013290987042,0.722919594387748,0.240973198129249,0.111111111111111,0.772808495370512,1.18888448680395,0.375958285314088,0.9,-1.53082178635755,1.53082178635755,1.39142339455424,1.39142339455424,limma_2grp(mod_t),0.629610815171158,0.00368520009807409,0.044365921695888,Fun-CIM
TNFRSF25,7,0.00234858757080509,0.0331720853329696,-1.20748201024158,0.941597751521118,0.313865917173706,0,0.688282737167709,1.32937942566007,0.42038668596523,0.7,-1.89576474740929,1.89576474740929,1.62906598486308,1.62906598486308,limma_2grp(mod_t),0.652198483601097,0.00234858757080509,0.0331720853329696,Fun-CIM
PLEKHG5,6,0.000289171501820506,0.00966177360848618,-1.05611571870868,0.517195439297287,0.172398479765762,0,0.0677721447440896,0.564485445751234,0.178505971458932,0.5,-1.12388786345277,1.12388786345277,0.765594501609621,0.765594501609621,limma_2grp(mod_t),0.737819228394054,0.000289171501820506,0.00966177360848618,Fun-CIM
ZBTB48,4,8.93458563199741e-05,0.0054170715152722,-0.999969003551837,0.680626702200057,0.226875567400019,0,0.57236976872924,0.673179339807109,0.212877998755892,0.9,-1.57233877228108,1.57233877228108,0.957299917105846,0.957299917105846,limma_2grp(mod_t),0.775044468138219,8.93458563199741e-05,0.0054170715152722,Fun-CIM
KLHL21,6,0.000172307150952506,0.00732973808963732,-1.48164197337367,0.524744409292697,0.174914803097566,0,0.353275612423304,1.04484324915773,0.330408446518925,0.6,-1.83491758579698,1.83491758579698,1.16921089218089,1.16921089218089,limma_2grp(mod_t),0.755027354779194,0.000172307150952506,0.00732973808963732,Fun-CIM
PHF13,7,0.00111686197660798,0.0212333580337301,-1.23794372547784,0.831893556896926,0.277297852298975,0.111111111111111,0.432709638951612,1.0189094657758,0.322207464135692,0.7,-1.67065336442945,1.67065336442945,1.31537956098388,1.31537956098388,limma_2grp(mod_t),0.68591583546969,0.00111686197660798,0.0212333580337301,Fun-CIM
THAP3,4,0.000812342842918536,0.0176979842786564,-0.499570451076692,0.432378644167921,0.14412621472264,0.111111111111111,0.191849369817425,0.31136266354372,0.098461519513483,0.8,-0.691419820894117,0.691419820894117,0.532820795560317,0.532820795560317,limma_2grp(mod_t),0.699153238364554,0.000812342842918536,0.0176979842786564,Fun-CIM
DNAJC11,4,0.000317191836551884,0.0102575241443084,-1.30840932412235,0.769695111316666,0.256565037105555,0,0.392358059955729,0.878725234791525,0.277877317940745,0.6,-1.70076738407808,1.70076738407808,1.16815606947197,1.16815606947197,limma_2grp(mod_t),0.73460184215297,0.000317191836551884,0.0102575241443084,Fun-CIM
VAMP3,7,0.000748488967443978,0.0169460457924903,-0.994439447608362,0.849523525973136,0.283174508657712,0.111111111111111,0.320399536609457,0.540925963859026,0.171055809131645,0.7,-1.31483898421782,1.31483898421782,1.00712021107644,1.00712021107644,limma_2grp(mod_t),0.702450040876335,0.000748488967443978,0.0169460457924903,Fun-CIM
SLC45A1,7,0.000477526617416655,0.0131375034850459,-0.545526479269626,0.307623932988573,0.102541310996191,0,0.100358038331769,0.34652238946382,0.10958000109496,0.6,-0.645884517601395,0.645884517601395,0.463368374565068,0.463368374565068,limma_2grp(mod_t),0.719812879666693,0.000477526617416655,0.0131375034850459,Fun-CIM
GPR157,7,0.00017286032231832,0.00733656583123774,-0.894582052338923,0.673068835577851,0.22435627852595,0.111111111111111,0.52750843675272,0.632901998166858,0.200141184987898,0.8,-1.42209048909164,1.42209048909164,0.923897503357231,0.923897503357231,limma_2grp(mod_t),0.754924854723254,0.00017286032231832,0.00733656583123774,Fun-CIM
H6PD,1,1.41480755551004e-06,0.00146478652356447,-0.954000787826166,0.34246640467472,0.114155468224907,0,0.282019979782741,0.40323045309086,0.12751266537088,0.7,-1.23602076760891,1.23602076760891,0.529035005109009,0.529035005109009,limma_2grp(mod_t),0.866502084717828,1.41480755551004e-06,0.00146478652356447,Fun-CIM
TMEM201,0,0.00189665919186183,0.029188923251001,-0.72712591490285,0.65720451665019,0.21906817221673,0,0.422557126295531,0.71151866290371,0.225001957249328,0.9,-1.14968304119838,1.14968304119838,0.968595160201461,0.968595160201461,limma_2grp(mod_t),0.662322674217646,0.00189665919186183,0.0291889232510009,Fun-CIM
PIK3CD,0,0.000352185914249178,0.0108955609200224,-1.23365647208336,0.527991043516789,0.175997014505596,0,0.427441611788913,1.00914111919523,0.319118441718838,0.6,-1.66109808387227,1.66109808387227,1.13892069104242,1.13892069104242,limma_2grp(mod_t),0.730906370411157,0.000352185914249178,0.0108955609200224,Fun-CIM
CLSTN1,11,0.00322620679652027,0.0404358509849766,-0.919816461345926,0.527324403721639,0.175774801240546,0,0.484011028363341,1.12965036568046,0.357226811519235,0.6,-1.40382748970927,1.40382748970927,1.24666794915181,1.24666794915181,limma_2grp(mod_t),0.636463622413036,0.00322620679652027,0.0404358509849766,Fun-CIM
NMNAT1,7,0.000832002583166271,0.017883619438363,-0.668486291855051,0.563506812965937,0.187835604321979,0.111111111111111,0.227068650577949,0.401968095255162,0.127113472772583,0.8,-0.895554942432999,0.895554942432999,0.692183702395607,0.692183702395607,limma_2grp(mod_t),0.698182136442705,0.000832002583166271,0.017883619438363,Fun-CIM
UBE4B,1,1.73998390750142e-05,0.00299045351359898,-0.974413707448385,0.412190896093567,0.137396965364522,0,0.31958038925248,0.535316180134274,0.169281839756529,0.7,-1.29399409670086,1.29399409670086,0.675621748862459,0.675621748862459,limma_2grp(mod_t),0.817440206184331,1.73998390750142e-05,0.00299045351359898,Fun-CIM
KIF1B,5,0.000378510259914642,0.0114194233496035,-0.782942816370275,0.52160851891969,0.173869506306563,0.111111111111111,0.162878521322989,0.418227997932361,0.132255305471845,0.6,-0.945821337693264,0.945821337693264,0.668573186168952,0.668573186168952,limma_2grp(mod_t),0.728326466241994,0.000378510259914642,0.0114194233496035,Fun-CIM
PGD,10,0.00198601765333302,0.0300184529012769,-0.978194545641409,0.741174007771039,0.247058002590346,0.111111111111111,0.384216638365498,0.881089217637203,0.278624874954936,0.6,-1.36241118400691,1.36241118400691,1.15137184229593,1.15137184229593,limma_2grp(mod_t),0.660172416189986,0.00198601765333301,0.0300184529012769,Fun-CIM
DFFA,7,0.000138133226458618,0.0066073680582146,-1.01753666328384,0.672119339620866,0.224039779873622,0.111111111111111,0.172413710289949,0.369804035146273,0.116942303898318,0.8,-1.18995037357378,1.18995037357378,0.767137165768192,0.767137165768192,limma_2grp(mod_t),0.761980897667878,0.000138133226458618,0.0066073680582146,Fun-CIM
PEX14,2,8.40291152294686e-05,0.00530369619741753,-0.890558631572302,0.627450411543152,0.209150137181051,0,0.343208173910885,0.420144154138554,0.132861247268269,0.9,-1.23376680548319,1.23376680548319,0.755125902881415,0.755125902881415,limma_2grp(mod_t),0.776818477317771,8.40291152294686e-05,0.00530369619741753,Fun-CIM
SRM,5,0.000197765788967418,0.00786634965458141,-1.56973775706003,1.14046005086994,0.380153350289979,0.111111111111111,0.607027153453675,0.881317079156046,0.278696931094001,0.7,-2.17676491051371,2.17676491051371,1.44130805924424,1.44130805924424,limma_2grp(mod_t),0.750576236633752,0.000197765788967418,0.00786634965458141,Fun-CIM
MTOR,5,0.000219725345508975,0.00831841594921588,-0.88682776203486,0.32615147236675,0.108717157455583,0,0.290840195840132,0.695147467846946,0.219824930809501,0.7,-1.17766795787499,1.17766795787499,0.767857268625504,0.767857268625504,limma_2grp(mod_t),0.747113178373441,0.000219725345508975,0.00831841594921588,Fun-CIM
UBIAD1,10,0.00195396489313698,0.0297098016032783,-1.04245212884764,0.605113375389095,0.201704458463032,0,0.190452889964505,0.840189538222014,0.265691260702666,0.5,-1.23290501881214,1.23290501881214,1.03541327846059,1.03541327846059,limma_2grp(mod_t),0.660934267106271,0.00195396489313698,0.0297098016032783,Fun-CIM
FBXO44,9,0.00277500503359744,0.0369301432589837,-0.670850813603324,0.444886898067081,0.148295632689027,0,0.169066205025573,0.58985284389292,0.186527847102937,0.6,-0.839917018628897,0.839917018628897,0.738817115069971,0.738817115069971,limma_2grp(mod_t),0.644036750817783,0.00277500503359744,0.0369301432589837,Fun-CIM
AGTRAP,3,0.000752415765376187,0.0169785269467882,-1.2256316146734,0.804945937012501,0.2683153123375,0,0.406707469838629,0.930293408765285,0.294184606394035,0.6,-1.63233908451203,1.63233908451203,1.23019664603065,1.23019664603065,limma_2grp(mod_t),0.702240596712755,0.000752415765376187,0.0169785269467882,Fun-CIM
CLCN6,9,0.00121470060229429,0.022241625259492,-1.40896335137905,0.654295590811578,0.218098530270526,0,-0.0811357019506754,0.827511972150557,0.261682262305358,0.5,-1.32782764942837,1.32782764942837,1.05493070114012,1.05493070114012,limma_2grp(mod_t),0.682309634907429,0.00121470060229429,0.022241625259492,Fun-CIM
KIAA2013,6,0.000733663539621549,0.0167950475225631,-0.707723222177514,0.526954346660101,0.1756514488867,0.111111111111111,0.554734879999197,0.781326249358628,0.247077054364994,0.7,-1.26245810217671,1.26245810217671,0.942417949426259,0.942417949426259,limma_2grp(mod_t),0.703249221160923,0.000733663539621549,0.0167950475225631,Fun-CIM
PLOD1,5,0.000570538772710991,0.014502794873288,-1.18955755416486,0.864327602464882,0.288109200821627,0.111111111111111,0.756739963193872,1.12388169663812,0.355402598195087,0.5,-1.94629751735874,1.94629751735874,1.41780544237243,1.41780544237243,limma_2grp(mod_t),0.713083157840227,0.000570538772710991,0.014502794873288,Fun-CIM
MFN2,2,0.000175672000671915,0.00739990029439776,-1.04601689769075,0.694152277974559,0.231384092658186,0.111111111111111,0.410784791857986,0.646002127093892,0.204283809493027,0.8,-1.45680168954873,1.45680168954873,0.948243709827332,0.948243709827332,limma_2grp(mod_t),0.754408143751174,0.000175672000671915,0.00739990029439776,Fun-CIM
MIIP,2,0.00075102880812146,0.0169665203608953,-0.824542402775669,0.307449915477422,0.102483305159141,0,0.311032634841358,0.783112778254609,0.247642004406694,0.6,-1.13557503761703,1.13557503761703,0.84130319979941,0.84130319979941,limma_2grp(mod_t),0.702314467700484,0.00075102880812146,0.0169665203608953,Fun-CIM
VPS13D,10,0.00163418487909514,0.026559052115739,-0.687493731107556,0.337518101343549,0.112506033781183,0,0.162448123886175,0.606316882457724,0.1917342332379,0.6,-0.849941854993731,0.849941854993731,0.693929845652864,0.693929845652864,limma_2grp(mod_t),0.669167736457128,0.00163418487909513,0.026559052115739,Fun-CIM
PDPN,2,0.000626698884826642,0.0152722675299136,-1.59765621795577,0.653764776822758,0.217921592274253,0,0.402614037580097,1.3030947698109,0.412074747965526,0.6,-2.00027025553587,2.00027025553587,1.45789724004219,1.45789724004219,limma_2grp(mod_t),0.709456983115634,0.000626698884826642,0.0152722675299136,Fun-CIM
PRDM2,5,0.00123247584248364,0.0224318659908939,-0.860497443680229,0.525822402077245,0.175274134025748,0,0.072855774762922,0.531425262025269,0.168051423415164,0.3,-0.933353218443151,0.933353218443151,0.747597490395005,0.747597490395005,limma_2grp(mod_t),0.681680774036068,0.00123247584248364,0.0224318659908939,Fun-CIM
TMEM51,9,0.00212622500230888,0.0313456505315975,-0.812351655932622,0.679293029432909,0.22643100981097,0.111111111111111,0.48477310033926,0.869541200533874,0.274973071304426,0.8,-1.29712475627188,1.29712475627188,1.10342236666747,1.10342236666747,limma_2grp(mod_t),0.656955592440537,0.00212622500230888,0.0313456505315975,Fun-CIM
EFHD2,10,0.00144555398919277,0.0245962842693958,-1.17998197778033,0.91784593668736,0.305948645562453,0.111111111111111,0.204903744099492,0.677732262934629,0.214317759465354,0.5,-1.38488572187983,1.38488572187983,1.14094793207928,1.14094793207928,limma_2grp(mod_t),0.674678979127625,0.00144555398919277,0.0245962842693958,Fun-CIM
PLEKHM2,3,2.92848700071124e-05,0.00338664505780193,-1.10327694484531,0.486749634465231,0.162249878155077,0,0.243319686312119,0.554799502612116,0.175443007298282,0.7,-1.34659663115743,1.34659663115743,0.738056701582396,0.738056701582396,limma_2grp(mod_t),0.804991595377692,2.92848700071124e-05,0.00338664505780193,Fun-CIM
FBLIM1,8,0.00068170758213014,0.016117116614974,-1.27366337713359,0.784113480329883,0.261371160109961,0.111111111111111,0.497795170250421,1.05543400344868,0.333757537088783,0.7,-1.77145854738401,1.77145854738401,1.31482884272849,1.31482884272849,limma_2grp(mod_t),0.706161794577248,0.00068170758213014,0.016117116614974,Fun-CIM
ZBTB17,4,4.54659246196891e-05,0.00403388516288808,-0.81234510056874,0.477360287827436,0.159120095942479,0.111111111111111,0.479038423088088,0.559346357744849,0.176880849139309,0.8,-1.29138352365683,1.29138352365683,0.735351067393746,0.735351067393746,limma_2grp(mod_t),0.793744022377435,4.54659246196891e-05,0.00403388516288808,Fun-CIM
EPHA2,10,0.00398793297499548,0.0469452055968058,-1.80039099160775,0.760532956354025,0.253510985451342,0,0.134758911053898,1.59781051329743,0.505272049138264,0.7,-1.93514990266165,1.93514990266165,1.76957871090958,1.76957871090958,limma_2grp(mod_t),0.62546757493571,0.00398793297499548,0.0469452055968058,Fun-CIM
