rowname,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:1903522,GO:1903522,regulation of blood circulation,39/1487,261/16754,0.149425287356322,1.68357179849887,3.4735974478146,0.000874076966394002,0.00684714170853637,0.00513506429518383,ABCC9/ADD3/ADM5/AGER/ANK2/ATP2A3/ATP2B1/AVPR1A/AVPR2/CACNA1C/CACNA1G/CD38/CELF2/CLIC2/DOCK4/EDNRB/EHD3/F2R/GNAO1/GSTM2/HOPX/HRH2/ITGA4/KCNE1/KCNJ8/MMP2/P2RX1/PDE4B/PDE4D/PIK3CG/RGS2/RNF207/SCN4B/SHOX2/SLC8A1/SVEP1/TACR1/TBXAS1/TRPC1,39
GO:0071260,GO:0071260,cellular response to mechanical stimulus,16/1487,76/16754,0.210526315789474,2.37199589424132,3.74121398258734,0.000883745869959112,0.0069034100727889,0.00517726316889216,BMP6/CASP1/CD40/COL1A1/FAS/MAP3K14/PDE2A/PECAM1/PTGER4/TEK/TLR4/TLR5/TLR7/TLR8/TNFRSF10B/TNFRSF8,16
GO:0014909,GO:0014909,smooth muscle cell migration,15/1487,69/16754,0.217391304347826,2.44934358644484,3.76493704532959,0.000893154221726769,0.00694758900205949,0.00521039548190008,AIF1/DOCK4/FAT1/HAS2/IGF1/LRP1/MEF2C/PDGFD/PDGFRB/POSTN/PRKG1/SEMA6D/SLIT2/TACR1/TLR4,15
GO:1990845,GO:1990845,adaptive thermogenesis,27/1487,161/16754,0.167701863354037,1.88949362382888,3.53930709263478,0.000935842666980234,0.00718834247769949,0.00539095032205463,ACHE/ADRB2/ALDH1A1/ALPL/ARRDC3/CCR2/CD36/CMKLR1/CXCR4/EBF2/GADD45G/IL15/IL18/IL18R1/IL4R/JAK2/LEPR/NOTCH1/OGT/PLCL2/PPARGC1B/RBPJ/STAT6/SYK/TLR4/TRPV2/ZNF423,27
GO:0019530,GO:0019530,taurine metabolic process,5/1487,10/16754,0.5,5.63349024882313,4.57407805519584,0.000942224221059637,0.00718834247769949,0.00539095032205463,CDO1/CSAD/FMO1/STAT5A/STAT5B,5
GO:0019694,GO:0019694,alkanesulfonate metabolic process,5/1487,10/16754,0.5,5.63349024882313,4.57407805519584,0.000942224221059637,0.00718834247769949,0.00539095032205463,CDO1/CSAD/FMO1/STAT5A/STAT5B,5
GO:0071229,GO:0071229,cellular response to acid chemical,18/1487,91/16754,0.197802197802198,2.22863350502893,3.66767951083815,0.000944299500187654,0.00719429276274655,0.00539541278209884,ABCB1/AVPR1A/COL1A1/COL1A2/COL3A1/COL5A2/COL6A1/CPEB4/CYBB/KLF2/MMP2/PDGFD/PDGFRA/PKD2/SESN1/SESN3/STAMBPL1/ZEB1,18
GO:0070588,GO:0070588,calcium ion transmembrane transport,46/1487,324/16754,0.141975308641975,1.59963303361645,3.4014508436139,0.000976832155358893,0.00741164725527773,0.00555841938273676,ADCYAP1R1/AKAP5/ANK2/APLNR/ATP2A3/ATP2B1/CACHD1/CACNA1C/CACNA1G/CACNB4/CAPN3/CCL3/CCR5/CD4/CLIC2/EDNRB/F2R/FAIM2/GAS6/GP1BA/GPM6A/GPR35/GSTM2/ITPR1/KCNJ8/MICU3/P2RX1/P2RX7/PDE4B/PDE4D/PIK3CG/PKD1/PKD2/PLCB2/PLCL2/PRKD1/PTK2B/PTPRC/SLC8A1/SNCA/STIM2/TMEM37/TPCN1/TRPC1/TRPC6/TRPV2,46
GO:0070555,GO:0070555,response to interleukin-1,21/1487,114/16754,0.184210526315789,2.07549640746115,3.59591696293858,0.000986498624951293,0.00747477948564731,0.00560576586333348,CASP1/CCL2/CCL3/CD38/CD40/GBP2/HAS2/HDAC4/HIF1A/IL1R1/IRAK2/IRAK3/KLF2/KMO/LGALS9/MMP2/NFKBIA/NLRP3/SELE/SIRPA/SNCA,21
GO:0034405,GO:0034405,response to fluid shear stress,11/1487,43/16754,0.255813953488372,2.88225082497928,3.8568738126322,0.00103832211718179,0.00781414774908899,0.0058602775890577,ABCA1/HAS2/KLF2/MEF2C/MMP2/P2RX7/PKD1/PKD2/PRKACB/PTGS2/PTK2B,11
GO:0019934,GO:0019934,cGMP-mediated signaling,10/1487,37/16754,0.27027027027027,3.04512986422872,3.88657906581651,0.00110089439444909,0.00825150805232149,0.00618827916589961,CD36/EDNRB/GUCY1A1/GUCY1A2/GUCY1B1/IRAG1/KDR/NPR1/PDE2A/PRKG1,10
GO:0014047,GO:0014047,glutamate secretion,9/1487,31/16754,0.290322580645161,3.27105885415537,3.9498178377021,0.00111060128951964,0.00830185674561516,0.0062260385388244,APBA1/AVPR1A/F2R/GABBR1/KCNJ8/KMO/P2RX7/PRKG1/SNCA,9
GO:0001503,GO:0001503,ossification,56/1487,417/16754,0.134292565947242,1.51307172150645,3.31119591333047,0.00114814609169707,0.008559467641994,0.00641923572567334,ACHE/ADRB2/ALOX5/ALPL/ATP2B1/BMP2K/BMP6/CCL3/CCR1/CHRDL1/COL1A1/COL1A2/COL6A1/CSF1/CSGALNACT1/EGR2/FGR/GABBR1/GLI1/GLI2/HERC1/HGF/HIF1A/IGF1/IGF2/IGSF10/IL6R/LTF/MEF2C/MMP2/NELL1/NOTCH1/NPR2/P2RX7/PKDCC/PPARG/PRKD1/PTCH1/PTEN/PTK2B/PTPRB/RASSF2/RBPJ/RUNX2/RUNX3/S1PR1/SHOX2/SLC8A1/SMAD9/SNAI2/SRGN/TACR1/TMT1A/VCAN/WNT5A/ZBTB40,56
GO:0060397,GO:0060397,growth hormone receptor signaling pathway via JAK-STAT,6/1487,15/16754,0.4,4.50679219905851,4.2404879393561,0.00119860428995976,0.00882897642763464,0.00662135582210077,JAK1/JAK2/JAK3/STAT5A/STAT5B/STAT6,6
GO:0006979,GO:0006979,response to oxidative stress,53/1487,392/16754,0.135204081632653,1.52334175095728,3.27216464712762,0.00131872801748151,0.00967531758136369,0.00725607559643237,ABCC9/ADCYAP1R1/AIF1/ALOX5/ATM/ATP7A/BTK/CD36/CD38/COL1A1/COL6A1/CYGB/CYP1B1/DAPK1/ERN1/FCHSD1/FOXO1/GPX3/HGF/HIF1A/HMOX1/IL18BP/IL18RAP/JAK2/KAT2B/KLF2/LRRK2/MCTP1/MMP2/MSRB3/PDGFD/PDGFRA/PKD2/PRKAA1/PRKD1/PRR5L/PTGS2/RCAN2/RIPK3/SELENOP/SESN1/SESN3/SIRPA/SLC23A2/SLC8A1/SNCA/SOD2/SOD3/TACR1/TLDC2/TNFAIP3/TRPC6/TXNIP,53
GO:0031346,GO:0031346,positive regulation of cell projection organization,49/1487,356/16754,0.137640449438202,1.55079225950749,3.2782518274898,0.00134551571757218,0.009858831524269,0.00739370322793102,ALKAL2/ARAP1/ARSB/CAMK1/CBFA2T2/CCDC88A/CDKL5/CEP120/CFLAR/CXCL12/DISC1/DOCK11/DPYSL3/EPHA4/FES/FZD4/GPM6A/KAT2B/MAP1B/MAPRE3/NDNF/NEGR1/P2RX7/P2RY12/PLXNC1/PLXND1/PRKD1/PTK2B/RAB8B/RAC2/RAPGEF1/RAPGEF2/RELN/RGS2/RHOQ/RIPOR2/ROBO1/ROBO3/SCARF1/SEMA5A/SHOX2/SLIT2/TMEM30A/TNIK/TOX/TRPV2/TTBK2/WNT5A/ZEB2,49
GO:0010875,GO:0010875,positive regulation of cholesterol efflux,8/1487,26/16754,0.307692307692308,3.46676323004501,3.92841224364261,0.00137683882236601,0.00998310906032377,0.00748690608034061,ABCA1/ABCA7/CES1/EEPD1/LRP1/PLTP/PPARG/PTCH1,8
GO:0032958,GO:0032958,inositol phosphate biosynthetic process,8/1487,26/16754,0.307692307692308,3.46676323004501,3.92841224364261,0.00137683882236601,0.00998310906032377,0.00748690608034061,ADCYAP1R1/CD244/ITPKB/P2RY1/PLEK/PRKG1/PTAFR/SNCA,8
GO:0008154,GO:0008154,actin polymerization or depolymerization,29/1487,182/16754,0.159340659340659,1.79528810127331,3.36664746585386,0.00141762047184199,0.0102652726213955,0.00769851671869723,ADD3/AIF1/ARHGAP18/ARHGAP28/ARHGAP6/CCL24/CORO7/CXCL12/CYRIA/FCHSD1/FCHSD2/HCK/HCLS1/JAK2/KANK3/KIRREL1/LMOD1/MICAL1/NCKAP1L/PLEK/PLEKHG2/PLEKHH2/PTK2B/RICTOR/SEMA5A/SLIT2/VILL/WAS/WIPF1,29
GO:0046456,GO:0046456,icosanoid biosynthetic process,13/1487,58/16754,0.224137931034483,2.5253576977483,3.63165347673352,0.00143288656477408,0.010335392182799,0.00775110339960495,ALOX5/AVPR1A/CASP1/CD74/GGT5/GGTA1/NAIP/NLRC4/PLA2G4A/PTGDS/PTGS2/SYK/TBXAS1,13
GO:1903532,GO:1903532,positive regulation of secretion by cell,43/1487,304/16754,0.141447368421053,1.59368474144339,3.26012801245861,0.00151099131274537,0.0108564628085223,0.00814188414861227,ACHE/ACSL4/AVPR1A/BMP6/C1QTNF1/CD33/CD38/CXCL12/DAB2/DOC2B/F2RL2/FCER1G/FGR/FRMD4A/GABBR1/HFE/HIF1A/HLA-DRB1/IGF1/IL4R/ITGAM/ITGB2/ITPR1/JAK2/KMO/MICU3/MLXIPL/MYOM1/P2RX7/P2RY1/PLA2G4A/PPARG/PRKCB/PRKD1/RAB27A/RAB8B/RAPGEF4/SNCA/STXBP5/SYK/TACR1/TLR2/TLR4,43
GO:0034614,GO:0034614,cellular response to reactive oxygen species,24/1487,142/16754,0.169014084507042,1.90427839396838,3.37722729798695,0.00156788815079366,0.0112507116143514,0.00843755394082758,ATM/ATP7A/BTK/CD36/CYGB/CYP1B1/ERN1/HGF/IL18BP/IL18RAP/KLF2/LRRK2/MMP2/PDGFD/PDGFRA/PKD2/PRKAA1/RIPK3/SIRPA/SLC8A1/SOD2/SOD3/TNFAIP3/TRPC6,24
GO:0043312,GO:0043312,neutrophil degranulation,5/1487,11/16754,0.454545454545455,5.12135477165739,4.26721603640324,0.00160150200034372,0.0114035155255244,0.00855215035811081,ITGAM/ITGB2/PRAM1/SPI1/SYK,5
GO:0090713,GO:0090713,immunological memory process,7/1487,21/16754,0.333333333333333,3.75566016588209,3.94342264406093,0.00163086111173618,0.0115239219015048,0.0086424500055445,BCL6/CD70/FGL2/HLA-DRA/HLA-DRB1/IL12RB1/TNFRSF14,7
GO:0006809,GO:0006809,nitric oxide biosynthetic process,15/1487,73/16754,0.205479452054795,2.31513297896841,3.51434977070518,0.00163752260257994,0.0115416250440724,0.00865572660754588,CD36/CYP1B1/IGF1/IL10/ITGB2/JAK2/KLF2/KLRK1/PKD2/PTGS2/SIRPA/SOD2/TLR4/TLR5/TLR6,15
GO:0051209,GO:0051209,release of sequestered calcium ion into cytosol,22/1487,127/16754,0.173228346456693,1.95176040116707,3.36006337983643,0.00174409477379305,0.012199877044895,0.00914938753798105,ANK2/APLNR/CACNA1C/CAPN3/CCL3/CCR5/CLIC2/F2R/GP1BA/GSTM2/ITPR1/P2RX7/PDE4D/PKD2/PLCB2/PLCL2/PRKD1/PTK2B/PTPRC/SLC8A1/SNCA/TRPC1,22
GO:0010885,GO:0010885,regulation of cholesterol storage,6/1487,16/16754,0.375,4.22511768661735,4.02790020742272,0.00177471628107036,0.0123363882666643,0.00925176513298915,ABCA1/CD36/CES1/MSR1/PPARA/PPARG,6
GO:0060349,GO:0060349,bone morphogenesis,18/1487,96/16754,0.1875,2.11255884330868,3.41170996102793,0.0017894961381103,0.0123925954502053,0.00929391812377276,ALPL/BMP6/COL1A1/COL3A1/CSGALNACT1/CYP26B1/FOXN3/FREM1/GLG1/HAS2/LTF/MEF2C/NPR2/RARB/RUNX2/SHOX2/TGFBR2/TIFAB,18
GO:0032418,GO:0032418,lysosome localization,16/1487,81/16754,0.197530864197531,2.22557639459679,3.45065029139205,0.00179873640689898,0.0124218770339356,0.00931587806290076,ADGRE2/BTK/CBL/CD84/FCER1G/FES/FGR/IL4R/LGALS9/MILR1/PIK3CD/PIK3CG/PTGDR/PTGDS/RAC2/SYK,16
GO:0070723,GO:0070723,response to cholesterol,8/1487,27/16754,0.296296296296296,3.33836459189519,3.79498449223839,0.00180612585057699,0.0124218770339356,0.00931587806290076,ABCA1/CCL3/CCR5/CES1/GRAMD1B/OSBPL7/PTCH1/TGFBR2,8
GO:0002418,GO:0002418,immune response to tumor cell,9/1487,33/16754,0.272727272727273,3.07281286299444,3.71972528823551,0.0018071437960785,0.0124218770339356,0.00931587806290076,CD226/CD274/GSDME/GZMB/HAVCR2/HLA-DRB1/MR1/PRF1/PRKAA1,9
GO:1990849,GO:1990849,vacuolar localization,16/1487,82/16754,0.195121951219512,2.19843521905293,3.39509995209641,0.00205447265959806,0.0139039597929598,0.0104273769309444,ADGRE2/BTK/CBL/CD84/FCER1G/FES/FGR/IL4R/LGALS9/MILR1/PIK3CD/PIK3CG/PTGDR/PTGDS/RAC2/SYK,16
GO:0030193,GO:0030193,regulation of blood coagulation,14/1487,68/16754,0.205882352941176,2.31967245539776,3.40305849719807,0.00226500034254832,0.0151514440096913,0.0113629368963759,ADTRP/C1QTNF1/CD36/EMILIN1/EMILIN2/F2R/GP1BA/PDGFRA/PRKG1/PROS1/SERPING1/SH2B3/TFPI/THBD,14
GO:0021952,GO:0021952,central nervous system projection neuron axonogenesis,8/1487,28/16754,0.285714285714286,3.21913728504179,3.66768530711514,0.0023344206803921,0.0155646728198052,0.0116728408824307,EPHA4/GLI2/MYCBP2/PRDM8/SLIT2/SPG11/SZT2/ZEB2,8
GO:0015850,GO:0015850,organic hydroxy compound transport,38/1487,267/16754,0.142322097378277,1.60354029554516,3.10253013581303,0.00246509017212475,0.0163573605925697,0.0122673229090079,ABCA1/ABCA7/ACACB/AQP9/BMP6/C1QTNF1/CD36/CES1/CETP/CXCL12/DAB2/EEPD1/EMB/FCER1G/FLVCR2/GABBR1/GRAMD1B/LCAT/LILRB1/LRP1/MSR1/NFKBIA/OSBPL3/OSBPL7/P2RX1/P2RY1/PIP4K2A/PLTP/PPARG/PTCH1/SLC16A7/SLC18B1/SLC2A13/SLCO2B1/SNCA/SPG11/STARD5/SYK,38
GO:0007620,GO:0007620,copulation,6/1487,17/16754,0.352941176470588,3.97658135211045,3.8320250108386,0.00253855170386438,0.0166738422524387,0.0125046706580179,AVPR1A/DDO/EDNRB/P2RX1/P2RY1/TACR1,6
GO:0070206,GO:0070206,protein trimerization,6/1487,17/16754,0.352941176470588,3.97658135211045,3.8320250108386,0.00253855170386438,0.0166738422524387,0.0125046706580179,CD74/COL1A2/MLKL/P2RX7/SCARA5/STEAP4,6
GO:0001553,GO:0001553,luteinization,5/1487,12/16754,0.416666666666667,4.69457520735261,3.99554835986946,0.00254580810768239,0.0166738422524387,0.0125046706580179,FZD4/MMP2/PDGFRA/STAT5A/STAT5B,5
GO:0072017,GO:0072017,distal tubule development,5/1487,12/16754,0.416666666666667,4.69457520735261,3.99554835986946,0.00254580810768239,0.0166738422524387,0.0125046706580179,KLHL3/NOTCH1/PKD1/PKD2/TFAP2B,5
GO:0075509,GO:0075509,endocytosis involved in viral entry into host cell,5/1487,12/16754,0.416666666666667,4.69457520735261,3.99554835986946,0.00254580810768239,0.0166738422524387,0.0125046706580179,CTSL/DPP4/PIKFYVE/SIGLEC1/TPCN1,5
GO:1901136,GO:1901136,carbohydrate derivative catabolic process,36/1487,250/16754,0.144,1.62244519166106,3.09457803735084,0.00258388744773937,0.0168635850584541,0.0126469696712285,ADAMTS4/ALDH1A1/AMPD3/AOAH/BTK/CHIT1/COL6A1/CTBS/CTSL/DPYD/ENTPD1/ENTPD4/FUCA1/GALM/GM2A/GNS/HDAC4/HIF1A/HK3/IDUA/IGF1/KAT2B/LYVE1/MAN1A1/MLXIPL/NPL/OGT/P2RX7/PDE1A/PDE2A/PDE4B/PDE4D/PPARA/PRKAA1/SAMHD1/ZBTB20,36
GO:0070482,GO:0070482,response to oxygen levels,45/1487,331/16754,0.13595166163142,1.53176472022381,3.04952499237474,0.00263128058094425,0.0171527374959676,0.0128638216688861,ABCB1/ABCC9/AGER/CBL/CD38/CFLAR/COL1A1/COL6A1/CPEB4/CXCL12/CXCR4/CYBB/CYGB/DPP4/DRAM1/ENG/EPHA4/FAS/FOXO1/FZD4/GUCY1A1/GUCY1A2/GUCY1B1/HIF1A/HIF3A/HSPG2/ITPR1/KCNJ8/KCNMA1/MMP2/NDNF/NOTCH1/POSTN/PPARA/PPARG/PRKAA1/PTGS2/SLC2A4/SOD2/SOD3/TGFBR3/TRPC6/VCAM1/VEGFD/ZEB2,45
GO:0033628,GO:0033628,regulation of cell adhesion mediated by integrin,11/1487,48/16754,0.229166666666667,2.58201636404394,3.42547085929897,0.00270445750220304,0.0175569212984393,0.0131669422849202,CYP1B1/DPP4/FERMT3/JAM3/LPXN/NCKAP1L/P2RY12/PDE3B/PIK3CG/SNAI2/SYK,11
GO:0051216,GO:0051216,cartilage development,31/1487,207/16754,0.14975845410628,1.68732558177311,3.10536728448082,0.00270912649707223,0.0175571628526711,0.0131671234402933,ACVRL1/ARID5A/ATP7A/BMP6/CHST11/COL1A1/COL3A1/COL6A1/CREB3L2/CSGALNACT1/CTSK/CYTL1/GLG1/HIF1A/HOXD3/MAF/MEF2C/NFATC2/NPR2/NR5A2/PKD1/PKDCC/PRRX1/RARB/RUNX2/RUNX3/SHOX2/SNAI2/TGFBR2/WNT5A/ZEB1,31
GO:0035249,GO:0035249,"synaptic transmission, glutamatergic",19/1487,108/16754,0.175925925925926,1.98215397643777,3.1956664088654,0.00290486262460381,0.0186731562697333,0.0140040709132033,CACNB4/CCL2/CCR2/DISC1/GRIA3/GRIA4/GRID1/KCNJ8/KMO/LRRK2/MEF2C/NR3C1/P2RX1/PLPPR4/PTK2B/RELN/SHANK3/SLC17A7/TSHZ3,19
GO:1902903,GO:1902903,regulation of supramolecular fiber organization,50/1487,379/16754,0.131926121372032,1.4864090366288,2.98920369990398,0.00296399071924339,0.0189436184748881,0.0142069060336092,ADD3/AKAP13/ARAP1/ARHGAP18/ARHGAP28/ARHGAP6/ARHGEF15/ATXN7/CCDC88A/CCL24/CDH5/CORO2B/CXCL12/CYRIA/FCHSD1/FCHSD2/FES/GMFG/HCK/HCLS1/HSPG2/KANK3/KIRREL1/LMOD1/MAP1A/MAP1B/MAPRE3/NAV3/NCKAP1L/PDE4DIP/PLEK/PLEKHG2/PLEKHH2/PRKD1/PROX1/PTGER4/PTK2B/RAPGEF3/RICTOR/S1PR1/SEMA5A/SHANK3/SLIT2/SNCA/SYNPO/SYNPO2/TACR1/TTBK2/VILL/WAS,50
GO:0051338,GO:0051338,regulation of transferase activity,40/1487,288/16754,0.138888888888889,1.56485840245087,3.0176349945679,0.00301313436505303,0.019169471092216,0.0143762858654547,AGAP2/ARRDC3/ARRDC4/CAMK1/CASS4/CCDC88A/CD4/CD74/CSF1R/DIRAS3/FGR/GAS6/HEG1/HLA-DRB1/IGF1/JAK2/KSR1/LCP2/LDB2/LTF/NLRC5/PDGFRB/PIK3CG/PIK3R5/PIK3R6/PILRB/PTK2B/PTPN22/PTPRC/PTPRJ/RAPGEF2/RASIP1/RASSF2/RIPK3/SYNPO2/TLR6/TNFRSF10B/TSPYL2/WNT5A/ZFP36,40
GO:1900271,GO:1900271,regulation of long-term synaptic potentiation,10/1487,42/16754,0.238095238095238,2.68261440420149,3.40737521337208,0.00309352815434593,0.0196584157542761,0.0147429735116787,AGER/AKAP5/EPHA4/LGMN/LILRB2/MME/RELN/SHANK3/TYROBP/ZDHHC2,10
GO:0021954,GO:0021954,central nervous system neuron development,17/1487,93/16754,0.182795698924731,2.05955557483857,3.19771392878089,0.00312670149709869,0.0198465144170127,0.0148840394875423,ATP7A/BTG2/DISC1/EPHA4/GLI2/LHX6/MYCBP2/NDNF/PRDM8/PTEN/RAPGEF2/ROBO1/SLIT2/SPG11/SZT2/WNT5A/ZEB2,17
GO:0010565,GO:0010565,regulation of ketone metabolic process,22/1487,133/16754,0.165413533834586,1.86371105976104,3.12097760394893,0.00316471347334892,0.0200648614508903,0.0150477904518646,ABCD2/ACACB/AVPR1A/BMP6/CD74/CES1/DAB2/FMO1/FMO2/GPIHBP1/H6PD/KAT2B/MLXIPL/NCOR2/PDK4/PPARA/PPARG/PRKG1/PROX1/PTGS2/SNCA/TPK1,22
GO:0051402,GO:0051402,neuron apoptotic process,42/1487,308/16754,0.136363636363636,1.53640643149722,2.9652691369257,0.00338556744139417,0.0213918561655327,0.0160429799001218,AGAP2/ATM/ATP7A/AXL/BTG2/CASP10/CASP4/CCL2/CCL3/CFLAR/COL6A1/COL6A2/COL6A3/CPEB4/EPG5/EPHA4/F2R/FAIM2/FAS/FCGR2B/HIF1A/HSPG2/IL10/ITGA1/JAK2/KDR/LGMN/MAP3K12/MEF2C/MMP2/NAIP/NDNF/NLRP1/NPR2/NR3C1/PLXND1/PTK2B/SLC25A27/SNCA/SOD2/SPG11/TFAP2B,42
GO:0051147,GO:0051147,regulation of muscle cell differentiation,23/1487,142/16754,0.161971830985916,1.82493346088637,3.08089612857177,0.00339873873456138,0.021426327958858,0.0160688322751173,BHLHE41/CAMK1/CYP26B1/DLL1/ENG/HDAC4/HDAC9/HOPX/IGF1/IGF2/MEF2C/NFATC2/NID1/NOTCH1/NOTCH4/PLPP7/PPARA/PRKD1/PROX1/RGS2/SHOX2/SOD2/ZEB1,23
GO:0003007,GO:0003007,heart morphogenesis,37/1487,264/16754,0.140151515151515,1.5790843879277,2.95977309390062,0.00362281874651501,0.0225957176619241,0.0169458246855247,ABCC9/ACVRL1/ALDH1A2/APLNR/CERT1/CLDN5/COL5A1/DLL1/ENG/FLRT2/HAS2/HEG1/HIF1A/KCNJ8/MEF2C/NOTCH1/NPHP3/PKD2/PLXND1/PROX1/PTCH1/RARB/RBPJ/RNF207/ROBO1/S1PR1/SETDB2/SHOX2/SLIT2/SNAI2/SPRY1/TBX19/TEK/TGFBR2/TGFBR3/WNT5A/ZFPM2,37
GO:0140632,GO:0140632,canonical inflammasome complex assembly,13/1487,64/16754,0.203125,2.2886054135844,3.22334429221205,0.00362491617514844,0.0225957176619241,0.0169458246855247,BTK/CARD8/CASP4/CD36/KCNJ8/NEK9/NLRP1/NLRP3/P2RX7/PRKD1/PTPN22/TLR4/TLR6,13
GO:0033123,GO:0033123,positive regulation of purine nucleotide catabolic process,7/1487,24/16754,0.291666666666667,3.28620264514683,3.49781873011752,0.00383343361594249,0.0233662776093005,0.0175237117866691,HIF1A/IGF1/KAT2B/MLXIPL/P2RX7/PRKAA1/ZBTB20,7
GO:0045723,GO:0045723,positive regulation of fatty acid biosynthetic process,7/1487,24/16754,0.291666666666667,3.28620264514683,3.49781873011752,0.00383343361594249,0.0233662776093005,0.0175237117866691,ABCD2/AVPR1A/CD74/GPIHBP1/KAT2B/MLXIPL/PTGS2,7
GO:0045821,GO:0045821,positive regulation of glycolytic process,7/1487,24/16754,0.291666666666667,3.28620264514683,3.49781873011752,0.00383343361594249,0.0233662776093005,0.0175237117866691,HIF1A/IGF1/KAT2B/MLXIPL/P2RX7/PRKAA1/ZBTB20,7
GO:0032966,GO:0032966,negative regulation of collagen biosynthetic process,5/1487,13/16754,0.384615384615385,4.33345403755626,3.75232437916559,0.00383688245943141,0.0233662776093005,0.0175237117866691,CIITA/CYGB/EMILIN1/IL6R/NOTCH1,5
GO:0050655,GO:0050655,dermatan sulfate proteoglycan metabolic process,5/1487,13/16754,0.384615384615385,4.33345403755626,3.75232437916559,0.00383688245943141,0.0233662776093005,0.0175237117866691,CSGALNACT1/CSGALNACT2/DSE/IDUA/UST,5
GO:0072148,GO:0072148,epithelial cell fate commitment,5/1487,13/16754,0.384615384615385,4.33345403755626,3.75232437916559,0.00383688245943141,0.0233662776093005,0.0175237117866691,DLL1/NOTCH1/PDPN/PROX1/RBPJ,5
GO:0050818,GO:0050818,regulation of coagulation,14/1487,72/16754,0.194444444444444,2.19080176343122,3.16014190296903,0.00393586700766053,0.0239166360618671,0.0179364571568729,ADTRP/C1QTNF1/CD36/EMILIN1/EMILIN2/F2R/GP1BA/PDGFRA/PRKG1/PROS1/SERPING1/SH2B3/TFPI/THBD,14
GO:1903900,GO:1903900,regulation of viral life cycle,19/1487,112/16754,0.169642857142857,1.91136276299356,3.0201078916128,0.00440448770872435,0.0266186340960338,0.019962840459793,APOBEC3C/APOBEC3D/APOBEC3G/APOBEC3H/AXL/CD209/CD28/CD4/CD74/CH25H/HLA-DRB1/IFI16/LGALS9/LTF/NOTCH1/NR5A2/PROX1/RNASEL/TRIM38,19
GO:0060541,GO:0060541,respiratory system development,32/1487,223/16754,0.143497757847534,1.61678643912413,2.89376067786745,0.00456023473162558,0.0274107615794897,0.0205569022932814,ADAMTS2/ALDH1A2/ATP7A/ATXN1/COL3A1/COL6A1/CTSH/FGF7/FOXP2/GLI1/GLI2/HEG1/HOPX/HSD11B1/IGF1/KDR/KLF2/MAN2A1/MME/MSC/NOTCH1/NPHP3/PDGFRA/PDPN/PKD1/PKDCC/PROX1/RBPJ/SPRY1/TGFBR2/WNT5A/ZFPM2,32
GO:0030879,GO:0030879,mammary gland development,22/1487,137/16754,0.160583941605839,1.80929613830816,2.96835861117994,0.00457240421217023,0.0274541978317767,0.020589477630222,ABCB1/CDO1/CSF1/CSF1R/GLI2/HIF1A/HOXD9/IGF1/JAK2/NCOA1/NCOR2/NOTCH4/NR3C1/PPARA/PTCH1/ROBO1/STAT5A/STAT5B/STAT6/TGFBR2/TPH1/WNT5A,22
GO:0062012,GO:0062012,regulation of small molecule metabolic process,44/1487,332/16754,0.132530120481928,1.49321428282059,2.83280440029271,0.00468262500968943,0.0280251070084214,0.0210176351671292,ABCD2/ACACB/ADCYAP1R1/AVPR1A/BMP6/C1QTNF1/CD244/CD74/CES1/CH25H/DAB2/FMO1/FMO2/FMO5/FOXO1/GNB3/GPIHBP1/H6PD/HDAC4/HIF1A/IGF1/IGF2/KAT2B/LACC1/LEPR/MLXIPL/NR3C1/OGT/P2RX7/P2RY1/PDK4/PLEK/PPARA/PPARG/PRKAA1/PRKG1/PROX1/PTGS2/SLC35B4/SLC7A7/SNAI2/SNCA/TPK1/ZBTB20,44
GO:0045913,GO:0045913,positive regulation of carbohydrate metabolic process,15/1487,81/16754,0.185185185185185,2.08647786993449,3.05901386075071,0.00469540117677112,0.0280713219976177,0.0210522944382566,ADCYAP1R1/CD244/FOXO1/HAS2/HIF1A/IGF1/IGF2/KAT2B/MLXIPL/P2RX7/P2RY1/PPARA/PRKAA1/SNCA/ZBTB20,15
GO:0015812,GO:0015812,gamma-aminobutyric acid transport,6/1487,19/16754,0.315789473684211,3.55799384136198,3.48167606865315,0.00476975973016926,0.0283328829319359,0.0212484539851165,APBA1/CACNB4/GABBR1/P2RX7/SLC6A12/SLC6A6,6
GO:0043171,GO:0043171,peptide catabolic process,6/1487,19/16754,0.315789473684211,3.55799384136198,3.48167606865315,0.00476975973016926,0.0283328829319359,0.0212484539851165,CTSH/ENPEP/ERAP1/ERAP2/MME/TPP1,6
GO:0046660,GO:0046660,female sex differentiation,20/1487,121/16754,0.165289256198347,1.86231082605723,2.97095556050066,0.00479375136208497,0.028444973360064,0.0213325170262823,ADCYAP1R1/ARID5B/ATM/AXL/FZD4/KDR/LHFPL2/MERTK/MMP19/MMP2/NOTCH1/NOTCH4/NPR2/NR5A2/PDGFRA/SLIT2/STAT5A/STAT5B/WNT5A/ZFPM2,20
GO:0071347,GO:0071347,cellular response to interleukin-1,16/1487,89/16754,0.179775280898876,2.02552458384652,3.02735496287601,0.00482796859013173,0.028586927025151,0.0214389762216937,CASP1/CCL2/CCL3/CD40/GBP2/HAS2/HIF1A/IL1R1/IRAK2/IRAK3/KLF2/KMO/MMP2/NFKBIA/NLRP3/SIRPA,16
