gene_id,H_value,p_value.x,stat_test_adj_p,cluster1_mean,cluster1_sd,cluster1_sem,cluster2_mean,cluster2_sd,cluster2_sem,cluster1_penetrance,cluster2_penetrance,limma_test,cluster1_cluster2_differential,cluster2_cluster1_differential,cluster1_cluster2_sd,cluster2_cluster1_sd,r_rb,p_value.y,padj,trajectory
BAMBI,173,4.2002430579684e-06,0.00319054863179679,1.27623900439839,0.464629562940533,0.119966837294954,0.049658920386989,0.461409985925927,0.133197589790558,1,0.666666666666667,limma_dupcor_2grp(mod_t),1.2265800840114,-1.2265800840114,0.654812802158353,0.654812802158353,-0.758219393466803,4.2002430579684e-06,0.00319054863179679,Fun-CIM
BRPF3,179,7.53335389580535e-06,0.0047953442718041,0.782535460157183,0.262493564265538,0.067775546859137,0.00227459108322181,0.226494306170078,0.065383274318606,1,0.5,limma_dupcor_2grp(mod_t),0.780260869073961,-0.780260869073961,0.346702382466996,0.346702382466996,-0.745165922407642,7.53335389580535e-06,0.0047953442718041,Fun-CIM
PRTFDC1,178,0.000103401070100632,0.020053202125757,0.558313093080018,0.237891314933003,0.0614232733961935,0.0271358641351291,0.138615251573282,0.0400147764048111,1,0.583333333333333,limma_dupcor_2grp(mod_t),0.531177228944889,-0.531177228944889,0.275329739928831,0.275329739928831,-0.675474767299752,0.000103401070100632,0.020053202125757,Fun-CIM
DDT,172,0.000309420480178403,0.0375741189868334,0.412854037976705,0.250909156678763,0.064784465681853,0.0341496280238524,0.118622976703458,0.0342435037659082,1,0.833333333333333,limma_dupcor_2grp(mod_t),0.378704409952853,-0.378704409952853,0.277537052494324,0.277537052494324,-0.639585253421082,0.000309420480178403,0.0375741189868334,Fun-CIM
ANKRD54,178,0.000100429327622853,0.0197682984736335,0.471575111790287,0.273808192102475,0.0706969712045365,-0.0457786736842917,0.102435338268421,0.0295705350619015,1,0.333333333333333,limma_dupcor_2grp(mod_t),0.517353785474579,-0.517353785474579,0.292342136183944,0.292342136183944,-0.676367863493177,0.000100429327622853,0.0197682984736334,Fun-CIM
CENPM,180,7.71246924517366e-06,0.00483224968522305,0.936570682443001,0.364443682803814,0.0940989542753113,-0.110745651226476,0.297065267148898,0.0857553559776523,1,0.416666666666667,limma_dupcor_2grp(mod_t),1.04731633366948,-1.04731633366948,0.470177595044525,0.470177595044525,-0.744624124355629,7.71246924517366e-06,0.00483224968522305,Fun-CIM
SEPTIN3,170,0.000230336084901867,0.0315111115257496,0.590721626999363,0.388678533800916,0.100356365895951,-0.00495853759930894,0.23799523984479,0.0687033078951194,1,0.583333333333333,limma_dupcor_2grp(mod_t),0.595680164598672,-0.595680164598672,0.45575512814055,0.45575512814055,-0.649715842696391,0.000230336084901867,0.0315111115257496,Fun-CIM
TXN2,175,4.03133007785569e-05,0.0111902907204393,0.182517388379943,0.197019910927765,0.0508703222596336,-0.205958229830284,0.101100994848523,0.0291853432955668,0.8,0,limma_dupcor_2grp(mod_t),0.388475618210227,-0.388475618210227,0.221445831889755,0.221445831889755,-0.702875569248177,4.03133007785569e-05,0.0111902907204393,Fun-CIM
ABHD4,167,0.000184248582075744,0.0284600960477546,0.391386017571364,0.427501634887243,0.110380447492982,-0.28951144986271,0.29981922564641,0.0865503553175899,0.8,0.166666666666667,limma_dupcor_2grp(mod_t),0.680897467434074,-0.680897467434074,0.522158228795141,0.522158228795141,-0.657142714563079,0.000184248582075744,0.0284600960477547,Fun-CIM
MYBL2,180,3.79097839954849e-07,0.000880086785391651,1.66719097562091,0.653690498190658,0.168782160871097,0.143474875563356,0.20565149787248,0.059366473827963,1,0.75,limma_dupcor_2grp(mod_t),1.52371610005755,-1.52371610005755,0.685276444949004,0.685276444949004,-0.804529486323054,3.79097839954849e-07,0.000880086785391651,Fun-CIM
E2F1,168,0.000134422723389452,0.0234740141649917,1.00223286963423,0.525459856023597,0.135673151431996,0.0775502446292124,0.370341063059109,0.106908256224574,1,0.5,limma_dupcor_2grp(mod_t),0.924682625005017,-0.924682625005017,0.642853453969169,0.642853453969169,-0.667301965451576,0.000134422723389452,0.0234740141649916,Fun-CIM
RBBP7,164,0.000393029723695762,0.0424386075933706,0.190118752780169,0.226289462752657,0.0584276880442176,-0.113836886548549,0.0807730944481868,0.0233171839114699,0.733333333333333,0.0833333333333333,limma_dupcor_2grp(mod_t),0.303955639328718,-0.303955639328718,0.240273206453865,0.240273206453865,-0.631103761434321,0.000393029723695762,0.0424386075933705,Fun-CIM
USP11,178,2.36905271691256e-05,0.00866752411601157,0.880010125611403,0.279515044612158,0.0721704741864874,0.162794051471301,0.313424468838223,0.0904778507271817,1,0.666666666666667,limma_dupcor_2grp(mod_t),0.717216074140102,-0.717216074140102,0.419956614224683,0.419956614224683,-0.717115597600995,2.36905271691256e-05,0.00866752411601158,Fun-CIM
KLF5,177,8.53589800772447e-05,0.0184086202608117,0.891562863538776,0.421179509969112,0.108748081858278,-0.240817735785849,0.449625672011253,0.129795751385132,1,0.333333333333333,limma_dupcor_2grp(mod_t),1.13238059932463,-1.13238059932463,0.616080696458988,0.616080696458988,-0.681292787076334,8.53589800772447e-05,0.0184086202608117,Fun-CIM
FA2H,180,0.000194971606659046,0.02923352866606,0.338151690647366,0.300836797726437,0.0776757271680572,-0.250912096593779,0.259267682317838,0.0748441330891871,0.733333333333333,0,limma_dupcor_2grp(mod_t),0.589063787241145,-0.589063787241145,0.397142933917702,0.397142933917702,-0.655279580162583,0.000194971606659046,0.02923352866606,Fun-CIM
HCFC1R1,180,2.94583668957174e-09,5.81301953953191e-05,1.16242477194809,0.467671159487912,0.120752174146546,-0.182085297659432,0.115200156275395,0.0332554206181431,1,0.0833333333333333,limma_dupcor_2grp(mod_t),1.34451006960752,-1.34451006960752,0.481650692330701,0.481650692330701,-0.871036358290591,2.94583668957174e-09,5.81301953953192e-05,Fun-CIM
EEF1D,165,0.00036934567301336,0.0410529268248412,0.196188529209123,0.191059140119486,0.0493312578548985,-0.192928240550975,0.221625183355485,0.0639776796347448,0.8,0.25,limma_dupcor_2grp(mod_t),0.389116769760098,-0.389116769760098,0.292611204366049,0.292611204366049,-0.63333178869456,0.00036934567301336,0.0410529268248412,Fun-CIM
RNASEH2A,161,0.000111491076823638,0.020952889704389,0.825142142259117,0.493200696052793,0.127343872143358,0.056557439764159,0.152970993698831,0.0441589221951124,0.866666666666667,0.583333333333333,limma_dupcor_2grp(mod_t),0.768584702494958,-0.768584702494958,0.516378786841759,0.516378786841759,-0.673153729237009,0.000111491076823638,0.020952889704389,Fun-CIM
DMPK,180,6.29244303380848e-06,0.00424508644055189,0.924051279877038,0.580064983099037,0.149772134617377,-0.12444295806488,0.114826444055733,0.0331475391928324,1,0.166666666666667,limma_dupcor_2grp(mod_t),1.04849423794192,-1.04849423794192,0.591320976181439,0.591320976181439,-0.749272257448066,6.29244303380848e-06,0.00424508644055189,Fun-CIM
YJU2B,160,0.000442948136072705,0.0456399628291906,0.59248210664824,0.326537120559214,0.0843115219896239,0.0320160902998408,0.301361681973251,0.0869956241053474,0.933333333333333,0.333333333333333,limma_dupcor_2grp(mod_t),0.560466016348399,-0.560466016348399,0.444348235582015,0.444348235582015,-0.626768871257342,0.000442948136072705,0.0456399628291906,Fun-CIM
ASF1B,177,1.24271890842523e-05,0.00624778910062549,0.956163783666273,0.38937423315331,0.100535994696337,-0.0224858118651206,0.355789607461801,0.102707612821471,1,0.416666666666667,limma_dupcor_2grp(mod_t),0.978649595531394,-0.978649595531394,0.527445294055744,0.527445294055744,-0.733330591808248,1.24271890842523e-05,0.00624778910062548,Fun-CIM
APLP1,175,1.59463037716043e-05,0.0071924208531444,0.976635715398068,0.396025040943327,0.102253225883641,0.0121022184473384,0.373811872468623,0.107910192598019,1,0.416666666666667,limma_dupcor_2grp(mod_t),0.96453349695073,-0.96453349695073,0.54458346380758,0.54458346380758,-0.727196788611141,1.59463037716043e-05,0.00719242085314441,Fun-CIM
ETFB,162,0.000451132549983031,0.0460106059300044,0.329736603070268,0.359395175675535,0.0927954353399091,-0.149306006699435,0.166319113702514,0.0480121925337633,0.866666666666667,0.166666666666667,limma_dupcor_2grp(mod_t),0.479042609769703,-0.479042609769703,0.396013812740968,0.396013812740968,-0.626099378323327,0.000451132549983031,0.0460106059300044,Fun-CIM
NAPA,165,9.38245865146117e-05,0.0190799128708129,0.642651725107469,0.213781491105204,0.0551981436518564,0.0958172125326127,0.312977216349435,0.090348740054783,1,0.583333333333333,limma_dupcor_2grp(mod_t),0.546834512574856,-0.546834512574856,0.379021455715907,0.379021455715907,-0.678439660620475,9.38245865146117e-05,0.0190799128708129,Fun-CIM
CNFN,178,1.49142826740655e-05,0.00690595025012464,0.950692020644791,0.583599005615791,0.150684615307545,-0.264306060255917,0.288389385534368,0.0832508446848489,1,0.25,limma_dupcor_2grp(mod_t),1.21499808090071,-1.21499808090071,0.650965618942069,0.650965618942069,-0.728858775635422,1.49142826740655e-05,0.00690595025012462,Fun-CIM
PLEKHA4,178,2.80540689454019e-06,0.00257484159302147,0.709295070741408,0.333596764719972,0.0861343142739418,-0.0463872159642977,0.180724858589218,0.052170772877871,1,0.416666666666667,limma_dupcor_2grp(mod_t),0.755682286705706,-0.755682286705706,0.379405160670918,0.379405160670918,-0.766790091310598,2.80540689454019e-06,0.00257484159302147,Fun-CIM
ISYNA1,180,5.28288793708941e-08,0.000247075431043603,1.00998633587673,0.143333383995348,0.0370085206113022,0.251210640493088,0.257517616879205,0.0743389327131399,1,0.833333333333333,limma_dupcor_2grp(mod_t),0.758775695383642,-0.758775695383642,0.294719836405192,0.294719836405192,-0.835175156576613,5.28288793708941e-08,0.000247075431043603,Fun-CIM
LSR,166,9.06300224899056e-05,0.018904409879375,1.50975640081824,0.948523679745041,0.244907761009061,0.0648339170114818,0.172369919189182,0.0497589096220343,1,0.5,limma_dupcor_2grp(mod_t),1.44492248380676,-1.44492248380676,0.964058380015629,0.964058380015629,-0.67948846423481,9.06300224899056e-05,0.018904409879375,Fun-CIM
HSPB1,165,0.000167950810331001,0.0271653552480463,0.768211353323822,0.316997123858077,0.0818483054331987,0.156049353298259,0.308325614742683,0.0890059383348725,1,0.583333333333333,limma_dupcor_2grp(mod_t),0.612162000025563,-0.612162000025563,0.44221246165248,0.44221246165248,-0.660166189443442,0.000167950810331001,0.0271653552480463,Fun-CIM
TAF6,166,0.000183148456174262,0.0284013240525478,0.254123425094477,0.130952806215391,0.0338118691740891,-0.0287280557618703,0.146521132458978,0.0422970076335799,1,0.333333333333333,limma_dupcor_2grp(mod_t),0.282851480856347,-0.282851480856347,0.196512288961141,0.196512288961141,-0.657339228787677,0.000183148456174262,0.0284013240525479,Fun-CIM
PTGR1,180,5.32139351307613e-08,0.000247075431043603,0.542565011400613,0.219484509250621,0.0566706566052108,-0.165018086247066,0.201546987343007,0.0581816036984217,1,0.25,limma_dupcor_2grp(mod_t),0.707583097647679,-0.707583097647679,0.297984291377965,0.297984291377965,-0.835072377730606,5.32139351307613e-08,0.000247075431043603,Fun-CIM
PHYH,180,2.36220545934831e-05,0.00866752411601157,0.543559200713233,0.293755726206633,0.0758474023634236,-0.033415747800429,0.234235673763167,0.067618014650489,1,0.666666666666667,limma_dupcor_2grp(mod_t),0.576974948513662,-0.576974948513662,0.375711029306395,0.375711029306395,-0.717190888369015,2.36220545934831e-05,0.00866752411601158,Fun-CIM
RNF167,170,6.05739477359335e-05,0.0146214765831581,0.778470186547513,0.495944896096898,0.12805242154799,0.00504411498240078,0.1704348800914,0.0492003119500356,1,0.5,limma_dupcor_2grp(mod_t),0.773426071565112,-0.773426071565112,0.524413375417078,0.524413375417078,-0.691387471548442,6.05739477359335e-05,0.0146214765831581,Fun-CIM
NDUFC1,179,0.000447598290697312,0.0457640262711402,0.335378010239684,0.350778830419204,0.0905707045610462,-0.120603851577156,0.0942504318955952,0.0272077561130802,1,0.166666666666667,limma_dupcor_2grp(mod_t),0.45598186181684,-0.45598186181684,0.363220224908761,0.363220224908761,-0.626387169407078,0.000447598290697312,0.0457640262711402,Fun-CIM
CCDC34,180,1.90294966931367e-10,7.56023236775458e-06,0.794856420963776,0.250571148535006,0.0646971923544095,-0.246516272466883,0.157973104135593,0.0456029070987028,1,0,limma_dupcor_2grp(mod_t),1.04137269343066,-1.04137269343066,0.296211752144284,0.296211752144284,-0.897453203895968,1.90294966931367e-10,7.5602323677546e-06,Fun-CIM
JHY,173,9.99346798058763e-05,0.0197682984736335,0.242957673784827,0.113155324017265,0.029216579030238,-0.0368883711422803,0.118080874620277,0.0340870123740817,1,0.333333333333333,limma_dupcor_2grp(mod_t),0.279846044927107,-0.279846044927107,0.163545774340219,0.163545774340219,-0.676518783936953,9.99346798058763e-05,0.0197682984736334,Fun-CIM
ANAPC15,171,9.17294504611644e-05,0.018904409879375,0.511500100718353,0.158875700336781,0.0410215294347595,-0.0182287694177032,0.200763263141451,0.0579553620090521,1,0.333333333333333,limma_dupcor_2grp(mod_t),0.529728870136056,-0.529728870136056,0.256022217756011,0.256022217756011,-0.679123870781565,9.17294504611644e-05,0.018904409879375,Fun-CIM
MDK,166,0.000155249195880038,0.0257439695991663,1.02626773216708,0.632059650815156,0.163197100094452,0.0724905520438883,0.301927344522339,0.0871589168178406,0.933333333333333,0.75,limma_dupcor_2grp(mod_t),0.953777180123192,-0.953777180123192,0.700470929845692,0.700470929845692,-0.662707558759848,0.000155249195880038,0.0257439695991663,Fun-CIM
FOXM1,180,2.91263519710162e-06,0.00261154586475777,0.940721234949843,0.438834250668133,0.113306516305539,-0.00179366627271509,0.164490049312877,0.0474841871249022,1,0.333333333333333,limma_dupcor_2grp(mod_t),0.942514901222558,-0.942514901222558,0.468649630195538,0.468649630195538,-0.766008315379853,2.91263519710162e-06,0.00261154586475776,Fun-CIM
RAD51AP1,170,9.86514036411594e-05,0.0197132977017823,1.21065478722389,0.675327720359089,0.174368867612198,0.186954978700349,0.242319892877663,0.0699517276914599,1,0.75,limma_dupcor_2grp(mod_t),1.02369980852354,-1.02369980852354,0.717486209184292,0.717486209184292,-0.676913423892142,9.86514036411594e-05,0.0197132977017823,Fun-CIM
TIMELESS,180,7.81540654592953e-08,0.000308442834741655,0.810985352438518,0.21672122470229,0.0559571796027762,0.0542308945748682,0.157849487372204,0.0455672220128932,1,0.583333333333333,limma_dupcor_2grp(mod_t),0.75675445786365,-0.75675445786365,0.268112942433087,0.268112942433087,-0.829531825986531,7.81540654592953e-08,0.000308442834741655,Fun-CIM
COX6A1,164,0.000495279590856825,0.0478499494069901,0.380997173683047,0.20962139078268,0.0541240103673437,0.0304760912639243,0.14799225617513,0.0427216844703456,1,0.583333333333333,limma_dupcor_2grp(mod_t),0.350521082419123,-0.350521082419123,0.256598587995862,0.256598587995862,-0.622661434177402,0.000495279590856825,0.0478499494069901,Fun-CIM
TPD52L1,173,0.000379932419826984,0.0415357697531627,0.449663307066552,0.366133415650077,0.0945352414201858,-0.263545136606284,0.306870619159016,0.0885859172889226,0.933333333333333,0.25,limma_dupcor_2grp(mod_t),0.713208443672836,-0.713208443672836,0.477727176282269,0.477727176282269,-0.632320837104941,0.000379932419826984,0.0415357697531628,Fun-CIM
CUTA,176,0.000327332742849076,0.0386995166103136,0.327955441277826,0.222253581268005,0.0573856279257293,-0.00140617269512758,0.0727152512843138,0.0209910849515949,1,0.5,limma_dupcor_2grp(mod_t),0.329361613972954,-0.329361613972954,0.233846449953371,0.233846449953371,-0.637612081380574,0.000327332742849076,0.0386995166103137,Fun-CIM
EIF1B,173,0.000280798754870959,0.0354057624911734,0.232260882858664,0.206281703419754,0.0532617067981336,-0.100824239694119,0.0989192856226819,0.0285555380911505,0.933333333333333,0.166666666666667,limma_dupcor_2grp(mod_t),0.333085122552783,-0.333085122552783,0.228773176386256,0.228773176386256,-0.642956791227945,0.000280798754870959,0.0354057624911734,Fun-CIM
SLC30A3,171,0.000230501054887363,0.0315111115257496,0.570559843925943,0.342423162123549,0.0884132802840124,-0.0890774772722993,0.277620595427325,0.0801421627512752,1,0.416666666666667,limma_dupcor_2grp(mod_t),0.659637321198242,-0.659637321198242,0.440825154640831,0.440825154640831,-0.64969170434297,0.000230501054887363,0.0315111115257496,Fun-CIM
EFHD1,178,3.71685125892474e-06,0.00293378503569448,1.5762316176453,0.803887206076073,0.207562784090789,0.0941443533642003,0.214543617986594,0.0619334077987381,1,0.666666666666667,limma_dupcor_2grp(mod_t),1.4820872642811,-1.4820872642811,0.832023800207405,0.832023800207405,-0.760853225105066,3.71685125892474e-06,0.00293378503569448,Fun-CIM
PPP1R7,175,0.000254187897943441,0.0338927472419776,0.300961967655521,0.148770207864897,0.0384123024981707,-0.0996504768914042,0.145063614916349,0.0418762585607871,1,0.25,limma_dupcor_2grp(mod_t),0.400612444546925,-0.400612444546925,0.207788419120902,0.207788419120902,-0.64637412957531,0.000254187897943441,0.0338927472419777,Fun-CIM
ZBTB17,167,0.000316518297263715,0.0380812956048558,0.67268488797641,0.340076604258527,0.0878074016485364,0.0298854207467567,0.282740800090163,0.0816202385214729,1,0.5,limma_dupcor_2grp(mod_t),0.642799467229653,-0.642799467229653,0.442260620900885,0.442260620900885,-0.638791677312277,0.000316518297263715,0.0380812956048558,Fun-CIM
NR5A2,166,0.000275156602793278,0.035314895888909,0.434881756626625,0.281591542544968,0.0727066236473012,-0.0107866333942552,0.0949166340474074,0.0274000721089219,0.866666666666667,0.5,limma_dupcor_2grp(mod_t),0.44566839002088,-0.44566839002088,0.297158146870894,0.297158146870894,-0.643656824951008,0.000275156602793278,0.0353148958889089,Fun-CIM
STMN1,177,3.386803466674e-06,0.00276630257521381,0.543902537666341,0.277080955349846,0.0715419950414131,-0.132773268027466,0.229877622272227,0.0663599535497706,1,0.166666666666667,limma_dupcor_2grp(mod_t),0.676675805693807,-0.676675805693807,0.360024411726644,0.360024411726644,-0.762834467560292,3.386803466674e-06,0.0027663025752138,Fun-CIM
CASQ2,175,0.000516164317391847,0.0485848321316825,0.415414543345716,0.290565057706636,0.0750235752991733,0.0244777681755242,0.0634043669398672,0.0183032641602651,1,0.416666666666667,limma_dupcor_2grp(mod_t),0.390936775170192,-0.390936775170192,0.297402364662936,0.297402364662936,-0.621127584485608,0.000516164317391847,0.0485848321316825,Fun-CIM
DYNC2I2,176,6.26977421043241e-06,0.00424508644055189,0.418266583545654,0.293159782445988,0.0756935303460733,-0.39143334565205,0.229566686286566,0.0662701940622597,0.866666666666667,0,limma_dupcor_2grp(mod_t),0.809699929197704,-0.809699929197704,0.372348655827268,0.372348655827268,-0.74935381076043,6.26977421043241e-06,0.00424508644055189,Fun-CIM
CNTRL,169,0.000542279919965086,0.0498291485945101,0.286409935776343,0.320575288696013,0.0827721836216862,-0.451283910737035,0.371821416903989,0.107335597569993,0.8,0.0833333333333333,limma_dupcor_2grp(mod_t),0.737693846513378,-0.737693846513378,0.490937553861,0.490937553861,-0.619284108695196,0.000542279919965086,0.0498291485945101,Fun-CIM
HDHD3,180,2.38345922046488e-05,0.00866964069998774,0.581926927776063,0.358577346108725,0.0925842726537562,-0.119592944872657,0.16069091825125,0.0463874724543437,1,0.166666666666667,limma_dupcor_2grp(mod_t),0.70151987264872,-0.70151987264872,0.392936743447093,0.392936743447093,-0.716957818550884,2.38345922046488e-05,0.00866964069998773,Fun-CIM
ACYP1,171,2.16093032827211e-05,0.0081610790751758,0.39520547795836,0.310945996402738,0.0802859110425116,-0.240136952155948,0.155498186627686,0.0448884599539965,0.8,0.0833333333333333,limma_dupcor_2grp(mod_t),0.635342430114308,-0.635342430114308,0.347659457980637,0.347659457980637,-0.719495908858451,2.16093032827211e-05,0.0081610790751758,Fun-CIM
SUPT7L,172,0.000120783783916823,0.0219670636684854,0.449398674600529,0.156213810015124,0.0403342323090789,0.0315026915978317,0.23050579545687,0.0665412915283963,1,0.5,limma_dupcor_2grp(mod_t),0.417895983002697,-0.417895983002697,0.27845228707742,0.27845228707742,-0.670664690675312,0.000120783783916823,0.0219670636684854,Fun-CIM
ACAT2,173,0.000108564702206619,0.0205991083523386,0.665915451494985,0.311306106812788,0.0803788911505729,-0.18072410437888,0.461704344912894,0.13328256391074,1,0.5,limma_dupcor_2grp(mod_t),0.846639555873865,-0.846639555873865,0.55685042358822,0.55685042358822,-0.673975583081492,0.000108564702206619,0.0205991083523386,Fun-CIM
PDZD11,178,3.00738730155806e-05,0.00954082441589553,0.344772003271027,0.0993476788948434,0.025651460389606,-0.00779567590425051,0.164878120418617,0.047596213603584,1,0.583333333333333,limma_dupcor_2grp(mod_t),0.352567679175278,-0.352567679175278,0.192496119167553,0.192496119167553,-0.710827327005002,3.00738730155806e-05,0.00954082441589554,Fun-CIM
EGR1,176,2.25440598751569e-05,0.00835421471392434,1.42888212082543,0.740637287809853,0.191231725417853,-0.912515334401418,1.22605681651967,0.353932116529703,1,0.166666666666667,limma_dupcor_2grp(mod_t),2.34139745522685,-2.34139745522685,1.43239621244566,1.43239621244566,-0.71840261659598,2.25440598751569e-05,0.00835421471392435,Fun-CIM
CLU,172,3.7347973424772e-05,0.0105661298866097,0.819379529826133,0.580505296451432,0.149885823036106,-0.316124884143934,0.294759905223769,0.085089855313626,1,0.333333333333333,limma_dupcor_2grp(mod_t),1.13550441397007,-1.13550441397007,0.651052840356058,0.651052840356058,-0.704973731455082,3.7347973424772e-05,0.0105661298866097,Fun-CIM
BCL2L14,164,0.000493613535303532,0.0477549550795269,0.332043196541036,0.270032166283499,0.0697220055304201,-0.0399211581234666,0.0723000628102973,0.020871230362976,0.866666666666667,0.0833333333333333,limma_dupcor_2grp(mod_t),0.371964354664503,-0.371964354664503,0.27954368157791,0.27954368157791,-0.622786216510629,0.000493613535303532,0.0477549550795269,Fun-CIM
ZCCHC17,167,0.000175120502183048,0.0277562479484184,0.530756651050702,0.226450569582929,0.0584692856489245,0.0905697433397908,0.222207994918438,0.0641459228411237,1,0.5,limma_dupcor_2grp(mod_t),0.440186907710911,-0.440186907710911,0.317263697056732,0.317263697056732,-0.658805603278332,0.000175120502183048,0.0277562479484183,Fun-CIM
CCR2,168.5,0.000265968848835545,0.0348728458077861,0.118277769868132,0.105097184639767,0.0271359763895402,-0.109480208490713,0.109750317917412,0.0316821877966323,0.733333333333333,0.0833333333333333,limma_dupcor_2grp(mod_t),0.227757978358845,-0.227757978358845,0.151955751790376,0.151955751790376,-0.644824230907762,0.000265968848835545,0.0348728458077861,Fun-CIM
LRIF1,180,8.24310913242518e-05,0.0179736212718393,0.712482936387291,0.386325961968988,0.0997489344608967,0.115555153174182,0.141667820190126,0.0408959770611383,1,0.75,limma_dupcor_2grp(mod_t),0.596927783213109,-0.596927783213109,0.41148210188134,0.41148210188134,-0.682338102747709,8.24310913242518e-05,0.0179736212718393,Fun-CIM
WIPF3,172,0.000199202608213895,0.0294576657314595,0.276752900392838,0.195507758137639,0.050479886088095,-0.0653883511933099,0.114105133843475,0.0329393148702242,1,0.25,limma_dupcor_2grp(mod_t),0.342141251586148,-0.342141251586148,0.226369752973852,0.226369752973852,-0.654569197968384,0.000199202608213895,0.0294576657314594,Fun-CIM
WDR83,168,0.000200235135832079,0.0294868651893613,0.323164749222787,0.221139878366985,0.0570980710731779,-0.241072664946018,0.308671612586144,0.089105819308903,1,0.333333333333333,limma_dupcor_2grp(mod_t),0.564237414168805,-0.564237414168805,0.379711746224285,0.379711746224285,-0.654397855937772,0.000200235135832079,0.0294868651893613,Fun-CIM
SLPI,177,2.98166269644694e-05,0.00954082441589553,1.50530140600938,0.871563539554655,0.225036738257118,0.00263647622383253,0.135131422373389,0.0390090815416266,1,0.333333333333333,limma_dupcor_2grp(mod_t),1.50266492978555,-1.50266492978555,0.88197704323508,0.88197704323508,-0.711056604115369,2.98166269644694e-05,0.00954082441589554,Fun-CIM
PTGIS,180,2.76816831191639e-06,0.00257055366113158,0.529985488666066,0.227629567602254,0.0587737016285284,-0.00934667072312632,0.0858786942349087,0.0247910436170891,1,0.25,limma_dupcor_2grp(mod_t),0.539332159389192,-0.539332159389192,0.243290711228937,0.243290711228937,-0.767067879136097,2.76816831191639e-06,0.00257055366113158,Fun-CIM
MEA1,150,0.000143833106326716,0.0246379086868794,0.610092649648653,0.469270961040851,0.121165241131331,-0.0813512299909334,0.109741224988974,0.0316795628942917,0.8,0.333333333333333,limma_dupcor_2grp(mod_t),0.691443879639586,-0.691443879639586,0.481931915666813,0.481931915666813,-0.665153401789073,0.000143833106326716,0.0246379086868794,Fun-CIM
PPDPF,171,0.000150769302713034,0.0252665023391618,0.43325811923882,0.478813779569347,0.123629186280447,-0.257043919655435,0.113769459038763,0.0328424139007941,0.733333333333333,0,limma_dupcor_2grp(mod_t),0.690302038894255,-0.690302038894255,0.492144415101356,0.492144415101356,-0.663647808542416,0.000150769302713034,0.0252665023391619,Fun-CIM
FOSB,180,4.24425589543738e-06,0.00319054863179679,1.67177646666651,0.55906001217971,0.144348674446836,-0.0795247437274632,0.789551451478029,0.22792387152495,1,0.5,limma_dupcor_2grp(mod_t),1.75130121039397,-1.75130121039397,0.967439709619902,0.967439709619902,-0.757993306666869,4.24425589543738e-06,0.00319054863179679,Fun-CIM
FAM110A,172,0.00014932788014941,0.0251853594785325,0.830981298322449,0.306076028508711,0.0790284907391697,0.0438940916498285,0.332133713179809,0.0958787443556563,1,0.5,limma_dupcor_2grp(mod_t),0.787087206672621,-0.787087206672621,0.451658431403946,0.451658431403946,-0.663955582022234,0.00014932788014941,0.0251853594785326,Fun-CIM
ROMO1,159,0.000151308131356598,0.0253030792886419,0.679425305534452,0.39779558327342,0.102710377947522,0.0906380100033584,0.164211730286398,0.047403843342473,1,0.583333333333333,limma_dupcor_2grp(mod_t),0.588787295531094,-0.588787295531094,0.430356617743347,0.430356617743347,-0.663533423893139,0.000151308131356598,0.0253030792886419,Fun-CIM
ABHD8,158,0.000280587225992661,0.0354057624911734,0.604604491684759,0.278934918248904,0.0720206862035822,0.0478447939888243,0.323421908667494,0.0933638630155002,1,0.5,limma_dupcor_2grp(mod_t),0.556759697695935,-0.556759697695935,0.427090645676825,0.427090645676825,-0.642982812170472,0.000280587225992661,0.0354057624911734,Fun-CIM
TMEM175,179,3.31194578895992e-05,0.00997780553489253,0.764088523523366,0.283835317611514,0.0732859638783257,-0.340429232041626,0.521093294263024,0.150426676857833,1,0.333333333333333,limma_dupcor_2grp(mod_t),1.10451775556499,-1.10451775556499,0.593380745263545,0.593380745263545,-0.70823787594774,3.31194578895992e-05,0.00997780553489253,Fun-CIM
PIN1,167,0.000337388701130853,0.0389461137701165,0.405531298289761,0.263033821433175,0.0679150406599989,-0.0344764093033869,0.141863115789173,0.0409523540444792,0.933333333333333,0.5,limma_dupcor_2grp(mod_t),0.440007707593148,-0.440007707593148,0.298851024490718,0.298851024490718,-0.636545507034015,0.000337388701130853,0.0389461137701165,Fun-CIM
DGCR6L,177,2.60605738742097e-05,0.00902198779403123,0.297506658895554,0.190777290224759,0.0492584845250048,-0.152886694556388,0.143234545681325,0.0413482517531834,1,0.0833333333333333,limma_dupcor_2grp(mod_t),0.450393353451942,-0.450393353451942,0.238562590407711,0.238562590407711,-0.714622119048208,2.60605738742097e-05,0.00902198779403124,Fun-CIM
ATF4,164,0.000453999944030018,0.0460605701570403,0.48310420551365,0.238180581764667,0.06149796177097,-0.112149740976019,0.396395787685286,0.114429607362867,1,0.416666666666667,limma_dupcor_2grp(mod_t),0.595253946489669,-0.595253946489669,0.462449575655977,0.462449575655977,-0.625867335263476,0.000453999944030018,0.0460605701570403,Fun-CIM
