"gene_id","r_rb","p_value","padj","trajectory"
"DDX11L1",0,1,1,"NS"
"WASH7P",0.766843076192769,0.000117832827264343,0.0061639813947322,"Fun-CIM"
"MIR6859-1",0,1,1,"NS"
"MIR1302-2HG",0,1,1,"NS"
"MIR1302-2",0,1,1,"NS"
"FAM138A",0.35174308958913,0.137652669067712,0.501215556940207,"NS"
"OR4F5",0.17531900761894,0.47048165588457,0.922471124625298,"NS"
"LOC100996442",0.437183160629172,0.0598894706859707,0.291752022527741,"NS"
"LOC729737",0.616819812507211,0.0046860598579843,0.0525929170853646,"NS"
"DDX11L17",0.444916787644802,0.0550065975244775,0.275287425960423,"NS"
"WASH9P",0.563432945237952,0.0115576415746706,0.0951226636966228,"NS"
"MIR6859-2",0,1,1,"NS"
"LOC107985721",0,1,1,"NS"
"LOC112268260",0.47247735594475,0.040023773135369,0.222371953658877,"NS"
"OR4F29",0.183071996095384,0.450758341910507,0.896924568933837,"NS"
"LOC100132287",0.489913901366613,0.0323151821864617,0.191727631473221,"NS"
"LOC105378947",0.191241390282426,0.430446196847139,0.869642200598077,"NS"
"LOC101928626",0,1,1,"NS"
"MIR12136",0.42255250961771,0.0700112370675861,0.324468322044193,"NS"
"OR4F16",0.123476168161742,0.612664965909574,1,"NS"
"LOC100133331",0.551440079206251,0.0138806179901748,0.108251724607921,"NS"
"LOC107984841",0.581841883976412,0.00861013741021914,0.0781923165828807,"NS"
"LOC107984847",0.650597066992764,0.00242765346384238,0.0338088851851677,"Fun-CIM"
"LOC107984849",0.605236494299273,0.00577555398599943,0.0602951430071034,"NS"
"LOC100288069",0.62539093090069,0.00399372030762387,0.0469992402748817,"Fun-CIM"
"LINC01409",0.0438796038877017,0.857695641671002,1,"NS"
"FAM87B",0.223606358996684,0.354918427514153,0.763014401006015,"NS"
"LINC00115",0.77426781822096,9.17625205555995e-05,0.0054531949263052,"Fun-CIM"
"LINC01128",0.581061570516299,0.0087212311229133,0.0790001875067959,"NS"
"LOC107984850",0,1,1,"NS"
"FAM41C",0.0120777919304185,0.960654524885266,1,"NS"
"LOC284600",0.223605118918242,0.35492116592507,0.763014401006015,"NS"
"LINC02593",0.385386755986996,0.10140581262051,0.414414890569595,"NS"
"LOC107985728",0,1,1,"NS"
"SAMD11",0.467061757468748,0.042685316668003,0.232231547542839,"NS"
"NOC2L",0.758814946249249,0.000152896485353572,0.00691539529780631,"Fun-CIM"
"KLHL17",0.612252508475162,0.0050934666838455,0.0554840201279385,"NS"
"PLEKHN1",0.594316732496845,0.00698448041877116,0.067939635165205,"NS"
"PERM1",0.175163392013341,0.470881915332454,0.922999953849856,"NS"
"HES4",0.452561934737277,0.0504820969288486,0.259407937608595,"NS"
"ISG15",0.0158908846476271,0.948246679558502,1,"NS"
"AGRN",0.578177090587771,0.00914203561198564,0.0815327524059391,"NS"
"LOC100288175",0,1,1,"NS"
"LOC112267874",0,1,1,"NS"
"LOC105378948",0.248451645227154,0.302511644835864,0.74339308847199,"NS"
"RNF223",0,1,1,"NS"
"C1ORF159",0.704934567706357,0.000703208126968839,0.016411621195057,"Fun-CIM"
"LINC01342",-0.0892661513211928,0.714864300465112,1,"NS"
"MIR200B",0,1,1,"NS"
"MIR200A",0,1,1,"NS"
"MIR429",-0.248451986247263,0.302510959515045,0.74339308847199,"NS"
"TTLL10-AS1",0.206836321423904,0.393050610337732,0.818535753668634,"NS"
"TTLL10",0.11495016442398,0.63758969948003,1,"NS"
"TNFRSF18",0.529380071763545,0.0191220876667953,0.133199794128942,"NS"
"TNFRSF4",0.383505116249923,0.103228038364529,0.419234924753128,"NS"
"SDF4",0.714510260804611,0.000549633447578284,0.0142150458325431,"Fun-CIM"
"B3GALT6",0.683355846749977,0.0011856045053028,0.0219361784150751,"Fun-CIM"
"C1QTNF12",0.331466589170979,0.163432507700534,0.560992663220748,"NS"
"UBE2J2",0.825383102772981,1.22263483376498e-05,0.00272723982606701,"Fun-CIM"
"LINC01786",-0.00939277733975705,0.969396958736717,1,"NS"
"SCNN1D",0.599612452845393,0.00637475563382228,0.0639740622260299,"NS"
"ACAP3",0.679276263928821,0.00130246356964239,0.023182497816063,"Fun-CIM"
"MIR6726",0,1,1,"NS"
"SNORD167",-0.223606790832276,0.354917473913372,0.763014401006015,"NS"
"PUSL1",0.700401808254418,0.000787641353019702,0.0173137831298126,"Fun-CIM"
"INTS11",0.806451610304087,2.76030722208667e-05,0.00333436619175079,"Fun-CIM"
"MIR6727",0,1,1,"NS"
"CPTP",0.824068120977184,1.29773368865651e-05,0.00278331791464765,"Fun-CIM"
"TAS1R3",0.478753742147312,0.0371012583016717,0.211401785147363,"NS"
"DVL1",0.713033353921626,0.000571280290656538,0.014507045880262,"Fun-CIM"
"MIR6808",0,1,1,"NS"
"MXRA8",0.496150579373182,0.0298583909537088,0.181907289021051,"NS"
"AURKAIP1",0.324800063920742,0.172586010826577,0.575433110115777,"NS"
"CCNL2",0.653860734549407,0.00226879254460645,0.0325788319344201,"Fun-CIM"
"MRPL20-AS1",0.745489464690736,0.000230715043487555,0.00855301406258537,"Fun-CIM"
"MRPL20",0.336138239623443,0.157219986428657,0.547141161883045,"NS"
"LOC107984868",0,1,1,"NS"
"ANKRD65",0.166355568799879,0.493812291933188,0.951535871970263,"NS"
"ANKRD65-AS1",0,1,1,"NS"
"TMEM278",0,1,1,"NS"
"LINC01770",0,1,1,"NS"
"LOC107985729",0,1,1,"NS"
"VWA1",0.561265234411,0.0119525038109861,0.0973331979082144,"NS"
"ATAD3C",0.276426073342113,0.249462629329793,0.714813032979953,"NS"
"ATAD3B",0.570251519111167,0.0103835958834654,0.0887352178469673,"NS"
"ATAD3A",0.66220189874663,0.00190158786135747,0.0292303985313363,"Fun-CIM"
"TMEM240",0.426025167493014,0.0675009411008647,0.316798499304106,"NS"
"SSU72",0.69319611443033,0.000939361975888178,0.0189725752099841,"Fun-CIM"
"FNDC10",0.684107793704959,0.00116505481030618,0.0216977641355837,"Fun-CIM"
"LOC105378586",0,1,1,"NS"
"MIB2",0.710846224385143,0.00060465620005031,0.0150051628583997,"Fun-CIM"
"MMP23B",0.416474439953806,0.0745715684143234,0.338547662338666,"NS"
"CDK11B",0.755051257947808,0.00017217836764938,0.00732973808963732,"Fun-CIM"
"SLC35E2B",0.776043515055876,8.63173968726609e-05,0.00534500738773469,"Fun-CIM"
"MMP23A",0.460655803558806,0.0460067959718372,0.244177477769144,"NS"
"CDK11A",0.695245249138137,0.000893911455729488,0.018480289542119,"Fun-CIM"
"SLC35E2A",0.702861841066461,0.000740818561752775,0.0168665293924198,"Fun-CIM"
"LOC112268218",0.223606689278014,0.354917698170401,0.763014401006015,"NS"
"NADK",0.4121046012024,0.0779839474121429,0.349255280795496,"NS"
"GNB1",0.829566029428823,1.00812617193217e-05,0.00263237336583511,"Fun-CIM"
"GNB1-DT",-0.223606725534523,0.354917618107017,0.763014401006015,"NS"
"CALML6",0.470840974662092,0.0408141161491437,0.225488514762065,"NS"
"TMEM52",0.457776331806355,0.0475626703527851,0.249934797936018,"NS"
"CFAP74",0.250916328064619,0.297583102866076,0.74339308847199,"NS"
"LOC107984872",0,1,1,"NS"
"LOC105378589",0.413245149578585,0.0770823708942826,0.346476853578226,"NS"
"GABRD",0.517527555667795,0.0225257273844448,0.148652253955804,"NS"
"LOC105378590",0,1,1,"NS"
"PRKCZ-DT",0,1,1,"NS"
"PRKCZ",0.671924058618327,0.00153743047348826,0.0254997815626007,"Fun-CIM"
"PRKCZ-AS1",0.0366747818030686,0.88088703415422,1,"NS"
"FAAP20",0.398023628660202,0.0897667604277301,0.38281047660572,"NS"
"LOC112268219",0.307935026099888,0.197280017938958,0.616757998068006,"NS"
"LOC105378593",0.223606668017649,0.354917745118575,0.763014401006015,"NS"
"SKI",0.783368731096093,6.66742117986755e-05,0.00480293616757556,"Fun-CIM"
"MORN1",0.653598365460005,0.00228123544172076,0.0326977079979975,"Fun-CIM"
"LOC100129534",0.537897409369108,0.0169387976916771,0.122920565356294,"NS"
"RER1",0.643270967514752,0.00281810650925494,0.0373518039996082,"Fun-CIM"
"PEX10",0.748706011099523,0.000209380507281501,0.00811021037316537,"Fun-CIM"
"PLCH2",0.328070344515956,0.168053188148307,0.57265863323621,"NS"
"PANK4",0.810420892938048,2.34442583283676e-05,0.00325316867818394,"Fun-CIM"
"HES5",0.310108819638358,0.193972051417211,0.611167637767921,"NS"
"TNFRSF14-AS1",0.202924449634967,0.40225819575786,0.831696571901086,"NS"
"TNFRSF14",0.727713780321864,0.00038500100425591,0.0114876284727585,"Fun-CIM"
"LOC100996583",0.248451986437516,0.302510959132708,0.74339308847199,"NS"
"PRXL2B",0.628894138147041,0.00373616374818196,0.0448693951024397,"Fun-CIM"
"MMEL1",-0.0318242731083764,0.896553851737462,1,"NS"
"MMEL1-AS1",0,1,1,"NS"
"TTC34",0,1,1,"NS"
"LOC105378603",0,1,1,"NS"
"LOC105378602",0,1,1,"NS"
"LOC105378601",0,1,1,"NS"
"LOC112268220",0,1,1,"NS"
"LOC107985732",0,1,1,"NS"
"LOC105378600",0,1,1,"NS"
"LOC105378598",-0.248449510897355,0.302483196001484,0.74339308847199,"NS"
"LOC107984904",0,1,1,"NS"
"LOC105378599",0,1,1,"NS"
"ACTRT2",0.396857115394179,0.0907981737144816,0.385742398209808,"NS"
"PRDM16-DT",0.209698461969897,0.386388122554015,0.809154067496031,"NS"
"PRDM16",0.335718169103096,0.157771849762485,0.548235532822216,"NS"
"MIR4251",0,1,1,"NS"
"LOC105378606",0,1,1,"NS"
"LOC107984909",0,1,1,"NS"
"LOC105378605",0,1,1,"NS"
"LOC105378604",-0.2235909197272,0.354326567068196,0.763014401006015,"NS"
"ARHGEF16",0.441091565333543,0.0573825639268992,0.283596352350183,"NS"
"MEGF6",0.660624372812479,0.00196695045788367,0.029845360812263,"Fun-CIM"
"LOC105378608",0.223606566761235,0.35491796871798,0.763014401006015,"NS"
"MIR551A",0,1,1,"NS"
"LOC105378607",0.248451955548929,0.302511021206991,0.74339308847199,"NS"
"TPRG1L",0.662301941577235,0.00189750450300062,0.0291904895310742,"Fun-CIM"
"WRAP73",0.661162836293876,0.00194443292549296,0.0296247169229583,"Fun-CIM"
"TP73",0.120529730141084,0.621234290568918,1,"NS"
"TP73-AS3",0,1,1,"NS"
"LOC105378609",0,1,1,"NS"
"GFOD3P",0.297011249443848,0.214470316906375,0.649232028022776,"NS"
"CCDC27",0.188150631729366,0.438073485109511,0.879542118514671,"NS"
"SMIM1",-0.130204822332036,0.593276634473434,1,"NS"
"LRRC47",0.764135380400679,0.000128797486056675,0.00636854043729517,"Fun-CIM"
"CEP104",0.706630348049793,0.000673646176911123,0.0160088833289066,"Fun-CIM"
"DFFB",0.850260316351715,3.57628061721877e-06,0.00192829774690564,"Fun-CIM"
"LOC107984910",0,1,1,"NS"
"C1ORF174",0.710845090010956,0.000604673928349818,0.0150051628583997,"Fun-CIM"
"LINC01134",0.509657890997452,0.0250379381041151,0.160222398048811,"NS"
"LINC01346",0,1,1,"NS"
"LINC01345",0,1,1,"NS"
"LINC02780",0,1,1,"NS"
"LINC01777",-0.145032911954028,0.551483845541871,1,"NS"
"LOC105376674",0,1,1,"NS"
"LINC01646",0,1,1,"NS"
"LOC107985376",0,1,1,"NS"
"AJAP1",0.40391032282878,0.0846922502800266,0.367843019553442,"NS"
"LINC02781",0,1,1,"NS"
"LOC102724429",0,1,1,"NS"
"LINC02782",-0.248451967500788,0.30251099718831,0.74339308847199,"NS"
"LOC105376682",0,1,1,"NS"
"LOC107984911",0,1,1,"NS"
"LOC105376686",0,1,1,"NS"
"MIR4689",0,1,1,"NS"
"NPHP4",0.507260588597986,0.0258454409266045,0.163814363147815,"NS"
"KCNAB2",0.688839676482617,0.00104246808466962,0.0202005205015027,"Fun-CIM"
"CHD5",0.351789143769513,0.137597579037745,0.501158069684075,"NS"
"LOC105376687",0,1,1,"NS"
"RPL22",-0.0475603146226932,0.845889706607354,1,"NS"
"LOC107985733",-0.407143556299211,0.0819965201892445,0.360213351594684,"NS"
"RNF207-AS1",0,1,1,"NS"
"RNF207",0.578454542258713,0.00910085788530647,0.0813132862356046,"NS"
"ICMT",0.808375795711204,2.55139952474404e-05,0.00325316867818394,"Fun-CIM"
"ICMT-DT",-0.248451812765751,0.302511308146838,0.74339308847199,"NS"
"HES3",0.191273438687974,0.430367477938285,0.869572661676744,"NS"
"GPR153",0.713605549682197,0.000562809838333929,0.0143983838386333,"Fun-CIM"
"ACOT7",0.629610815171158,0.00368520009807409,0.044365921695888,"Fun-CIM"
"HES2",0.410402166551131,0.0793441650139708,0.353116652771678,"NS"
"ESPN",0.45222763301663,0.0506738125888287,0.260101954316718,"NS"
"MIR4252",0,1,1,"NS"
"TNFRSF25",0.652198483601097,0.00234858757080509,0.0331720853329696,"Fun-CIM"
"PLEKHG5",0.737819228394054,0.000289171501820506,0.00966177360848618,"Fun-CIM"
"NOL9",0.538315649807658,0.0168369430150656,0.122407693671937,"NS"
"TAS1R1",-0.452579061031098,0.0504722902174181,0.259391496484568,"NS"
"LOC107984912",0,1,1,"NS"
"ZBTB48",0.775044468138219,8.93458563199741e-05,0.0054170715152722,"Fun-CIM"
"KLHL21",0.755027354779194,0.000172307150952506,0.00732973808963732,"Fun-CIM"
"LOC107984913",0,1,1,"NS"
"PHF13",0.68591583546969,0.00111686197660798,0.0212333580337301,"Fun-CIM"
"THAP3",0.699153238364554,0.000812342842918536,0.0176979842786564,"Fun-CIM"
"DNAJC11",0.73460184215297,0.000317191836551884,0.0102575241443084,"Fun-CIM"
"LINC01672",0,1,1,"NS"
"CAMTA1-DT",0,1,1,"NS"
"CAMTA1",0.429389932615809,0.0651334325898294,0.309153785520995,"NS"
"LOC105376692",0,1,1,"NS"
"CAMTA1-AS2",0,1,1,"NS"
"CAMTA1-AS1",-0.223606607984467,0.354917877686797,0.763014401006015,"NS"
"LOC105376691",0,1,1,"NS"
"LOC105376689",0.223606431164497,0.354918268149505,0.763014401006015,"NS"
"VAMP3",0.702450040876335,0.000748488967443978,0.0169460457924903,"Fun-CIM"
"PER3",0.596948943353936,0.00667573977869328,0.0659017598244518,"NS"
"UTS2",0,1,1,"NS"
"TNFRSF9",0.359839258060053,0.128203903045618,0.480263075349994,"NS"
"PARK7",0.594542424961085,0.0069575603093879,0.067803725387562,"NS"
"ERRFI1",0.498324948604931,0.0290370410861474,0.178370395243477,"NS"
"LOC107984915",0.223606763620105,0.354917534004596,0.763014401006015,"NS"
"LINC01714",0,1,1,"NS"
"LOC105376695",0,1,1,"NS"
"SLC45A1",0.719812879666693,0.000477526617416655,0.0131375034850459,"Fun-CIM"
"RERE",0.48602890822984,0.0339233050447227,0.198036436096769,"NS"
"RERE-AS1",-0.223606754856921,0.35491755335588,0.763014401006015,"NS"
"SNORD128",-0.248451988147144,0.302510955697007,0.74339308847199,"NS"
"ENO1",0.487988448931779,0.0331045995425744,0.194909039208448,"NS"
"MIR6728",-0.223606793915228,0.354917467105451,0.763014401006015,"NS"
"ENO1-AS1",0,1,1,"NS"
"LOC112268261",0.310607079620536,0.193219073473591,0.609753765331588,"NS"
"CA6",0.175153900060286,0.470906335147337,0.922999953849856,"NS"
"SLC2A7",0.305530402809832,0.20098274040534,0.623965887885826,"NS"
"SLC2A5",0.44054622623128,0.0577275075743137,0.284678334362515,"NS"
"GPR157",0.754924854723254,0.00017286032231832,0.00733656583123774,"Fun-CIM"
"MIR34AHG",-0.151724508942692,0.533066339735641,1,"NS"
"MIR34A",-0.223606791201934,0.354917473097076,0.763014401006015,"NS"
"LNCTAM34A",0,1,1,"NS"
"H6PD",0.866502084717828,1.41480755551004e-06,0.00146478652356447,"Fun-CIM"
"SPSB1",0.524956257045463,0.0203410472315411,0.13866455517678,"NS"
"LINC02606",0,1,1,"NS"
"SLC25A33",0.438736040386756,0.0588837403312693,0.288905040875412,"NS"
"TMEM201",0.662322674217646,0.00189665919186183,0.0291889232510009,"Fun-CIM"
"LOC107985734",0,1,1,"NS"
"LOC105376712",0,1,1,"NS"
"PIK3CD",0.730906370411157,0.000352185914249178,0.0108955609200224,"Fun-CIM"
"PIK3CD-AS1",0.203411142780817,0.401106279420985,0.830408238347753,"NS"
"PIK3CD-AS2",-0.248451945027252,0.302511042351551,0.74339308847199,"NS"
"CLSTN1",0.636463622413036,0.00322620679652027,0.0404358509849766,"Fun-CIM"
"CTNNBIP1",0.278568224544178,0.245661848123535,0.708212529187426,"NS"
"LOC105376717",0.27653366109046,0.249270852235326,0.714576443074601,"NS"
"LZIC",0.371778395985376,0.115120795408742,0.449614734077976,"NS"
"NMNAT1",0.698182136442705,0.000832002583166271,0.017883619438363,"Fun-CIM"
"TMEM274P",0.223606785650157,0.354917485356775,0.763014401006015,"NS"
"MIR5697",0,1,1,"NS"
"RBP7",-0.164965452940586,0.497480243978976,0.956584067119097,"NS"
"UBE4B",0.817440206184331,1.73998390750142e-05,0.00299045351359898,"Fun-CIM"
"KIF1B",0.728326466241994,0.000378510259914642,0.0114194233496035,"Fun-CIM"
"LOC105376725",0.35042858371493,0.139231604875324,0.504472350746306,"NS"
"PGD",0.660172416189986,0.00198601765333301,0.0300184529012769,"Fun-CIM"
"CENPS-CORT",0.251658386724273,0.29610885042392,0.74339308847199,"NS"
"CENPS",0.245133790137918,0.309223695768038,0.753522033454143,"NS"
"CORT",-0.0112251366304763,0.963430358209423,1,"NS"
"DFFA",0.761980897667878,0.000138133226458618,0.0066073680582146,"Fun-CIM"
"PEX14",0.776818477317771,8.40291152294686e-05,0.00530369619741753,"Fun-CIM"
"CASZ1",0.487111402419266,0.0334691127762142,0.196289796606124,"NS"
"LOC105376733",0,1,1,"NS"
"LOC105376735",0,1,1,"NS"
"CIROZ",0.245971302300987,0.307521023018239,0.750993272124475,"NS"
"TARDBP",0.555898290246636,0.0129769925518798,0.10314970722315,"NS"
"MASP2",0.146129996610727,0.548444926252922,1,"NS"
"SRM",0.750576236633752,0.000197765788967418,0.00786634965458141,"Fun-CIM"
"EXOSC10",0.456108107801727,0.0484822696835366,0.252968934479268,"NS"
"EXOSC10-AS1",-0.404565430688587,0.0841408576899297,0.366331206144381,"NS"
"MTOR",0.747113178373441,0.000219725345508975,0.00831841594921588,"Fun-CIM"
"MTOR-AS1",-0.223606777749332,0.354917502803758,0.763014401006015,"NS"
"ANGPTL7",0.29479186494677,0.218079121028184,0.65605886685406,"NS"
"UBIAD1",0.660934267106271,0.00195396489313698,0.0297098016032783,"Fun-CIM"
"LOC105376737",0,1,1,"NS"
"LOC105376739",-0.248451955406383,0.302511021493453,0.74339308847199,"NS"
"LOC105376740",0,1,1,"NS"
"DISP3",0.19477969737018,0.421801267177056,0.859472175659432,"NS"
"LOC112268221",0.223606209016819,0.354918758707475,0.763014401006015,"NS"
"LINC01647",0,1,1,"NS"
"FBXO2",0.40054237318447,0.0875690037117725,0.376093591152005,"NS"
"FBXO44",0.644036750817783,0.00277500503359744,0.0369301432589837,"Fun-CIM"
"FBXO6",0.371148380793202,0.11578628980404,0.451168494664429,"NS"
"MAD2L2",0.603623103538836,0.00594252512678839,0.0612168968650184,"NS"
"DRAXIN",0.511615598418412,0.0243933386427655,0.157302575850252,"NS"
"AGTRAP",0.702240596712755,0.000752415765376187,0.0169785269467882,"Fun-CIM"
"C1ORF167",0.083488979541365,0.732651057623667,1,"NS"
"C1ORF167-AS1",0,1,1,"NS"
"MTHFR",0.534661150524797,0.0177436354455361,0.126792388779814,"NS"
"CLCN6",0.682309634907429,0.00121470060229429,0.022241625259492,"Fun-CIM"
"NPPA-AS1",0.47358427294248,0.0394958767009523,0.220233800112451,"NS"
"NPPA",0.486486921512789,0.0337305515293912,0.197292568905299,"NS"
"NPPB",0.216308743909393,0.371242685163607,0.787902290887558,"NS"
"RNU5E-1",-0.380709779032071,0.105978626512513,0.4264749969584,"NS"
"KIAA2013",0.703249221160923,0.000733663539621549,0.0167950475225631,"Fun-CIM"
"PLOD1",0.713083157840227,0.000570538772710991,0.014502794873288,"Fun-CIM"
"MFN2",0.754408143751174,0.000175672000671915,0.00739990029439776,"Fun-CIM"
"MIIP",0.702314467700484,0.00075102880812146,0.0169665203608953,"Fun-CIM"
"MIR6729",0,1,1,"NS"
"TNFRSF8",0.479025915102468,0.0369783683902162,0.210895871608991,"NS"
"MIR7846",0.223606788479832,0.354917479108152,0.763014401006015,"NS"
"TNFRSF1B",0.551142241752955,0.0139427380352065,0.108499098617279,"NS"
"MIR4632",0,1,1,"NS"
"LOC107984917",-0.223606250569735,0.354918666948151,0.763014401006015,"NS"
"VPS13D",0.669167736457128,0.00163418487909513,0.026559052115739,"Fun-CIM"
"SNORA59A",-0.631834103889221,0.00353073542114536,0.0431682161005125,"Dys-CIM"
"LINC02766",0.223606102001632,0.354918995024076,0.763014401006015,"NS"
"DHRS3",0.397184750780767,0.0905076129272352,0.384900502331297,"NS"
"MIR6730",-0.312355773995224,0.190591879844782,0.604593294346015,"NS"
"AADACL4",-0.199084272987343,0.411410259395407,0.844393317315155,"NS"
"AADACL3",0.248451976877017,0.302510978345665,0.74339308847199,"NS"
"CFAP107",0.321233076602576,0.177624077926591,0.581254606749912,"NS"
"PRAMEF12",0.22360663944658,0.354917808210609,0.763014401006015,"NS"
"PRAMEF1",0.248451843636923,0.302511246107516,0.74339308847199,"NS"
"LINC01784",0,1,1,"NS"
"PRAMEF11",0.321836891884204,0.176764320564874,0.580184805706578,"NS"
"HNRNPCL1",-0.248451920603385,0.30251109143422,0.74339308847199,"NS"
"PRAMEF2",0.360501674043723,0.12745166136126,0.478908349444911,"NS"
"PRAMEF4",0.206176090084514,0.394596426256821,0.821131193597823,"NS"
"PRAMEF10",0,1,1,"NS"
"PRAMEF7",0.248451950070233,0.302511032217081,0.74339308847199,"NS"
"PRAMEF6",0,1,1,"NS"
"PRAMEF27",0.184742037904823,0.446566374952751,0.891339128286646,"NS"
"HNRNPCL3",0,1,1,"NS"
"PRAMEF25",0.0897546697596014,0.713366545299385,1,"NS"
"PRAMEF34P",-0.1122004317002,0.645710040142405,1,"NS"
"HNRNPCL2",0,1,1,"NS"
"PRAMEF36P",-0.127508936623566,0.601014031355166,1,"NS"
"PRAMEF26",0.0895974261385846,0.713848531232494,1,"NS"
"HNRNPCL4",0,1,1,"NS"
"PRAMEF9",0.213018648668781,0.378738559831799,0.798569348682175,"NS"
"PRAMEF13",0.248451881813492,0.302511169387136,0.74339308847199,"NS"
"PRAMEF18",0,1,1,"NS"
"PRAMEF5",0,1,1,"NS"
"PRAMEF8",0.248451942858255,0.302511046710409,0.74339308847199,"NS"
"PRAMEF33",0.248451952413995,0.302511027507013,0.74339308847199,"NS"
"PRAMEF15",0.321904147200933,0.176668732235747,0.580065046319579,"NS"
"PRAMEF14",0.360482755113371,0.127473102358207,0.478908349444911,"NS"
"PRAMEF19",0,1,1,"NS"
"PRAMEF17",0,1,1,"NS"
"PRAMEF20",0.092643294230995,0.70453096270119,1,"NS"
"LRRC38",0.377908969029985,0.108787196676896,0.43341552205584,"NS"
"LOC102724856",0,1,1,"NS"
"LOC107984918",0,1,1,"NS"
"PDPN",0.709456983115634,0.000626698884826642,0.0152722675299136,"Fun-CIM"
"LOC107984919",0,1,1,"NS"
"LOC105378612",0,1,1,"NS"
"LOC105376756",0.248451989988011,0.302510951997567,0.74339308847199,"NS"
"PRDM2",0.681680774036068,0.00123247584248364,0.0224318659908939,"Fun-CIM"
"KAZN",0.223655875048179,0.354809093297648,0.763014401006015,"NS"
"LOC107985467",-0.0656209740392936,0.788458846096511,1,"NS"
"LOC107985468",0.223606787292372,0.354917481730358,0.763014401006015,"NS"
"KAZN-AS1",-0.27442828781529,0.253040751104743,0.721118383247757,"NS"
"LOC105376759",-0.322401526962383,0.17596290573089,0.579055131273178,"NS"
"LOC107985469",0,1,1,"NS"
"TMEM51-AS1",0.538878421957106,0.0167006613864796,0.121687317255346,"NS"
"TMEM51",0.656955592440537,0.00212622500230888,0.0313456505315975,"Fun-CIM"
"TMEM51-AS2",0.302366582119705,0.205924312165314,0.633425526305247,"NS"
"FHAD1",0.472927609935888,0.0398083917803764,0.221553395648681,"NS"
"FHAD1-AS1",-0.074140311837423,0.761708840604131,1,"NS"
"EFHD2-AS1",-0.223605892119958,0.354919458496158,0.763014401006015,"NS"
"EFHD2",0.674678979127625,0.00144555398919277,0.0245962842693958,"Fun-CIM"
"CTRC",-0.0478163165277966,0.845069717031701,1,"NS"
"CELA2A",0.0709421682873145,0.771722137742631,1,"NS"
"LOC105376767",0,1,1,"NS"
"CELA2B",0.235208870367386,0.329830673610741,0.763014401006015,"NS"
"CASP9",0.542708699289179,0.0157963116897912,0.117318078617292,"NS"
"DNAJC16",0.547959120884163,0.0146206632669409,0.111954870137864,"NS"
"SCARNA21B",0,1,1,"NS"
"AGMAT",0.371271956344558,0.115655538928584,0.451064886935342,"NS"
"DDI2",0.309364030414333,0.195101235377434,0.613052617230887,"NS"
"PLEKHM2",0.804991595377692,2.92848700071124e-05,0.00338664505780193,"Fun-CIM"
"SLC25A34",-0.0128258838927646,0.958219455472248,1,"NS"
"SLC25A34-AS1",0,1,1,"NS"
"TMEM82",0,1,1,"NS"
"FBLIM1",0.706161794577248,0.00068170758213014,0.016117116614974,"Fun-CIM"
"UQCRHL",0.091738120181511,0.707295826064718,1,"NS"
"SPEN-AS1",0.560403637096442,0.0121124333944333,0.0983092872921347,"NS"
"SPEN",0.556042952159423,0.012948483246471,0.102970486324449,"NS"
"ZBTB17",0.793744022377435,4.54659246196891e-05,0.00403388516288808,"Fun-CIM"
"SRARP",0.258559855837427,0.282611145318654,0.74339308847199,"NS"
"HSPB7",0.219522957310676,0.364001236410526,0.776901410255563,"NS"
"CLCNKA",0.210252156408067,0.385106514922484,0.807521644603209,"NS"
"CLCNKB",0,1,1,"NS"
"FAM131C",-0.0251054311723476,0.918314840803402,1,"NS"
"EPHA2",0.62546757493571,0.00398793297499548,0.0469452055968058,"Fun-CIM"
"EPHA2-AS1",-0.310152069083009,0.193906614707851,0.611125018458534,"NS"
"ARHGEF19",0.537990309369432,0.0169161313118412,0.122824190710482,"NS"
"ANO7L1",0.142883894117314,0.557458324329784,1,"NS"
"CPLANE2",-0.00155367927916405,0.994936787192889,1,"NS"
"FBXO42",0.782244444737024,6.94131724618864e-05,0.00491476017776637,"Fun-CIM"
"SZRD1",0.752037542299406,0.000189076572940485,0.00773224705944845,"Fun-CIM"
"SPATA21",-0.0695876933042335,0.775973508136292,1,"NS"
"NECAP2",0.69967141950946,0.000802013287946064,0.0175215579696575,"Fun-CIM"
"LINC01772",-0.279659806000206,0.243739357231601,0.704480852945257,"NS"
"CROCCP3",0.620464694040482,0.00438049040710474,0.0500359828025968,"NS"
"RNU1-1",-0.327434818096377,0.168927639134618,0.574654550762699,"NS"
"TRN-GTT5-1",0,1,1,"NS"
"LINC01783",0,1,1,"NS"
"TRE-TTC4-1",0,1,1,"NS"
"TRG-CCC1-1",0.223606789512023,0.354917476828818,0.763014401006015,"NS"
"NBPF1",0.763246816890247,0.000132580332685749,0.00645045550862005,"Fun-CIM"
"LOC105376794",0.632156249158322,0.0035088042199031,0.0430036742657877,"Fun-CIM"
"CROCCP2",0.552235352645845,0.0137158341753341,0.10726492706961,"NS"
"MST1P2",0.445291959468005,0.0547776441186002,0.27457376537162,"NS"
"LOC107985736",0,1,1,"NS"
"RNU1-3",-0.206799637284261,0.393136412149602,0.818613684341849,"NS"
"TRG-CCC4-1",0,1,1,"NS"
"ESPNP",0.29888835598762,0.211448807361287,0.643622823690959,"NS"
"TRG-CCC5-1",0,1,1,"NS"
"RNU1-4",-0.242808080826424,0.313981527470631,0.760954826676535,"NS"
