gene_id,H_value,p_value.x,stat_test_adj_p,cluster1_mean,cluster1_sd,cluster1_sem,cluster1_penetrance,cluster2_mean,cluster2_sd,cluster2_sem,cluster2_penetrance,cluster1_cluster2_differential,cluster2_cluster1_differential,cluster1_cluster2_sd,cluster2_cluster1_sd,limma_test,r_rb,p_value.y,padj,trajectory
WNT16,86.5,0.128025350139934,0.287557522832619,-0.000409937595026653,0.0936252133120926,0.028229063952109,0.636363636363636,0.164313295905042,0.340413648118769,0.0680827296237537,0.64,-0.164723233500069,0.164723233500069,0.353054007756977,0.353054007756977,limma_2grp(mod_t),0.252690125656381,0.128025350139934,0.287557522832619,NS
HECW1,140,0.785006910217636,0.891578200635746,0.112311713674296,0.28890232759645,0.0871073292452512,0.545454545454545,0.159376959099587,0.53812879687433,0.107625759374866,0.56,-0.0470652454252918,0.0470652454252918,0.610775864713121,0.610775864713121,limma_2grp(mod_t),0.0460200872237794,0.785006910217636,0.891578200635746,NS
MAD1L1,186,0.246047419812726,0.450526156617451,0.323107811108142,0.353388190754811,0.106550548552386,0.818181818181818,0.0995501961186113,0.588841687805506,0.117768337561101,0.56,0.22355761498953,-0.22355761498953,0.686744309523272,0.686744309523272,limma_2grp(mod_t),-0.193925292601207,0.246047419812726,0.450526156617451,NS
LASP1,117,0.576023494361969,0.751929270502632,-0.00947070056781547,0.48127747768149,0.145110619410741,0.272727272727273,0.106801011234027,0.61571335373462,0.123142670746924,0.56,-0.116271711801842,0.116271711801842,0.781492766755131,0.781492766755131,limma_2grp(mod_t),0.094174647955427,0.576023494361969,0.751929270502632,NS
SNX11,97,0.181440443666392,0.366449071714195,-0.0596239928693278,0.482211773029884,0.145392320057468,0.454545454545455,0.166228638771581,0.455606953454949,0.0911213906909898,0.68,-0.225852631640909,0.225852631640909,0.663404770924302,0.663404770924302,limma_2grp(mod_t),0.222707796938515,0.181440443666392,0.366449071714195,NS
TMEM176A,72,0.00676920570573889,0.0370816457562434,-0.586198583569062,1.52020986991553,0.45836052191862,0.272727272727273,0.504358889274956,0.811439963287975,0.162287992657595,0.72,-1.09055747284402,1.09055747284402,1.72321584910579,1.72321584910579,limma_2grp(mod_t),0.434155070472229,0.00676920570573889,0.0370816457562434,NS
M6PR,124,0.700236203488026,0.837907076979224,0.0288540716323992,0.519809945770477,0.156728595674151,0.636363636363636,0.101017539462448,0.522907713299091,0.104581542659818,0.6,-0.0721634678300493,0.0721634678300493,0.737315981346933,0.737315981346933,limma_2grp(mod_t),0.064913770463275,0.700236203488026,0.837907076979224,NS
KLHL13,86,0.00917221158439195,0.0457658745941972,-0.566087666783613,1.980478894414,0.597136854362648,0.636363636363636,0.668253742327051,0.792218078107091,0.158443615621418,0.8,-1.23434140911066,1.23434140911066,2.13305089824387,2.13305089824387,limma_2grp(mod_t),0.419305308063986,0.00917221158439195,0.0457658745941972,NS
CYP26B1,57,0.00195888896675803,0.0153629064649795,-0.470853062229843,1.16057650367577,0.349926982108643,0.272727272727273,0.49413147978134,0.611437740464454,0.122287548092891,0.8,-0.964984542011183,0.964984542011183,1.31179035342869,1.31179035342869,limma_2grp(mod_t),0.488819036212283,0.00195888896675803,0.0153629064649795,NS
ICA1,214,0.00456568040163619,0.0278719154512782,0.465005699253371,0.95816155238184,0.288896577981366,0.727272727272727,-0.38278251913455,0.703627315787323,0.140725463157465,0.32,0.847788218387921,-0.847788218387921,1.18876615025195,1.18876615025195,limma_2grp(mod_t),-0.452490325757925,0.00456568040163619,0.0278719154512782,NS
DBNDD1,243,0.000241134883633131,0.00381322144677746,0.601352549945835,0.713446950446339,0.215112349313981,0.818181818181818,-0.649463393615362,0.912133854069929,0.182426770813986,0.32,1.2508159435612,-1.2508159435612,1.15801326367259,1.15801326367259,limma_2grp(mod_t),-0.564591073212505,0.000241134883633131,0.00381322144677746,NS
ALS2,155,0.686219499361434,0.828397131440257,0.312374513431512,0.38678788789088,0.116620936144373,0.727272727272727,0.26093767328432,0.327792831135299,0.0655585662270598,0.84,0.0514368401471916,-0.0514368401471916,0.507003954977456,0.507003954977456,limma_2grp(mod_t),-0.0681081834707301,0.686219499361434,0.828397131440257,NS
CASP10,21,1.75086471776251e-06,0.000245306582576051,-0.877058969723331,0.818682050897712,0.24684192594785,0.0909090909090909,0.494082710647042,0.606800110489812,0.121360022097962,0.72,-1.37114168037037,1.37114168037037,1.01904203767682,1.01904203767682,limma_2grp(mod_t),0.691523008182825,1.75086471776251e-06,0.000245306582576051,Fun-CIM
CFLAR,44,0.000100137729128025,0.00230791190162699,-0.19330827175515,0.583148874227586,0.175826001157369,0.363636363636364,0.504479502837297,0.366904874594908,0.0733809749189815,0.92,-0.697787774592447,0.697787774592447,0.688971549858487,0.688971549858487,limma_2grp(mod_t),0.591686518018227,0.000100137729128025,0.00230791190162699,NS
TFPI,37,9.53630797312863e-05,0.00224633875957317,-0.691069594238714,1.15448291462819,0.348089695881601,0.272727272727273,0.840683195226541,0.897849166408641,0.179569833281728,0.84,-1.53175278946526,1.53175278946526,1.46251971808557,1.46251971808557,limma_2grp(mod_t),0.593124747358877,9.53630797312863e-05,0.00224633875957317,NS
NDUFAF7,125,0.507267577934177,0.703760137533543,0.0903526169387808,0.397307125282593,0.119792605554281,0.636363636363636,0.176473862531569,0.336993111379044,0.0673986222758088,0.72,-0.0861212455927883,0.0861212455927883,0.520977263340011,0.520977263340011,limma_2grp(mod_t),0.111570603712633,0.507267577934177,0.703760137533543,NS
RBM5,56,0.00327548520997073,0.0222031929196222,-0.288856642312272,0.533916587419105,0.160981908165105,0.363636363636364,0.318679442971915,0.542501566980581,0.108500313396116,0.76,-0.607536085284187,0.607536085284187,0.761166783627379,0.761166783627379,limma_2grp(mod_t),0.467218191841476,0.00327548520997073,0.0222031929196222,NS
MTMR7,65,0.0117839649387057,0.0544802365042083,-0.31864110214133,0.359154507519373,0.108289158473331,0.181818181818182,-0.00525612183134968,0.307612532765621,0.0615225065531242,0.48,-0.31338498030998,0.31338498030998,0.472882047223157,0.472882047223157,limma_2grp(mod_t),0.406553035547093,0.0117839649387057,0.0544802365042083,NS
SLC7A2,112,0.44508738848296,0.650911098629079,-0.483618022960267,2.7589232481498,0.831846658136498,0.363636363636364,-0.0108699886976014,1.03058120978897,0.206116241957793,0.52,-0.472748034262665,0.472748034262665,2.94512395650023,2.94512395650023,limma_2grp(mod_t),0.128354642205857,0.44508738848296,0.650911098629079,NS
ARF5,220,0.00386673487903723,0.0247817746192265,0.406196965214195,0.564914363365773,0.170328089269706,0.818181818181818,-0.155471358048662,0.48826834159323,0.0976536683186459,0.32,0.561668323262857,-0.561668323262857,0.746682135409144,0.746682135409144,limma_2grp(mod_t),-0.459939047100201,0.00386673487903723,0.0247817746192265,NS
SARM1,65,0.00929696978076209,0.046257453594027,-0.163110676237368,0.807087739123118,0.243346109415239,0.272727272727273,0.421848828680194,0.480821997299315,0.096164399459863,0.84,-0.584959504917562,0.584959504917562,0.939457509273181,0.939457509273181,limma_2grp(mod_t),0.418629701434922,0.00929696978076209,0.046257453594027,NS
POLDIP2,220,0.00418772988650478,0.026165272734464,0.549064580892748,0.415360793963819,0.125235991472919,0.818181818181818,0.0098674419314105,0.520968294246064,0.104193658849213,0.52,0.539197138961338,-0.539197138961338,0.66628263730335,0.66628263730335,limma_2grp(mod_t),-0.456384394014091,0.00418772988650478,0.026165272734464,NS
PLXND1,27,3.12412626012422e-05,0.00118025027069978,-0.619688895258376,0.532534606446203,0.160565225223785,0.181818181818182,0.341119826410344,0.581372180831724,0.116274436166345,0.76,-0.96080872166872,0.96080872166872,0.788407711598414,0.788407711598414,limma_2grp(mod_t),0.624218870599388,3.12412626012422e-05,0.00118025027069978,Fun-CIM
AK2,197,0.0133299159586903,0.0593337397166515,0.223352251890115,0.547523374720181,0.165084508899636,0.545454545454545,-0.208067015375166,0.422234876758061,0.0844469753516123,0.28,0.431419267265281,-0.431419267265281,0.691421822779605,0.691421822779605,limma_2grp(mod_t),-0.400100445165859,0.0133299159586903,0.0593337397166515,NS
CD38,35,3.34313466421591e-06,0.000356940863868301,-1.30073344849606,1.30592165268511,0.393750193414304,0.181818181818182,0.391542764820124,0.59228318352872,0.118456636705744,0.72,-1.69227621331619,1.69227621331619,1.4339563216649,1.4339563216649,limma_2grp(mod_t),0.677821012456137,3.34313466421591e-06,0.000356940863868301,Fun-CIM
FKBP4,229,0.00090728202379135,0.00918395143317215,0.48846827115393,0.710263530260434,0.214152512013373,0.818181818181818,-0.53653086827631,0.825021410807057,0.165004282161411,0.24,1.02499913943024,-1.02499913943024,1.08863887984404,1.08863887984404,limma_2grp(mod_t),-0.518748228057254,0.00090728202379135,0.00918395143317215,NS
KDM1A,171,0.0929333239062563,0.231960523898155,0.221364122485511,0.550361220416566,0.165940151571258,0.636363636363636,-0.0469268787241876,0.379304889183894,0.0758609778367789,0.44,0.268291001209699,-0.268291001209699,0.66840831225922,0.66840831225922,limma_2grp(mod_t),-0.277959958104939,0.0929333239062563,0.231960523898155,NS
RBM6,53,0.00194583704306911,0.0153261833518876,-0.467826349416016,0.49797146135637,0.150144044874913,0.272727272727273,0.126032887011526,0.497457074304319,0.0994914148608638,0.6,-0.593859236427542,0.593859236427542,0.703874361729998,0.703874361729998,limma_2grp(mod_t),0.489090964848158,0.00194583704306911,0.0153261833518876,NS
CAMKK1,158,0.449286790878277,0.654847492099265,0.370760583741852,0.69633711794298,0.209953540710393,0.636363636363636,0.225873695196381,0.440034661271637,0.0880069322543275,0.68,0.144886888545471,-0.144886888545471,0.823720756655785,0.823720756655785,limma_2grp(mod_t),-0.127183342384774,0.449286790878277,0.654847492099265,NS
RECQL,118,0.601371899239941,0.769901597598802,0.182931675367699,0.529794827323218,0.159739150736568,0.636363636363636,0.278416935171445,0.494693636406876,0.0989387272813752,0.72,-0.0954852598037456,0.0954852598037456,0.72484781365463,0.72484781365463,limma_2grp(mod_t),0.0880065534882152,0.601371899239941,0.769901597598802,NS
VPS50,101,0.222939656052898,0.420854052240128,0.173599760004807,0.455639323667805,0.137380425121583,0.727272727272727,0.394607411721018,0.51042306867626,0.102084613735252,0.84,-0.221007651716212,0.221007651716212,0.684206768681328,0.684206768681328,limma_2grp(mod_t),0.203544318923839,0.222939656052898,0.420854052240128,NS
HSPB6,71,0.00433923853323943,0.0269053137189957,-0.397638394003724,2.03183482233632,0.612621249242546,0.454545454545455,1.19114658357331,1.15198588253174,0.230397176506348,0.88,-1.58878497757704,1.58878497757704,2.33568495709736,2.33568495709736,limma_2grp(mod_t),0.454788164002151,0.00433923853323943,0.0269053137189957,NS
ARHGAP33,121,0.406688048442536,0.615971674745869,-0.00233473878502877,0.571431458320312,0.172293067332189,0.545454545454545,0.200887550847774,0.721042903151527,0.144208580630305,0.6,-0.203222289632803,0.203222289632803,0.920019988773755,0.920019988773755,limma_2grp(mod_t),0.139361436504326,0.406688048442536,0.615971674745869,NS
NDUFAB1,260,3.29515357313925e-06,0.000354098729418615,0.456384875362869,0.242499733572074,0.0731164207290654,1,-0.262708944943117,0.404350044193488,0.0808700088386975,0.28,0.719093820305986,-0.719093820305986,0.471492395507926,0.471492395507926,limma_2grp(mod_t),-0.678135336811256,3.29515357313925e-06,0.000354098729418615,Dys-CIM
PDK4,37,0.00053906272478394,0.00654715594523033,-0.227923921570887,0.830526776240311,0.250413245012052,0.454545454545455,1.64045280610845,1.54281749892011,0.308563499784022,0.84,-1.86837672767934,1.86837672767934,1.75215882870995,1.75215882870995,limma_2grp(mod_t),0.537547505662222,0.00053906272478394,0.00654715594523033,NS
SLC22A16,93.5,0.309808051313817,0.521672965106265,0.00854336117541363,0.259516579685828,0.0782471928812963,0.454545454545455,0.137426381579973,0.377586677177664,0.0755173354355327,0.64,-0.12888302040456,0.12888302040456,0.458170878509208,0.458170878509208,limma_2grp(mod_t),0.170167590483939,0.309808051313817,0.521672965106265,NS
ZMYND10,186,0.0412839994621713,0.132503008778144,0.108335446262288,0.820505841481189,0.247391819498903,0.454545454545455,-0.47886525243834,0.754102271755736,0.150820454351147,0.24,0.587200698700628,-0.587200698700628,1.11440570358013,1.11440570358013,limma_2grp(mod_t),-0.334444172331558,0.0412839994621713,0.132503008778144,NS
ABCB5,55.5,0.00797191868838195,0.0416841106701454,-0.026840075536272,0.267649306480367,0.0806993022722013,0.545454545454545,0.60160117768805,0.721218794198785,0.144243758839757,0.8,-0.628441253224322,0.628441253224322,0.769280638236119,0.769280638236119,limma_2grp(mod_t),0.426241292679217,0.00797191868838195,0.0416841106701454,NS
ARX,124.5,0.840717035095222,0.924610095608204,-0.0406225423698093,0.119965390275247,0.036170926124686,0.454545454545455,-0.0101592772430732,0.496567330583116,0.0993134661166232,0.48,-0.0304632651267361,0.0304632651267361,0.510853020609974,0.510853020609974,limma_2grp(mod_t),0.0339120063243,0.840717035095222,0.924610095608204,NS
SLC25A13,199,0.0105618257325414,0.0504962678412758,0.590471838103214,0.637195627653683,0.192121710452934,0.818181818181818,0.0963244222529123,0.447783562358552,0.0895567124717105,0.64,0.494147415850302,-0.494147415850302,0.77879932371535,0.77879932371535,limma_2grp(mod_t),-0.412184222660493,0.0105618257325414,0.0504962678412758,NS
ST7,167,0.50596045122701,0.702543338749493,0.139648573459133,0.552462169920692,0.166573611681137,0.636363636363636,0.0264593843477483,0.435422696373319,0.0870845392746638,0.6,0.113189189111384,-0.113189189111384,0.703425457110056,0.703425457110056,limma_2grp(mod_t),-0.111912096409345,0.50596045122701,0.702543338749493,NS
CDC27,114,0.386070574493143,0.597307713683965,0.153742035913412,0.512107834052809,0.154406321614069,0.636363636363636,0.291323439184965,0.39889690508493,0.0797793810169859,0.84,-0.137581403271553,0.137581403271553,0.649132632506327,0.649132632506327,limma_2grp(mod_t),0.145515792273773,0.386070574493143,0.597307713683965,NS
SLC4A1,93,0.100397324697457,0.244793056949263,0.0638284824619729,0.0948434257879697,0.0285963688336921,0.727272727272727,0.228639924142237,0.30933053335435,0.0618661066708699,0.68,-0.164811441680264,0.164811441680264,0.323543898536944,0.323543898536944,limma_2grp(mod_t),0.271651914917871,0.100397324697457,0.244793056949263,NS
CALCR,97.5,0.484126384950495,0.683221995571246,0.00594513695379505,0.24997126662072,0.07536917270462,0.272727272727273,0.07226545988054,0.263304051357589,0.0526608102715178,0.6,-0.0663203229267449,0.0663203229267449,0.363062883805667,0.363062883805667,limma_2grp(mod_t),0.117684119183166,0.484126384950495,0.683221995571246,NS
HCCS,180,0.0975496045244605,0.239916232657462,0.270369963074413,0.440471222510699,0.132807070547012,0.727272727272727,-0.000197753985654135,0.446941547617333,0.0893883095234667,0.44,0.270567717060067,-0.270567717060067,0.62751226669018,0.62751226669018,limma_2grp(mod_t),-0.274259756480457,0.0975496045244605,0.239916232657462,NS
DVL2,158,0.254823438353715,0.460970043763249,0.513615113175343,0.339748656441373,0.102438074222127,1,0.345304635297021,0.419377589486647,0.0838755178973294,0.84,0.168310477878322,-0.168310477878322,0.539728368827644,0.539728368827644,limma_2grp(mod_t),-0.190375449028267,0.254823438353715,0.460970043763249,NS
PRSS22,184,0.0522166198397831,0.156052381597747,1.11619627382147,1.57528260724963,0.4749655770018,0.727272727272727,0.270666478188737,0.975535586822398,0.19510711736448,0.64,0.845529795632736,-0.845529795632736,1.85288558034761,1.85288558034761,limma_2grp(mod_t),-0.319048639612949,0.0522166198397831,0.156052381597747,NS
UPF1,115,0.341325340050606,0.553593904792289,0.115719671795389,0.665030805335093,0.200514332302217,0.636363636363636,0.290491925647677,0.421905052245166,0.0843810104490331,0.8,-0.174772253852288,0.174772253852288,0.787572120605242,0.787572120605242,limma_2grp(mod_t),0.159574697402162,0.341325340050606,0.553593904792289,NS
SKAP2,42,4.50323692290446e-05,0.00145008341462659,-0.302314743262412,0.731846694523175,0.220660080890474,0.454545454545455,0.576821636969311,0.412992085501101,0.0825984171002202,0.92,-0.879136380231723,0.879136380231723,0.840334485173045,0.840334485173045,limma_2grp(mod_t),0.614387483196342,4.50323692290446e-05,0.00145008341462659,Fun-CIM
SLC25A5,238,0.000108862086998007,0.00242272600906523,0.526113106394397,0.585151081635369,0.176429689405013,0.818181818181818,-0.267040989222488,0.479212196003135,0.095842439200627,0.2,0.793154095616885,-0.793154095616885,0.756337303811725,0.756337303811725,limma_2grp(mod_t),-0.589211429766511,0.000108862086998007,0.00242272600906523,NS
MCUB,149,0.837002405234248,0.92300289055426,0.116106669449747,0.559422283218065,0.168672164799841,0.727272727272727,0.0772273720638148,0.51196218475972,0.102392436951944,0.52,0.0388792973859319,-0.0388792973859319,0.758326163062345,0.758326163062345,limma_2grp(mod_t),-0.0347135079936157,0.837002405234248,0.92300289055426,NS
HOXA11,136,0.966066861176013,0.995766651159062,0.218072101750721,0.428384270361735,0.129162717352731,0.545454545454545,0.211792463385164,0.397141689110612,0.0794283378221225,0.72,0.00627963836555737,-0.00627963836555737,0.584152894645731,0.584152894645731,limma_2grp(mod_t),-0.00718030684931759,0.966066861176013,0.995766651159062,NS
POLR2J,232,0.000729831326926843,0.00791309074087744,0.431419372576098,0.409187892675575,0.123374791705554,0.909090909090909,-0.15324612458076,0.458709979708619,0.0917419959417238,0.36,0.584665497156858,-0.584665497156858,0.614694702268174,0.614694702268174,limma_2grp(mod_t),-0.526739785255502,0.000729831326926843,0.00791309074087744,NS
DHX33,127,0.960028166689995,0.992172710505434,0.238629111755014,0.55536424920086,0.167448621506972,0.545454545454545,0.230636197422955,0.382024089895198,0.0764048179790396,0.72,0.00799291433205876,-0.00799291433205876,0.674071104966449,0.674071104966449,limma_2grp(mod_t),-0.00845905136515983,0.960028166689995,0.992172710505434,NS
MEOX1,48,0.000811106999926282,0.00848397369397517,-0.488461576949912,1.22994943257845,0.370843707179386,0.272727272727273,1.16548021450484,1.28572123761342,0.257144247522685,0.88,-1.65394179145475,1.65394179145475,1.77928488656265,1.77928488656265,limma_2grp(mod_t),0.522887179742583,0.000811106999926282,0.00848397369397517,NS
THSD7A,49,0.00687762673161061,0.0374911288672904,-0.180961702426925,0.453982858556797,0.136880982098716,0.363636363636364,0.474135085883754,0.702792213623321,0.140558442724664,0.88,-0.655096788310679,0.655096788310679,0.836670383958324,0.836670383958324,limma_2grp(mod_t),0.433394153995233,0.00687762673161061,0.0374911288672904,NS
LIG3,144,0.831805137546649,0.920187695562482,0.275436283416998,0.565972593737808,0.170647157732051,0.636363636363636,0.229765537959415,0.610625345149249,0.12212506902985,0.72,0.0456707454575829,-0.0456707454575829,0.832579298926499,0.832579298926499,limma_2grp(mod_t),-0.0358361812439805,0.831805137546649,0.920187695562482,NS
RPAP3,176,0.260088603911434,0.466584127442248,0.233823309727167,0.353064498324862,0.106452951612603,0.727272727272727,0.0708243231732837,0.413093776182501,0.0826187552365003,0.48,0.162998986553884,-0.162998986553884,0.543416054140936,0.543416054140936,limma_2grp(mod_t),-0.188374406790282,0.260088603911434,0.466584127442248,NS
ACSM3,121,0.96000510063009,0.992172710505434,0.0350385708806829,0.594336674757392,0.179199249937978,0.454545454545455,0.0251037975660858,0.53669774501612,0.107339549003224,0.56,0.00993477331459704,-0.00993477331459704,0.800799945346566,0.800799945346566,limma_2grp(mod_t),-0.00846393664439294,0.96000510063009,0.992172710505434,NS
