"gene_id","r_rb","p_value","padj","trajectory"
"TSPAN6",0.173358608547439,0.385160466287465,0.990147405061302,"NS"
"TNMD",-0.4153470852664,0.0304908198075665,0.38950402042524,"NS"
"DPM1",-0.24470732383705,0.216677320682134,0.803374089025464,"NS"
"SCYL3",0.236970627212527,0.232017523411386,0.823932878687529,"NS"
"FIRRM",0.0465664968514526,0.816830587978205,1,"NS"
"FGR",-0.172229769629546,0.388310209178764,0.99371357252296,"NS"
"CFH",-0.0542769851609647,0.787138458350555,1,"NS"
"FUCA2",0.0561555910849759,0.779946325426338,1,"NS"
"GCLC",-0.370276926268457,0.0562276666095791,0.474974548461825,"NS"
"NFYA",0.252244053829666,0.202407168599169,0.78128038690741,"NS"
"STPG1",-0.311210037450984,0.11255191458481,0.608656325158143,"NS"
"NIPAL3",-0.338237770286795,0.0830971610713741,0.565872238606307,"NS"
"LAS1L",0.139304897117102,0.486468171850493,1,"NS"
"ENPP4",0.396819091791573,0.0395812124367367,0.407450806351243,"NS"
"SEMA3F",-0.439276521674529,0.0213219132347917,0.328386586428991,"NS"
"CFTR",-0.501354773347973,0.00746292005917711,0.200269351115488,"NS"
"ANKIB1",0.551989269399411,0.00271966318863479,0.117315223136225,"NS"
"CYP51A1",0.25818619344464,0.191619708249304,0.764505036160221,"NS"
"KRIT1",0.251506660451928,0.203774235345965,0.78272947317766,"NS"
"RAD52",-0.250474690601535,0.205697995729979,0.786559160883573,"NS"
"MYH16",-0.199908721490712,0.315380567816409,0.928589189006446,"NS"
"BAD",-0.33516457851898,0.0861143251588169,0.573713520667448,"NS"
"LAP3",-0.249844955263996,0.206877992891754,0.788173004715862,"NS"
"CD99",0.0147061098732046,0.941716324175845,1,"NS"
"HS3ST1",0.13200113625284,0.509821057609884,1,"NS"
"AOC1",-0.35284301925486,0.0698444156946646,0.522222626813586,"NS"
"WNT16",0.112366517348151,0.575212025090434,1,"NS"
"HECW1",0.0488262687958768,0.808100941910107,1,"NS"
"MAD1L1",-0.081863712487788,0.683524862054816,1,"NS"
"LASP1",-0.254576295703278,0.1981247398664,0.774944596983878,"NS"
"SNX11",-0.0219450819106183,0.913115759524009,1,"NS"
"TMEM176A",-0.259417796314341,0.189434510618187,0.761629485500694,"NS"
"M6PR",-0.162204370468313,0.41692360628967,1,"NS"
"KLHL13",-0.252124780922308,0.202627864270307,0.781749967377871,"NS"
"CYP26B1",-0.432678800294799,0.0235888158305045,0.345048037337515,"NS"
"ICA1",0.140104378247557,0.483945361793882,1,"NS"
"DBNDD1",-0.186791971953457,0.348815805591546,0.964233703402394,"NS"
"ALS2",-0.142079914857494,0.477740135808784,1,"NS"
"CASP10",-0.0905365914959173,0.651977638405469,1,"NS"
"CFLAR",0.456135364693179,0.0163271637672905,0.292230315301537,"NS"
"TFPI",0.186386077140305,0.349882982563053,0.965385900335194,"NS"
"NDUFAF7",0.312034641721257,0.111552304540106,0.60592578087345,"NS"
"RBM5",-0.118227660020442,0.555308085887029,1,"NS"
"MTMR7",-0.216406711229603,0.2762429224755,0.886357981985209,"NS"
"SLC7A2",0.508001422806627,0.00659268783422131,0.187454623966411,"NS"
"ARF5",-0.173416609495623,0.384999026301683,0.990147405061302,"NS"
"SARM1",0.0503996608687685,0.802035982720914,1,"NS"
"POLDIP2",-0.186383991816725,0.349888470304878,0.965385900335194,"NS"
"PLXND1",0.164833982845962,0.409307863319687,1,"NS"
"AK2",0.0127622402923126,0.949409880874545,1,"NS"
"CD38",-0.340549095630645,0.0808814656700305,0.558509164904344,"NS"
"FKBP4",0.0193915290033883,0.923194381260352,1,"NS"
"KDM1A",0.393048646160832,0.0416716059417125,0.412545240209614,"NS"
"RBM6",-0.0509210777862191,0.800028525602714,1,"NS"
"CAMKK1",0.359025969640173,0.0647518331886234,0.504938914961907,"NS"
"RECQL",0.0529482988862379,0.792235607349191,1,"NS"
"VPS50",0.275476174492071,0.162509172253579,0.714565984308367,"NS"
"HSPB6",-0.140839285803409,0.481632210231996,1,"NS"
"ARHGAP33",-0.378375561145518,0.0506547189497938,0.451527755634683,"NS"
"NDUFAB1",0.188874837392824,0.343370148261001,0.961709492137548,"NS"
"PDK4",-0.236889888848739,0.232181328937861,0.82425729314218,"NS"
"SLC22A16",-0.369834607202664,0.0565453009306193,0.476129047691023,"NS"
"ZMYND10",-0.251519685338535,0.203750033676444,0.78272947317766,"NS"
"ABCB5",-0.230877353676743,0.244596796159594,0.842968795112825,"NS"
"ARX",-0.312243474660815,0.111300197912921,0.605438311662967,"NS"
"SLC25A13",0.472891824659707,0.0123610071534126,0.256757635956095,"NS"
"ST7",0.00963959813609393,0.96177784301416,1,"NS"
"CDC27",0.667883177897782,0.000131972431109352,0.0233561612832362,"Dys-CIM"
"SLC4A1",-0.255468173426683,0.196503658506738,0.771931855534457,"NS"
"CALCR",-0.309963633320916,0.114075404220725,0.611646555592949,"NS"
"HCCS",-0.188391340028768,0.344629684386052,0.961709492137548,"NS"
"DVL2",-0.210718456983684,0.289368716486419,0.898982624068408,"NS"
"PRSS22",0.309784843547647,0.114295184124613,0.612291376633101,"NS"
"UPF1",-0.281842562893459,0.152624860116433,0.694550905662167,"NS"
"SKAP2",0.420514846974446,0.028281346002677,0.375531125921114,"NS"
"SLC25A5",-0.214680167247566,0.280185984154017,0.890897522608962,"NS"
"MCUB",0.146231038657752,0.464835675492821,1,"NS"
"HOXA11",-0.46341970081847,0.0144904691076068,0.27761206495185,"NS"
"POLR2J",-0.782385621102006,1.28659468871476e-06,0.00181345521374345,"Fun-CIM"
"DHX33",0.0455515559570981,0.820758391658108,1,"NS"
"MEOX1",-0.128670295369585,0.520650722331656,1,"NS"
"THSD7A",-0.334850289183822,0.0864275052019601,0.574584112238216,"NS"
"LIG3",0.225328451328572,0.256436182230489,0.856914975109124,"NS"
"RPAP3",-0.332953918135847,0.088335538954731,0.57997843626475,"NS"
"ACSM3",0.139626564675397,0.485452328969478,1,"NS"
"REXO5",-0.600884385968091,0.000873129391824876,0.0648562021711638,"NS"
"CIAPIN1",-0.0979366695839593,0.625512511330376,1,"NS"
"SPPL2B",-0.364624155052938,0.060393443884656,0.490429558920131,"NS"
"ATOSB",0.101651054174529,0.612394958801452,1,"NS"
"COPZ2",-0.401486131163792,0.03711036607027,0.407450806351243,"NS"
"PRKAR2B",0.261034021571426,0.186593135440805,0.75610346455308,"NS"
"MSL3",0.0999544950009371,0.618372303007993,1,"NS"
"CREBBP",-0.163517414919403,0.413111075777744,1,"NS"
"TSPOAP1",-0.0536894674950999,0.789391269753183,1,"NS"
"MPO",-0.382375594777394,0.0480674058715097,0.441995309899293,"NS"
"PON1",-0.345200000793276,0.0765597658846725,0.545595471362312,"NS"
"GCFC2",0.156189397708326,0.434635551995994,1,"NS"
"WDR54",0.362226328499866,0.0622313998178052,0.496618021475988,"NS"
"CROT",0.426283272189569,0.0259698805434573,0.361845474149369,"NS"
"ABCB4",-0.344512556635137,0.0771871685550225,0.547711886152003,"NS"
"KMT2E",0.355632508660402,0.0675099610221281,0.51435291924697,"NS"
"RHBDD2",-0.383259003201286,0.0475103032018574,0.440250205426924,"NS"
"SOX8",-0.165259151901217,0.408083855913269,1,"NS"
"IBTK",0.54363967646381,0.00324704939581601,0.128986463467815,"NS"
"ZNF195",-0.258955250045239,0.190253161812405,0.762640017042938,"NS"
"MYCBP2",0.436845927776494,0.0221353601198807,0.334130773881415,"NS"
"FBXL3",0.0459892406374018,0.81906403605516,1,"NS"
"ITGAL",-0.291632581386333,0.138275145374888,0.665455802703224,"NS"
"PDK2",-0.44825522606862,0.0185259980534202,0.309484761289304,"NS"
"ITGA3",0.671820815788505,0.000116385616001024,0.0215646700520958,"Dys-CIM"
"ZFX",0.317317304331109,0.105303911454405,0.59274693831858,"NS"
"LAMP2",0.511559088253463,0.00616318487628035,0.181519592781552,"NS"
"ITGA2B",-0.175098512074394,0.380334530008625,0.984929131283693,"NS"
"ASB4",-0.262432100055945,0.184159230116234,0.752401900880244,"NS"
"GDE1",0.0432697496781107,0.829604234501531,1,"NS"
"REX1BD",-0.343541360303845,0.0780802338375985,0.550712985190718,"NS"
"CRLF1",-0.45008316643208,0.0179954400333407,0.305529852623097,"NS"
"OSBPL7",0.116827632271802,0.56003360997903,1,"NS"
"TMEM98",-0.211418292240965,0.28773291005712,0.897574756219761,"NS"
"YBX2",-0.434134839563107,0.023072381614972,0.341103057807262,"NS"
"KRT33A",0.0284546115733875,0.887486093227594,1,"NS"
"MAP3K14",-0.468714337958105,0.0132656490345898,0.265824881847738,"NS"
"ABCC8",-0.416710158265826,0.0298949661235301,0.386197948619063,"NS"
"CACNG3",-0.486020232322736,0.00984505241349675,0.231897844554499,"NS"
"TMEM132A",-0.151951235240162,0.447356248590814,1,"NS"
"AP2B1",0.603745219496613,0.000812342056976685,0.0621802890677868,"NS"
"TAC1",-0.11494162552913,0.566428241662779,1,"NS"
"ZNF263",-0.571357994950168,0.00177062232161016,0.0958564890873342,"NS"
"CX3CL1",-0.161857561158378,0.417933837259927,1,"NS"
"SPATA20",0.360945728704955,0.0632306248857578,0.500248215548424,"NS"
"CACNA1G",-0.481400587319085,0.010676386107519,0.241135548597567,"NS"
"TNFRSF12A",0.0260610774017438,0.896898565555507,1,"NS"
"DLX6",-0.080429808535764,0.688792743688915,1,"NS"
"MAP3K9",0.589544334429682,0.00115468908631797,0.0749725240532687,"NS"
"RALA",0.524555563944716,0.00478923404163351,0.160149769982228,"NS"
"BAIAP2L1",0.105254138244557,0.599780928440527,1,"NS"
"KDM7A",0.553443678507256,0.00263575095647348,0.115516432257837,"NS"
"ETV1",0.615068532686661,0.000606378076630703,0.0527121523619104,"NS"
"AGK",0.516792800308825,0.00557444203601997,0.172482108501422,"NS"
"ALDH3B1",-0.38902292473398,0.0439993872049988,0.423100767097345,"NS"
"TTC22",-0.325871234381314,0.0957445193409053,0.59274693831858,"NS"
"PHTF2",0.679029519712972,9.201588097351e-05,0.018914056033857,"Dys-CIM"
"CCL26",-0.473009803709991,0.0123362227994938,0.256670750871361,"NS"
"FARP2",0.404438377617321,0.0356121128964354,0.407450806351243,"NS"
"USH1C",-0.364704376528716,0.0603326918671797,0.490316358812348,"NS"
"GGCT",-0.548350229992449,0.00293971311933914,0.122382613890125,"NS"
"DBF4",-0.0327735673092272,0.870540459822767,1,"NS"
"TBXA2R",0.150051826156834,0.453121064064225,1,"NS"
"IFRD1",-0.237772191603301,0.230395452863016,0.822020071155933,"NS"
"LGALS14",-0.144811229648667,0.469228776932058,1,"NS"
"COX10",0.265808692600838,0.178372188849057,0.743048005606597,"NS"
"GTF2IRD1",-0.354957804039517,0.0680689995049211,0.516369271400522,"NS"
"PAF1",-0.70683066049423,3.48871229093378e-05,0.01016129293535,"Fun-CIM"
"VPS41",0.244568721267302,0.216945955017974,0.803565374072206,"NS"
"ARHGAP44",-0.179389451895001,0.368582978410496,0.973026263439209,"NS"
"ELAC2",0.134209462231224,0.502702631908806,1,"NS"
"SCIN",-0.485766765325791,0.00988921746708897,0.232118071689879,"NS"
"ARSD",0.154953144312714,0.43832570540399,1,"NS"
"PNPLA4",0.107023746742256,0.593626456128753,1,"NS"
"MYH13",-0.0509595292496431,0.799880536263726,1,"NS"
"ADIPOR2",0.0592911965682133,0.767981416835127,1,"NS"
"CDKL3",0.0164575559072882,0.934788704276749,1,"NS"
"UPP2",-0.283993913374414,0.149383953834916,0.687652314929587,"NS"
"PRSS21",0.182418027959607,0.360417945129303,0.967044300936369,"NS"
"MARK4",0.228469077508302,0.249690145526364,0.849501174189567,"NS"
"PROM1",-0.0774830265556712,0.699663012194791,1,"NS"
"CCDC124",-0.24772658194265,0.210881223407696,0.795283873954663,"NS"
"CEACAM21",-0.13194637414664,0.509998207509094,1,"NS"
"PAFAH1B1",0.801004283642398,4.65154139105064e-07,0.000944588074517894,"Dys-CIM"
"NOS2",-0.367335949462177,0.0583660243823185,0.482883084734441,"NS"
"DNAH9",0.0395065986160081,0.844236710240603,1,"NS"
"BLTP2",0.665044107734925,0.000144326964083108,0.0246379086868794,"Dys-CIM"
"SLC13A2",-0.443353960880938,0.0200122787893608,0.319268267721518,"NS"
"GAS7",0.0422064962241331,0.833733139431848,1,"NS"
"TRAPPC6A",-0.487100633067762,0.00965864422639841,0.229286046940776,"NS"
"MATK",0.00320851033457462,0.987273807294338,1,"NS"
"CEACAM7",-0.479453221630152,0.0110439613796297,0.245631871475502,"NS"
"CD79B",-0.143665294021157,0.472790131870612,1,"NS"
"SCN4A",0.331093406263648,0.0902383048631094,0.585748754105783,"NS"
"ST7L",-0.462717757708464,0.0146596572320451,0.279080300611515,"NS"
"TKTL1",-0.120606158253447,0.547322129947172,1,"NS"
"PAX6",-0.112460619799301,0.574889976986075,1,"NS"
"RPUSD1",-0.219609228786851,0.26902358872617,0.876049750622304,"NS"
"RHBDF1",-0.473747723386274,0.0121821402395449,0.255314799507475,"NS"
"LUC7L",-0.17437054476679,0.382349417820964,0.987782093379159,"NS"
"CACNA2D2",-0.0641828035999123,0.749420088970764,1,"NS"
"BAIAP3",0.302118767067312,0.124015933985751,0.634772433782719,"NS"
"TSR3",-0.244849843720974,0.216401328414649,0.802979957428781,"NS"
"PIGQ",-0.313457728099214,0.109842687399765,0.601823234804822,"NS"
"CRAMP1",-0.400407775474746,0.0376700222304246,0.407450806351243,"NS"
"TEAD3",-0.374172075149074,0.0534903547390064,0.463661396909648,"NS"
"SELE",-0.287036917668686,0.144884439681517,0.67817224651257,"NS"
"DNAJC11",-0.274552289646402,0.163980375162163,0.717493918734835,"NS"
"FMO3",-0.346784974701765,0.0751281023736528,0.540812711040325,"NS"
"MYLIP",-0.329833474722553,0.0915443243876209,0.589857783425368,"NS"
"NOX1",-0.211999753943254,0.286378256232834,0.896087616551743,"NS"
"E2F2",-0.693505386492627,5.62710458330507e-05,0.0139234676792927,"Fun-CIM"
"PSMB1",0.213101926716483,0.28382160123453,0.894210020574699,"NS"
"SYN1",-0.257939330171838,0.192059796318996,0.765064799416823,"NS"
"JARID2",0.340662753553649,0.0807736837698484,0.558179089877565,"NS"
"CDKL5",0.355997348960883,0.0672091469450762,0.51349200386685,"NS"
"CAMK1G",-0.299786499385369,0.127090027996591,0.641808706962697,"NS"
"CDK11A",-0.48314000990459,0.0103567463119459,0.238123711009179,"NS"
"NADK",0.222400715192427,0.262830967455978,0.867287219912484,"NS"
"TFAP2B",-0.188792500476253,0.343584444954798,0.961709492137548,"NS"
"TFAP2D",-0.0740532077781092,0.712388176555882,1,"NS"
"DLEC1",-0.387245380428371,0.0450594548911522,0.427942834011362,"NS"
"CYTH3",0.04374464654752,0.827761499662041,1,"NS"
"ADAM22",0.197366418674526,0.321701133087821,0.935508743944586,"NS"
"SYPL1",0.414363665625689,0.0309266281735556,0.392333753615411,"NS"
"CYB561",-0.0634136871666666,0.752329796691951,1,"NS"
"SPAG9",0.697486802331664,4.89103893163357e-05,0.0128224728394717,"Dys-CIM"
"CELSR3",0.135756275264977,0.497746121133078,1,"NS"
"AASS",0.536259458291266,0.00378367759640502,0.140243007630376,"NS"
"PLEKHG6",-0.405891044900259,0.0348928824293108,0.407450806351243,"NS"
"SS18L2",-0.467444289644366,0.0135513225926174,0.268482177429839,"NS"
"MPND",-0.474362882080923,0.0120549171147813,0.254255920467459,"NS"
"MGST1",-0.715025727419175,2.56631711658653e-05,0.00896303286046051,"Fun-CIM"
"CRY1",0.307972213890773,0.116541081463342,0.616910879682514,"NS"
"PGLYRP1",-0.377138398811849,0.0514767301168258,0.454797544390116,"NS"
"NFIX",0.0507615231513792,0.80064268045585,1,"NS"
"ST3GAL1",0.251808982983214,0.203212993155014,0.7824998407466,"NS"
"MMP25",0.10824918589184,0.589380516086358,1,"NS"
"IL32",-0.173359287428035,0.38515857646481,0.990147405061302,"NS"
"PKD1",0.200692333818813,0.31344794004534,0.926172817240875,"NS"
"MAPK8IP2",-0.397379193700442,0.0392779409685292,0.407450806351243,"NS"
"MED24",-0.172905311223758,0.386423513021135,0.991439736079716,"NS"
"RHOBTB2",-0.0154983071259167,0.938582346999854,1,"NS"
"HEATR5B",0.265263115366079,0.179298523116159,0.744412257202325,"NS"
"SEC62",-0.360815735722672,0.063332747402516,0.500248215548424,"NS"
"RPS20",-0.599357900361718,0.000907153686305963,0.0661158400438617,"NS"
"CSDE1",0.624251832918542,0.000474408710828499,0.0471019224693272,"Dys-CIM"
"UBE3C",0.726700934783191,1.62663176087789e-05,0.00723912123879504,"Dys-CIM"
"REV3L",0.0597098569452139,0.766387740616557,1,"NS"
"TENM1",0.171045338552053,0.391630850922165,0.996846382618133,"NS"
"PAX7",-0.54744548438725,0.00299672921892387,0.123637050432493,"NS"
"MASP2",-0.16904172863869,0.397284806599862,1,"NS"
"IYD",-0.3037530298089,0.121894557573365,0.629753974236211,"NS"
"FAM76A",-0.167045463747733,0.402963720460744,1,"NS"
"TRAF3IP3",-0.160813191809296,0.42098417476325,1,"NS"
"POMT2",0.376788403160833,0.0517111700616904,0.455746547042134,"NS"
"VTA1",0.407459922768155,0.0341292384796149,0.407450806351243,"NS"
"MLXIPL",0.175802082181847,0.3783930040553,0.983091952078369,"NS"
"BAZ1B",0.0714525497490098,0.722087618941072,1,"NS"
"RANBP9",0.555432791205702,0.00252458916025116,0.112773554950167,"NS"
"ETV7",-0.612978275062894,0.000640542968999691,0.0544820448589263,"NS"
"SPRTN",-0.214903219063427,0.279674571849772,0.890120870867834,"NS"
"METTL13",-0.245154903057517,0.215811374419465,0.801981825525476,"NS"
"DYRK4",0.184897844254458,0.353812453025816,0.965385900335194,"NS"
"ZNF207",0.262262924868401,0.184452566365671,0.752867228655895,"NS"
"UQCRC1",0.00954625468878413,0.962147698765009,1,"NS"
"STARD3NL",0.709480592197387,3.16251860198431e-05,0.00975093430827444,"Dys-CIM"
"CD9",-0.366077648876787,0.0593000640822813,0.486606992217759,"NS"
"HHATL",-0.145776582076274,0.466239489492871,1,"NS"
"NCAPD2",-0.0138185271830895,0.945228656307848,1,"NS"
"IFFO1",-0.121107263108737,0.545646472429674,1,"NS"
"GIPR",-0.370219722464211,0.056268666619882,0.474992810030413,"NS"
"PHF7",-0.208295648570378,0.295077158654295,0.90454115837123,"NS"
"SEMA3G",-0.0512936603868787,0.798594839991522,1,"NS"
"NISCH",-0.159964322912689,0.423472516951375,1,"NS"
"STAB1",-0.222864251650479,0.261811682894029,0.865853259906628,"NS"
"FUZ",-0.359703462524231,0.064211788413118,0.502714231603277,"NS"
"SLC6A13",-0.035248011500855,0.860856467345286,1,"NS"
"IDS",0.572241245605963,0.00173521954940142,0.0946359500299243,"NS"
"PRSS3",-0.137358469232485,0.492638036187421,1,"NS"
"ZNF200",0.0298187547142716,0.882128235161947,1,"NS"
"CD4",-0.488774084423779,0.00937574577888344,0.225486400310429,"NS"
"LRRC23",-0.167248615033208,0.40238372358707,1,"NS"
"BTK",-0.16422815717493,0.411055496079399,1,"NS"
"HFE",-0.340485162066248,0.0809421420736082,0.558650200888973,"NS"
"SCMH1",0.0385133104936338,0.848107610050386,1,"NS"
"FYN",0.611403505593301,0.000667379569952608,0.0556845710523248,"NS"
"HIVEP2",0.579113064395231,0.00148002294633853,0.0857088563465831,"NS"
"FMO1",-0.242576454866664,0.22083216106679,0.809526478605047,"NS"
"ELOA",-0.205324771298344,0.302172899961533,0.912423063974076,"NS"
"LYPLA2",-0.233200450938113,0.239748937787445,0.836118197209322,"NS"
"CLCN6",0.359465102956233,0.0644013907033245,0.503300056534139,"NS"
"MRC2",0.0259936187419101,0.897164047406187,1,"NS"
"NME1-NME2",0.305473307015826,0.11969042997559,0.624602153924058,"NS"
"SLC6A7",-0.144418650388538,0.470447268784373,1,"NS"
"TSPAN9",0.219090208146987,0.270185261952636,0.877949162094829,"NS"
"BTBD7",0.396982869258784,0.0394923415424284,0.407450806351243,"NS"
"APBA3",-0.185950942844842,0.351029193818763,0.965385900335194,"NS"
"MKS1",0.347411342914222,0.0745680129271996,0.538795532439557,"NS"
"ABHD5",-0.301673405694413,0.12459870202309,0.636047091021495,"NS"
"ANOS1",0.390532714247056,0.0431146063192828,0.418691203985437,"NS"
"AKAP8L",-0.588769200079875,0.00117652314471107,0.0758084284557832,"NS"
"MBTD1",0.392263623309782,0.0421176710114938,0.414353932394821,"NS"
"UTP18",0.607709961846088,0.000734200837310184,0.0590727736616352,"NS"
"RNF216",0.605160480284625,0.00078365642970379,0.0610197737453222,"NS"
"TTC19",0.460568483567921,0.0151878840876114,0.282538314118158,"NS"
"PTBP1",0.0374880946458375,0.852106544281358,1,"NS"
"DPF1",-0.494000984478415,0.00853640065710465,0.215270024494116,"NS"
"SYT7",0.260909438828932,0.186811098124483,0.756333370931476,"NS"
"LARS2",0.338533329566697,0.0828112844399721,0.564528986836838,"NS"
"PIK3C2A",0.341049899764798,0.0804073741631134,0.557379749429074,"NS"
"PLAUR",0.705956482821406,3.60270278331242e-05,0.0103032078294354,"Dys-CIM"
"ANLN",0.111928038448844,0.576713692211273,1,"NS"
"WIZ",-0.60871275592046,0.00071550661591185,0.0583523455477707,"NS"
"RABGAP1",0.310193808555662,0.113792918103829,0.611254109875502,"NS"
"DCN",0.0564569249654804,0.77879431393923,1,"NS"
"QPCTL",0.255529495639599,0.196392535131002,0.771790855893486,"NS"
"PPP5C",-0.0710840671817053,0.723465355293272,1,"NS"
"CEP68",0.08026631641898,0.689394288279278,1,"NS"
"MAP4K3",0.497110285276289,0.00806769740012469,0.208308633034557,"NS"
"ZBTB32",-0.34889784528295,0.0732516231974076,0.53465543438091,"NS"
"TYROBP",-0.33374538368246,0.0875353678088583,0.577897516005776,"NS"
"LDAF1",-0.187851887459713,0.346038248683233,0.962548353352231,"NS"
"GABRA3",0.18428626320625,0.355434807971036,0.965385900335194,"NS"
"BRCA1",-0.624545944881919,0.0004706345233716,0.0470123502022191,"Fun-CIM"
"ERCC1",0.510329588112631,0.00630886203675278,0.183668527652238,"NS"
"CD22",0.462919926413274,0.0146107621878889,0.278883370532754,"NS"
"SEMA3B",-0.141196349154322,0.480510381544409,1,"NS"
"MBTPS2",0.556165907246535,0.00248464591813824,0.112195693141011,"NS"
"PRICKLE3",-0.378323262200087,0.0506892578162945,0.451651634685399,"NS"
"LTF",0.0649148605424709,0.746653691088452,1,"NS"
"EXTL3",0.572124927006482,0.00173984668377025,0.0947100540988643,"NS"
"NR1H4",-0.348429027511686,0.073664848849375,0.535603707569903,"NS"
"ELOVL5",0.345917350092272,0.0759092393924452,0.542736849125208,"NS"
"ALOX5",-0.249115038793511,0.2082514714542,0.791017642773058,"NS"
"KDM5D",0,1,1,"NS"
"CALCOCO1",-0.0676653334319788,0.736287449225523,1,"NS"
"UBR7",-0.467381259697484,0.0135656317830567,0.268630819844515,"NS"
"MAP4K5",0.543555370852039,0.00325279074291435,0.129019738150611,"NS"
"EHD3",0.770104330808939,2.38912574674545e-06,0.00248129570318568,"Dys-CIM"
"PSMC4",-0.175985618158473,0.377887474343265,0.982337703431773,"NS"
"MAN2B2",-0.366729049937853,0.0588150846840754,0.484693282969664,"NS"
"SLC7A14",-0.55334961710238,0.00264110987363778,0.115622897696049,"NS"
"CLDN11",0.126381831405401,0.528155188649761,1,"NS"
"SLC25A39",0.222281243522975,0.263094093740567,0.867658686685486,"NS"
"MVP",0.463045291317116,0.0145805101712669,0.278525854026727,"NS"
"NUB1",-0.138551979502853,0.488850136770433,1,"NS"
"PGM3",0.352155143924518,0.070429528707801,0.524558344222982,"NS"
"RWDD2A",-0.176129194775371,0.377492280821764,0.982058648088112,"NS"
"CLK1",-0.481489006759837,0.0106599417706471,0.24112553140578,"NS"
"POLR3B",0.409273244976484,0.0332633770499948,0.404552369385237,"NS"
"ANGEL1",0.574546505135957,0.00164568098438596,0.0918648454452281,"NS"
"RNF14",-0.120819111758034,0.546609737177598,1,"NS"
"DNASE1L1",-0.201159512511889,0.312299224847196,0.925006843582448,"NS"
"DDX11",-0.354963197300921,0.0680645167001318,0.516369271400522,"NS"
"HEBP1",0.0363042908891623,0.856728502535538,1,"NS"
"GPRC5A",0.0295239203456897,0.883285816463483,1,"NS"
"MAMLD1",0.0470075751377436,0.815124962609121,1,"NS"
"CD6",-0.0613884129803336,0.760007510805042,1,"NS"
"TACC3",-0.30590233953674,0.119145322405177,0.623566991228932,"NS"
"UFL1",0.544183023776187,0.00321025394411752,0.128560002190301,"NS"
"POLA2",-0.430481280744644,0.0243860316098615,0.350387670201882,"NS"
"ZC3H3",-0.359628226302416,0.0642715880226995,0.502861177285787,"NS"
"CAPN1",0.489535960814138,0.00924926657805878,0.223924227625593,"NS"
"ACP3",-0.208699426064031,0.294120923856583,0.9036641256687,"NS"
"MDH1",-0.182878697506624,0.359185395804696,0.965970073650979,"NS"
"SLC30A9",0.529678395506594,0.00432423173885655,0.150693271351623,"NS"
"MTMR11",-0.283007728688543,0.15086341671704,0.691157421110304,"NS"
"COX15",-0.0288563629166402,0.885907647805236,1,"NS"
"CCDC88C",0.117761901914903,0.55687813054047,1,"NS"
"YAF2",0.208123011208793,0.295486598366255,0.904555228385767,"NS"
"ZMYND11",0.445119251318623,0.0194661031479814,0.316021895038353,"NS"
"WAS",-0.450177355114768,0.0179684438560166,0.305529852623097,"NS"
"DPEP1",-0.151879209570103,0.447574133608401,1,"NS"
"BID",0.126358295914831,0.528232635518768,1,"NS"
"MATR3",0.496208801771662,0.00820130821004771,0.210177162219313,"NS"
"NPC1L1",-0.359243909862879,0.0645777257488134,0.504113591924181,"NS"
"XYLT2",0.346835757405916,0.0750825734550247,0.540726293468822,"NS"
"RGPD5",-0.188271394903278,0.344942575673545,0.961779200362579,"NS"
"STMN4",-0.137820960243009,0.491168456037979,1,"NS"
"NUDCD3",0.519898957573008,0.00524808782469244,0.167167904833988,"NS"
"ISL1",0.00406754497689439,0.983866933767295,1,"NS"
"CHDH",-0.178967695502429,0.369728538441194,0.974185760009518,"NS"
"IL20RA",-0.537076989157932,0.00372073702397956,0.138860493766483,"NS"
"CLCA1",-0.477674336298863,0.0113888968649594,0.248691157082887,"NS"
"CLCA4",-0.603442707829919,0.000818590742690821,0.0623413286862716,"NS"
"GLT8D1",0.320274927940283,0.101921502251789,0.59274693831858,"NS"
"ATP2C1",0.588116858543503,0.00119517470133288,0.0763866635834873,"NS"
"IGF1",-0.280025420877678,0.155401177460433,0.700234088240296,"NS"
"SLC38A5",0.141220032429604,0.48043602027771,1,"NS"
"RALBP1",0.0513934887954284,0.798210811651639,1,"NS"
"RUFY3",0.300422114075379,0.126246780678632,0.640018866992114,"NS"
"CNTN1",0.0606304095657315,0.762886827851605,1,"NS"
"SLC11A1",0.141197418286305,0.480507024533455,1,"NS"
"WWTR1",0.69729837381808,4.92384320148412e-05,0.0128224728394717,"Dys-CIM"
"AGPS",0.621099685783701,0.000516551201227927,0.0485848321316825,"Dys-CIM"
"ZNF285CP",0.134159183932399,0.502864150556904,1,"NS"
"STEEP1",-0.298051134016725,0.129413218848638,0.64663190416919,"NS"
"ATP1A2",-0.101993730073508,0.611190556120085,1,"NS"
"TTC27",0.594692036624484,0.00101839721847227,0.0698992428247421,"NS"
"ZNF582",-0.339511479804027,0.0818705124399529,0.561607063897961,"NS"
"VSIG2",0.0725055854437892,0.718155051938456,1,"NS"
"PHLDB1",-0.392672478998756,0.0418848805810768,0.413412203829631,"NS"
"MARCO",-0.303876956840222,0.121734785881739,0.629340458423985,"NS"
"CYP24A1",-0.418369841505722,0.0291821734202205,0.381232590599941,"NS"
"PRDM11",-0.567843224904519,0.00191774371990812,0.0996705039968455,"NS"
"SYT13",-0.364811321742407,0.0602517758289467,0.490085858381123,"NS"
"SNAI2",-0.0692093620275251,0.730487733971948,1,"NS"
