"gene_id","r_rb","p_value","padj","trajectory"
"TSPAN6",-0.292600608700489,0.0762955943718361,0.202930549978698,"NS"
"TNMD",0.458851112401398,0.00396262661172838,0.0251449695854006,"NS"
"DPM1",-0.595556275404203,8.77564005514984e-05,0.00216383963877331,"NS"
"SCYL3",0.261613261024121,0.114657990782778,0.267488952127372,"NS"
"FIRRM",-0.100361721102375,0.551093617653923,0.734467467247474,"NS"
"FGR",0.642913545259597,1.50440169215439e-05,0.000761414406679864,"Fun-CIM"
"CFH",0.606983433078258,5.88363100621235e-05,0.0016752906805845,"Fun-CIM"
"FUCA2",0.0632266950043445,0.707678867996399,0.842666411399326,"NS"
"GCLC",0.0214932131648539,0.898658973793715,0.957920572500158,"NS"
"NFYA",-0.124901037920983,0.457530863143433,0.661865738313612,"NS"
"STPG1",-0.320798507176053,0.0508681497602949,0.153343769781818,"NS"
"NIPAL3",0.182242017123444,0.276206346752609,0.484971489077782,"NS"
"LAS1L",-0.44152061555353,0.00579343732557558,0.0331779297145282,"NS"
"ENPP4",0.221464275832042,0.183953700458073,0.369830322806328,"NS"
"SEMA3F",-0.275227615467496,0.0963255334445366,0.237485489517844,"NS"
"CFTR",0.386754291222329,0.0170591334859728,0.0708625619535128,"NS"
"ANKIB1",0.191636807717669,0.251773301823765,0.457189963530799,"NS"
"CYP51A1",-0.39392523197954,0.0149666998793035,0.0645823068437229,"NS"
"KRIT1",0.253688342757547,0.12647485276246,0.28543865852812,"NS"
"RAD52",0.271903138173724,0.100579802904556,0.245117648917034,"NS"
"MYH16",0.0410301364432153,0.807855206998438,0.90599715427727,"NS"
"BAD",-0.604461046218693,6.43496347316995e-05,0.00178191213662806,"Dys-CIM"
"LAP3",0.359080421864968,0.0277040995734608,0.0998990848092957,"NS"
"CD99",0.307320487406115,0.0620088364416795,0.175101300555282,"NS"
"HS3ST1",0.230307427053359,0.166609667565972,0.345466443891572,"NS"
"WNT16",0.252690125656381,0.128025350139934,0.287557522832619,"NS"
"HECW1",0.0460200872237794,0.785006910217636,0.891578200635746,"NS"
"MAD1L1",-0.193925292601207,0.246047419812726,0.450526156617451,"NS"
"LASP1",0.094174647955427,0.576023494361969,0.751929270502632,"NS"
"SNX11",0.222707796938515,0.181440443666392,0.366449071714195,"NS"
"TMEM176A",0.434155070472229,0.00676920570573889,0.0370816457562434,"NS"
"M6PR",0.064913770463275,0.700236203488026,0.837907076979224,"NS"
"KLHL13",0.419305308063986,0.00917221158439195,0.0457658745941972,"NS"
"CYP26B1",0.488819036212283,0.00195888896675803,0.0153629064649795,"NS"
"ICA1",-0.452490325757925,0.00456568040163619,0.0278719154512782,"NS"
"DBNDD1",-0.564591073212505,0.000241134883633131,0.00381322144677746,"NS"
"ALS2",-0.0681081834707301,0.686219499361434,0.828397131440257,"NS"
"CASP10",0.691523008182825,1.75086471776251e-06,0.000245306582576051,"Fun-CIM"
"CFLAR",0.591686518018227,0.000100137729128025,0.00230791190162699,"NS"
"TFPI",0.593124747358877,9.53630797312863e-05,0.00224633875957317,"NS"
"NDUFAF7",0.111570603712633,0.507267577934177,0.703760137533543,"NS"
"RBM5",0.467218191841476,0.00327548520997073,0.0222031929196222,"NS"
"MTMR7",0.406553035547093,0.0117839649387057,0.0544802365042083,"NS"
"SLC7A2",0.128354642205857,0.44508738848296,0.650911098629079,"NS"
"ARF5",-0.459939047100201,0.00386673487903723,0.0247817746192265,"NS"
"SARM1",0.418629701434922,0.00929696978076209,0.046257453594027,"NS"
"POLDIP2",-0.456384394014091,0.00418772988650478,0.026165272734464,"NS"
"PLXND1",0.624218870599388,3.12412626012422e-05,0.00118025027069978,"Fun-CIM"
"AK2",-0.400100445165859,0.0133299159586903,0.0593337397166515,"NS"
"CD38",0.677821012456137,3.34313466421591e-06,0.000356940863868301,"Fun-CIM"
"FKBP4",-0.518748228057254,0.00090728202379135,0.00918395143317215,"NS"
"KDM1A",-0.277959958104939,0.0929333239062563,0.231960523898155,"NS"
"RBM6",0.489090964848158,0.00194583704306911,0.0153261833518876,"NS"
"CAMKK1",-0.127183342384774,0.449286790878277,0.654847492099265,"NS"
"RECQL",0.0880065534882152,0.601371899239941,0.769901597598802,"NS"
"VPS50",0.203544318923839,0.222939656052898,0.420854052240128,"NS"
"HSPB6",0.454788164002151,0.00433923853323943,0.0269053137189957,"NS"
"ARHGAP33",0.139361436504326,0.406688048442536,0.615971674745869,"NS"
"NDUFAB1",-0.678135336811256,3.29515357313925e-06,0.000354098729418615,"Dys-CIM"
"PDK4",0.537547505662222,0.00053906272478394,0.00654715594523033,"NS"
"SLC22A16",0.170167590483939,0.309808051313817,0.521672965106265,"NS"
"ZMYND10",-0.334444172331558,0.0412839994621713,0.132503008778144,"NS"
"ABCB5",0.426241292679217,0.00797191868838195,0.0416841106701454,"NS"
"ARX",0.0339120063243,0.840717035095222,0.924610095608204,"NS"
"SLC25A13",-0.412184222660493,0.0105618257325414,0.0504962678412758,"NS"
"ST7",-0.111912096409345,0.50596045122701,0.702543338749493,"NS"
"CDC27",0.145515792273773,0.386070574493143,0.597307713683965,"NS"
"SLC4A1",0.271651914917871,0.100397324697457,0.244793056949263,"NS"
"CALCR",0.117684119183166,0.484126384950495,0.683221995571246,"NS"
"HCCS",-0.274259756480457,0.0975496045244605,0.239916232657462,"NS"
"DVL2",-0.190375449028267,0.254823438353715,0.460970043763249,"NS"
"PRSS22",-0.319048639612949,0.0522166198397831,0.156052381597747,"NS"
"UPF1",0.159574697402162,0.341325340050606,0.553593904792289,"NS"
"SKAP2",0.614387483196342,4.50323692290446e-05,0.00145008341462659,"Fun-CIM"
"SLC25A5",-0.589211429766511,0.000108862086998007,0.00242272600906523,"NS"
"MCUB",-0.0347135079936157,0.837002405234248,0.92300289055426,"NS"
"HOXA11",-0.00718030684931759,0.966066861176013,0.995766651159062,"NS"
"POLR2J",-0.526739785255502,0.000729831326926843,0.00791309074087744,"NS"
"DHX33",-0.00845905136515983,0.960028166689995,0.992172710505434,"NS"
"MEOX1",0.522887179742583,0.000811106999926282,0.00848397369397517,"NS"
"THSD7A",0.433394153995233,0.00687762673161061,0.0374911288672904,"NS"
"LIG3",-0.0358361812439805,0.831805137546649,0.920187695562482,"NS"
"RPAP3",-0.188374406790282,0.260088603911434,0.466584127442248,"NS"
"ACSM3",-0.00846393664439294,0.96000510063009,0.992172710505434,"NS"
"CIAPIN1",-0.504144798526001,0.00133236036001087,0.0118884081722438,"NS"
"SPPL2B",0.324634547244329,0.0480096520880737,0.147103064737694,"NS"
"ATOSB",0.328421065709704,0.0453161622164693,0.141256627059323,"NS"
"COPZ2",0.395692569919744,0.0144818207250177,0.063001727176326,"NS"
"PRKAR2B",0.392986379231479,0.0152297971775155,0.0653685512451853,"NS"
"MSL3",0.24403320299758,0.142070031759344,0.309030803197685,"NS"
"CREBBP",0.427284929760595,0.00780351529172592,0.0410572418581829,"NS"
"TSPOAP1",0.166177303291999,0.321457233351506,0.533316344163005,"NS"
"MPO",0.431201858775166,0.00704561251893632,0.0381276152171028,"NS"
"PON1",0.0709321183852832,0.673913684213737,0.819821107151569,"NS"
"GCFC2",-0.0580029381295002,0.730891227481583,0.859136282286941,"NS"
"WDR54",-0.335444986441677,0.0406430932030384,0.130974147723302,"NS"
"CROT",0.283982455362737,0.0857809616722261,0.21976047773524,"NS"
"ABCB4",-0.021924819853769,0.896634765223872,0.956543043370291,"NS"
"KMT2E",0.542433333402259,0.000468481603880462,0.00593484839023656,"NS"
"RHBDD2",-0.192254147802487,0.25022000792905,0.455328959895663,"NS"
"SOX8",-0.010169435877104,0.951954600612977,0.987668654336135,"NS"
"IBTK",0.155515159241094,0.353906206284303,0.566314174430883,"NS"
"ZNF195",0.0560242821984891,0.739746877849469,0.863999383485393,"NS"
"MYCBP2",0.680477928058707,2.95696347216893e-06,0.000336330748479601,"Fun-CIM"
"FBXL3",0.414061813957534,0.0101790919695174,0.0491931134822942,"NS"
"ITGAL",0.610769204024626,5.13612853046468e-05,0.00155007040214709,"Fun-CIM"
"PDK2",0.0116959031124209,0.944753143096693,0.983184649282129,"NS"
"ITGA3",-0.0416060669519135,0.805209691397441,0.904242063336921,"NS"
"ZFX",0.403460396019539,0.01250478984705,0.0567219841346893,"NS"
"LAMP2",0.206741419333977,0.215599876911606,0.411292244900084,"NS"
"ITGA2B",-0.166808195454159,0.319597431913483,0.531682257573456,"NS"
"ASB4",0.105372329283309,0.530719723663686,0.720476544778552,"NS"
"GDE1",-0.0198590818358554,0.906328562954452,0.961647378397332,"NS"
"REX1BD",-0.281464161047045,0.0887180584957045,0.225079242451028,"NS"
"CRLF1",0.0122924814724431,0.941939791420674,0.981849144542072,"NS"
"OSBPL7",0.508712104021198,0.00118364755787086,0.010949386853658,"NS"
"TMEM98",0.389132506272341,0.0163509728800523,0.0687033132572764,"NS"
"YBX2",-0.470969764466099,0.00300276541084723,0.0208258949769048,"NS"
"KRT33A",-0.0808591133804507,0.631331446538745,0.790696666053379,"NS"
"MAP3K14",0.59548531428445,8.79703871725971e-05,0.00216540280259701,"NS"
"ABCC8",-0.111034427708628,0.509323310811265,0.704918097841938,"NS"
"CACNG3",0.0265385723530752,0.874709209126709,0.94487352710159,"NS"
"TMEM132A",-0.51692083316702,0.000952868327915668,0.00950442354803577,"NS"
"AP2B1",0.0443211860169271,0.792767082709926,0.896433041418389,"NS"
"TAC1",0.295774075607331,0.0730167725043052,0.19658218873773,"NS"
"ZNF263",-0.0168763266080395,0.92034884779076,0.970107188554212,"NS"
"CX3CL1",0.279738888845453,0.0907745988279923,0.228371865577566,"NS"
"SPATA20",0.0311278985631543,0.853646129925405,0.93356099895073,"NS"
"CACNA1G",0.558881898466511,0.000287421885857703,0.00428218127972222,"NS"
"TNFRSF12A",-0.412853046265994,0.0104241100404045,0.0500754931913708,"NS"
"DLX6",-0.345968944622398,0.034379941587033,0.116374727074443,"NS"
"MAP3K9",-0.124196303174039,0.460092805900437,0.663874191899444,"NS"
"RALA",-0.0191780470380998,0.909527423986556,0.963639932985756,"NS"
"BAIAP2L1",-0.0322516660387326,0.848422749476138,0.929867465571008,"NS"
"KDM7A",0.218490077004258,0.190064631608624,0.37841213498137,"NS"
"ETV1",0.398549450561665,0.0137260653683699,0.0606640143476671,"NS"
"AGK",-0.156870164277467,0.349676112542195,0.562181612352206,"NS"
"ALDH3B1",0.0348427940878735,0.836403540936209,0.922717490329376,"NS"
"TTC22",-0.042672511020041,0.800316671554608,0.901282843788421,"NS"
"PHTF2",0.200000938152942,0.231272290817727,0.432187667568221,"NS"
"CCL26",0.23429586053967,0.159184892873661,0.334871108745075,"NS"
"FARP2",0.0920566205094122,0.584673204750999,0.758441088065551,"NS"
"USH1C",-0.0474284634665765,0.778589221912935,0.888477198023257,"NS"
"GGCT",-0.582426956529616,0.000136402632028494,0.00278009063891602,"NS"
"DBF4",-0.445223737607024,0.00535048017778609,0.0313125196794585,"NS"
"TBXA2R",0.165628639777535,0.323080120915519,0.535035854253521,"NS"
"IFRD1",-0.143817352838206,0.391698462276628,0.60228483109912,"NS"
"LGALS14",-0.305448158946111,0.0636985590648498,0.178538185792064,"NS"
"COX10",-0.275711544254489,0.0957179264571228,0.236586736934023,"NS"
"GTF2IRD1",-0.413152764071021,0.0103628937113406,0.0498380039456974,"NS"
"PAF1",-0.291866004557326,0.0770707182292642,0.204196382574617,"NS"
"VPS41",0.194912056879244,0.243605671782331,0.446828645069099,"NS"
"ARHGAP44",0.40466620251981,0.0122194214524077,0.0557602120548497,"NS"
"ELAC2",-0.126733201625235,0.450906360491739,0.656070447036701,"NS"
"SCIN",0.126110653657135,0.453151439934279,0.658122596502341,"NS"
"ARSD",-0.173921469943328,0.299095954325241,0.509720799879556,"NS"
"PNPLA4",-0.40841155231576,0.0113679883460499,0.0532113794041439,"NS"
"MYH13",0.242626865213409,0.143534367401411,0.311319774117721,"NS"
"ADIPOR2",-0.236069328859736,0.155961568801327,0.330183423352434,"NS"
"CDKL3",-0.281579947034033,0.088581338119796,0.224865225493449,"NS"
"UPP2",0.122228442421909,0.46699574827689,0.669950637454796,"NS"
"PRSS21",0.380057992442622,0.0192675333749769,0.0770370763392194,"NS"
"MARK4",-0.180004889447016,0.282244982229098,0.492019324277849,"NS"
"PROM1",0.210762145866178,0.206608053688113,0.399616016074759,"NS"
"CCDC124",-0.640716309221603,1.64346516727216e-05,0.000788781746970693,"Dys-CIM"
"CEACAM21",0.335157161231021,0.0408265797537276,0.131445308365524,"NS"
"PAFAH1B1",0.182066117387823,0.276678071066485,0.485545535182619,"NS"
"NOS2",0.187500343950268,0.261320532266664,0.468027877963402,"NS"
"DNAH9",0.320043392502129,0.0514465861223995,0.154449265787638,"NS"
"BLTP2",-0.00804401562245665,0.961987891188933,0.993449957336379,"NS"
"SLC13A2",0.193106976383008,0.248084756764947,0.453196707100425,"NS"
"GAS7",0.463852049332832,0.00353830919591501,0.023370736605925,"NS"
"TRAPPC6A",-0.506217875715201,0.0012629317955044,0.0114494334847188,"NS"
"MATK",0.275104138465464,0.0964810394956398,0.237785749250903,"NS"
"CEACAM7",-0.0496159847283542,0.768649862379928,0.882483251935537,"NS"
"CD79B",0.479154898692317,0.00247557059408934,0.0180472679147326,"NS"
"SCN4A",0.423008279941439,0.00851351049442844,0.043389985068689,"NS"
"ST7L",-0.063976455638065,0.704367891423039,0.840497931607244,"NS"
"TKTL1",0.16732024574806,0.318092927140328,0.530135638915153,"NS"
"PAX6",-0.391350975639392,0.0156973961334374,0.0665919616200123,"NS"
"RPUSD1",-0.648549591947218,1.19530988967834e-05,0.000690928306722268,"Dys-CIM"
"RHBDF1",0.0400914478739125,0.812171536696054,0.908299467692642,"NS"
"LUC7L",0.130994874659523,0.435700532453969,0.642526172075572,"NS"
"CACNA2D2",-0.0539088113786818,0.749251493949608,0.869296067943948,"NS"
"BAIAP3",-0.06748776816239,0.688933910726668,0.830299978086669,"NS"
"TSR3",-0.458053886106125,0.00403420019706493,0.0254616764227642,"NS"
"PIGQ",-0.173385178520581,0.300611652597054,0.511685583904037,"NS"
"CRAMP1",0.236944667603633,0.154388204853731,0.328067181788422,"NS"
"TEAD3",-0.130354189036407,0.437968271458495,0.644388118156751,"NS"
"SELE",0.429880019285845,0.00739792802535956,0.0394431868206923,"NS"
"DNAJC11",-0.229861289223992,0.16745542192948,0.346850060588138,"NS"
"FMO3",0.248323689779492,0.134974168596198,0.298381767065953,"NS"
"MYLIP",0.460320656417697,0.00383358051325527,0.0246416646323863,"NS"
"NOX1",-0.244171396131259,0.141406678928752,0.307914236251423,"NS"
"E2F2",-0.376244742400404,0.0206167657727204,0.0807430327147777,"NS"
"PSMB1",-0.568214267622553,0.000215346781640528,0.00360393072723203,"NS"
"SYN1",-0.134524012634589,0.423325805670784,0.631140292090987,"NS"
"JARID2",-0.00335309935298587,0.984150138202851,1,"NS"
"CDKL5",0.507435707682408,0.0012236530773623,0.0112172695991973,"NS"
"CAMK1G",0.248433321710546,0.134796353722175,0.298113282390376,"NS"
"CDK11A",0.315909964023477,0.0547068871264572,0.160546387022795,"NS"
"NADK",0.0965667081697233,0.566324811841682,0.745236531649103,"NS"
"TFAP2B",0.469122808222208,0.00313444653840428,0.0214742069191972,"NS"
"TFAP2D",-0.074212888207208,0.65949934764135,0.809208224028558,"NS"
"DLEC1",0.49467533144786,0.00169416753063142,0.0139625275722783,"NS"
"CYTH3",0.178143192020037,0.28733504686207,0.497146985775249,"NS"
"ADAM22",0.435271673682134,0.00661276564224159,0.0364606906247754,"NS"
"SYPL1",-0.15555902938053,0.353768768408569,0.56617989745455,"NS"
"CYB561",-0.325917381678109,0.0470830732090441,0.145244896006202,"NS"
"SPAG9",0.27181817221481,0.100690379701225,0.245330608425558,"NS"
"CELSR3",-0.394892362949247,0.0146996943421487,0.0636876374160347,"NS"
"AASS",0.700357363978427,1.13222376187154e-06,0.000202994287340291,"Fun-CIM"
"PLEKHG6",-0.546590836411013,0.000415044579519681,0.00545202001985395,"NS"
"SS18L2",-0.397462382431517,0.0140096117013288,0.0615550041855271,"NS"
"MPND",-0.169807242384662,0.310848941024289,0.522593785466453,"NS"
"MGST1",-0.34358468748024,0.0357247995610071,0.119720237527747,"NS"
"CRY1",0.0786940121593514,0.640525375121585,0.796552717850473,"NS"
"PGLYRP1",0.0996845270298928,0.552843550805163,0.735600885567866,"NS"
"NFIX",0.279359735302392,0.0912314320850393,0.229145456154706,"NS"
"ST3GAL1",0.0590540412981996,0.726200763720786,0.856327846913399,"NS"
"MMP25",0.0999217513536325,0.552849496750896,0.735600885567866,"NS"
"IL32",0.220460175847996,0.186000995822067,0.372459731908343,"NS"
"PKD1",0.582036221752296,0.000138164931862038,0.00280250939450938,"NS"
"MAPK8IP2",-0.210954038320568,0.206185529629875,0.39895912875523,"NS"
"MED24",0.0948135174479518,0.573425845653762,0.750426647943275,"NS"
"RHOBTB2",0.30889970806139,0.0606114030078211,0.172420981852019,"NS"
"HEATR5B",0.290990598072892,0.0780024155410187,0.205968435245356,"NS"
"SEC62",0.176995947894743,0.290501063406194,0.500761060655214,"NS"
"RPS20",-0.400162854700533,0.0133141800814853,0.0593124434204891,"NS"
"CSDE1",0.0160159427901616,0.924397631532523,0.972290856512135,"NS"
"UBE3C",0.0610107589254072,0.717495305035354,0.85054092173262,"NS"
"REV3L",0.381421589858062,0.0188033416467295,0.0756711995202985,"NS"
"TENM1",0.530458723323615,0.00065313947893284,0.00739711928067621,"NS"
"PAX7",0.00729554968018828,0.965430790424005,0.995376179358566,"NS"
"MASP2",0.498040393297498,0.00155675608490965,0.0132295057990442,"NS"
"IYD",0.0550752688241346,0.744006098544112,0.866833421992935,"NS"
"FAM76A",0.075040362698147,0.656160125449051,0.806786453636941,"NS"
"TRAF3IP3",0.457954323217927,0.00404321715440236,0.0255109758778814,"NS"
"POMT2",-0.0790172845582741,0.639149223285656,0.795870569030685,"NS"
"VTA1",-0.351992045063484,0.0311660736293548,0.108785588797662,"NS"
"MLXIPL",0.467225997012654,0.00327489612844032,0.0222031929196222,"NS"
"BAZ1B",-0.0834924278782283,0.620222546843661,0.78242700242192,"NS"
"RANBP9",-0.204537602119621,0.220641228637295,0.417969720008113,"NS"
"ETV7",0.250833546118147,0.130946662487883,0.292380748453155,"NS"
"SPRTN",-0.00908871898392753,0.957055434007245,0.990822841294704,"NS"
"METTL13",-0.307867174166566,0.061522221589719,0.174178815083199,"NS"
"DYRK4",-0.120133512022613,0.4750111323838,0.676586246328127,"NS"
"ZNF207",-0.148077354261952,0.377672650861416,0.589627525763717,"NS"
"UQCRC1",-0.559767580515862,0.00027975633694309,0.00420349791503411,"NS"
"STARD3NL",0.0705964449373019,0.675372152896013,0.820280645414403,"NS"
"CD9",-0.462020722606735,0.00368886237535599,0.0239511057391835,"NS"
"HHATL",0.226109202164364,0.174690749874109,0.3572506045758,"NS"
"NCAPD2",-0.198458793142624,0.234964091972238,0.436729847723027,"NS"
"IFFO1",0.707912577428113,7.70162296889779e-07,0.000164598788819043,"Fun-CIM"
"GIPR",0.262842463091733,0.11290224223988,0.264582146816391,"NS"
"PHF7",0.0771567941392135,0.647085358167449,0.800850464337812,"NS"
"SEMA3G",0.344047283695614,0.0354605651913623,0.119042163946122,"NS"
"NISCH",0.564246703737514,0.000243724575151887,0.00383934260008439,"NS"
"STAB1",0.61808725197214,3.93001664578383e-05,0.00134102309932585,"Fun-CIM"
"FUZ",-0.297436636857827,0.0713436294052064,0.193605159530086,"NS"
"SLC6A13",0.253148804006595,0.12731115326307,0.286409480905306,"NS"
"IDS",0.407704694148244,0.011524704504578,0.0536686437373657,"NS"
"PRSS3",-0.131677185248501,0.433292603885315,0.640317959415478,"NS"
"ZNF200",-0.0647576054454102,0.700923994179723,0.838281080009844,"NS"
"CD4",0.6057256268677,6.15296993845685e-05,0.00173101372364353,"Fun-CIM"
"LRRC23",-0.485484996795761,0.00212527725218686,0.0161968175602541,"NS"
"BTK",0.611564028937373,4.99057334151881e-05,0.00152573077475682,"Fun-CIM"
"HFE",0.379061368221701,0.019612829612422,0.0780822399850206,"NS"
"SCMH1",-0.0582973210327519,0.729576587722896,0.858210858485715,"NS"
"FYN",0.4932623659537,0.00175497532006826,0.0143297019958951,"NS"
"HIVEP2",0.540478275939177,0.000495668807829657,0.00615758619990853,"NS"
"FMO1",0.567316537489168,0.00022149428395194,0.00365517400256415,"NS"
"ELOA",-0.0228400310731707,0.892344626768742,0.954328385835344,"NS"
"LYPLA2",-0.378974348459403,0.0196432229113726,0.078144419690297,"NS"
"CLCN6",0.59176765368685,9.98627369928193e-05,0.00230791190162699,"NS"
"MRC2",0.391239636081723,0.0157296651813047,0.0666764314146977,"NS"
"NME1-NME2",-0.319320242180949,0.0520054639813624,0.155597170978603,"NS"
"SLC6A7",0.347771604611631,0.0333908581506467,0.113889901290658,"NS"
"TSPAN9",0.0915150329053872,0.586894211842842,0.760170495355655,"NS"
"BTBD7",0.391458831043812,0.0156661900308778,0.0665262778589425,"NS"
"APBA3",0.198904409234104,0.233893236668066,0.435467772083933,"NS"
"MKS1",-0.329023993544244,0.0448987544238359,0.140258564467588,"NS"
"ABHD5",-0.227622842912142,0.171745519275951,0.353207757927677,"NS"
"ANOS1",0.254661255222534,0.12497716721327,0.283449501454111,"NS"
"AKAP8L",-0.0781210427566438,0.642967379312773,0.798416263235371,"NS"
"MBTD1",0.108449866605135,0.519290925058292,0.71239876385396,"NS"
"UTP18",-0.429462094131214,0.00746199670022737,0.0396847667647085,"NS"
"RNF216",0.196194153293737,0.240370932579165,0.442814999098295,"NS"
"TTC19",-0.112676532928281,0.503040590054355,0.699596389667743,"NS"
"PTBP1",-0.307134293836055,0.062175264417889,0.175430767407957,"NS"
"DPF1",-0.390365242003657,0.0159850331471825,0.0674604750173138,"NS"
"SYT7",-0.0108257541521805,0.948857776098478,0.985906149557458,"NS"
"LARS2",-0.0439993865935794,0.794239225383358,0.897208727691709,"NS"
"PIK3C2A",0.398906040135238,0.0136341168349973,0.0603564293285632,"NS"
"PLAUR",0.282552229398204,0.0874396676221419,0.223145187963092,"NS"
"ANLN",-0.503060166750331,0.00137001037976971,0.0121322476326529,"NS"
"WIZ",-0.0741355610982452,0.660054670231264,0.8095543117784,"NS"
"RABGAP1",-0.0241606070916983,0.886159645003153,0.950833973205189,"NS"
"DCN",0.490780587060066,0.00186643748691342,0.0148585737410461,"NS"
"QPCTL",-0.270408582414643,0.102538412168592,0.248289189405828,"NS"
"PPP5C",-0.420303013657519,0.00899059009029126,0.0450509057200857,"NS"
"CEP68",0.513113126240838,0.00105442641348454,0.0101421191920417,"NS"
"MAP4K3",0.0765766803807699,0.649567829316111,0.802630274098453,"NS"
"ZBTB32",0.424139259672888,0.00832057624356411,0.0427699531886684,"NS"
"TYROBP",0.431330920846452,0.00717915292445673,0.0386075646339112,"NS"
"LDAF1",0.109866372654635,0.513816120130863,0.707977975608216,"NS"
"GABRA3",-0.115018882902856,0.494147049823164,0.692054480740028,"NS"
"BRCA1",-0.315539175486954,0.0550072309029611,0.161248853676465,"NS"
"ERCC1",-0.0352799740012865,0.834379160129171,0.921685751445945,"NS"
"CD22",-0.00172264067278204,0.991856822890401,1,"NS"
"SEMA3B",-0.282495543066947,0.0875059162087388,0.223233469590266,"NS"
"MBTPS2",0.0786017520027639,0.64091833860975,0.796900874030436,"NS"
"PRICKLE3",-0.255257925896685,0.124065232059552,0.282037221454982,"NS"
"LTF",0.573431217920806,0.000182557310921556,0.00326759402865542,"NS"
"EXTL3",0.431383594432835,0.00717131615911425,0.0385872791731555,"NS"
"NR1H4",0.0272730340592214,0.871270325766721,0.943302521110381,"NS"
"ELOVL5",-0.0775162826645477,0.645548886791093,0.799556949180514,"NS"
"ALOX5",0.719843899455806,4.08717586133482e-07,0.000135327644856252,"Fun-CIM"
"KDM5D",0.0646394594300432,0.700687662798693,0.838210245641456,"NS"
"CALCOCO1",0.665344754638599,5.85315329742177e-06,0.000483914318701247,"Fun-CIM"
"UBR7",-0.179967407076798,0.282346881756877,0.492019324277849,"NS"
"MAP4K5",0.10439218268886,0.535131769354313,0.723623200290015,"NS"
"EHD3",0.533471547456162,0.000605035411946054,0.00704465006886666,"NS"
"PSMC4",-0.519227651417888,0.000895647132801667,0.00910538718959734,"NS"
"MAN2B2",0.344795496513995,0.0350365660948605,0.117955695783397,"NS"
"SLC7A14",0.168141553420753,0.314401893500735,0.526550289353155,"NS"
"CLDN11",0.323408934482821,0.0489085413858888,0.148900431941267,"NS"
"SLC25A39",-0.522776212489388,0.000813562498304715,0.00849659723992155,"NS"
"MVP",0.427737075944006,0.00773150829672842,0.0407696384659986,"NS"
"NUB1",0.221867448474334,0.183136168090463,0.36868590844112,"NS"
"PGM3",0.174948014372402,0.296208313444558,0.506226922952829,"NS"
"RWDD2A",0.139102602049273,0.407568703901849,0.616599220519702,"NS"
"CLK1",0.427808824110571,0.00772013450288794,0.0407401261020447,"NS"
"POLR3B",-0.0528092005892194,0.754206481269598,0.872341168757292,"NS"
"ANGEL1",0.38479082366872,0.0176963800468982,0.0726537194395842,"NS"
"RNF14",-0.222744846676029,0.181365939222766,0.366383842134181,"NS"
"DNASE1L1",0.0817138566248122,0.627716726565763,0.787895287287173,"NS"
"DDX11",-0.0682019967053783,0.685809388185586,0.828227372455621,"NS"
"HEBP1",-0.0143367905864468,0.932304675960977,0.977039997732566,"NS"
"GPRC5A",-0.229860303326914,0.167457294330083,0.346850060588138,"NS"
"MAMLD1",0.218251239242039,0.190561491639173,0.378854165581788,"NS"
"CD6",0.520412728077861,0.000867452781087831,0.00890001505174304,"NS"
"TACC3",-0.482688056330135,0.0022742944696894,0.0169995853112984,"NS"
"UFL1",0.179601767242069,0.283342162012668,0.492925403243721,"NS"
"POLA2",-0.361824033051848,0.0264522870613011,0.0968879129274386,"NS"
"ZC3H3",-0.129508451991244,0.440971724581155,0.646872680990079,"NS"
"CAPN1",-0.468041756391945,0.00321383492897301,0.0218901341162082,"NS"
"ACP3",0.397686879004236,0.0139506531378391,0.061409572469979,"NS"
"MDH1",-0.390556489312222,0.015928883163853,0.0673203529391514,"NS"
"SLC30A9",-0.381704488168302,0.0187082200235215,0.0754132503837901,"NS"
"MTMR11",0.350291156731584,0.0320475794424358,0.110842872502414,"NS"
"COX15",0.00382667109757049,0.981911942680261,1,"NS"
"CCDC88C",0.214932299745743,0.197560873547555,0.388005740881181,"NS"
"YAF2",-0.145387168512287,0.386495115907777,0.597477795371644,"NS"
"ZMYND11",0.0389597664066344,0.81738255835651,0.911429157465362,"NS"
"WAS",0.531314232986665,0.00064278342646709,0.00731114310233213,"NS"
"DPEP1",0.376768863461495,0.020426772690649,0.0802131637151933,"NS"
"BID",-0.284329125704802,0.0853825984683761,0.219058240746661,"NS"
"MATR3",-0.0324981051310532,0.847278119908081,0.929496568223777,"NS"
"NPC1L1",0.0203067994077113,0.904226395820263,0.960621162661199,"NS"
"XYLT2",-0.00686082944321621,0.967575852976188,0.996517663650658,"NS"
"RGPD5",0.192768382803249,0.248931037687362,0.453955223626431,"NS"
"STMN4",-0.272380209852256,0.0999606492536464,0.244086737720469,"NS"
"NUDCD3",-0.0119231714373724,0.94368130868555,0.982466117993375,"NS"
"ISL1",0.192013917787871,0.249563834801066,0.454643286752033,"NS"
"CHDH",-0.162458953359701,0.332555542964119,0.544294063666169,"NS"
"IL20RA",0.260169321240771,0.116746634357402,0.270406371410686,"NS"
"CLCA1",0.0558888258699084,0.739687844876523,0.863999383485393,"NS"
"CLCA4",0.0380340882565432,0.82165076451582,0.913780348740824,"NS"
"GLT8D1",0.316466398910681,0.0542586244844376,0.159772975885943,"NS"
"ATP2C1",0.121335060269871,0.470572850400281,0.67348391442757,"NS"
