ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
HALLMARK_MTORC1_SIGNALING,HALLMARK_MTORC1_SIGNALING,5/149,113/2228,0.0442477876106195,0.661638059036646,-0.988078709532161,0.886950071135535,0.99967526479196,0.911984452090911,SLA/CDKN1A/LGMN/NFYC/IFI30,5
HALLMARK_PEROXISOME,HALLMARK_PEROXISOME,1/149,39/2228,0.0256410256410256,0.383410772672518,-1.03975580448791,0.934361942076062,0.99967526479196,0.911984452090911,DHRS3,1
HALLMARK_MYC_TARGETS_V2,HALLMARK_MYC_TARGETS_V2,1/149,41/2228,0.024390243902439,0.364707808151907,-1.09892246716827,0.942995382384313,0.99967526479196,0.911984452090911,MAP3K6,1
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,2/149,68/2228,0.0294117647058824,0.439794709830241,-1.25574305375233,0.949405826360175,0.99967526479196,0.911984452090911,TSPYL2/CXXC1,2
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_CHOLESTEROL_HOMEOSTASIS,1/149,43/2228,0.0232558139534884,0.347744654284376,-1.15598487651282,0.950499873954205,0.99967526479196,0.911984452090911,LGMN,1
HALLMARK_DNA_REPAIR,HALLMARK_DNA_REPAIR,3/149,96/2228,0.03125,0.467281879194631,-1.42812257494644,0.962268448363864,0.99967526479196,0.911984452090911,DDB2/TAF1C/POLR2A,3
HALLMARK_ANDROGEN_RESPONSE,HALLMARK_ANDROGEN_RESPONSE,1/149,59/2228,0.0169491525423729,0.253441019224207,-1.55555851353333,0.984075217588292,0.99967526479196,0.911984452090911,STEAP4,1
HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,2/149,114/2228,0.0175438596491228,0.262333686565407,-2.16414264740247,0.997090126873394,0.99967526479196,0.911984452090911,CASP7/ISCU,2
HALLMARK_GLYCOLYSIS,HALLMARK_GLYCOLYSIS,1/149,93/2228,0.010752688172043,0.160785162733636,-2.2127975718597,0.998610622725209,0.99967526479196,0.911984452090911,ALDOB,1
HALLMARK_G2M_CHECKPOINT,HALLMARK_G2M_CHECKPOINT,1/149,103/2228,0.00970873786407767,0.145174952759497,-2.37761965444649,0.99932710863286,0.99967526479196,0.911984452090911,PML,1
HALLMARK_E2F_TARGETS,HALLMARK_E2F_TARGETS,1/149,113/2228,0.00884955752212389,0.132327611807329,-2.53376195674133,0.99967526479196,0.99967526479196,0.911984452090911,CDKN1A,1
