cohort,endpoint_original,signature,raw_median_cutoff,n_common,common_low_n,common_high_n,common_ids
METABRIC,OS,Dys-CIM,0.7514332257467629,402,199,203,MB-0005; MB-0006; MB-0008; MB-0014; MB-0020; MB-0045; MB-0048; MB-0050; MB-0060; MB-0062; MB-0079; MB-0099; MB-0100; MB-0102; MB-0106; MB-0108; MB-0113; MB-0115; MB-0116; MB-0124; MB-0127; MB-0129; MB-0131; MB-0133; MB-0158; MB-0164; MB-0165; MB-0166; MB-0172; MB-0174; MB-0176; MB-0179; MB-0188; MB-0189; MB-0194; MB-0197; MB-0198; MB-0201; MB-0202; MB-0203; MB-0206; MB-0214; MB-0218; MB-0223; MB-0235; MB-0236; MB-0238; MB-0243; MB-0248; MB-0257; MB-0269; MB-0278; MB-0282; MB-0288; MB-0291; MB-0294; MB-0305; MB-0307; MB-0315; MB-0321; MB-0324; MB-0345; MB-0347; MB-0352; MB-0358; MB-0362; MB-0364; MB-0368; MB-0369; MB-0370; MB-0372; MB-0378; MB-0379; MB-0381; MB-0382; MB-0385; MB-0388; MB-0389; MB-0390; MB-0391; MB-0392; MB-0393; MB-0396; MB-0399; MB-0400; MB-0401; MB-0406; MB-0408; MB-0411; MB-0413; MB-0420; MB-0424; MB-0426; MB-0434; MB-0438; MB-0440; MB-0445; MB-0446; MB-0448; MB-0449; MB-0453; MB-0458; MB-0464; MB-0466; MB-0467; MB-0468; MB-0469; MB-0474; MB-0476; MB-0479; MB-0481; MB-0482; MB-0483; MB-0484; MB-0485; MB-0486; MB-0489; MB-0494; MB-0495; MB-0496; MB-0500; MB-0501; MB-0502; MB-0506; MB-0514; MB-0516; MB-0519; MB-0524; MB-0525; MB-0528; MB-0529; MB-0531; MB-0532; MB-0534; MB-0537; MB-0538; MB-0541; MB-0542; MB-0544; MB-0546; MB-0552; MB-0559; MB-0564; MB-0569; MB-0575; MB-0578; MB-0580; MB-0587; MB-0590; MB-0593; MB-0597; MB-0599; MB-0601; MB-0607; MB-0609; MB-0613; MB-0614; MB-0619; MB-0620; MB-0630; MB-0631; MB-0639; MB-0656; MB-0658; MB-0660; MB-0663; MB-0664; MB-0666; MB-0869; MB-0874; MB-0884; MB-0893; MB-0899; MB-0901; MB-2614; MB-2632; MB-2642; MB-2718; MB-2728; MB-2735; MB-2742; MB-2753; MB-2758; MB-2827; MB-2833; MB-2842; MB-2850; MB-2857; MB-2904; MB-2912; MB-2917; MB-2922; MB-2923; MB-2929; MB-2957; MB-3001; MB-3014; MB-3025; MB-3031; MB-3057; MB-3058; MB-3063; MB-3067; MB-3123; MB-3153; MB-3165; MB-3218; MB-3277; MB-3297; MB-3355; MB-3383; MB-3386; MB-3396; MB-3402; MB-3435; MB-3436; MB-3453; MB-3467; MB-3470; MB-3488; MB-3497; MB-3502; MB-3556; MB-3567; MB-3702; MB-4127; MB-4146; MB-4270; MB-4341; MB-4350; MB-4360; MB-4416; MB-4548; MB-4601; MB-4621; MB-4622; MB-4660; MB-4711; MB-4714; MB-4715; MB-4731; MB-4732; MB-4733; MB-4745; MB-4746; MB-4757; MB-4763; MB-4792; MB-4886; MB-4893; MB-4911; MB-4935; MB-4938; MB-4945; MB-4993; MB-5004; MB-5008; MB-5058; MB-5063; MB-5070; MB-5072; MB-5076; MB-5100; MB-5102; MB-5115; MB-5120; MB-5126; MB-5137; MB-5138; MB-5172; MB-5205; MB-5213; MB-5223; MB-5229; MB-5236; MB-5238; MB-5259; MB-5294; MB-5298; MB-5299; MB-5312; MB-5315; MB-5325; MB-5329; MB-5346; MB-5348; MB-5377; MB-5378; MB-5381; MB-5387; MB-5390; MB-5409; MB-5411; MB-5417; MB-5426; MB-5440; MB-5442; MB-5446; MB-5453; MB-5458; MB-5468; MB-5474; MB-5482; MB-5483; MB-5527; MB-5529; MB-5535; MB-5547; MB-5549; MB-5558; MB-5559; MB-5565; MB-5566; MB-5593; MB-5602; MB-5616; MB-5624; MB-5625; MB-5633; MB-5651; MB-6055; MB-6058; MB-6059; MB-6063; MB-6082; MB-6085; MB-6098; MB-6100; MB-6113; MB-6114; MB-6122; MB-6184; MB-6194; MB-6223; MB-6224; MB-6239; MB-6242; MB-6246; MB-6248; MB-6251; MB-6273; MB-6280; MB-6287; MB-6305; MB-6319; MB-6330; MB-6336; MB-6337; MB-6363; MB-7007; MB-7009; MB-7012; MB-7017; MB-7018; MB-7020; MB-7023; MB-7027; MB-7031; MB-7035; MB-7036; MB-7038; MB-7050; MB-7054; MB-7057; MB-7059; MB-7066; MB-7073; MB-7082; MB-7083; MB-7087; MB-7089; MB-7090; MB-7093; MB-7112; MB-7119; MB-7121; MB-7135; MB-7145; MB-7148; MB-7155; MB-7158; MB-7159; MB-7163; MB-7165; MB-7182; MB-7187; MB-7189; MB-7194; MB-7205; MB-7208; MB-7225; MB-7226; MB-7256; MB-7258; MB-7260; MB-7267; MB-7269; MB-7270; MB-7273; MB-7275; MB-7281; MB-7283
METABRIC,OS,Fun-CIM,0.23083688127430485,402,202,200,MB-0005; MB-0006; MB-0008; MB-0014; MB-0020; MB-0045; MB-0048; MB-0050; MB-0060; MB-0062; MB-0079; MB-0099; MB-0100; MB-0102; MB-0106; MB-0108; MB-0113; MB-0115; MB-0116; MB-0124; MB-0127; MB-0129; MB-0131; MB-0133; MB-0158; MB-0164; MB-0165; MB-0166; MB-0172; MB-0174; MB-0176; MB-0179; MB-0188; MB-0189; MB-0194; MB-0197; MB-0198; MB-0201; MB-0202; MB-0203; MB-0206; MB-0214; MB-0218; MB-0223; MB-0235; MB-0236; MB-0238; MB-0243; MB-0248; MB-0257; MB-0269; MB-0278; MB-0282; MB-0288; MB-0291; MB-0294; MB-0305; MB-0307; MB-0315; MB-0321; MB-0324; MB-0345; MB-0347; MB-0352; MB-0358; MB-0362; MB-0364; MB-0368; MB-0369; MB-0370; MB-0372; MB-0378; MB-0379; MB-0381; MB-0382; MB-0385; MB-0388; MB-0389; MB-0390; MB-0391; MB-0392; MB-0393; MB-0396; MB-0399; MB-0400; MB-0401; MB-0406; MB-0408; MB-0411; MB-0413; MB-0420; MB-0424; MB-0426; MB-0434; MB-0438; MB-0440; MB-0445; MB-0446; MB-0448; MB-0449; MB-0453; MB-0458; MB-0464; MB-0466; MB-0467; MB-0468; MB-0469; MB-0474; MB-0476; MB-0479; MB-0481; MB-0482; MB-0483; MB-0484; MB-0485; MB-0486; MB-0489; MB-0494; MB-0495; MB-0496; MB-0500; MB-0501; MB-0502; MB-0506; MB-0514; MB-0516; MB-0519; MB-0524; MB-0525; MB-0528; MB-0529; MB-0531; MB-0532; MB-0534; MB-0537; MB-0538; MB-0541; MB-0542; MB-0544; MB-0546; MB-0552; MB-0559; MB-0564; MB-0569; MB-0575; MB-0578; MB-0580; MB-0587; MB-0590; MB-0593; MB-0597; MB-0599; MB-0601; MB-0607; MB-0609; MB-0613; MB-0614; MB-0619; MB-0620; MB-0630; MB-0631; MB-0639; MB-0656; MB-0658; MB-0660; MB-0663; MB-0664; MB-0666; MB-0869; MB-0874; MB-0884; MB-0893; MB-0899; MB-0901; MB-2614; MB-2632; MB-2642; MB-2718; MB-2728; MB-2735; MB-2742; MB-2753; MB-2758; MB-2827; MB-2833; MB-2842; MB-2850; MB-2857; MB-2904; MB-2912; MB-2917; MB-2922; MB-2923; MB-2929; MB-2957; MB-3001; MB-3014; MB-3025; MB-3031; MB-3057; MB-3058; MB-3063; MB-3067; MB-3123; MB-3153; MB-3165; MB-3218; MB-3277; MB-3297; MB-3355; MB-3383; MB-3386; MB-3396; MB-3402; MB-3435; MB-3436; MB-3453; MB-3467; MB-3470; MB-3488; MB-3497; MB-3502; MB-3556; MB-3567; MB-3702; MB-4127; MB-4146; MB-4270; MB-4341; MB-4350; MB-4360; MB-4416; MB-4548; MB-4601; MB-4621; MB-4622; MB-4660; MB-4711; MB-4714; MB-4715; MB-4731; MB-4732; MB-4733; MB-4745; MB-4746; MB-4757; MB-4763; MB-4792; MB-4886; MB-4893; MB-4911; MB-4935; MB-4938; MB-4945; MB-4993; MB-5004; MB-5008; MB-5058; MB-5063; MB-5070; MB-5072; MB-5076; MB-5100; MB-5102; MB-5115; MB-5120; MB-5126; MB-5137; MB-5138; MB-5172; MB-5205; MB-5213; MB-5223; MB-5229; MB-5236; MB-5238; MB-5259; MB-5294; MB-5298; MB-5299; MB-5312; MB-5315; MB-5325; MB-5329; MB-5346; MB-5348; MB-5377; MB-5378; MB-5381; MB-5387; MB-5390; MB-5409; MB-5411; MB-5417; MB-5426; MB-5440; MB-5442; MB-5446; MB-5453; MB-5458; MB-5468; MB-5474; MB-5482; MB-5483; MB-5527; MB-5529; MB-5535; MB-5547; MB-5549; MB-5558; MB-5559; MB-5565; MB-5566; MB-5593; MB-5602; MB-5616; MB-5624; MB-5625; MB-5633; MB-5651; MB-6055; MB-6058; MB-6059; MB-6063; MB-6082; MB-6085; MB-6098; MB-6100; MB-6113; MB-6114; MB-6122; MB-6184; MB-6194; MB-6223; MB-6224; MB-6239; MB-6242; MB-6246; MB-6248; MB-6251; MB-6273; MB-6280; MB-6287; MB-6305; MB-6319; MB-6330; MB-6336; MB-6337; MB-6363; MB-7007; MB-7009; MB-7012; MB-7017; MB-7018; MB-7020; MB-7023; MB-7027; MB-7031; MB-7035; MB-7036; MB-7038; MB-7050; MB-7054; MB-7057; MB-7059; MB-7066; MB-7073; MB-7082; MB-7083; MB-7087; MB-7089; MB-7090; MB-7093; MB-7112; MB-7119; MB-7121; MB-7135; MB-7145; MB-7148; MB-7155; MB-7158; MB-7159; MB-7163; MB-7165; MB-7182; MB-7187; MB-7189; MB-7194; MB-7205; MB-7208; MB-7225; MB-7226; MB-7256; MB-7258; MB-7260; MB-7267; MB-7269; MB-7270; MB-7273; MB-7275; MB-7281; MB-7283
METABRIC,DSS,Dys-CIM,0.7514332257467629,402,199,203,MB-0005; MB-0006; MB-0008; MB-0014; MB-0020; MB-0045; MB-0048; MB-0050; MB-0060; MB-0062; MB-0079; MB-0099; MB-0100; MB-0102; MB-0106; MB-0108; MB-0113; MB-0115; MB-0116; MB-0124; MB-0127; MB-0129; MB-0131; MB-0133; MB-0158; MB-0164; MB-0165; MB-0166; MB-0172; MB-0174; MB-0176; MB-0179; MB-0188; MB-0189; MB-0194; MB-0197; MB-0198; MB-0201; MB-0202; MB-0203; MB-0206; MB-0214; MB-0218; MB-0223; MB-0235; MB-0236; MB-0238; MB-0243; MB-0248; MB-0257; MB-0269; MB-0278; MB-0282; MB-0288; MB-0291; MB-0294; MB-0305; MB-0307; MB-0315; MB-0321; MB-0324; MB-0345; MB-0347; MB-0352; MB-0358; MB-0362; MB-0364; MB-0368; MB-0369; MB-0370; MB-0372; MB-0378; MB-0379; MB-0381; MB-0382; MB-0385; MB-0388; MB-0389; MB-0390; MB-0391; MB-0392; MB-0393; MB-0396; MB-0399; MB-0400; MB-0401; MB-0406; MB-0408; MB-0411; MB-0413; MB-0420; MB-0424; MB-0426; MB-0434; MB-0438; MB-0440; MB-0445; MB-0446; MB-0448; MB-0449; MB-0453; MB-0458; MB-0464; MB-0466; MB-0467; MB-0468; MB-0469; MB-0474; MB-0476; MB-0479; MB-0481; MB-0482; MB-0483; MB-0484; MB-0485; MB-0486; MB-0489; MB-0494; MB-0495; MB-0496; MB-0500; MB-0501; MB-0502; MB-0506; MB-0514; MB-0516; MB-0519; MB-0524; MB-0525; MB-0528; MB-0529; MB-0531; MB-0532; MB-0534; MB-0537; MB-0538; MB-0541; MB-0542; MB-0544; MB-0546; MB-0552; MB-0559; MB-0564; MB-0569; MB-0575; MB-0578; MB-0580; MB-0587; MB-0590; MB-0593; MB-0597; MB-0599; MB-0601; MB-0607; MB-0609; MB-0613; MB-0614; MB-0619; MB-0620; MB-0630; MB-0631; MB-0639; MB-0656; MB-0658; MB-0660; MB-0663; MB-0664; MB-0666; MB-0869; MB-0874; MB-0884; MB-0893; MB-0899; MB-0901; MB-2614; MB-2632; MB-2642; MB-2718; MB-2728; MB-2735; MB-2742; MB-2753; MB-2758; MB-2827; MB-2833; MB-2842; MB-2850; MB-2857; MB-2904; MB-2912; MB-2917; MB-2922; MB-2923; MB-2929; MB-2957; MB-3001; MB-3014; MB-3025; MB-3031; MB-3057; MB-3058; MB-3063; MB-3067; MB-3123; MB-3153; MB-3165; MB-3218; MB-3277; MB-3297; MB-3355; MB-3383; MB-3386; MB-3396; MB-3402; MB-3435; MB-3436; MB-3453; MB-3467; MB-3470; MB-3488; MB-3497; MB-3502; MB-3556; MB-3567; MB-3702; MB-4127; MB-4146; MB-4270; MB-4341; MB-4350; MB-4360; MB-4416; MB-4548; MB-4601; MB-4621; MB-4622; MB-4660; MB-4711; MB-4714; MB-4715; MB-4731; MB-4732; MB-4733; MB-4745; MB-4746; MB-4757; MB-4763; MB-4792; MB-4886; MB-4893; MB-4911; MB-4935; MB-4938; MB-4945; MB-4993; MB-5004; MB-5008; MB-5058; MB-5063; MB-5070; MB-5072; MB-5076; MB-5100; MB-5102; MB-5115; MB-5120; MB-5126; MB-5137; MB-5138; MB-5172; MB-5205; MB-5213; MB-5223; MB-5229; MB-5236; MB-5238; MB-5259; MB-5294; MB-5298; MB-5299; MB-5312; MB-5315; MB-5325; MB-5329; MB-5346; MB-5348; MB-5377; MB-5378; MB-5381; MB-5387; MB-5390; MB-5409; MB-5411; MB-5417; MB-5426; MB-5440; MB-5442; MB-5446; MB-5453; MB-5458; MB-5468; MB-5474; MB-5482; MB-5483; MB-5527; MB-5529; MB-5535; MB-5547; MB-5549; MB-5558; MB-5559; MB-5565; MB-5566; MB-5593; MB-5602; MB-5616; MB-5624; MB-5625; MB-5633; MB-5651; MB-6055; MB-6058; MB-6059; MB-6063; MB-6082; MB-6085; MB-6098; MB-6100; MB-6113; MB-6114; MB-6122; MB-6184; MB-6194; MB-6223; MB-6224; MB-6239; MB-6242; MB-6246; MB-6248; MB-6251; MB-6273; MB-6280; MB-6287; MB-6305; MB-6319; MB-6330; MB-6336; MB-6337; MB-6363; MB-7007; MB-7009; MB-7012; MB-7017; MB-7018; MB-7020; MB-7023; MB-7027; MB-7031; MB-7035; MB-7036; MB-7038; MB-7050; MB-7054; MB-7057; MB-7059; MB-7066; MB-7073; MB-7082; MB-7083; MB-7087; MB-7089; MB-7090; MB-7093; MB-7112; MB-7119; MB-7121; MB-7135; MB-7145; MB-7148; MB-7155; MB-7158; MB-7159; MB-7163; MB-7165; MB-7182; MB-7187; MB-7189; MB-7194; MB-7205; MB-7208; MB-7225; MB-7226; MB-7256; MB-7258; MB-7260; MB-7267; MB-7269; MB-7270; MB-7273; MB-7275; MB-7281; MB-7283
METABRIC,DSS,Fun-CIM,0.23083688127430485,402,202,200,MB-0005; MB-0006; MB-0008; MB-0014; MB-0020; MB-0045; MB-0048; MB-0050; MB-0060; MB-0062; MB-0079; MB-0099; MB-0100; MB-0102; MB-0106; MB-0108; MB-0113; MB-0115; MB-0116; MB-0124; MB-0127; MB-0129; MB-0131; MB-0133; MB-0158; MB-0164; MB-0165; MB-0166; MB-0172; MB-0174; MB-0176; MB-0179; MB-0188; MB-0189; MB-0194; MB-0197; MB-0198; MB-0201; MB-0202; MB-0203; MB-0206; MB-0214; MB-0218; MB-0223; MB-0235; MB-0236; MB-0238; MB-0243; MB-0248; MB-0257; MB-0269; MB-0278; MB-0282; MB-0288; MB-0291; MB-0294; MB-0305; MB-0307; MB-0315; MB-0321; MB-0324; MB-0345; MB-0347; MB-0352; MB-0358; MB-0362; MB-0364; MB-0368; MB-0369; MB-0370; MB-0372; MB-0378; MB-0379; MB-0381; MB-0382; MB-0385; MB-0388; MB-0389; MB-0390; MB-0391; MB-0392; MB-0393; MB-0396; MB-0399; MB-0400; MB-0401; MB-0406; MB-0408; MB-0411; MB-0413; MB-0420; MB-0424; MB-0426; MB-0434; MB-0438; MB-0440; MB-0445; MB-0446; MB-0448; MB-0449; MB-0453; MB-0458; MB-0464; MB-0466; MB-0467; MB-0468; MB-0469; MB-0474; MB-0476; MB-0479; MB-0481; MB-0482; MB-0483; MB-0484; MB-0485; MB-0486; MB-0489; MB-0494; MB-0495; MB-0496; MB-0500; MB-0501; MB-0502; MB-0506; MB-0514; MB-0516; MB-0519; MB-0524; MB-0525; MB-0528; MB-0529; MB-0531; MB-0532; MB-0534; MB-0537; MB-0538; MB-0541; MB-0542; MB-0544; MB-0546; MB-0552; MB-0559; MB-0564; MB-0569; MB-0575; MB-0578; MB-0580; MB-0587; MB-0590; MB-0593; MB-0597; MB-0599; MB-0601; MB-0607; MB-0609; MB-0613; MB-0614; MB-0619; MB-0620; MB-0630; MB-0631; MB-0639; MB-0656; MB-0658; MB-0660; MB-0663; MB-0664; MB-0666; MB-0869; MB-0874; MB-0884; MB-0893; MB-0899; MB-0901; MB-2614; MB-2632; MB-2642; MB-2718; MB-2728; MB-2735; MB-2742; MB-2753; MB-2758; MB-2827; MB-2833; MB-2842; MB-2850; MB-2857; MB-2904; MB-2912; MB-2917; MB-2922; MB-2923; MB-2929; MB-2957; MB-3001; MB-3014; MB-3025; MB-3031; MB-3057; MB-3058; MB-3063; MB-3067; MB-3123; MB-3153; MB-3165; MB-3218; MB-3277; MB-3297; MB-3355; MB-3383; MB-3386; MB-3396; MB-3402; MB-3435; MB-3436; MB-3453; MB-3467; MB-3470; MB-3488; MB-3497; MB-3502; MB-3556; MB-3567; MB-3702; MB-4127; MB-4146; MB-4270; MB-4341; MB-4350; MB-4360; MB-4416; MB-4548; MB-4601; MB-4621; MB-4622; MB-4660; MB-4711; MB-4714; MB-4715; MB-4731; MB-4732; MB-4733; MB-4745; MB-4746; MB-4757; MB-4763; MB-4792; MB-4886; MB-4893; MB-4911; MB-4935; MB-4938; MB-4945; MB-4993; MB-5004; MB-5008; MB-5058; MB-5063; MB-5070; MB-5072; MB-5076; MB-5100; MB-5102; MB-5115; MB-5120; MB-5126; MB-5137; MB-5138; MB-5172; MB-5205; MB-5213; MB-5223; MB-5229; MB-5236; MB-5238; MB-5259; MB-5294; MB-5298; MB-5299; MB-5312; MB-5315; MB-5325; MB-5329; MB-5346; MB-5348; MB-5377; MB-5378; MB-5381; MB-5387; MB-5390; MB-5409; MB-5411; MB-5417; MB-5426; MB-5440; MB-5442; MB-5446; MB-5453; MB-5458; MB-5468; MB-5474; MB-5482; MB-5483; MB-5527; MB-5529; MB-5535; MB-5547; MB-5549; MB-5558; MB-5559; MB-5565; MB-5566; MB-5593; MB-5602; MB-5616; MB-5624; MB-5625; MB-5633; MB-5651; MB-6055; MB-6058; MB-6059; MB-6063; MB-6082; MB-6085; MB-6098; MB-6100; MB-6113; MB-6114; MB-6122; MB-6184; MB-6194; MB-6223; MB-6224; MB-6239; MB-6242; MB-6246; MB-6248; MB-6251; MB-6273; MB-6280; MB-6287; MB-6305; MB-6319; MB-6330; MB-6336; MB-6337; MB-6363; MB-7007; MB-7009; MB-7012; MB-7017; MB-7018; MB-7020; MB-7023; MB-7027; MB-7031; MB-7035; MB-7036; MB-7038; MB-7050; MB-7054; MB-7057; MB-7059; MB-7066; MB-7073; MB-7082; MB-7083; MB-7087; MB-7089; MB-7090; MB-7093; MB-7112; MB-7119; MB-7121; MB-7135; MB-7145; MB-7148; MB-7155; MB-7158; MB-7159; MB-7163; MB-7165; MB-7182; MB-7187; MB-7189; MB-7194; MB-7205; MB-7208; MB-7225; MB-7226; MB-7256; MB-7258; MB-7260; MB-7267; MB-7269; MB-7270; MB-7273; MB-7275; MB-7281; MB-7283
METABRIC,RFI,Dys-CIM,0.7514332257467629,400,197,203,MB-0005; MB-0006; MB-0008; MB-0014; MB-0020; MB-0045; MB-0048; MB-0050; MB-0060; MB-0062; MB-0079; MB-0099; MB-0100; MB-0102; MB-0106; MB-0108; MB-0113; MB-0115; MB-0116; MB-0124; MB-0127; MB-0129; MB-0131; MB-0133; MB-0158; MB-0164; MB-0165; MB-0166; MB-0172; MB-0174; MB-0176; MB-0179; MB-0188; MB-0189; MB-0194; MB-0197; MB-0198; MB-0201; MB-0202; MB-0203; MB-0206; MB-0214; MB-0218; MB-0223; MB-0235; MB-0236; MB-0238; MB-0243; MB-0248; MB-0257; MB-0269; MB-0278; MB-0282; MB-0288; MB-0291; MB-0294; MB-0305; MB-0307; MB-0315; MB-0321; MB-0324; MB-0345; MB-0347; MB-0352; MB-0358; MB-0362; MB-0364; MB-0368; MB-0369; MB-0370; MB-0372; MB-0378; MB-0379; MB-0381; MB-0382; MB-0385; MB-0388; MB-0389; MB-0390; MB-0391; MB-0392; MB-0393; MB-0396; MB-0399; MB-0400; MB-0401; MB-0406; MB-0408; MB-0411; MB-0413; MB-0420; MB-0424; MB-0426; MB-0434; MB-0438; MB-0440; MB-0445; MB-0446; MB-0448; MB-0449; MB-0453; MB-0458; MB-0464; MB-0466; MB-0467; MB-0468; MB-0469; MB-0474; MB-0476; MB-0479; MB-0481; MB-0482; MB-0483; MB-0484; MB-0485; MB-0486; MB-0489; MB-0494; MB-0495; MB-0496; MB-0500; MB-0501; MB-0502; MB-0506; MB-0514; MB-0516; MB-0519; MB-0524; MB-0525; MB-0528; MB-0529; MB-0531; MB-0532; MB-0534; MB-0537; MB-0538; MB-0541; MB-0542; MB-0544; MB-0546; MB-0552; MB-0559; MB-0564; MB-0569; MB-0575; MB-0578; MB-0580; MB-0587; MB-0590; MB-0593; MB-0597; MB-0599; MB-0601; MB-0607; MB-0609; MB-0613; MB-0614; MB-0619; MB-0620; MB-0630; MB-0631; MB-0639; MB-0656; MB-0658; MB-0660; MB-0663; MB-0664; MB-0666; MB-0869; MB-0874; MB-0884; MB-0893; MB-0899; MB-0901; MB-2614; MB-2632; MB-2642; MB-2718; MB-2728; MB-2735; MB-2742; MB-2753; MB-2758; MB-2827; MB-2833; MB-2842; MB-2850; MB-2857; MB-2904; MB-2912; MB-2917; MB-2922; MB-2923; MB-2929; MB-2957; MB-3001; MB-3014; MB-3025; MB-3031; MB-3057; MB-3058; MB-3063; MB-3067; MB-3123; MB-3153; MB-3165; MB-3218; MB-3277; MB-3297; MB-3355; MB-3383; MB-3386; MB-3396; MB-3402; MB-3435; MB-3436; MB-3453; MB-3467; MB-3470; MB-3488; MB-3497; MB-3502; MB-3556; MB-3567; MB-3702; MB-4127; MB-4146; MB-4270; MB-4341; MB-4350; MB-4360; MB-4416; MB-4548; MB-4601; MB-4621; MB-4622; MB-4660; MB-4711; MB-4714; MB-4715; MB-4731; MB-4732; MB-4733; MB-4745; MB-4746; MB-4757; MB-4763; MB-4792; MB-4886; MB-4893; MB-4911; MB-4935; MB-4938; MB-4945; MB-4993; MB-5004; MB-5008; MB-5058; MB-5063; MB-5070; MB-5072; MB-5076; MB-5100; MB-5102; MB-5115; MB-5120; MB-5126; MB-5137; MB-5138; MB-5172; MB-5205; MB-5213; MB-5223; MB-5229; MB-5236; MB-5238; MB-5259; MB-5294; MB-5298; MB-5299; MB-5312; MB-5315; MB-5325; MB-5329; MB-5346; MB-5348; MB-5377; MB-5378; MB-5381; MB-5387; MB-5390; MB-5409; MB-5411; MB-5417; MB-5426; MB-5440; MB-5442; MB-5446; MB-5453; MB-5458; MB-5468; MB-5474; MB-5482; MB-5483; MB-5527; MB-5529; MB-5535; MB-5547; MB-5549; MB-5558; MB-5559; MB-5565; MB-5566; MB-5593; MB-5602; MB-5616; MB-5624; MB-5625; MB-5633; MB-5651; MB-6055; MB-6058; MB-6059; MB-6063; MB-6082; MB-6085; MB-6098; MB-6100; MB-6113; MB-6114; MB-6122; MB-6184; MB-6223; MB-6224; MB-6239; MB-6242; MB-6246; MB-6248; MB-6251; MB-6273; MB-6280; MB-6287; MB-6305; MB-6319; MB-6330; MB-6336; MB-6337; MB-7007; MB-7009; MB-7012; MB-7017; MB-7018; MB-7020; MB-7023; MB-7027; MB-7031; MB-7035; MB-7036; MB-7038; MB-7050; MB-7054; MB-7057; MB-7059; MB-7066; MB-7073; MB-7082; MB-7083; MB-7087; MB-7089; MB-7090; MB-7093; MB-7112; MB-7119; MB-7121; MB-7135; MB-7145; MB-7148; MB-7155; MB-7158; MB-7159; MB-7163; MB-7165; MB-7182; MB-7187; MB-7189; MB-7194; MB-7205; MB-7208; MB-7225; MB-7226; MB-7256; MB-7258; MB-7260; MB-7267; MB-7269; MB-7270; MB-7273; MB-7275; MB-7281; MB-7283
