"Method","Cell_Type","cluster","n_pairs","mean_biopsy","sd_biopsy","mean_surgery","sd_surgery","mean_delta","sd_delta","p_value","FDR","zscore_delta"
"xcell","Mast cell","C1",14,0.0172592111059448,0.00933295300361141,0.0148869201553389,0.00930628524959707,-0.00237229095060592,0.0102903191314674,0.660346099350424,0.761937806942796,-0.0593066971648742
"xcell","Mast cell","C2",11,0.0119331743348348,0.0154325796183235,0.00782583565574507,0.0127584025939033,-0.00410733867908969,0.00838391134021367,0.102917539402853,0.17887926293602,-0.0966245725227385
"xcell","Mast cell","C3",11,0.0185616905462666,0.0135152971091902,0.0298112610448478,0.0203270734513417,0.0112495704985812,0.0191623553472741,0.119722411520657,0.224479521601231,0.233675979540561
"xcell","Monocyte","C1",14,0.00046742996189573,0.00118831307062307,0.00262598789739033,0.00486666786932954,0.0021585579354946,0.0047966012392341,0.208412803684149,0.347354672806914,0.0381440249225086
"xcell","Monocyte","C2",11,0.00529372892232717,0.00963964981406912,0.000524216971161502,0.00173863100207926,-0.00476951195116566,0.00872568841195112,0.0800579199844347,0.155550775772429,-0.110866774179194
"xcell","Monocyte","C3",11,0.00123572393384561,0.00357146756084415,0.00763423235498417,0.0165605870808227,0.00639850842113856,0.0134047584192704,0.293621543928906,0.401821604226781,0.129338025611497
"xcell","Myeloid dendritic cell","C1",14,0.00277237800063198,0.00495512574578042,0.00219057794278354,0.00379044777279865,-0.00058180005784844,0.00425195601545991,1,1,-0.0207963352489487
"xcell","Myeloid dendritic cell","C2",11,0.0362753521689119,0.049188072774428,0.00660279116355188,0.00757367038912298,-0.02967256100536,0.0507584833559245,0.00804523748656169,0.0402261874328085,-0.646488282094325
"xcell","Myeloid dendritic cell","C3",11,0.00571453986798779,0.00951734732030112,0.0217999285678864,0.0304491158554425,0.0160853886998986,0.0310691379233001,0.0144328239388418,0.0543122889461903,0.337686064062995
"xcell","Myeloid dendritic cell activated","C1",14,0.032742128218163,0.035881662008462,0.0268070836045504,0.0372789886495915,-0.00593504461361262,0.0253176463882674,0.0170556294065931,0.063958610274724,-0.13593536561254
"xcell","Myeloid dendritic cell activated","C2",11,0.119520807457759,0.0705613497380022,0.0456282275174633,0.0366982960969061,-0.073892579940296,0.0769380841031961,0.00669228378824031,0.0401537027294419,-1.59758439769134
"xcell","Myeloid dendritic cell activated","C3",11,0.0343219663978072,0.0537797180589385,0.0665320823978473,0.0780914122578134,0.0322101160000401,0.0556955158693924,0.306556273379373,0.401821604226781,0.684501055770503
"xcell","NK cell","C1",14,0.000000000000000000537897292998276,0.00000000000000000164797634138588,0.00000000000000000275271103363991,0.00000000000000000532093803400267,0.00000000000000000221481374064164,0.00000000000000000584205949492447,0.123534253752569,0.247068507505139,-0.00828282240111506
"xcell","NK cell","C2",11,0.00273713747923123,0.00907805801822916,0.00127395707584941,0.00393690586634892,-0.00146318040338182,0.00515738956230246,0.610298655976554,0.76270334673452,-0.0397533018715494
"xcell","NK cell","C3",11,0.00000000000000000236827841531281,0.00000000000000000529404529052767,0.00000000000000000354265349892563,0.00000000000000000608206907191869,0.00000000000000000117437508361282,0.00000000000000000765953814324463,0.406941216918031,0.508676521147538,-0.00828282240111508
"xcell","Neutrophil","C1",14,0.0000300031691903484,0.000112261579627695,0.00035437175548165,0.000853494275755962,0.000324368586291301,0.000759034057278113,0.0916805301459911,0.211570454183056,-0.00130621520207078
"xcell","Neutrophil","C2",11,0.0000782331736494275,0.00025947008315387,0.00110839596781828,0.00160506681065442,0.00103016279416885,0.00156654425078507,0.0299739735865559,0.0749349339663897,0.0138741973280755
"xcell","Neutrophil","C3",11,0.000000000000000000224895750390083,0.000000000000000000418544027739103,0.0000000000000000000406226066252429,0.0000000000000000000912157679232939,-0.00000000000000000018427314376484,0.00000000000000000045121867535978,0.29450739368011,0.401821604226781,-0.00828282240111511
"xcell","Plasmacytoid dendritic cell","C1",14,0.000608027363048873,0.00186833538671186,0.000154930989837865,0.000579698682567037,-0.000453096373211007,0.00131007585229574,0.0831311427008039,0.20782785675201,-0.0180281416237539
"xcell","Plasmacytoid dendritic cell","C2",11,0.028811636116404,0.0238817282055804,0.00851485921764389,0.0138601297398406,-0.0202967768987602,0.0215435097578374,0.0144832770523174,0.0543122889461903,-0.444831384172505
"xcell","Plasmacytoid dendritic cell","C3",11,0.00501017427657738,0.0147723235924376,0.0177930390168516,0.0411308238312962,0.0127828647402742,0.0267441462289668,0.0755605675259413,0.161915501841303,0.266654486390301
"xcell","T cell CD4+ (aggregated)","C1",14,0.193707370028958,0.163425967492439,0.113440076332166,0.145440546157343,-0.0802672936967927,0.0843874479640351,0.00694669816590924,0.0431048587139998,-1.73469346362746
"xcell","T cell CD4+ (aggregated)","C2",11,0.44769467669235,0.208171201512068,0.410195816375358,0.164728965793845,-0.0374988603169914,0.226446611383615,1,1,-0.814818442371833
"xcell","T cell CD4+ (aggregated)","C3",11,0.194147476916317,0.153510332121288,0.175447004785103,0.192004098336058,-0.0187004721312144,0.0956593758318949,0.563317799720071,0.625908666355634,-0.410497629907143
"xcell","T cell CD8+ (aggregated)","C1",14,0.0441885785175211,0.0528876313249168,0.00794779720807473,0.0125144103943093,-0.0362407813094464,0.0436308489243655,0.0100578003666,0.0431048587139998,-0.787759339141895
"xcell","T cell CD8+ (aggregated)","C2",11,0.183100713929247,0.128442918565122,0.0406606552811645,0.0368802215736049,-0.142440058648082,0.122138462028422,0.00509932237899739,0.0401537027294419,-3.07192209141486
"xcell","T cell CD8+ (aggregated)","C3",11,0.0483951776259978,0.0850957338326946,0.175614858349529,0.258598832945356,0.127219680723531,0.195354218477653,0.0293825411093689,0.0881476233281068,2.72799244563247
"xcell","T cell NK","C1",14,0.00674402480479512,0.00753410333694204,0.00261323140240426,0.00485262206037584,-0.00413079340239085,0.0100802560313769,0.116551957746077,0.247068507505139,-0.0971290430490166
"xcell","T cell NK","C2",11,0.00360467878968455,0.00635248835618034,0.0103354764362012,0.0177642107727886,0.00673079764651661,0.0197511815110193,0.306556273379373,0.437937533399104,0.136484992056193
"xcell","T cell NK","C3",11,0.00749259281509698,0.0158467394580849,0.00358137844739773,0.00670556117022239,-0.00391121436769925,0.018464746907019,0.624834867127387,0.669465929065058,-0.0924062778401412
"xcell","T cell gamma delta","C1",14,0.00000000000000000102989566298074,0.00000000000000000184693309750424,0.0000000000000000030063841929881,0.00000000000000000514240133297608,0.00000000000000000197648853000736,0.00000000000000000549925077338229,0.398304593395588,0.543142627357619,-0.00828282240111507
"xcell","T cell gamma delta","C2",11,0.00137067861271089,0.00306519664624418,0.00000000000000000133376008892535,0.00000000000000000309913475316551,-0.00137067861271089,0.00306519664624418,0.0580240199462214,0.124337185599046,-0.0377637483636158
"xcell","T cell gamma delta","C3",11,0.000331179019170971,0.00094467985807583,0.0016929707507169,0.00382566930636927,0.00136179173154593,0.00399761830437954,0.475532659596901,0.570639191516282,0.0210069621200352
"xcell","T cell regulatory (Tregs)","C1",14,0.00061053620690205,0.00228441730844799,0.000568837972887064,0.00212839680313039,-0.0000416982340149865,0.000156020505317595,0.262192602406773,0.39328890361016,-0.00917967928526212
"xcell","T cell regulatory (Tregs)","C2",11,0.0000879224384294253,0.000291605738923506,0.00000000000000000208832569824257,0.00000000000000000422895337971753,-0.0000879224384294232,0.000291605738923507,0.107327557761612,0.17887926293602,-0.0101738819636875
"xcell","T cell regulatory (Tregs)","C3",11,0.000972189974088049,0.00311100848740622,0.00190301099179247,0.0049994191785293,0.00093082101770442,0.00206843216370893,0.192517572436471,0.339736892534949,0.0117375275575164
"xcell","immune score","C1",14,0.0588590524047289,0.0395003980903999,0.0299718640467766,0.0253175225589487,-0.0288871883579523,0.037805429894984,0.0047289220599092,0.0431048587139998,-0.629596274984498
"xcell","immune score","C2",11,0.180159650037078,0.139263800520496,0.0322696373207324,0.0262297488375484,-0.147890012716345,0.132062213975215,0.00509932237899739,0.0401537027294419,-3.1891411761044
"xcell","immune score","C3",11,0.0488123092662056,0.0679592707650497,0.147329972177193,0.195642600503416,0.0985176629109873,0.140574589538307,0.00509932237899739,0.0382449178424804,2.11066169117322
"xcell","microenvironment score","C1",14,0.120498129090567,0.0712309421085014,0.153340855494158,0.0986665886405586,0.0328427264035912,0.101789929515528,0.379471360411207,0.542101943444581,0.698107411262774
"xcell","microenvironment score","C2",11,0.215157286994102,0.120406640222216,0.066374261550046,0.0589104516966383,-0.148783025444056,0.111958700578362,0.00509932237899739,0.0401537027294419,-3.20834833514596
"xcell","microenvironment score","C3",11,0.100051178627852,0.0652816632940304,0.252990547128952,0.185239536075127,0.1529393685011,0.148456277032491,0.00385729282994253,0.0382449178424804,3.2811784398675
"xcell","stroma score","C1",14,0.0616390766858379,0.062628911799883,0.123368991447381,0.110380348971033,0.0617299147615435,0.105312969970952,0.0328100197002589,0.089481871909797,1.31942086384616
"xcell","stroma score","C2",11,0.0349976369570241,0.0430813250667508,0.0341046242293137,0.0388503740705057,-0.000893012727710421,0.0576437565796395,0.964541384555568,1,-0.0274899814426743
"xcell","stroma score","C3",11,0.0512388693616461,0.0289505924078651,0.105660574951759,0.0657480833132289,0.054421705590113,0.0548505982805994,0.0144832770523174,0.0543122889461903,1.16223392629316
