"Method","Cell_Type","cluster","n_candidates","n_pairs","n_dropped","n_zero_delta","n_nonzero_delta","mean_biopsy","sd_biopsy","mean_surgery","sd_surgery","mean_delta","sd_delta","p_value","note","FDR"
"epic","B cell","C3",11,11,0,0,11,0.00704257505085702,0.010148538985203,0.00610138791130255,0.0110065301123743,-0.000941187139554473,0.00333172790367951,0.563317799720071,NA,0.624834867127387
"epic","Cancer associated fibroblast","C3",11,11,0,0,11,0.231158369626204,0.159931357431145,0.703762862161269,0.298617595838221,0.472604492535065,0.305373526201328,0.00385729282994253,NA,0.0154291713197701
"epic","Endothelial cell","C3",11,11,0,0,11,0.0280664401116134,0.0225460610816091,0.0278631171674383,0.0380359200982191,-0.000203322944175069,0.0272159920241415,0.624834867127387,NA,0.624834867127387
"epic","Macrophage","C3",11,11,0,0,11,0.0106994544351018,0.00734660004342166,0.05264914351476,0.131059772797582,0.0419496890796583,0.124232234259611,0.0559296803251122,NA,0.149145814200299
"epic","NK cell","C3",11,11,0,0,11,0.000126294547322646,0.000285141029953334,0.00173095549887511,0.00526681537744603,0.00160466095155247,0.00500769159711928,0.449803788345075,NA,0.624834867127387
"epic","T cell CD4+","C3",11,11,0,0,11,0.0353397359869494,0.0195249732599132,0.0280606774731175,0.0361405578728392,-0.00727905851383195,0.0360331286768806,0.504879873834092,NA,0.624834867127387
"epic","T cell CD8+","C3",11,11,0,0,11,0.00859876535641539,0.00709445036579756,0.00351779440300763,0.0068538433875055,-0.00508097095340776,0.00858397116597659,0.197326044882155,NA,0.394652089764309
"epic","uncharacterized cell","C3",11,11,0,0,11,0.678968364885537,0.146765962828853,0.17631406187023,0.249658166288176,-0.502654303015306,0.273292685843352,0.00385729282994253,NA,0.0154291713197701
"estimate","ESTIMATEScore","C1",14,14,0,0,14,1294.05063561424,1009.58306277046,1418.25085186239,945.593076663721,124.200216248146,597.399794743787,0.572081696065726,NA,0.615518503675301
"estimate","ImmuneScore","C1",14,14,0,0,14,874.530931132351,525.441172631563,651.614546601535,598.719340992115,-222.916384530817,258.030990572497,0.0100578003666,NA,0.0201156007331999
"estimate","StromalScore","C1",14,14,0,0,14,419.519704481891,715.972322439571,766.636305260853,561.096590961757,347.116600778962,428.554263797789,0.00694669816590924,NA,0.0201156007331999
"estimate","TumorPurity","C1",14,14,0,0,14,0.692802394353175,0.0953944423332134,0.681009811858129,0.0990892686927813,-0.011792582495046,0.0609845197004709,0.615518503675301,NA,0.615518503675301
"estimate","ESTIMATEScore","C2",11,11,0,0,11,2318.20464145057,1158.10383949853,693.320817570712,1130.33853788799,-1624.88382387986,955.584570302213,0.00509932237899739,NA,0.00679909650532985
"estimate","ImmuneScore","C2",11,11,0,0,11,1767.46865871973,753.261347865681,765.237171521056,449.022499179602,-1002.23148719867,659.56841103945,0.00509932237899739,NA,0.00679909650532985
"estimate","StromalScore","C2",11,11,0,0,11,550.735982730842,536.483984397391,-71.9163539503442,811.644858617859,-622.652336681187,563.063010314039,0.0144832770523174,NA,0.0144832770523174
"estimate","TumorPurity","C2",11,11,0,0,11,0.577639199887204,0.132922188593435,0.751334219075286,0.114818044853206,0.173695019188081,0.0991660609089238,0.00509932237899739,NA,0.00679909650532985
"estimate","ESTIMATEScore","C3",11,11,0,0,11,1097.71064741399,1220.6561918901,2889.004593996,1418.99345221096,1791.293946582,1165.88025958673,0.00385729282994253,NA,0.00385729282994253
"estimate","ImmuneScore","C3",11,11,0,0,11,607.245653638541,808.898354722595,1572.09806316157,1088.4489074799,964.852409523028,714.119825328145,0.00385729282994253,NA,0.00385729282994253
"estimate","StromalScore","C3",11,11,0,0,11,490.464993775452,556.260703501325,1316.90653083443,467.856800094983,826.441537058977,580.908085846435,0.00385729282994253,NA,0.00385729282994253
"estimate","TumorPurity","C3",11,11,0,0,11,0.710037837298778,0.121645772805889,0.505491589562862,0.175914353766913,-0.204546247735916,0.140596604134137,0.00385729282994253,NA,0.00385729282994253
"mcp_counter","B cell","C1",14,14,0,0,14,4.22589285714286,4.5133000483659,1.58647321428571,1.24509013148664,-2.63941964285714,4.51555655367533,0.0143538943534938,NA,0.0375223846945047
"mcp_counter","Cancer associated fibroblast","C1",14,14,0,0,14,911.342901785714,1129.19550190235,1794.72674107143,2074.9536464709,883.383839285714,1510.29754101234,0.0170556294065931,NA,0.0375223846945047
"mcp_counter","Endothelial cell","C1",14,14,0,0,14,9.46486607142857,4.65724097686504,16.3990959821429,16.9882819104832,6.93422991071429,15.9606026337128,0.0787915035643527,NA,0.108338317400985
"mcp_counter","Macrophage/Monocyte","C1",14,14,0,0,14,12.8407653061224,6.13167611659052,14.1383163265306,7.90643129712348,1.29755102040816,8.55467035641525,0.530158014945287,NA,0.583173816439816
"mcp_counter","Monocyte","C1",14,14,0,0,14,12.8407653061224,6.13167611659052,14.1383163265306,7.90643129712348,1.29755102040816,8.55467035641525,0.530158014945287,NA,0.583173816439816
"mcp_counter","Myeloid dendritic cell","C1",14,14,0,0,14,2.47565476190476,1.33143242614972,3.82267857142857,2.00723962608206,1.34702380952381,2.15355749989927,0.0238241460165172,NA,0.0436776010302816
"mcp_counter","NK cell","C1",14,14,0,0,14,0.290267857142857,0.113618297140271,0.314241071428571,0.188681880628771,0.0239732142857143,0.170567951004951,0.850618403625297,NA,0.850618403625297
"mcp_counter","Neutrophil","C1",14,14,0,0,14,8.92482142857143,3.91724290403231,11.7298214285714,3.89832956605932,2.805,2.87994968776915,0.0120369481070948,NA,0.0375223846945047
"mcp_counter","T cell","C1",14,14,0,0,14,3.7706887755102,1.95194352017958,2.63823979591837,1.08202857685733,-1.13244897959184,1.24864827900783,0.00574194154874128,NA,0.0375223846945047
"mcp_counter","T cell CD8+","C1",14,14,0,0,14,3.66392857142857,3.41728928705613,2.94464285714286,3.83632008384523,-0.719285714285714,1.62277878622164,0.0686801607303541,NA,0.107925966861985
"mcp_counter","cytotoxicity score","C1",14,14,0,0,14,3.10357142857143,1.92050490483153,2.19102040816327,1.5885383404898,-0.912551020408163,1.24230130662539,0.0143538943534938,NA,0.0375223846945047
"mcp_counter","B cell","C2",11,11,0,0,11,7.05380681818182,7.20373340952532,2.20443181818182,2.76194966880488,-4.849375,8.37129215962954,0.0366712945648324,NA,0.124979101701096
"mcp_counter","Cancer associated fibroblast","C2",11,11,0,0,11,360.269545454545,254.54306832202,576.928522727273,994.978851590704,216.658977272727,867.34741772744,0.755657737671463,NA,0.755657737671463
"mcp_counter","Endothelial cell","C2",11,11,0,0,11,6.70778409090909,4.60195207912526,5.52873579545455,3.1949833108659,-1.17904829545455,2.69803047148675,0.197326044882155,NA,0.271323311712963
"mcp_counter","Macrophage/Monocyte","C2",11,11,0,0,11,27.6578571428571,17.0711589339136,16.1833766233766,8.69271250079751,-11.4744805194805,17.9902671875285,0.0829604137452953,NA,0.152094091866375
"mcp_counter","Monocyte","C2",11,11,0,0,11,27.6578571428571,17.0711589339136,16.1833766233766,8.69271250079751,-11.4744805194805,17.9902671875285,0.0829604137452953,NA,0.152094091866375
"mcp_counter","Myeloid dendritic cell","C2",11,11,0,0,11,8.3994696969697,7.91740397682998,4.21265151515152,3.78410041449348,-4.18681818181818,8.48923176423931,0.306556273379373,NA,0.3746798896859
"mcp_counter","NK cell","C2",11,11,0,0,11,0.375909090909091,0.280993127645661,0.273068181818182,0.397708421631179,-0.102840909090909,0.142225987548306,0.045446946073126,NA,0.124979101701096
"mcp_counter","Neutrophil","C2",11,11,0,0,11,5.95168831168831,2.50853728565943,5.38762987012987,3.9329428026085,-0.564058441558442,2.10732271794559,0.350528908982333,NA,0.385581799880567
"mcp_counter","T cell","C2",11,11,0,0,11,6.14957792207792,2.97701571576174,2.58464285714286,1.15497860877797,-3.56493506493507,3.02358048080967,0.00385729282994253,NA,0.0280462730844856
"mcp_counter","T cell CD8+","C2",11,11,0,0,11,7.59590909090909,6.10441226416672,3.35,2.12884945451763,-4.24590909090909,5.53691693010732,0.00509932237899739,NA,0.0280462730844856
"mcp_counter","cytotoxicity score","C2",11,11,0,0,11,7.05837662337662,6.68232853136638,5.39766233766234,8.18755846273509,-1.66071428571429,3.26817623734819,0.142368182702515,NA,0.223721429961095
"mcp_counter","B cell","C3",11,11,0,0,11,3.03585227272727,3.78293396668602,3.69278409090909,3.79574487670524,0.656931818181818,0.806612924835304,0.0366712945648324,NA,0.0366712945648324
"mcp_counter","Cancer associated fibroblast","C3",11,11,0,0,11,735.736875,462.750254265867,2011.87778409091,949.386331619271,1276.14090909091,968.445073856894,0.00385729282994253,NA,0.00701156827112141
"mcp_counter","Endothelial cell","C3",11,11,0,0,11,6.83225852272727,3.09447173033807,10.6118607954545,4.57078016434976,3.77960227272727,3.29932326554471,0.00871925545288926,NA,0.0106568677757535
"mcp_counter","Macrophage/Monocyte","C3",11,11,0,0,11,11.2218181818182,7.72009259199282,29.8263636363636,31.6234229960192,18.6045454545455,25.0409527152018,0.00385729282994253,NA,0.00701156827112141
"mcp_counter","Monocyte","C3",11,11,0,0,11,11.2218181818182,7.72009259199282,29.8263636363636,31.6234229960192,18.6045454545455,25.0409527152018,0.00385729282994253,NA,0.00701156827112141
"mcp_counter","Myeloid dendritic cell","C3",11,11,0,0,11,2.33719696969697,2.30862652388117,7.08651515151515,4.39712716848837,4.74931818181818,4.26712726710094,0.00385729282994253,NA,0.00701156827112141
"mcp_counter","NK cell","C3",11,11,0,0,11,0.204318181818182,0.101592189716354,0.389715909090909,0.299025678720225,0.185397727272727,0.289723099582719,0.0233763900464205,NA,0.0257140290510626
"mcp_counter","Neutrophil","C3",11,11,0,0,11,6.89714285714286,4.63861604096634,9.26948051948052,4.18346310856269,2.37233766233766,2.11851109130217,0.00509932237899739,NA,0.00701156827112141
"mcp_counter","T cell","C3",11,11,0,0,11,2.69107142857143,2.05437993401058,6.53613636363636,5.63370172696629,3.84506493506494,4.25951549959384,0.00385729282994253,NA,0.00701156827112141
"mcp_counter","T cell CD8+","C3",11,11,0,0,11,2.67227272727273,3.01277974936467,8.82681818181818,9.45302048890387,6.15454545454545,7.53426322029747,0.00509932237899739,NA,0.00701156827112141
"mcp_counter","cytotoxicity score","C3",11,11,0,0,11,2.50246753246753,2.60698642120957,7.17376623376623,8.08363446933162,4.6712987012987,6.04944907103777,0.00385729282994253,NA,0.00701156827112141
"quantiseq","B cell","C1",14,14,0,0,14,0.023644863480481,0.0116191800339676,0.0188706397127892,0.00595041050974709,-0.00477422376769181,0.0090167195550153,0.116551957746077,NA,0.213678589201142
"quantiseq","Macrophage M1","C1",14,14,0,0,14,0.0311048634050927,0.0193104366375381,0.0392272937573298,0.024273593367972,0.00812243035223712,0.0253359236484263,0.116551957746077,NA,0.213678589201142
"quantiseq","Macrophage M2","C1",14,14,0,0,14,0.0475347404807129,0.0187002005670611,0.056206008898524,0.0167140310645565,0.00867126841781112,0.0213199672878482,0.167253563317042,NA,0.229973649560933
"quantiseq","Monocyte","C1",14,14,0,7,7,0.0123021553267815,0.0224538401696018,0.0126372694453628,0.0354908056829939,0.000335114118581256,0.0162857691570915,0.932646638965876,NA,0.932646638965876
"quantiseq","Myeloid dendritic cell","C1",14,14,0,2,12,0.00810412787486549,0.00798248018676488,0.0124473707425358,0.0174262454911423,0.00434324286767027,0.0189656639725449,0.783652311534409,NA,0.862017542687849
"quantiseq","NK cell","C1",14,14,0,0,14,0.0135267504841359,0.00897187288868343,0.0174575682847701,0.00833446073668794,0.0039308178006342,0.00426945502038489,0.00694669816590924,NA,0.0460561698671249
"quantiseq","Neutrophil","C1",14,14,0,0,14,0.0290524488842592,0.0180428615922178,0.0449629965935662,0.0268691981411729,0.0159105477093069,0.0181535608231345,0.00837384906674997,NA,0.0460561698671249
"quantiseq","T cell CD4+ (non-regulatory)","C1",14,14,0,2,12,0.0361097919278132,0.0320020371266457,0.0215622881005404,0.0201978821565932,-0.0145475038272728,0.0285239980423453,0.146707642066199,NA,0.229973649560933
"quantiseq","T cell CD8+","C1",14,14,0,1,13,0.0146612423227392,0.0127361745392255,0.00923443827689736,0.0105685669922532,-0.00542680404584181,0.00769955865670019,0.0174961371837677,NA,0.0641525030071484
"quantiseq","T cell regulatory (Tregs)","C1",14,14,0,0,14,0.0155217203437423,0.00643176195899331,0.0127107216388786,0.00547016713015181,-0.00281099870486361,0.00422853206506747,0.0280078166969702,NA,0.077021495916668
"quantiseq","uncharacterized cell","C1",14,14,0,0,14,0.768437295469377,0.0689870956459285,0.754683404548806,0.069427379177266,-0.0137538909205709,0.0418849559999188,0.209286554781767,NA,0.255794678066605
"quantiseq","B cell","C2",11,11,0,0,11,0.0260432047177373,0.0225713015634436,0.0124170213900072,0.014250585575046,-0.0136261833277301,0.0195472612047442,0.0144832770523174,NA,0.0398290118938729
"quantiseq","Macrophage M1","C2",11,11,0,0,11,0.0429617702448739,0.0296361884469117,0.0360686791066827,0.0315050645566476,-0.00689309113819124,0.0302313205716027,0.119722411520657,NA,0.219491087787871
"quantiseq","Macrophage M2","C2",11,11,0,0,11,0.0498300518811102,0.0304190601340966,0.0308504527258498,0.0275877913244316,-0.0189795991552604,0.0210703405024608,0.0144832770523174,NA,0.0398290118938729
"quantiseq","Monocyte","C2",11,11,0,3,8,0.0136678891326533,0.0165663829582056,0.00545827380130234,0.0107972455027743,-0.00820961533135092,0.0176539486403764,0.183430618982178,NA,0.288248115543423
"quantiseq","Myeloid dendritic cell","C2",11,11,0,3,8,0.00913470128049262,0.014813566251026,0.00753150641511106,0.00903473589482909,-0.00160319486538156,0.0169847840458514,0.726286148878805,NA,0.866147139732896
"quantiseq","NK cell","C2",11,11,0,0,11,0.00913692704837289,0.00425673154981323,0.00898047600921961,0.00596305813609844,-0.000156451039153278,0.00426632406125689,0.964541384555568,NA,0.964541384555568
"quantiseq","Neutrophil","C2",11,11,0,0,11,0.0379673468133632,0.0209282150790092,0.042370777463351,0.0189316195604878,0.00440343064998787,0.0212454920495723,0.504879873834092,NA,0.694209826521876
"quantiseq","T cell CD4+ (non-regulatory)","C2",11,11,0,6,5,0.00926515904669426,0.0226044148496555,0.0194671133643851,0.0315919879255915,0.0102019543176908,0.0328341522158674,0.787406490666269,NA,0.866147139732896
"quantiseq","T cell CD8+","C2",11,11,0,0,11,0.0275784778838819,0.0179448782960071,0.0115134151551564,0.0101303670512082,-0.0160650627287256,0.0157671647325667,0.00385729282994253,NA,0.0368075608353217
"quantiseq","T cell regulatory (Tregs)","C2",11,11,0,0,11,0.0244808598196516,0.012534896795408,0.0104904629817871,0.00558262969218763,-0.0139903968378645,0.0133201013976567,0.00669228378824031,NA,0.0368075608353217
"quantiseq","uncharacterized cell","C2",11,11,0,0,11,0.749933612131169,0.0960505724789538,0.814851821587148,0.0821981804842477,0.0649182094559789,0.0809865613483673,0.0366712945648324,NA,0.0806768480426313
"quantiseq","B cell","C3",11,11,0,0,11,0.0155512029903791,0.00801917629686651,0.0186266804182305,0.0100911155913224,0.0030754774278514,0.00678242954079702,0.350528908982333,NA,0.481977249850708
"quantiseq","Macrophage M1","C3",11,11,0,0,11,0.0274062185133572,0.0129676478433524,0.0465258086944216,0.034259083807376,0.0191195901810643,0.0276722276470095,0.0233763900464205,NA,0.0514280581021251
"quantiseq","Macrophage M2","C3",11,11,0,0,11,0.0431458052465098,0.0160872837245208,0.0957474650762666,0.0603996899971351,0.0526016598297568,0.0595457114508041,0.00385729282994253,NA,0.010607555282342
"quantiseq","Monocyte","C3",11,11,0,8,3,0.00117538882380818,0.00347149706770054,0.00214533172224255,0.0071152603735255,0.000969942898434374,0.00825988739144928,1,NA,1
"quantiseq","Myeloid dendritic cell","C3",11,11,0,0,11,0.0078657793708075,0.00767769902982295,0.0114004868176176,0.0132743422847165,0.00353470744681011,0.0146866383691647,0.563317799720071,NA,0.619649579692078
"quantiseq","NK cell","C3",11,11,0,0,11,0.00957457955076283,0.00380756221179358,0.0140373799311605,0.00608395338396672,0.00446280038039772,0.00644417356729361,0.045446946073126,NA,0.0833194011340643
"quantiseq","Neutrophil","C3",11,11,0,0,11,0.0326789266878412,0.0111811659832605,0.0352218434453252,0.0103815401828325,0.00254291675748396,0.0137590670204322,0.350528908982333,NA,0.481977249850708
"quantiseq","T cell CD4+ (non-regulatory)","C3",11,11,0,1,10,0.0288245865615164,0.0193253293798733,0.0214134112659544,0.0178073436072197,-0.00741117529556201,0.0200132674453249,0.414823067184775,NA,0.507005971003613
"quantiseq","T cell CD8+","C3",11,11,0,0,11,0.00949665128789822,0.012531551776976,0.037142644426789,0.0398690932106422,0.0276459931388908,0.0315697139293023,0.00385729282994253,NA,0.010607555282342
"quantiseq","T cell regulatory (Tregs)","C3",11,11,0,0,11,0.0113947784053604,0.00761612865334604,0.0228473109858931,0.0187494321230209,0.0114525325805327,0.0139677664307745,0.00385729282994253,NA,0.010607555282342
"quantiseq","uncharacterized cell","C3",11,11,0,0,11,0.812886082561759,0.0485596908383066,0.694891637216099,0.139249425997394,-0.11799444534566,0.117451194133413,0.00385729282994253,NA,0.010607555282342
"timer","B cell","C1",14,14,0,0,14,0.0990890249088847,0.0212149175742824,0.0782365053973623,0.0197755362854752,-0.0208525195115224,0.022330565611678,0.00694669816590924,NA,0.0251215472002499
"timer","Macrophage","C1",14,14,0,0,14,0.054035800213992,0.0356228583068661,0.0737991165269945,0.0437418124041188,0.0197633163130026,0.0428265275039089,0.0900820575789648,NA,0.135123086368447
"timer","Myeloid dendritic cell","C1",14,14,0,0,14,0.472619599583727,0.0640181872583246,0.4790228346729,0.0645034669163919,0.00640323508917224,0.0403901229079418,0.70642711574737,NA,0.70642711574737
"timer","Neutrophil","C1",14,14,0,0,14,0.114509686786334,0.0157542375489293,0.12065237232604,0.0135459277035611,0.00614268553970616,0.0102181775069643,0.0280078166969702,NA,0.0560156333939403
"timer","T cell CD4+","C1",14,14,0,0,14,0.122728229552663,0.0241264808306848,0.123548034903199,0.0265785376432963,0.0008198053505353,0.0214186429402248,0.70642711574737,NA,0.70642711574737
"timer","T cell CD8+","C1",14,14,0,0,14,0.202015927183902,0.023850516451892,0.218345362429532,0.0236193932241877,0.0163294352456303,0.0169403956739999,0.00837384906674997,NA,0.0251215472002499
"timer","B cell","C2",11,11,0,0,11,0.12531322259514,0.048634568735926,0.0804683188373257,0.0124772936664985,-0.0448449037578147,0.0406449744264611,0.00385729282994253,NA,0.0231437569796552
"timer","Macrophage","C2",11,11,0,4,7,0.038110115617313,0.0795421047939025,0.0214248998154719,0.0301373332647332,-0.0166852158018411,0.0514268370402226,0.554113130069446,NA,0.675981359664085
"timer","Myeloid dendritic cell","C2",11,11,0,0,11,0.526349028103039,0.0719649386452868,0.490802050195442,0.0341826623761668,-0.035546977907597,0.0809427775356009,0.306556273379373,NA,0.613112546758746
"timer","Neutrophil","C2",11,11,0,0,11,0.131426715391355,0.0233083411899462,0.134350140562794,0.0238468047768124,0.00292342517143905,0.0221739048962142,1,NA,1
"timer","T cell CD4+","C2",11,11,0,0,11,0.126184239665368,0.0353209991766167,0.119739514208649,0.0309032971422718,-0.0064447254567188,0.0314313409499383,0.563317799720071,NA,0.675981359664085
"timer","T cell CD8+","C2",11,11,0,0,11,0.201590198732194,0.0222130201390754,0.188065062940052,0.0309514287289504,-0.0135251357921414,0.0310618455217431,0.230024245060274,NA,0.613112546758746
"timer","B cell","C3",11,11,0,0,11,0.0983425938100251,0.0274265895760673,0.120301700511695,0.0629261095699953,0.0219591067016696,0.0410583086299729,0.142368182702515,NA,0.170841819243018
"timer","Macrophage","C3",11,11,0,0,11,0.037118973058912,0.0223789046860926,0.127208911376366,0.0697333322865745,0.0900899383174539,0.0867319755502133,0.00385729282994253,NA,0.0152979671369922
"timer","Myeloid dendritic cell","C3",11,11,0,0,11,0.452853172932387,0.0626537158478783,0.531620180667351,0.134162547352072,0.0787670077349631,0.0852058503430851,0.00509932237899739,NA,0.0152979671369922
"timer","Neutrophil","C3",11,11,0,0,11,0.12109417918252,0.0134859540826222,0.121948065985417,0.010531918934451,0.00085388680289754,0.0078201817654178,0.266402424640499,NA,0.266402424640499
"timer","T cell CD4+","C3",11,11,0,0,11,0.103325986421082,0.0168579693979962,0.116391496757202,0.0180257015318617,0.0130655103361194,0.0200645233764932,0.0559296803251122,NA,0.0838945204876683
"timer","T cell CD8+","C3",11,11,0,0,11,0.203076487690319,0.0183910517837368,0.240038706441356,0.0360569212629941,0.0369622187510372,0.0490942033541309,0.00871925545288926,NA,0.0174385109057785
"xcell","B cell","C1",14,14,0,2,12,0.031242444781086,0.0426344618602874,0.0033412674555738,0.0109258350721715,-0.0279011773255122,0.0406871623263468,0.00680165181287544,NA,0.0431048587139998
"xcell","B cell memory","C1",14,14,0,2,12,0.00783494755661822,0.0209381414567709,0.00000000000000000278226492020693,0.00000000000000000369835707478315,-0.00783494755661822,0.0209381414567709,0.556298461274735,NA,0.691324251932622
"xcell","B cell naive","C1",14,14,0,1,13,0.00271974265609285,0.00701741010836374,0.000123093494956007,0.000460573684665959,-0.00259664916113684,0.00708358969913171,0.184235113180511,NA,0.330707985885389
"xcell","B cell plasma","C1",14,14,0,2,12,0.00509042061587369,0.0111284446263123,0.00198047201498203,0.0048419079557396,-0.00310994860089166,0.00644560602791906,0.020658377241239,NA,0.0688612574707967
"xcell","Cancer associated fibroblast","C1",14,14,0,0,14,0.0661832240999897,0.0693876253652131,0.139064662351724,0.106208979172128,0.0728814382517342,0.0847390601410389,0.00317265532163019,NA,0.0431048587139998
"xcell","Class-switched memory B cell","C1",14,14,0,0,14,0.0250515653367699,0.0203569630751785,0.0117329820714961,0.0154528715739041,-0.0133185832652737,0.0169108921573183,0.00837384906674997,NA,0.0431048587139998
"xcell","Common lymphoid progenitor","C1",14,14,0,0,14,0.0104930593553101,0.0115580035582977,0.00596716618701751,0.00850656574130137,-0.00452589316829261,0.00540885603987262,0.0100578003666,NA,0.0431048587139998
"xcell","Common myeloid progenitor","C1",14,14,0,1,13,0.00834364682338413,0.010706933642743,0.0113887320481107,0.00979348376531979,0.0030450852247266,0.00978310714514416,0.234811289315166,NA,0.370754667339736
"xcell","Endothelial cell","C1",14,14,0,1,13,0.0390357515222503,0.0443182823663829,0.0786954394995049,0.12682847736644,0.0396596879772546,0.12804693451336,0.576103543277185,NA,0.691324251932622
"xcell","Eosinophil","C1",14,14,0,2,12,0.0047973384075681,0.00608910439725597,0.00554579744092362,0.00762909300089588,0.000748459033355526,0.00542948551920698,0.84451926747294,NA,0.9383547416366
"xcell","Granulocyte-monocyte progenitor","C1",14,14,0,2,12,0.00257964858288337,0.00772393558788444,0.00266364499594182,0.00637552196422371,0.000083996413058452,0.00998678516188632,0.968712415392996,NA,1
"xcell","Hematopoietic stem cell","C1",14,14,0,0,14,0.155933372563959,0.116591705459868,0.232112751794029,0.180510644682795,0.0761793792300703,0.167872220955334,0.0328100197002589,NA,0.089481871909797
"xcell","Macrophage","C1",14,14,0,0,14,0.0189027383318757,0.0175139181055102,0.0149630032817958,0.0204457046870093,-0.00393973505007983,0.0218696158377169,0.530158014945287,NA,0.691324251932622
"xcell","Macrophage M1","C1",14,14,0,0,14,0.0184328364493298,0.0183356453212989,0.0136776046433633,0.0180659897787092,-0.00475523180596644,0.0101082598667237,0.187401192001721,NA,0.330707985885389
"xcell","Macrophage M2","C1",14,14,0,0,14,0.00720579674065639,0.00893963445905977,0.00722611372549194,0.00742035142857565,0.0000203169848355415,0.0105095123346857,1,NA,1
"xcell","Mast cell","C1",14,14,0,0,14,0.0172592111059448,0.00933295300361141,0.0148869201553389,0.00930628524959707,-0.00237229095060592,0.0102903191314674,0.660346099350424,NA,0.761937806942796
"xcell","Monocyte","C1",14,14,0,1,13,0.00046742996189573,0.00118831307062307,0.00262598789739033,0.00486666786932954,0.0021585579354946,0.0047966012392341,0.208412803684149,NA,0.347354672806914
"xcell","Myeloid dendritic cell","C1",14,14,0,1,13,0.00277237800063198,0.00495512574578042,0.00219057794278354,0.00379044777279865,-0.00058180005784844,0.00425195601545991,1,NA,1
"xcell","Myeloid dendritic cell activated","C1",14,14,0,0,14,0.032742128218163,0.035881662008462,0.0268070836045504,0.0372789886495915,-0.00593504461361262,0.0253176463882674,0.0170556294065931,NA,0.063958610274724
"xcell","NK cell","C1",14,14,0,5,9,0.000000000000000000537897292998276,0.00000000000000000164797634138588,0.00000000000000000275271103363991,0.00000000000000000532093803400267,0.00000000000000000221481374064164,0.00000000000000000584205949492447,0.123534253752569,NA,0.247068507505139
"xcell","Neutrophil","C1",14,14,0,2,12,0.0000300031691903484,0.000112261579627695,0.00035437175548165,0.000853494275755962,0.000324368586291301,0.000759034057278113,0.0916805301459911,NA,0.211570454183056
"xcell","Plasmacytoid dendritic cell","C1",14,14,0,4,10,0.000608027363048873,0.00186833538671186,0.000154930989837865,0.000579698682567037,-0.000453096373211007,0.00131007585229574,0.0831311427008039,NA,0.20782785675201
"xcell","T cell CD4+ (aggregated)","C1",14,14,0,0,14,0.193707370028958,0.163425967492439,0.113440076332166,0.145440546157343,-0.0802672936967927,0.0843874479640351,0.00694669816590924,NA,0.0431048587139998
"xcell","T cell CD8+ (aggregated)","C1",14,14,0,0,14,0.0441885785175211,0.0528876313249168,0.00794779720807473,0.0125144103943093,-0.0362407813094464,0.0436308489243655,0.0100578003666,NA,0.0431048587139998
"xcell","T cell NK","C1",14,14,0,0,14,0.00674402480479512,0.00753410333694204,0.00261323140240426,0.00485262206037584,-0.00413079340239085,0.0100802560313769,0.116551957746077,NA,0.247068507505139
"xcell","T cell gamma delta","C1",14,14,0,3,11,0.00000000000000000102989566298074,0.00000000000000000184693309750424,0.0000000000000000030063841929881,0.00000000000000000514240133297608,0.00000000000000000197648853000736,0.00000000000000000549925077338229,0.398304593395588,NA,0.543142627357619
"xcell","T cell regulatory (Tregs)","C1",14,14,0,4,10,0.00061053620690205,0.00228441730844799,0.000568837972887064,0.00212839680313039,-0.0000416982340149865,0.000156020505317595,0.262192602406773,NA,0.39328890361016
"xcell","immune score","C1",14,14,0,0,14,0.0588590524047289,0.0395003980903999,0.0299718640467766,0.0253175225589487,-0.0288871883579523,0.037805429894984,0.0047289220599092,NA,0.0431048587139998
"xcell","microenvironment score","C1",14,14,0,0,14,0.120498129090567,0.0712309421085014,0.153340855494158,0.0986665886405586,0.0328427264035912,0.101789929515528,0.379471360411207,NA,0.542101943444581
"xcell","stroma score","C1",14,14,0,0,14,0.0616390766858379,0.062628911799883,0.123368991447381,0.110380348971033,0.0617299147615435,0.105312969970952,0.0328100197002589,NA,0.089481871909797
"xcell","B cell","C2",11,11,0,0,11,0.101535870706712,0.129312319654907,0.00522702284836151,0.0132844413542586,-0.0963088478583502,0.127054375353785,0.0184660864969122,NA,0.0553982594907365
"xcell","B cell memory","C2",11,11,0,1,10,0.0311537396984106,0.0541578072077812,0.00180227163689043,0.00348636833698628,-0.0293514680615201,0.0514347060779189,0.0527870006322246,NA,0.121816155305134
"xcell","B cell naive","C2",11,11,0,2,9,0.00350240207841751,0.011354100249201,0.000423007991987212,0.00140295879274324,-0.0030793940864303,0.0115499309581761,1,NA,1
"xcell","B cell plasma","C2",11,11,0,0,11,0.0337579115505797,0.0403587276160827,0.00592972451161465,0.00642947402409783,-0.0278281870389651,0.039188297512566,0.0233763900464205,NA,0.0637537910356923
"xcell","Cancer associated fibroblast","C2",11,11,0,0,11,0.0341151339182139,0.0278351438398915,0.0539180909782448,0.0686410901113569,0.019802957060031,0.073333763691215,0.824098168245978,NA,0.950882501822282
"xcell","Class-switched memory B cell","C2",11,11,0,1,10,0.0426771864272712,0.0416567903747515,0.012822603807883,0.0210292922820906,-0.0298545826193882,0.0331719761923955,0.0144328239388418,NA,0.0543122889461903
