"version","plot_type","Method","Cell_Type","Timepoint","cluster","n_values","n_groups","output_file","file_exists","status","error_message"
"AGGREGATED","paired","consensus_tme","T cell CD4+",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_consensus_tme_T_cell_CD4_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","consensus_tme","T cell CD8+",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_consensus_tme_T_cell_CD8_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","consensus_tme","T cell CD8+",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_consensus_tme_T_cell_CD8_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","consensus_tme","T cell gamma delta",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_consensus_tme_T_cell_gamma_delta_clusterFun_CIM.png",FALSE,"saved",NA
"AGGREGATED","paired","consensus_tme","T cell gamma delta",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_consensus_tme_T_cell_gamma_delta_clusterDys_CIM.png",FALSE,"saved",NA
"AGGREGATED","paired","consensus_tme","T cell regulatory (Tregs)",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_consensus_tme_T_cell_regulatory_Tregs_clusterFun_CIM.png",FALSE,"saved",NA
"AGGREGATED","paired","consensus_tme","T cell regulatory (Tregs)",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_consensus_tme_T_cell_regulatory_Tregs_clusterDys_CIM.png",FALSE,"saved",NA
"AGGREGATED","paired","consensus_tme","cytotoxicity score",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_consensus_tme_cytotoxicity_score_clusterFun_CIM.png",FALSE,"saved",NA
"AGGREGATED","paired","consensus_tme","cytotoxicity score",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_consensus_tme_cytotoxicity_score_clusterDys_CIM.png",FALSE,"saved",NA
"AGGREGATED","paired","consensus_tme","immune score",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_consensus_tme_immune_score_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","consensus_tme","immune score",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_consensus_tme_immune_score_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","epic","B cell",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_epic_B_cell_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","epic","B cell",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_epic_B_cell_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","epic","Cancer associated fibroblast",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_epic_Cancer_associated_fibroblast_clusterFun_CIM.png",FALSE,"saved",NA
"AGGREGATED","paired","epic","Cancer associated fibroblast",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_epic_Cancer_associated_fibroblast_clusterDys_CIM.png",FALSE,"saved",NA
"AGGREGATED","paired","epic","Endothelial cell",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_epic_Endothelial_cell_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","epic","Endothelial cell",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_epic_Endothelial_cell_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","epic","Macrophage",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_epic_Macrophage_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","epic","Macrophage",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_epic_Macrophage_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","epic","NK cell",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_epic_NK_cell_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","epic","NK cell",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_epic_NK_cell_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","epic","T cell CD4+",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_epic_T_cell_CD4_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","epic","T cell CD4+",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_epic_T_cell_CD4_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","epic","T cell CD8+",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_epic_T_cell_CD8_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","epic","T cell CD8+",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_epic_T_cell_CD8_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","epic","uncharacterized cell",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_epic_uncharacterized_cell_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","epic","uncharacterized cell",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_epic_uncharacterized_cell_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","estimate","ESTIMATEScore",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_estimate_ESTIMATEScore_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","estimate","ESTIMATEScore",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_estimate_ESTIMATEScore_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","estimate","ImmuneScore",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_estimate_ImmuneScore_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","estimate","ImmuneScore",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_estimate_ImmuneScore_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","estimate","StromalScore",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_estimate_StromalScore_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","estimate","StromalScore",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_estimate_StromalScore_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","estimate","TumorPurity",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_estimate_TumorPurity_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","estimate","TumorPurity",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_estimate_TumorPurity_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","mcp_counter","B cell",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_mcp_counter_B_cell_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","mcp_counter","B cell",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_mcp_counter_B_cell_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","mcp_counter","Cancer associated fibroblast",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_mcp_counter_Cancer_associated_fibroblast_clusterFun_CIM.png",FALSE,"saved",NA
"AGGREGATED","paired","mcp_counter","Cancer associated fibroblast",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_mcp_counter_Cancer_associated_fibroblast_clusterDys_CIM.png",FALSE,"saved",NA
"AGGREGATED","paired","mcp_counter","Endothelial cell",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_mcp_counter_Endothelial_cell_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","mcp_counter","Endothelial cell",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_mcp_counter_Endothelial_cell_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","mcp_counter","Macrophage/Monocyte",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_mcp_counter_Macrophage_Monocyte_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","mcp_counter","Macrophage/Monocyte",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_mcp_counter_Macrophage_Monocyte_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","mcp_counter","Monocyte",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_mcp_counter_Monocyte_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","mcp_counter","Monocyte",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_mcp_counter_Monocyte_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","mcp_counter","Myeloid dendritic cell",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_mcp_counter_Myeloid_dendritic_cell_clusterFun_CIM.png",FALSE,"saved",NA
"AGGREGATED","paired","mcp_counter","Myeloid dendritic cell",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_mcp_counter_Myeloid_dendritic_cell_clusterDys_CIM.png",FALSE,"saved",NA
"AGGREGATED","paired","mcp_counter","NK cell",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_mcp_counter_NK_cell_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","mcp_counter","NK cell",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_mcp_counter_NK_cell_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","mcp_counter","Neutrophil",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_mcp_counter_Neutrophil_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","mcp_counter","Neutrophil",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_mcp_counter_Neutrophil_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","mcp_counter","T cell",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_mcp_counter_T_cell_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","mcp_counter","T cell",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_mcp_counter_T_cell_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","mcp_counter","T cell CD8+",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_mcp_counter_T_cell_CD8_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","mcp_counter","T cell CD8+",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_mcp_counter_T_cell_CD8_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","mcp_counter","cytotoxicity score",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_mcp_counter_cytotoxicity_score_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","mcp_counter","cytotoxicity score",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_mcp_counter_cytotoxicity_score_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","quantiseq","B cell",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_quantiseq_B_cell_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","quantiseq","B cell",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_quantiseq_B_cell_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","quantiseq","Macrophage M1",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_quantiseq_Macrophage_M1_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","quantiseq","Macrophage M1",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_quantiseq_Macrophage_M1_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","quantiseq","Macrophage M2",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_quantiseq_Macrophage_M2_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","quantiseq","Macrophage M2",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_quantiseq_Macrophage_M2_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","quantiseq","Monocyte",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_quantiseq_Monocyte_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","quantiseq","Monocyte",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_quantiseq_Monocyte_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","quantiseq","Myeloid dendritic cell",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_quantiseq_Myeloid_dendritic_cell_clusterFun_CIM.png",FALSE,"saved",NA
"AGGREGATED","paired","quantiseq","Myeloid dendritic cell",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_quantiseq_Myeloid_dendritic_cell_clusterDys_CIM.png",FALSE,"saved",NA
"AGGREGATED","paired","quantiseq","NK cell",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_quantiseq_NK_cell_clusterFun_CIM.png",TRUE,"saved",NA
