"version","plot_type","Method","Cell_Type","Timepoint","cluster","n_values","n_groups","output_file","file_exists","status","error_message"
"AGGREGATED","unpaired","quantiseq","Macrophage M1","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_quantiseq_Biopsy_Macrophage_M1.png",TRUE,"saved",NA
"AGGREGATED","unpaired","quantiseq","Macrophage M1","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_quantiseq_Surgery_Macrophage_M1.png",TRUE,"saved",NA
"AGGREGATED","unpaired","quantiseq","Macrophage M2","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_quantiseq_Biopsy_Macrophage_M2.png",TRUE,"saved",NA
"AGGREGATED","unpaired","quantiseq","Macrophage M2","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_quantiseq_Surgery_Macrophage_M2.png",TRUE,"saved",NA
"AGGREGATED","unpaired","quantiseq","Monocyte","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_quantiseq_Biopsy_Monocyte.png",TRUE,"saved",NA
"AGGREGATED","unpaired","quantiseq","Monocyte","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_quantiseq_Surgery_Monocyte.png",TRUE,"saved",NA
"AGGREGATED","unpaired","quantiseq","Myeloid dendritic cell","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_quantiseq_Biopsy_Myeloid_dendritic_cell.png",TRUE,"saved",NA
"AGGREGATED","unpaired","quantiseq","Myeloid dendritic cell","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_quantiseq_Surgery_Myeloid_dendritic_cell.png",TRUE,"saved",NA
"AGGREGATED","unpaired","quantiseq","NK cell","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_quantiseq_Biopsy_NK_cell.png",TRUE,"saved",NA
"AGGREGATED","unpaired","quantiseq","NK cell","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_quantiseq_Surgery_NK_cell.png",TRUE,"saved",NA
"AGGREGATED","unpaired","quantiseq","Neutrophil","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_quantiseq_Biopsy_Neutrophil.png",TRUE,"saved",NA
"AGGREGATED","unpaired","quantiseq","Neutrophil","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_quantiseq_Surgery_Neutrophil.png",TRUE,"saved",NA
"AGGREGATED","unpaired","quantiseq","T cell CD4+ (non-regulatory)","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_quantiseq_Biopsy_T_cell_CD4_non_regulatory_.png",TRUE,"saved",NA
"AGGREGATED","unpaired","quantiseq","T cell CD4+ (non-regulatory)","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_quantiseq_Surgery_T_cell_CD4_non_regulatory_.png",TRUE,"saved",NA
"AGGREGATED","unpaired","quantiseq","T cell CD8+","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_quantiseq_Biopsy_T_cell_CD8_.png",TRUE,"saved",NA
"AGGREGATED","unpaired","quantiseq","T cell CD8+","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_quantiseq_Surgery_T_cell_CD8_.png",TRUE,"saved",NA
"AGGREGATED","unpaired","quantiseq","T cell regulatory (Tregs)","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_quantiseq_Biopsy_T_cell_regulatory_Tregs_.png",TRUE,"saved",NA
"AGGREGATED","unpaired","quantiseq","T cell regulatory (Tregs)","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_quantiseq_Surgery_T_cell_regulatory_Tregs_.png",TRUE,"saved",NA
"AGGREGATED","unpaired","quantiseq","uncharacterized cell","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_quantiseq_Biopsy_uncharacterized_cell.png",TRUE,"saved",NA
"AGGREGATED","unpaired","quantiseq","uncharacterized cell","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_quantiseq_Surgery_uncharacterized_cell.png",TRUE,"saved",NA
"AGGREGATED","unpaired","timer","B cell","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_timer_Biopsy_B_cell.png",TRUE,"saved",NA
"AGGREGATED","unpaired","timer","B cell","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_timer_Surgery_B_cell.png",TRUE,"saved",NA
"AGGREGATED","unpaired","timer","Macrophage","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_timer_Biopsy_Macrophage.png",TRUE,"saved",NA
"AGGREGATED","unpaired","timer","Macrophage","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_timer_Surgery_Macrophage.png",TRUE,"saved",NA
"AGGREGATED","unpaired","timer","Myeloid dendritic cell","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_timer_Biopsy_Myeloid_dendritic_cell.png",TRUE,"saved",NA
"AGGREGATED","unpaired","timer","Myeloid dendritic cell","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_timer_Surgery_Myeloid_dendritic_cell.png",TRUE,"saved",NA
"AGGREGATED","unpaired","timer","Neutrophil","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_timer_Biopsy_Neutrophil.png",TRUE,"saved",NA
"AGGREGATED","unpaired","timer","Neutrophil","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_timer_Surgery_Neutrophil.png",TRUE,"saved",NA
"AGGREGATED","unpaired","timer","T cell CD4+","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_timer_Biopsy_T_cell_CD4_.png",TRUE,"saved",NA
"AGGREGATED","unpaired","timer","T cell CD4+","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_timer_Surgery_T_cell_CD4_.png",TRUE,"saved",NA
"AGGREGATED","unpaired","timer","T cell CD8+","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_timer_Biopsy_T_cell_CD8_.png",TRUE,"saved",NA
"AGGREGATED","unpaired","timer","T cell CD8+","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_timer_Surgery_T_cell_CD8_.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","B cell","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Biopsy_B_cell.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","B cell","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Surgery_B_cell.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","B cell memory","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Biopsy_B_cell_memory.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","B cell memory","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Surgery_B_cell_memory.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","B cell naive","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Biopsy_B_cell_naive.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","B cell naive","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Surgery_B_cell_naive.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","B cell plasma","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Biopsy_B_cell_plasma.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","B cell plasma","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Surgery_B_cell_plasma.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","Cancer associated fibroblast","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Biopsy_Cancer_associated_fibroblast.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","Cancer associated fibroblast","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Surgery_Cancer_associated_fibroblast.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","Class-switched memory B cell","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Biopsy_Class_switched_memory_B_cell.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","Class-switched memory B cell","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Surgery_Class_switched_memory_B_cell.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","Common lymphoid progenitor","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Biopsy_Common_lymphoid_progenitor.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","Common lymphoid progenitor","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Surgery_Common_lymphoid_progenitor.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","Common myeloid progenitor","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Biopsy_Common_myeloid_progenitor.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","Common myeloid progenitor","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Surgery_Common_myeloid_progenitor.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","Endothelial cell","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Biopsy_Endothelial_cell.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","Endothelial cell","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Surgery_Endothelial_cell.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","Eosinophil","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Biopsy_Eosinophil.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","Eosinophil","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Surgery_Eosinophil.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","Granulocyte-monocyte progenitor","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Biopsy_Granulocyte_monocyte_progenitor.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","Granulocyte-monocyte progenitor","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Surgery_Granulocyte_monocyte_progenitor.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","Hematopoietic stem cell","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Biopsy_Hematopoietic_stem_cell.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","Hematopoietic stem cell","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Surgery_Hematopoietic_stem_cell.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","Macrophage","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Biopsy_Macrophage.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","Macrophage","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Surgery_Macrophage.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","Macrophage M1","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Biopsy_Macrophage_M1.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","Macrophage M1","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Surgery_Macrophage_M1.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","Macrophage M2","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Biopsy_Macrophage_M2.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","Macrophage M2","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Surgery_Macrophage_M2.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","Mast cell","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Biopsy_Mast_cell.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","Mast cell","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Surgery_Mast_cell.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","Monocyte","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Biopsy_Monocyte.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","Monocyte","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Surgery_Monocyte.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","Myeloid dendritic cell","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Biopsy_Myeloid_dendritic_cell.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","Myeloid dendritic cell","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Surgery_Myeloid_dendritic_cell.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","Myeloid dendritic cell activated","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Biopsy_Myeloid_dendritic_cell_activated.png",TRUE,"saved",NA
